,dart_AccruedExpensesGross,dart_AccruedIncomeGross,dart_AccumulatedDepreciationBuildingsGross,dart_AccumulatedDepreciationConstructionInProgressGross,dart_AccumulatedDepreciationFixturesAndFittingsGross,dart_AccumulatedDepreciationMachineryGross,dart_AccumulatedDepreciationNonCurrentBiologicalAssetsGross,dart_AccumulatedDepreciationOfficeEquipmentGross,dart_AccumulatedDepreciationOtherPropertyPlantAndEquipmentGross,dart_AccumulatedDepreciationStructureGross,dart_AccumulatedDepreciationTangibleExplorationAndEvaluationAssetsGross,dart_AccumulatedDepreciationVehiclesGross,dart_AccumulatedImpairmentLossBuildingsGross,dart_AccumulatedImpairmentLossFinishedGoodsGross,dart_AccumulatedImpairmentLossFixturesAndFittingsGross,dart_AccumulatedImpairmentLossGoodsInTransitGross,dart_AccumulatedImpairmentLossMachineryGross,dart_AccumulatedImpairmentLossMerchandiseGross,dart_AccumulatedImpairmentLossOfficeEquipmentGross,dart_AccumulatedImpairmentLossOtherInventoriesGross,dart_AccumulatedImpairmentLossOtherPropertyPlantAndEquipmentGross,dart_AccumulatedImpairmentLossProductionSuppliesGross,dart_AccumulatedImpairmentLossRawMaterialsGross,dart_AccumulatedImpairmentLossStructureGross,dart_AccumulatedImpairmentLossSuppliesGross,dart_AccumulatedImpairmentLossVehiclesGross,dart_AccumulatedImpairmentLossWorkInProgressGross,dart_AllowanceForDoubtfulAcccountLongTermAccruedIncomeGross,dart_AllowanceForDoubtfulAcccountLongTermDepositsProvidedGross,dart_AllowanceForDoubtfulAcccountLongTermOtherReceivablesGross,dart_AllowanceForDoubtfulAcccountLongTermTradeReceivablesGross,dart_AllowanceForDoubtfulAcccountNonCurrentLoansAndReceivablesGross,dart_AllowanceForDoubtfulAcccountNonCurrentReceivablesGross,dart_AllowanceForDoubtfulAcccountShortTermAccruedIncome,dart_AllowanceForDoubtfulAcccountShortTermAdvancePayments,dart_AllowanceForDoubtfulAcccountShortTermDepositsProvided,dart_AllowanceForDoubtfulAcccountShortTermLoansAndReceivables,dart_AllowanceForDoubtfulAcccountShortTermOtherReceivables,dart_AllowanceForDoubtfulAcccountShortTermTradeReceivable,dart_AllowanceForDoubtfulAcccountTradeReceivableGross,dart_AppropriatedRetainedEarningsOtherLegalReserves,dart_BondsIssued,dart_BrandNamesGross,dart_BuildingsGross,dart_CapitalSurplus,dart_ComputerSoftwareGross,dart_ConstructionInProgressGross,dart_ContributedEquity,dart_ConvertibleBonds,dart_CopyrightsPatentsAndOtherIndustrialPropertyRightsServiceAndOperatingRightsGross,dart_CurrentAvailableForSaleFinancialAssets,dart_CurrentBiologicalAssetsGross,dart_CurrentDerivativeAsset,dart_CurrentDerivativeLiabilities,dart_CurrentFairValueFinancialAsset,dart_CurrentFinancialAssetDesignationAsAtFairValueThroughProfitOrLoss,dart_CurrentFinancialAssetsHeldToMaturity,dart_CurrentFinancialGuaranteeLiabilities,dart_CurrentPortionOfBondWithWarrant,dart_CurrentPortionOfBonds,dart_CurrentPortionOfConvertibleBonds,dart_CurrentProvisionForConstructionLosses,dart_CurrentProvisionsForConstructionWarranties,dart_ElementsOfOtherStockholdersEquity,dart_FairValueOfPlanAssets,dart_FinancialAssetsHeldToMaturity,dart_FinancialInstruments,dart_FinishedGoodsGross,dart_FixturesAndFittingsGross,dart_GainsSaleTreasuryStock,dart_GoodsInTransitGross,dart_GoodwillGross,dart_GovernmentGrantsBrandNamesGross,dart_GovernmentGrantsBuildingsGross,dart_GovernmentGrantsCashAndCashEquivalentsGross,dart_GovernmentGrantsComputerSoftwareGross,dart_GovernmentGrantsConstructionInProgressGross,dart_GovernmentGrantsCopyrightsPatentsAndOtherIndustrialPropertyRightsServiceAndOperatingRightsGross,dart_GovernmentGrantsCurrentBiologicalAssetsGross,dart_GovernmentGrantsFixturesAndFittingsGross,dart_GovernmentGrantsGoodwillGross,dart_GovernmentGrantsIntangibleAssetsUnderDevelopmentGross,dart_GovernmentGrantsIntangibleExplorationAndEvaluationAssetsGross,dart_GovernmentGrantsLandGross,dart_GovernmentGrantsMachineryGross,dart_GovernmentGrantsOfficeEquipmentGross,dart_GovernmentGrantsOtherIntangibleAssetsGross,dart_GovernmentGrantsOtherPropertyPlantAndEquipmentGross,dart_GovernmentGrantsStructureGross,dart_GovernmentGrantsTangibleExplorationAndEvaluationAssetsGross,dart_IntangibleAssetsUnderDevelopmentGross,dart_IntangibleExplorationAndEvaluationAssetsGross,dart_InvestedAssetForPostemploymentBenefit,dart_IssuedCapitalOfCommonStock,dart_IssuedCapitalOfPreferredStock,dart_LandGross,dart_LegalReserve,dart_LoansAndReceivablesGross,dart_LongTermAccruedExpensesGross,dart_LongTermAccruedIncomeGross,dart_LongTermAdvancePaymentsGross,dart_LongTermAdvancesCustomers,dart_LongTermBorrowingsGross,dart_LongTermDepositsNotClassifiedAsCashEquivalents,dart_LongTermDepositsProvidedGross,dart_LongTermFinancialInstruments,dart_LongTermGuaranteeDepositRentGross,dart_LongTermGuaranteeDepositWithholdings,dart_LongTermLeaseholdDeposits,dart_LongTermLoansAndReceivablesGross,dart_LongTermLoansGross,dart_LongTermOtherPayablesGross,dart_LongTermOtherReceivablesGross,dart_LongTermPrepaidExpenses,dart_LongTermTradeAndOtherNonCurrentPayables,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,dart_LongTermTradePayablesGross,dart_LongTermTradeReceivablesGross,dart_LongTermWithholdingsBanks,dart_MachineryGross,dart_MerchandiseGross,dart_NonCurrentAvailableForSaleFinancialAssets,dart_NonCurrentBiologicalAssetsGross,dart_NonCurrentDerivativeAssets,dart_NonCurrentDerivativeLiabilities,dart_NonCurrentFairValueFinancialAsset,dart_NonCurrentFinancialAssetsHeldToMaturity,dart_NonCurrentFirmCommitmentLiabilities,dart_NonCurrentProvisionsForProductWarranties,dart_NonCurrentReceivablesGross,dart_OfficeEquipmentGross,dart_OtherCapitalAdjustments,dart_OtherCapitalSurplus,dart_OtherComprehensiveIncomeLossAccumulatedAmount,dart_OtherCurrentAssets,dart_OtherCurrentLiabilities,dart_OtherIntangibleAssetsGross,dart_OtherInventoriesGross,dart_OtherNonCurrentAssets,dart_OtherNonCurrentLiabilities,dart_OtherPayablesGross,dart_OtherPropertyPlantAndEquipmentGross,dart_OtherReceivablesGross,dart_PaymentsOfIncomeTaxesPayable,dart_PostemploymentBenefitObligations,dart_PresentValueDiscountsLongTermAccruedExpensesGross,dart_PresentValueDiscountsLongTermBorrowingsGross,dart_PresentValueDiscountsLongTermGuaranteeDepositRentGross,dart_PresentValueDiscountsLongTermOtherPayablesGross,dart_PresentValueDiscountsLongTermOtherReceivablesGross,dart_PresentValueDiscountsLongTermPrepaidExpensesGross,dart_PresentValueDiscountsLongTermTradeReceivablesGross,dart_PresentValueDiscountsNonCurrentLoansAndReceivablesGross,dart_PresentValueDiscountsShortTermOtherPayables,dart_PresentValueDiscountsShortTermTradeReceivable,dart_PresentValueOfDefinedBenefitObligation,dart_ProductionSuppliesGross,dart_RawMaterialsGross,dart_RecipesFormulaeModelsDesignsAndPrototypesGross,dart_RetainedEarningsBeforeAppropriationsAccumulatedDeficitBeforeDisposition,dart_ShortTermAccruedExpenses,dart_ShortTermAccruedIncome,dart_ShortTermAdvancePayments,dart_ShortTermAdvancesCustomers,dart_ShortTermBorrowings,dart_ShortTermDepositsNotClassifiedAsCashEquivalents,dart_ShortTermDepositsProvided,dart_ShortTermDueFromCustomersForContractWork,dart_ShortTermDueToCustomersForContractWork,dart_ShortTermFinancialInstrumentsGross,dart_ShortTermGuaranteeDepositRent,dart_ShortTermGuaranteeDepositWithholdings,dart_ShortTermLoans,dart_ShortTermLoansAndReceivables,dart_ShortTermOtherPayables,dart_ShortTermOtherReceivables,dart_ShortTermPrepaidExpenses,dart_ShortTermTradePayables,dart_ShortTermTradeReceivable,dart_ShortTermWithholdings,dart_StructureGross,dart_SuppliesGross,dart_TangibleExplorationAndEvaluationAssetsGross,dart_TradePayablesGross,dart_TradeReceivableGross,dart_VehiclesGross,dart_VoluntaryReserves,dart_WorkInProgressGross,entity_AssetsAbstract,entity_Borrowings,entity_CashAndCashEquivalents,entity_CashEquivalents,entity_ContributedEquity,entity_CurrentAssets,entity_CurrentLiabilities,entity_CurrentPortionOfLongtermBorrowings,entity_CurrentProvisions,entity_CurrentTaxAssets,entity_CurrentTaxLiabilities,entity_DeferredTaxAssets,entity_DeferredTaxLiabilities,entity_ElementsOfOtherStockholdersEquity,entity_Equity,entity_EquityAbstract,entity_IntangibleAssetsOtherThanGoodwill,entity_Inventories,entity_InvestmentAccountedForUsingEquityMethod,entity_InvestmentProperty,entity_InvestmentsInSubsidiariesJointVenturesAndAssociates,entity_IssuedCapital,entity_LiabilitiesAbstract,entity_LongTermBorrowingsGross,entity_LongTermTradeAndOtherNonCurrentPayables,entity_LongTermTradeAndOtherNonCurrentReceivablesGross,entity_NoncurrentAssets,entity_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,entity_NoncurrentLiabilities,entity_NoncurrentProvisions,entity_OtherCapitalSurplus,entity_OtherComprehensiveIncomeLossAccumulatedAmount,entity_OtherCurrentFinancialAssets,entity_OtherCurrentFinancialLiabilities,entity_OtherCurrentLiabilities,entity_OtherCurrentNonfinancialAssets,entity_OtherCurrentNonfinancialLiabilities,entity_OtherEquityInterest,entity_OtherFinancialAssets,entity_OtherNoncurrentFinancialAssets,entity_OtherNoncurrentFinancialLiabilities,entity_OtherNoncurrentNonfinancialAssets,entity_OtherNoncurrentNonfinancialLiabilities,entity_PaymentsOfIncomeTaxesPayable,entity_PostemploymentBenefitObligations,entity_PropertyPlantAndEquipment,entity_RetainedEarnings,entity_SharePremium,entity_ShortTermBorrowings,entity_StatementOfFinancialPositionAbstract,entity_TradeAndOtherCurrentPayables,entity_TradeAndOtherCurrentReceivables,entity_VoluntaryReserves,ifrs_Assets,ifrs_AssetsAbstract,ifrs_BalancesWithBanks,ifrs_Borrowings,ifrs_Cash,ifrs_CashAndCashEquivalents,ifrs_CashEquivalents,ifrs_CashOnHand,ifrs_CurrentAssets,ifrs_CurrentLiabilities,ifrs_CurrentPortionOfLongtermBorrowings,ifrs_CurrentProvisions,ifrs_CurrentProvisionsForEmployeeBenefits,ifrs_CurrentTaxAssets,ifrs_CurrentTaxLiabilities,ifrs_DeferredTaxAssets,ifrs_DeferredTaxLiabilities,ifrs_DividendsPayable,ifrs_Equity,ifrs_EquityAbstract,ifrs_EquityAndLiabilities,ifrs_IntangibleAssetsOtherThanGoodwill,ifrs_Inventories,ifrs_InvestmentAccountedForUsingEquityMethod,ifrs_InvestmentProperty,ifrs_InvestmentsInAssociates,ifrs_InvestmentsInJointVentures,ifrs_InvestmentsInSubsidiaries,ifrs_InvestmentsInSubsidiariesJointVenturesAndAssociates,ifrs_IssuedCapital,ifrs_Liabilities,ifrs_LiabilitiesAbstract,ifrs_LiabilitiesIncludedInDisposalGroupsClassifiedAsHeldForSale,ifrs_LongtermLegalProceedingsProvision,ifrs_LongtermMiscellaneousOtherProvisions,ifrs_LongtermOnerousContractsProvision,ifrs_LongtermProvisionForDecommissioningRestorationAndRehabilitationCosts,ifrs_LongtermRestructuringProvision,ifrs_LongtermWarrantyProvision,ifrs_NoncurrentAssets,ifrs_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForDistributionToOwners,ifrs_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,ifrs_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,ifrs_NoncurrentLiabilities,ifrs_NoncurrentPayables,ifrs_NoncurrentProvisions,ifrs_NoncurrentProvisionsForEmployeeBenefits,ifrs_OtherCashAndCashEquivalents,ifrs_OtherCurrentFinancialAssets,ifrs_OtherCurrentFinancialLiabilities,ifrs_OtherCurrentNonfinancialAssets,ifrs_OtherCurrentNonfinancialLiabilities,ifrs_OtherDemandDeposits,ifrs_OtherEquityInterest,ifrs_OtherFinancialAssets,ifrs_OtherFinancialLiabilities,ifrs_OtherLongtermProvisions,ifrs_OtherNoncurrentFinancialAssets,ifrs_OtherNoncurrentFinancialLiabilities,ifrs_OtherNoncurrentNonfinancialAssets,ifrs_OtherNoncurrentNonfinancialLiabilities,ifrs_OtherNonfinancialAssets,ifrs_OtherShorttermProvisions,ifrs_PropertyPlantAndEquipment,ifrs_RetainedEarnings,ifrs_SharePremium,ifrs_ShorttermBorrowings,ifrs_ShorttermDepositsClassifiedAsCashEquivalents,ifrs_ShorttermLegalProceedingsProvision,ifrs_ShorttermMiscellaneousOtherProvisions,ifrs_ShorttermOnerousContractsProvision,ifrs_ShorttermProvisionForDecommissioningRestorationAndRehabilitationCosts,ifrs_ShorttermRestructuringProvision,ifrs_ShorttermWarrantyProvision,ifrs_TradeAndOtherCurrentPayables,ifrs_TradeAndOtherCurrentReceivables,ifrs_TradeAndOtherPayables,ifrs_TradeAndOtherReceivables,ifrs_TreasuryShares
[011070],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"118,335,535,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"947,786,271,991",,,,,,,,,,,,,"8,576,495,204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"131,097,215,326",,,,,,,,,,,,,,,,,,,,"180,004,227,540",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,236,379,543","121,182,224,857",,,,,,,,,"1,151,288,840,841",,,,,,,,,,,"61,591,435,854",,"12,908,768,787",,,,,,,,,,,,,,,,,,,,,,,,,"3,877,285,452,291",,,,,"366,911,209,261",,,"1,576,109,484,280","1,130,536,405,338",,"11,624,031,037",,"283,033,370","149,089,984","136,911,132,878",,,"1,647,556,692,951",,"3,877,285,452,291","258,183,665,852","327,532,762,304",,,,,,"223,186,425,021",,"2,229,728,759,340",,,,,,,,,"2,301,175,968,011",,,,"1,099,192,354,002",,,,,"23,913,148,147",,,,,,,,,,,,,,,"1,581,130,016,332","378,688,280,835",,,,,,,,,,"571,130,852,747","843,232,951,655",,,
[066570],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,992,348,000,000",,,,,,,,,,,,,,,,"-32,819,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,545,080,000,000",,,,,,,,,,,,,"320,303,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"457,861,000,000",,,,,,,,,,,,,,,,,,,,"429,875,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"207,993,000,000","1,968,226,000,000",,,,,,,,,"-38,237,000,000",,,,,,,,,,,"1,987,000,000",,"86,272,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"27,772,617,000,000",,,,,"1,494,338,000,000",,,"9,532,035,000,000","11,177,527,000,000",,"1,019,431,000,000",,"635,000,000",,"733,854,000,000",,,"9,353,498,000,000",,"27,772,617,000,000","1,336,430,000,000","1,466,268,000,000",,"95,961,000,000",,,,"8,107,412,000,000","904,169,000,000","18,419,119,000,000",,,,,,,,,"18,240,582,000,000",,,,"7,241,592,000,000",,"84,671,000,000",,,,"7,664,000,000","393,363,000,000","1,932,356,000,000",,,,,,"34,522,000,000","67,223,000,000","508,565,000,000",,,,"7,101,548,000,000","5,432,206,000,000","3,088,179,000,000",,,,,,,,,"5,819,975,000,000","5,500,285,000,000",,,
[108670],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"671,304,000,000",,,,,,,,,,,,,,,,"-18,070,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"591,523,000,000",,,,,,,,,,"33,383,000,000",,"11,125,000,000","34,011,000,000",,"628,000,000",,,,,,,,,,,,,,,,"-541,000,000",,,,,,,,,,"10,461,000,000","11,039,000,000",,,,,,,,,,,,,,,,,,,,"149,951,000,000",,,,,,,,,,"211,025,000,000","141,122,000,000",,"232,357,000,000","570,464,000,000",,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,202,213,000,000",,,,,"135,368,000,000",,,"1,020,409,000,000","621,154,000,000",,"4,582,000,000",,0,,"12,632,000,000",,,"966,466,000,000",,"2,202,213,000,000","41,296,000,000","162,335,000,000",,,"56,205,000,000",,"143,445,000,000","199,650,000,000","50,000,000,000","1,235,747,000,000",,,,,,,,,"1,181,804,000,000",,,,"614,593,000,000",,,,,0,"1,151,000,000","11,120,000,000","11,627,000,000",,"-17,529,000,000",,,,"4,584,000,000","906,000,000","1,542,000,000",,,,"888,089,000,000","313,232,000,000","621,304,000,000",,,,,,,,,"443,382,000,000","711,586,000,000",,,
[051910],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"976,866,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"304,794,000,000","130,994,000,000",,,,,,,,,,,,,,,,,,,,"122,869,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"84,163,000,000","285,513,000,000",,,,,,,,,"214,000,000",,,,,,,,,,,"71,405,000,000",,"38,079,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"18,887,473,000,000",,,,,"1,259,384,000,000",,,"7,325,522,000,000","2,776,576,000,000",,"40,750,000,000",,,,"69,559,000,000",0,,"14,854,826,000,000",,"18,887,473,000,000",,"1,972,121,000,000",,,,,,,,"4,032,647,000,000",,,,,,,,,"11,561,951,000,000",,,"4,749,000,000","1,256,071,000,000",,"104,570,000,000",,,0,"4,350,000,000",,,,,,,,"21,504,000,000",,,,,,"7,675,637,000,000","12,534,773,000,000",,,,,,,,,,,,,,
[079550],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"250,702,579,910",,,,,,,,,,,,,,,,"131,186,194",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"152,012,503,978",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,700,441,246",,,,,,,,,,,,,,,,,,,,"146,591,350,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"341,098,964,463","512,288,042,300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,780,342,686,640",,,,,"15,392,368,888",,,"955,173,422,167","931,817,774,866",,"3,280,242,357",,,"6,796,539,784","65,870,237,589",,,"659,341,253,056",,"1,780,342,686,640","79,840,859,502","150,294,451,818",,"4,904,256,166",,,,"3,911,604,959","110,000,000,000","1,121,001,433,584",,,,,,,,,"825,169,264,473",,,,"189,183,658,718",,,,,"12,247,440,903","69,398,674,951","367,899,221,665","29,264,241,836",,,,,,"29,027,616,405",,"4,958,868,719","6,470,713,494",,,"636,655,821,133","408,507,486,952","140,702,579,910",,,,,,,,,"164,198,683,638","68,240,974,430",,,
[006260],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-48,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,840,000,000","3,893,000,000",,,,,,,,,,,,,,,,,,,,"30,199,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"405,000,000","723,000,000",,,,,,,,,"1,853,910,000,000",,,,,,,,,,,"3,629,000,000",,"5,166,000,000",,,,,,,,,,,,,,,,,,,,,"2,273,987,000,000",,,,"2,273,987,000,000",,,,,"110,319,000,000",,,"126,054,000,000","247,818,000,000",,,,,,"3,737,000,000",,,,,,,,,,,,,,,"420,077,000,000",,,,,,,,,"2,147,933,000,000",,,,"172,259,000,000",,,,,,"3,200,000,000",,,,,,,,,,,,,,"46,626,000,000","1,609,662,000,000",,,,,,,,,,,,,,
[000680],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"394,091,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"300,075,000,000",,,,,,,,,,,,"22,977,507,205","12,122,061,304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"276,499,821",,,,,,,,,,,,,,,,,,,,"91,913,932,302",,,,,,,,,,,,,"9,927,807,178","36,154,506,200",,,,,,,,,,,,,,,0,0,,,,,,,,,"-25,536,525,395",,,,,,,,,"22,977,507,205","12,122,061,304","4,029,961,167",,"39,883,482,007",,,,,,,,,,,,,,,,,,,,,,"46,803,880,059","6,073,370,966",,"1,071,094,947,690",,,,,"29,146,279,494",,,"189,092,006,395","226,027,457,419","66,521,101,010",,,0,"392,605,979","3,116,695,150",,,"479,964,940,671",,"1,071,094,947,690",,"83,763,670,081",,"453,499,490,325","263,336,243,082","1,189,059,654","95,212,719,567","359,738,022,303","394,091,500,000","591,130,007,019",,,,,,,,,"882,002,941,295",,"24,052,050,000","24,052,050,000","365,102,549,600",,,,,"6,618,330,400",,"3,283,799,254","10,468,130,891",,,,,,"3,377,634,541",,"879,205,189","1,890,060,567",,,"45,239,871,316","111,409,966,066",,,,,,,,,,"56,731,687,237","42,227,877,166",,,
[010120],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,181,800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"534,498,424,569",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,671,214,864",,,,,,,,,,,,,,,,,,,,"16,610,802,392",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40,158,712,659","34,909,384,108",,,,,,,,,"-25,542,012,816",,,,,,,,,,,"114,626,595,703",,"4,074,799,804",,,,,,,,,,,,,,,,,,,,,,,,,"2,143,738,126,135",,,,,"340,850,700,327",,,"1,162,202,333,568","568,433,870,098","131,796,510,027","23,118,811,745",,,"12,989,395,120","36,500,893,211",,,"1,027,893,516,800",,"2,143,738,126,135",,"82,338,233,189",,,,,,,,"1,115,844,609,335",,,,,,,,,"981,535,792,567",,,,"547,410,739,237",,,,,,"739,581,242",,,,,,,,,,,,,,"479,997,673,185","903,431,347,816",,,,,,,,,,,,,,
[229640],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,000,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"208,319,674",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37,382,013","194,467,567",,,,,,,,,"249,504,852,275",,,,,,,,,,,"29,342,354",,,,,,,,,,,,,,,,,,,,,,,,,,,"275,724,729,212",,,,,"1,700,947,095",,,"3,835,331,402","259,791,098",,,,,"43,445,434","22,412,125",,,"268,256,618,440",,"275,724,729,212",,,,,,,,,,"7,468,110,772",,,,,,,,,"271,889,397,810",,,,"7,208,319,674",,,,,,"98,307",,"21,779,790",,,,,,,,,,,,"155,960,952","3,439,326,665",,,,,,,,,,,,,,
[086960],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,843,225,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,451,102,934",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,515,901,406","2,391,146,622",,,,,,,,,"127,375,451",,,,,,,,,,,"9,927,520,364",,,,,,,,,,,,,,,,,,,,,,,,,,,"105,233,537,040",,,,,"7,989,427,730",,,"72,993,136,087","16,600,199,279",,"45,626,157",,,"117,409,439",,"228,217,364",,"86,813,651,624",,"105,233,537,040",,"5,906,797,789",,,,,,"11,753,739,402",,"18,419,885,416",,,,,,,,,"32,240,400,953",,,,"1,819,686,137",,"7,810,839",,,"28,638,685,597","4,905,403,949","2,627,746,762",,,,,,,"569,795,677","132,555,000",,,,,"8,794,471,067","69,021,092,292",,,,,,,,,,"9,140,613,112","26,314,576,803",,,
[023150],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,596,763,000",,,,,,,,,,,,,,,,,,,,,,,,"4,512,410,706",,,,,,,,,,,,,,,,,,,,,,"4,596,763,000",,,,,,,,,"280,660,000",,,,,,,,,,,,"20,000,000","18,699,296",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"242,902,050",,,,,,,,,,,,,,,,,,,,"5,067,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"715,455,060",,,,,,,,,"1,882,901,466",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"77,481,862,498",,,,,"3,600,335,886",,,"23,238,414,192","10,297,883,595",,,,"18,974,380",,,"1,635,387,704",,"64,989,879,781",,"77,481,862,498",,"8,164,641,470",,,,,,"1,008,200,000","4,596,763,000","12,491,982,717",,,,,,,,,"54,243,448,306",,,,"2,194,099,122",,,,,,"230,718,359","105,615,052",,,,,,,"9,931,958,055","15,149,368",,,,,"38,772,180,249","58,510,215,315",,,,,,,,,,"4,283,910,176","11,348,847,404",,,
[065150],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46,169,706,408",,,,,,,,,,,,,,,,"-18,428,379,417",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,537,622,780",,,,,,,,,,,,,,,,,,,,"24,700,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"625,011,000","8,743,905,169",,,,,,,,,,,,,,,,,,,,"3,869,220,745",,"8,057,018,281",,,,,,,,,,,,,,,,,,,,,,,,,"95,807,748,192",,,,,"855,368,202",,,"11,637,514,008","56,086,929,485",,,,"433,445,073",,"6,918,676,144",,,"27,056,177,646",,"95,807,748,192",,"2,037,178,058","6,895,754,051",,,,,"22,925,857,134","8,080,840,700","68,751,570,546",,,,,,,,,"84,170,234,184",,,,"12,664,641,061",,,,,"1,969,552,853","6,609,430,755","149,924,718",,,"-18,428,379,417",,,,"10,556,167,439","70,000,000","4,079,578,007",,,,"28,586,730,664","-685,149,345","38,088,865,708",,,,,,,,,"11,747,295,601","5,567,034,104",,,
