,dart_AccruedExpensesGross,dart_AccumulatedDepreciationBuildingsGross,dart_AccumulatedDepreciationConstructionInProgressGross,dart_AccumulatedDepreciationFixturesAndFittingsGross,dart_AccumulatedDepreciationMachineryGross,dart_AccumulatedDepreciationNonCurrentBiologicalAssetsGross,dart_AccumulatedDepreciationOfficeEquipmentGross,dart_AccumulatedDepreciationOtherPropertyPlantAndEquipmentGross,dart_AccumulatedDepreciationStructureGross,dart_AccumulatedDepreciationTangibleExplorationAndEvaluationAssetsGross,dart_AccumulatedDepreciationVehiclesGross,dart_AccumulatedImpairmentLossBuildingsGross,dart_AccumulatedImpairmentLossConstructionInProgressGross,dart_AccumulatedImpairmentLossFinishedGoodsGross,dart_AccumulatedImpairmentLossFixturesAndFittingsGross,dart_AccumulatedImpairmentLossGoodsInTransitGross,dart_AccumulatedImpairmentLossMachineryGross,dart_AccumulatedImpairmentLossMerchandiseGross,dart_AccumulatedImpairmentLossNonCurrentBiologicalAssetsGross,dart_AccumulatedImpairmentLossOfficeEquipmentGross,dart_AccumulatedImpairmentLossOtherInventoriesGross,dart_AccumulatedImpairmentLossOtherPropertyPlantAndEquipmentGross,dart_AccumulatedImpairmentLossProductionSuppliesGross,dart_AccumulatedImpairmentLossRawMaterialsGross,dart_AccumulatedImpairmentLossStructureGross,dart_AccumulatedImpairmentLossSuppliesGross,dart_AccumulatedImpairmentLossTangibleExplorationAndEvaluationAssetsGross,dart_AccumulatedImpairmentLossVehiclesGross,dart_AccumulatedImpairmentLossWorkInProgressGross,dart_AllowanceForDoubtfulAcccountLongTermAccruedIncomeGross,dart_AllowanceForDoubtfulAcccountLongTermAdvancePaymentsGross,dart_AllowanceForDoubtfulAcccountLongTermDepositsProvidedGross,dart_AllowanceForDoubtfulAcccountLongTermOtherReceivablesGross,dart_AllowanceForDoubtfulAcccountLongTermTradeReceivablesGross,dart_AllowanceForDoubtfulAcccountNonCurrentLoansAndReceivablesGross,dart_AllowanceForDoubtfulAcccountShortTermAccruedIncome,dart_AllowanceForDoubtfulAcccountShortTermAdvancePayments,dart_AllowanceForDoubtfulAcccountShortTermDepositsProvided,dart_AllowanceForDoubtfulAcccountShortTermLoansAndReceivables,dart_AllowanceForDoubtfulAcccountShortTermOtherReceivables,dart_AllowanceForDoubtfulAcccountShortTermTradeReceivable,dart_AppropriatedRetainedEarningsOtherLegalReserves,dart_AvailableForSaleFinancialAssets,dart_BondsIssued,dart_BrandNamesGross,dart_BuildingsGross,dart_CapitalSurplus,dart_ComputerSoftwareGross,dart_ConstructionInProgressGross,dart_ContributedEquity,dart_ConvertibleBonds,dart_CopyrightsPatentsAndOtherIndustrialPropertyRightsServiceAndOperatingRightsGross,dart_CurentPortionOfFinanceLeaseLiabilities,dart_CurrentAvailableForSaleFinancialAssets,dart_CurrentBiologicalAssetsGross,dart_CurrentDerivativeAsset,dart_CurrentDerivativeLiabilities,dart_CurrentFairValueFinancialAsset,dart_CurrentFinancialAssetDesignationAsAtFairValueThroughProfitOrLoss,dart_CurrentFinancialAssetHeldForTrading,dart_CurrentFinancialAssetsHeldToMaturity,dart_CurrentFinancialGuaranteeLiabilities,dart_CurrentPortionOfBondWithWarrant,dart_CurrentPortionOfBonds,dart_CurrentPortionOfConvertibleBonds,dart_CurrentProvisionsForConstructionWarranties,dart_ElementsOfOtherStockholdersEquity,dart_FairValueFinancialAsset,dart_FairValueOfPlanAssets,dart_FinancialAssetsHeldToMaturity,dart_FinancialInstruments,dart_FinishedGoodsGross,dart_FixturesAndFittingsGross,dart_GoodsInTransitGross,dart_GoodwillGross,dart_GovernmentGrantsBuildingsGross,dart_GovernmentGrantsComputerSoftwareGross,dart_GovernmentGrantsConstructionInProgressGross,dart_GovernmentGrantsCopyrightsPatentsAndOtherIndustrialPropertyRightsServiceAndOperatingRightsGross,dart_GovernmentGrantsCurrentBiologicalAssetsGross,dart_GovernmentGrantsFixturesAndFittingsGross,dart_GovernmentGrantsGoodwillGross,dart_GovernmentGrantsIntangibleAssetsUnderDevelopmentGross,dart_GovernmentGrantsLandGross,dart_GovernmentGrantsLicencesAndFranchisesGross,dart_GovernmentGrantsMachineryGross,dart_GovernmentGrantsMastheadsAndPublishingTitlesGross,dart_GovernmentGrantsOfficeEquipmentGross,dart_GovernmentGrantsOtherIntangibleAssetsGross,dart_GovernmentGrantsOtherPropertyPlantAndEquipmentGross,dart_GovernmentGrantsStructureGross,dart_GovernmentGrantsVehiclesGross,dart_IntangibleAssetsUnderDevelopmentGross,dart_IntangibleExplorationAndEvaluationAssetsGross,dart_InvestedAssetForPostemploymentBenefit,dart_IssuedCapitalOfCommonStock,dart_IssuedCapitalOfPreferredStock,dart_LandGross,dart_LegalReserve,dart_LicencesAndFranchisesGross,dart_LoansAndReceivablesGross,dart_LongTermAccruedExpensesGross,dart_LongTermAccruedIncomeGross,dart_LongTermAdvancePaymentsGross,dart_LongTermAdvancesCustomers,dart_LongTermBorrowingsGross,dart_LongTermDepositsNotClassifiedAsCashEquivalents,dart_LongTermDepositsProvidedGross,dart_LongTermFinancialInstruments,dart_LongTermGuaranteeDepositRentGross,dart_LongTermGuaranteeDepositWithholdings,dart_LongTermLeaseholdDeposits,dart_LongTermLoansAndReceivablesGross,dart_LongTermLoansGross,dart_LongTermOtherPayablesGross,dart_LongTermOtherReceivablesGross,dart_LongTermPrepaidExpenses,dart_LongTermTradeAndOtherNonCurrentPayables,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,dart_LongTermTradeReceivablesGross,dart_LongTermWithholdingsBanks,dart_MachineryGross,dart_MerchandiseGross,dart_NonCurrentAvailableForSaleFinancialAssets,dart_NonCurrentBiologicalAssetsGross,dart_NonCurrentDerivativeAssets,dart_NonCurrentFairValueFinancialAsset,dart_NonCurrentFinancialAssetsHeldToMaturity,dart_NonCurrentFinancialLiabilitiesAtFairValueThroughProfitOrLoss,dart_NonCurrentFirmCommitmentLiabilities,dart_NonCurrentReceivablesGross,dart_OfficeEquipmentGross,dart_OtherCapitalAdjustments,dart_OtherCapitalSurplus,dart_OtherComprehensiveIncomeLossAccumulatedAmount,dart_OtherCurrentAssets,dart_OtherCurrentLiabilities,dart_OtherIntangibleAssetsGross,dart_OtherInventoriesGross,dart_OtherNonCurrentAssets,dart_OtherNonCurrentLiabilities,dart_OtherPropertyPlantAndEquipmentGross,dart_PaymentsOfIncomeTaxesPayable,dart_PostemploymentBenefitObligations,dart_PresentValueDiscountsLongTermAccruedExpensesGross,dart_PresentValueDiscountsLongTermBorrowingsGross,dart_PresentValueDiscountsLongTermGuaranteeDepositRentGross,dart_PresentValueDiscountsLongTermOtherPayablesGross,dart_PresentValueDiscountsLongTermOtherReceivablesGross,dart_PresentValueDiscountsLongTermPrepaidExpensesGross,dart_PresentValueDiscountsLongTermTradeReceivablesGross,dart_PresentValueDiscountsNonCurrentLoansAndReceivablesGross,dart_PresentValueDiscountsShortTermOtherPayables,dart_PresentValueDiscountsShortTermTradeReceivable,dart_PresentValueOfDefinedBenefitObligation,dart_ProductionSuppliesGross,dart_RawMaterialsGross,dart_RetainedEarningsBeforeAppropriationsAccumulatedDeficitBeforeDisposition,dart_ShortTermAccruedExpenses,dart_ShortTermAccruedIncome,dart_ShortTermAdvancePayments,dart_ShortTermAdvancesCustomers,dart_ShortTermBorrowings,dart_ShortTermDepositsNotClassifiedAsCashEquivalents,dart_ShortTermDepositsProvided,dart_ShortTermDueFromCustomersForContractWork,dart_ShortTermDueToCustomersForContractWork,dart_ShortTermFinancialInstrumentsGross,dart_ShortTermGuaranteeDepositRent,dart_ShortTermGuaranteeDepositWithholdings,dart_ShortTermIncomeReceivedInAdvance,dart_ShortTermLoans,dart_ShortTermLoansAndReceivables,dart_ShortTermOtherPayables,dart_ShortTermOtherReceivables,dart_ShortTermPrepaidExpenses,dart_ShortTermTradePayables,dart_ShortTermTradeReceivable,dart_ShortTermWithholdings,dart_StructureGross,dart_SuppliesGross,dart_TangibleExplorationAndEvaluationAssetsGross,dart_TradePayablesGross,dart_VehiclesGross,dart_VoluntaryReserves,dart_WorkInProgressGross,entity_AssetsAbstract,entity_CashAndCashEquivalents,entity_ContributedEquity,entity_CurrentAssets,entity_CurrentBiologicalAssetsGross,entity_CurrentFairValueFinancialAsset,entity_CurrentLiabilities,entity_CurrentPortionOfLongtermBorrowings,entity_CurrentProvisions,entity_CurrentTaxAssets,entity_CurrentTaxLiabilities,entity_DeferredTaxAssets,entity_DeferredTaxLiabilities,entity_ElementsOfOtherStockholdersEquity,entity_Equity,entity_EquityAbstract,entity_EquityAttributableToOwnersOfParent,entity_GoodwillGross,entity_IntangibleAssetsOtherThanGoodwill,entity_Inventories,entity_InvestmentAccountedForUsingEquityMethod,entity_InvestmentProperty,entity_LiabilitiesAbstract,entity_LongTermBorrowingsGross,entity_LongTermTradeAndOtherNonCurrentPayables,entity_LongTermTradeAndOtherNonCurrentReceivablesGross,entity_NonCurrentBiologicalAssetsGross,entity_NoncontrollingInterests,entity_NoncurrentAssets,entity_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,entity_NoncurrentLiabilities,entity_NoncurrentProvisions,entity_OtherCapitalSurplus,entity_OtherComprehensiveIncomeLossAccumulatedAmount,entity_OtherCurrentFinancialAssets,entity_OtherCurrentFinancialLiabilities,entity_OtherCurrentLiabilities,entity_OtherCurrentNonfinancialAssets,entity_OtherCurrentNonfinancialLiabilities,entity_OtherEquityInterest,entity_OtherFinancialAssets,entity_OtherLongtermProvisions,entity_OtherNonCurrentLiabilities,entity_OtherNoncurrentFinancialAssets,entity_OtherNoncurrentFinancialLiabilities,entity_OtherNoncurrentNonfinancialAssets,entity_OtherNoncurrentNonfinancialLiabilities,entity_PaymentsOfIncomeTaxesPayable,entity_PostemploymentBenefitObligations,entity_PropertyPlantAndEquipment,entity_Provisions,entity_RetainedEarnings,entity_SharePremium,entity_ShortTermBorrowings,entity_StatementOfFinancialPositionAbstract,entity_TradeAndOtherCurrentPayables,entity_TradeAndOtherCurrentReceivables,entity_TradeAndOtherPayables,entity_VoluntaryReserves,ifrs_Assets,ifrs_AssetsAbstract,ifrs_BalancesWithBanks,ifrs_Borrowings,ifrs_Cash,ifrs_CashAndCashEquivalents,ifrs_CashEquivalents,ifrs_CashOnHand,ifrs_CurrentAssets,ifrs_CurrentLiabilities,ifrs_CurrentPortionOfLongtermBorrowings,ifrs_CurrentProvisions,ifrs_CurrentProvisionsForEmployeeBenefits,ifrs_CurrentTaxAssets,ifrs_CurrentTaxLiabilities,ifrs_DeferredIncomeClassifiedAsCurrent,ifrs_DeferredIncomeClassifiedAsNoncurrent,ifrs_DeferredTaxAssets,ifrs_DeferredTaxLiabilities,ifrs_DividendsPayable,ifrs_Equity,ifrs_EquityAbstract,ifrs_EquityAndLiabilities,ifrs_EquityAttributableToOwnersOfParent,ifrs_IntangibleAssetsOtherThanGoodwill,ifrs_Inventories,ifrs_InvestmentAccountedForUsingEquityMethod,ifrs_InvestmentProperty,ifrs_InvestmentsInAssociates,ifrs_InvestmentsInSubsidiariesJointVenturesAndAssociates,ifrs_IssuedCapital,ifrs_Liabilities,ifrs_LiabilitiesAbstract,ifrs_LiabilitiesIncludedInDisposalGroupsClassifiedAsHeldForSale,ifrs_LongtermLegalProceedingsProvision,ifrs_LongtermMiscellaneousOtherProvisions,ifrs_LongtermOnerousContractsProvision,ifrs_LongtermProvisionForDecommissioningRestorationAndRehabilitationCosts,ifrs_LongtermRestructuringProvision,ifrs_LongtermWarrantyProvision,ifrs_NoncontrollingInterests,ifrs_NoncurrentAssets,ifrs_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,ifrs_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,ifrs_NoncurrentLiabilities,ifrs_NoncurrentPayables,ifrs_NoncurrentProvisions,ifrs_NoncurrentProvisionsForEmployeeBenefits,ifrs_OtherCashAndCashEquivalents,ifrs_OtherCurrentFinancialAssets,ifrs_OtherCurrentFinancialLiabilities,ifrs_OtherCurrentNonfinancialAssets,ifrs_OtherCurrentNonfinancialLiabilities,ifrs_OtherDemandDeposits,ifrs_OtherEquityInterest,ifrs_OtherFinancialAssets,ifrs_OtherFinancialLiabilities,ifrs_OtherLongtermProvisions,ifrs_OtherNoncurrentFinancialAssets,ifrs_OtherNoncurrentFinancialLiabilities,ifrs_OtherNoncurrentNonfinancialAssets,ifrs_OtherNoncurrentNonfinancialLiabilities,ifrs_OtherNonfinancialAssets,ifrs_OtherNonfinancialLiabilities,ifrs_OtherShorttermProvisions,ifrs_PropertyPlantAndEquipment,ifrs_Provisions,ifrs_ProvisionsForEmployeeBenefits,ifrs_RetainedEarnings,ifrs_SharePremium,ifrs_ShorttermBorrowings,ifrs_ShorttermDepositsClassifiedAsCashEquivalents,ifrs_ShorttermLegalProceedingsProvision,ifrs_ShorttermMiscellaneousOtherProvisions,ifrs_ShorttermOnerousContractsProvision,ifrs_ShorttermProvisionForDecommissioningRestorationAndRehabilitationCosts,ifrs_ShorttermRestructuringProvision,ifrs_ShorttermWarrantyProvision,ifrs_TradeAndOtherCurrentPayables,ifrs_TradeAndOtherCurrentReceivables,ifrs_TradeAndOtherPayables,ifrs_TradeAndOtherReceivables,ifrs_TreasuryShares
[014280],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"59,334,412,933",,,,,,,,,,,,"2,888,904,582","1,914,196,807",,,,,,,,,,,,,,,,,,,,,,,,,"1,340,982,268",,,,,,,,,,,,,,,,,,,"241,286,458,830",,,,,,,,,,,,,,,,,,,,,,,,,,,"4,464,223,915",,,"32,194,726,174",,,,,,,,,,"219,763,975,933",,,,,,,,,,,,"12,053,401,509",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"769,216,969,458",,,,,"59,167,852,956",,,"305,293,531,407","372,118,367,772","17,760,201,790",,,,"6,310,558,313",,,,"11,850,095,771",,"321,077,656,749",,"769,216,969,458","270,195,306,800","9,014,037,312","80,842,087,145","17,195,899,477","45,513,574,720",,,,"448,139,312,709",,,,,,,,,"50,882,349,949","463,923,438,051",,,"76,020,944,937",,"606,549,383",,,,,,,,,,,,,,,,,,,"378,232,328,226",,,,,,,,,,,,,"74,566,422,665","160,438,846,665",,,
[053260],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,860,000,000",,,,,,,,,,,,,,,,,"-1,531,339,374",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"179,584,140",,,,,,,,,"300,776,511",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,530,995,100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"136,169,244,842",,,,,"25,239,680,709",,,"100,859,288,878","24,503,912,967",,,,,"567,374,110",,,,"1,231,677,536",,"109,677,914,828",,"136,169,244,842","110,045,939,148","2,182,691,225","10,562,282,291","327,660,367",,,,"9,860,000,000","26,491,330,014",,,,,,,,,"-368,024,320","35,309,955,964",,,"1,987,417,047",,,,,"38,024,164,254","1,823,256,579","116,324,541","389,447,429",,,,,,"17,318,942,932","454,963,000",,,,,,"15,480,661,440",,,"85,186,283,422",,,,,,,,,,"21,723,834,849","26,916,837,083",,,"1,710,923,514"
[008870],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33,584,909,992",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"77,776,622,170",,,,,,,,,,,,"222,111,804",,"4,871,074,101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"249,405,215,013",,,,,"33,456,186,139",,,"93,618,786,904","50,156,876,928","17,945,613,332",,,,"2,843,146,381",,,,"10,201,391,766",,"149,285,478,832",,"249,405,215,013","93,487,079,874","6,571,993,502","20,962,043,939",,,,,,"100,119,736,181",,,,,,,,,"55,798,398,958","155,786,428,109",,,"49,962,859,253",,,,,,,,,,,,,,,,,,,,,"126,803,601,405",,,,,,,,,,,,,"15,961,498,019","35,007,140,278",,,
[001570],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,355,055,500",,,,,,,,,,,,,,,,,"-3,678,341,617",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,476,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,796,467,746",,,,,,,,,,,,,,,,,,,"72,079,567,010",,,,,,,,,,,,,,,,,,,,,,,,,,,"45,458,906,190",,,"35,259,135,037",,,,,,,,,"12,854,156,023",,,,,,,,,,,,,"4,640,174,102",,"3,497,062,535",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"206,453,091,300",,,,,"9,663,039,520",,,"137,058,451,284","139,919,664,628","2,351,200,000",,,,"5,575,872,312",,,0,"3,329,058,705",,"56,433,937,686",,"206,453,091,300","55,691,823,750","5,333,581,689","25,841,977,301",,,,,,"150,019,153,614",,,,,,,,,"742,113,936","69,394,640,016",,,"10,099,488,986",,,,,"4,659,104,750",,,,,,,,,"4,814,421,343",,"2,118,893,275",,,,,"49,857,436,872",,,"18,219,071,099",,,,,,,,,,"9,269,308,926","38,674,145,579",,,
[002990],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"113,787,199,006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46,894,023,787",,,,,,,,,,,,,,,,,,,"42,100,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"33,650,808,563",,,"10,800,000,000",,,,,,,,,"4,806,472,976",,,,,,,,,,,,,"125,941,400,815",,"2,061,802,729",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,211,313,887,683",,,,,"129,075,871,841",,,"632,979,584,462","619,591,231,544","39,159,002,808","38,173,432,690",,"124,509,632",0,,,"81,543,181,801",,,"330,037,464,565",,"1,211,313,887,683","330,037,464,565","3,754,259,898","31,292,138,030","322,076,251,205","2,701,045,634",,,,"881,276,423,118",,,,,,,,,0,"578,334,303,221",,0,"261,685,191,574",,"44,642,166,052",,,,,"10,659,190,016",,,,,,,,,"111,685,793",,,,,"9,509,849,092",,,"129,050,474,566",,,,,,,,,,"247,329,778,218",,,,
[011780],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"433,972,406,179",,,,,,,,"495,909,505",,,,,,,,,"36,976,298,604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,610,659,898",,,,"634,612,456,997",,,,,,,"13,971,673,502",,"5,339,650,665",,,"8,950,310,563",,,,,,"313,764,350,293",,,"1,316,922,126",,,,,,,,"77,334,099,240",,,,,,,,"22,883,563,743","56,356,238,548",,,,,,,,,,,,,,,,,,,"1,498,747,514,871",,,,,,,,,,"54,832,200,697","158,029,863,925",,,"276,191,212,712",,,,,,,,,,,,,,,"255,589,505","812,521,711",,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,617,850,622,478",,,,,"241,311,301,433",,,"1,307,567,859,053","1,975,077,651,497",,"5,324,467,976",,"38,943,550",,,,"7,679,144,041","64,830,105,075",,"1,874,537,535,450",,"4,617,850,622,478","1,764,087,057,764","16,734,780,496","445,241,366,716","446,856,130,799","5,599,045,421",,,"167,455,885,000","2,743,313,087,028",,,,,,,,,"110,450,477,686","3,310,282,763,425",,,"768,235,435,531",,,,,"55,328,110,202",,"13,206,852,855","13,088,506,559",,,,,,"329,052,945,921","153,607,351","9,806,395,529","3,332,716,997",,,"5,324,467,976","2,494,554,321,218",,,"1,293,138,352,981","266,516,521,179",,,,"5,324,467,976",,,,,"434,221,076,637","552,441,284,297",,,"40,357,800,636"
[214330],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,750,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"388,194,292",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,590,000",,,"24,295,220,091",,,,,,,,,,"78,804,170,108",,,,,,,,,,,,"1,158,130,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"147,905,176,352",,,,,"7,935,323,268",,,"84,658,856,106","43,604,710,040",,,,,"1,354,700,550",,,"1,892,679,235","13,120,609",,"87,931,765,607",,"147,905,176,352","87,931,765,607","144,191,952","32,508,585,093",,,,,,"59,973,410,745",,,,,,,,,,"63,246,320,246",,,"16,368,700,705",,,,,"74,158,891","5,865,782,142","5,818,144,049","3,064,559,877",,,,,,"66,613,872","109,332,858",,"108,052,946",,,,"59,052,212,429",,,,,,,,,,,,,"9,024,447,380","38,320,054,805",,,
[001210],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34,580,255,000",,,,,,,,,,,,,,,,,"30,253,347,741",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,148,922,662",,,,,,,,,,,,,"2,217,149,787",,,,,,,,,,,,,,,,,,,,,,,,"1,384,912,966","3,456,079,716",,,,,,,,,,,,,,,,,,,"96,219,991,022",,,,,,,,,,,,,,,,,,,,,,,,,,,"2,590,000",,,,,,,,,,,,"29,446,523,678",,,,,,,,,,,,,"1,158,130,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"431,626,891,340",,,,,"11,444,220,009",,,"213,200,212,130","244,299,853,344","101,575,118,087","867,731,745",,"8,648,880",,,,"1,843,702,968","372,452,522",,"151,897,481,658",,"431,626,891,340",,"8,272,826,138","114,414,314,083",,"10,202,588,044",,,"34,580,255,000","279,729,409,682",,,,,,,,,"57,607,438,470","218,426,679,210",,0,"35,429,556,338",,,,,"365,000,000","3,871,849,747","8,225,346,118","12,939,560,644",,,,,,"476,763,389","344,048,492","2,212,016,963","108,052,946",,,,"191,847,807,763",,,"9,916,769",,,,,,,,,,"27,440,689,133","74,740,093,040",,,
[073240],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"789,965,790,000",,,,,,,,,,,,,,,,,"-19,538,444,447",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,080,536,970,304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"156,979,498,296",,,,,,,,,,,,,,,,,,,"817,405,918,602",,,,,,,,,,,,,,,,,,,,,,,,,,,"20,553,601,166",,,"214,537,958",,,,,,,,,"50,980,739,507",,,,,,,,,,,,,"397,654,401",,"117,285,630,903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,013,219,902,990",,,,,"69,860,603,911",,,"1,433,732,357,872","2,377,126,047,786","842,733,230,200",,,,"628,095,077",,,"190,262,416,270","14,580,696,539",,"1,119,555,528,429",,"5,013,219,902,990","1,009,657,568,121","23,023,838,408","620,729,032,615",,"247,815,960,991",,,,"3,893,664,374,561",,,,,,,,,"109,897,960,308","3,579,487,545,118",,,"1,516,538,326,775",,"26,048,400,717",,,,"38,758,909,835","81,628,910,827",,,,,,,,"95,537,526,712","50,790,001,185",,,,,"2,927,412,816,909",,,"-58,443,493,891",,,,,,,,,,"373,989,827,207","571,519,096,479",,,
[036190],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,000,000,000",,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,000,000,000",,,,,,,,,,"2,635,000,000",,,,,,,,,,,,0,,,,,,,,,,,,,"8,469,761,235",,,,,,,,,,,,,"520,154,357",,,,,,,,,,,,,,,,,,,"300,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"3,000,000,000",,,,,,,,,,,,"2,250,783,473",,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"233,190,074,465",,,,,"41,387,224,897",,,"154,751,919,426","51,001,160,694",,"59,255,990",,,"3,906,347,521",,,"192,277,773","1,453,931,413",,"176,117,228,275",,"233,190,074,465","175,784,738,642","11,675,561,642","895,452,495","11,509,886,197","2,107,393,275",,,"3,000,000,000","57,072,846,190",,,,,,,,,"332,489,633","78,438,155,039",,,"6,071,685,496",,"700,535,960",,,"69,668,080,000","8,087,515,883","1,825,198,806","32,935,568,713",,,,,,"1,065,683,838","430,627,390",0,"331,436,376",,,,"25,683,530,422",,,"164,013,200,874",,,,,,,,,,"5,712,472,587","37,975,963,228",,,
[049080],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,155,958,000",,,,,,,,,,,,,,,,,"401,078,039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,619,700,000",,,,,,,,,,,,"208,839,588",,,,,,,,,,,,,,,,,,,,,,,,,,"1,727,398,926",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"190,369,542",,,"102,363,592",,,,,,,,,"57,043,894,203",,,,,,,,,,,,,"16,035,394,037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"150,815,915,173",,,,,"12,713,931,677",,,"52,924,780,137","70,619,565,780",,,,"27,868,860",,,,"10,241,923,470",,,"65,480,410,879",,"150,815,915,173","63,757,348,437",,"5,119,355,964","5,781,843,239",,,,,"85,335,504,294",,,,,,,,,"1,723,062,442","97,891,135,036",,,"14,715,938,514",,,,,"120,318,490","7,536,658","812,788,967","952,271,554",,,,,,"2,753,040,853","160,000,000","514,723,170",,,,,"57,454,207,105",,,"-3,843,581,805",,,,,,,,,,"18,210,622,282","30,540,146,637",,,
[035460],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48,707,817,430",,,,,,,,,,,,,,,,,"3,108,203,176",,,,,,,,"212,446,176",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"762,990,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,136,512,950",,,,,,,,,,,,,,,,,,,"7,645,677,688",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,310,480,224",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69,303,144,617",,,,,"9,087,318,579",,,"57,672,285,649","26,960,156,164","225,960,000","583,660,424",,"19,970,966","10,044,530",,,,"37,833,817",,"37,984,907,834",,"69,303,144,617",,"4,305,401,833","20,161,067,439",,,,,"7,288,670,000","31,318,236,783",,,,,,,,,"3,026,870,125","11,630,858,968",,,"4,358,080,619",,,,,"5,497,009,176","4,159,072,488",,,,,,,,"3,524,886,730",,,"420,743,852",,,,"2,277,644,005",,,"-16,857,982,897","41,419,147,430",,,,,,,,,"14,335,741,034","22,906,919,489",,,
