,dart_AccruedExpensesGross,dart_AccumulatedDepreciationBuildingsGross,dart_AccumulatedDepreciationConstructionInProgressGross,dart_AccumulatedDepreciationCurrentBiologicalAssetsGross,dart_AccumulatedDepreciationFixturesAndFittingsGross,dart_AccumulatedDepreciationMachineryGross,dart_AccumulatedDepreciationNonCurrentBiologicalAssetsGross,dart_AccumulatedDepreciationOfficeEquipmentGross,dart_AccumulatedDepreciationOtherPropertyPlantAndEquipmentGross,dart_AccumulatedDepreciationStructureGross,dart_AccumulatedDepreciationTangibleExplorationAndEvaluationAssetsGross,dart_AccumulatedDepreciationVehiclesGross,dart_AccumulatedImpairmentLossBuildingsGross,dart_AccumulatedImpairmentLossConstructionInProgressGross,dart_AccumulatedImpairmentLossFinishedGoodsGross,dart_AccumulatedImpairmentLossFixturesAndFittingsGross,dart_AccumulatedImpairmentLossGoodsInTransitGross,dart_AccumulatedImpairmentLossMachineryGross,dart_AccumulatedImpairmentLossMerchandiseGross,dart_AccumulatedImpairmentLossNonCurrentBiologicalAssetsGross,dart_AccumulatedImpairmentLossOfficeEquipmentGross,dart_AccumulatedImpairmentLossOtherInventoriesGross,dart_AccumulatedImpairmentLossOtherPropertyPlantAndEquipmentGross,dart_AccumulatedImpairmentLossProductionSuppliesGross,dart_AccumulatedImpairmentLossRawMaterialsGross,dart_AccumulatedImpairmentLossStructureGross,dart_AccumulatedImpairmentLossSuppliesGross,dart_AccumulatedImpairmentLossVehiclesGross,dart_AccumulatedImpairmentLossWorkInProgressGross,dart_AllowanceForDoubtfulAcccountLongTermAccruedIncomeGross,dart_AllowanceForDoubtfulAcccountLongTermAdvancePaymentsGross,dart_AllowanceForDoubtfulAcccountLongTermDepositsProvidedGross,dart_AllowanceForDoubtfulAcccountLongTermOtherReceivablesGross,dart_AllowanceForDoubtfulAcccountLongTermTradeReceivablesGross,dart_AllowanceForDoubtfulAcccountNonCurrentLoansAndReceivablesGross,dart_AllowanceForDoubtfulAcccountNonCurrentReceivablesGross,dart_AllowanceForDoubtfulAcccountShortTermAccruedIncome,dart_AllowanceForDoubtfulAcccountShortTermAdvancePayments,dart_AllowanceForDoubtfulAcccountShortTermDepositsProvided,dart_AllowanceForDoubtfulAcccountShortTermLoansAndReceivables,dart_AllowanceForDoubtfulAcccountShortTermOtherReceivables,dart_AllowanceForDoubtfulAcccountShortTermTradeReceivable,dart_AvailableForSaleFinancialAssets,dart_BrandNamesGross,dart_BuildingsGross,dart_ComputerSoftwareGross,dart_ConstructionInProgressGross,dart_ContributedEquity,dart_CopyrightsPatentsAndOtherIndustrialPropertyRightsServiceAndOperatingRightsGross,dart_CurrentAvailableForSaleFinancialAssets,dart_CurrentBiologicalAssetsGross,dart_CurrentFairValueFinancialAsset,dart_CurrentFinancialAssetsHeldToMaturity,dart_ElementsOfOtherStockholdersEquity,dart_FairValueFinancialAsset,dart_FairValueOfPlanAssets,dart_FinancialAssetsHeldToMaturity,dart_FinancialInstruments,dart_FinishedGoodsGross,dart_FixturesAndFittingsGross,dart_GoodsInTransitGross,dart_GoodwillGross,dart_GovernmentGrantsBuildingsGross,dart_GovernmentGrantsComputerSoftwareGross,dart_GovernmentGrantsConstructionInProgressGross,dart_GovernmentGrantsCopyrightsPatentsAndOtherIndustrialPropertyRightsServiceAndOperatingRightsGross,dart_GovernmentGrantsCurrentBiologicalAssetsGross,dart_GovernmentGrantsFixturesAndFittingsGross,dart_GovernmentGrantsGoodwillGross,dart_GovernmentGrantsIntangibleAssetsUnderDevelopmentGross,dart_GovernmentGrantsIntangibleExplorationAndEvaluationAssetsGross,dart_GovernmentGrantsLandGross,dart_GovernmentGrantsLicencesAndFranchisesGross,dart_GovernmentGrantsMachineryGross,dart_GovernmentGrantsMastheadsAndPublishingTitlesGross,dart_GovernmentGrantsOfficeEquipmentGross,dart_GovernmentGrantsOtherIntangibleAssetsGross,dart_GovernmentGrantsOtherPropertyPlantAndEquipmentGross,dart_GovernmentGrantsRecipesFormulaeModelsDesignsAndPrototypesGross,dart_GovernmentGrantsStructureGross,dart_GovernmentGrantsTangibleExplorationAndEvaluationAssetsGross,dart_GovernmentGrantsVehiclesGross,dart_IntangibleAssetsUnderDevelopmentGross,dart_IntangibleExplorationAndEvaluationAssetsGross,dart_IssuedCapitalOfCommonStock,dart_IssuedCapitalOfPreferredStock,dart_LandGross,dart_LegalReserve,dart_LicencesAndFranchisesGross,dart_LoansAndReceivablesGross,dart_LongTermAccruedExpensesGross,dart_LongTermAccruedIncomeGross,dart_LongTermAdvancePaymentsGross,dart_LongTermAdvancesCustomers,dart_LongTermBorrowingsGross,dart_LongTermDepositsProvidedGross,dart_LongTermFinancialInstruments,dart_LongTermGuaranteeDepositRentGross,dart_LongTermLoansAndReceivablesGross,dart_LongTermOtherPayablesGross,dart_LongTermOtherReceivablesGross,dart_LongTermPrepaidExpenses,dart_LongTermTradeAndOtherNonCurrentPayables,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,dart_LongTermTradeReceivablesGross,dart_LongTermWithholdingsBanks,dart_MachineryGross,dart_MerchandiseGross,dart_NonCurrentAvailableForSaleFinancialAssets,dart_NonCurrentBiologicalAssetsGross,dart_NonCurrentFairValueFinancialAsset,dart_NonCurrentFinancialAssetsHeldToMaturity,dart_NonCurrentReceivablesGross,dart_OfficeEquipmentGross,dart_OtherCapitalSurplus,dart_OtherComprehensiveIncomeLossAccumulatedAmount,dart_OtherIntangibleAssetsGross,dart_OtherInventoriesGross,dart_OtherPropertyPlantAndEquipmentGross,dart_PaymentsOfIncomeTaxesPayable,dart_PostemploymentBenefitObligations,dart_PresentValueDiscountsLongTermAccruedExpensesGross,dart_PresentValueDiscountsLongTermBorrowingsGross,dart_PresentValueDiscountsLongTermGuaranteeDepositRentGross,dart_PresentValueDiscountsLongTermOtherPayablesGross,dart_PresentValueDiscountsLongTermOtherReceivablesGross,dart_PresentValueDiscountsLongTermTradeReceivablesGross,dart_PresentValueDiscountsNonCurrentLoansAndReceivablesGross,dart_PresentValueDiscountsShortTermLoansAndReceivables,dart_PresentValueDiscountsShortTermOtherPayables,dart_PresentValueDiscountsShortTermOtherReceivables,dart_PresentValueDiscountsShortTermTradeReceivable,dart_PresentValueOfDefinedBenefitObligation,dart_ProductionSuppliesGross,dart_RawMaterialsGross,dart_RetainedEarningsBeforeAppropriationsAccumulatedDeficitBeforeDisposition,dart_ShortTermAccruedExpenses,dart_ShortTermAccruedIncome,dart_ShortTermAdvancePayments,dart_ShortTermAdvancesCustomers,dart_ShortTermBorrowings,dart_ShortTermDepositsProvided,dart_ShortTermFinancialInstrumentsGross,dart_ShortTermGuaranteeDepositRent,dart_ShortTermLoansAndReceivables,dart_ShortTermOtherPayables,dart_ShortTermOtherReceivables,dart_ShortTermPrepaidExpenses,dart_ShortTermTradePayables,dart_ShortTermTradeReceivable,dart_ShortTermWithholdings,dart_StructureGross,dart_SuppliesGross,dart_TangibleExplorationAndEvaluationAssetsGross,dart_TradePayablesGross,dart_VehiclesGross,dart_VoluntaryReserves,dart_WorkInProgressGross,entity_AssetsAbstract,entity_CashAndCashEquivalents,entity_ContributedEquity,entity_CurrentAssets,entity_CurrentBiologicalAssetsGross,entity_CurrentFairValueFinancialAsset,entity_CurrentLiabilities,entity_CurrentPortionOfLongtermBorrowings,entity_CurrentProvisions,entity_CurrentTaxAssets,entity_DeferredTaxAssets,entity_DeferredTaxLiabilities,entity_ElementsOfOtherStockholdersEquity,entity_Equity,entity_EquityAbstract,entity_EquityAttributableToOwnersOfParent,entity_GoodwillGross,entity_IntangibleAssetsOtherThanGoodwill,entity_Inventories,entity_InvestmentAccountedForUsingEquityMethod,entity_InvestmentProperty,entity_LiabilitiesAbstract,entity_LiabilitiesIncludedInDisposalGroupsClassifiedAsHeldForSale,entity_LongTermBorrowingsGross,entity_LongTermTradeAndOtherNonCurrentPayables,entity_LongTermTradeAndOtherNonCurrentReceivablesGross,entity_NonCurrentBiologicalAssetsGross,entity_NoncontrollingInterests,entity_NoncurrentAssets,entity_NoncurrentLiabilities,entity_NoncurrentProvisions,entity_OtherCapitalSurplus,entity_OtherComprehensiveIncomeLossAccumulatedAmount,entity_OtherCurrentFinancialAssets,entity_OtherCurrentFinancialLiabilities,entity_OtherCurrentNonfinancialAssets,entity_OtherCurrentNonfinancialLiabilities,entity_OtherEquityInterest,entity_OtherFinancialAssets,entity_OtherLongtermProvisions,entity_OtherNoncurrentFinancialAssets,entity_OtherNoncurrentFinancialLiabilities,entity_OtherNoncurrentNonfinancialAssets,entity_OtherNoncurrentNonfinancialLiabilities,entity_PaymentsOfIncomeTaxesPayable,entity_PostemploymentBenefitObligations,entity_PropertyPlantAndEquipment,entity_Provisions,entity_RetainedEarnings,entity_ShortTermBorrowings,entity_StatementOfFinancialPositionAbstract,entity_TradeAndOtherCurrentPayables,entity_TradeAndOtherCurrentReceivables,entity_TradeAndOtherPayables,ifrs_Assets,ifrs_AssetsAbstract,ifrs_BalancesWithBanks,ifrs_Borrowings,ifrs_Cash,ifrs_CashAndCashEquivalents,ifrs_CashEquivalents,ifrs_CashOnHand,ifrs_CurrentAssets,ifrs_CurrentLiabilities,ifrs_CurrentPortionOfLongtermBorrowings,ifrs_CurrentProvisions,ifrs_CurrentProvisionsForEmployeeBenefits,ifrs_CurrentTaxAssets,ifrs_CurrentTaxLiabilities,ifrs_DeferredTaxAssets,ifrs_DeferredTaxLiabilities,ifrs_Equity,ifrs_EquityAbstract,ifrs_EquityAndLiabilities,ifrs_EquityAttributableToOwnersOfParent,ifrs_IntangibleAssetsOtherThanGoodwill,ifrs_Inventories,ifrs_InvestmentAccountedForUsingEquityMethod,ifrs_InvestmentProperty,ifrs_IssuedCapital,ifrs_Liabilities,ifrs_LiabilitiesAbstract,ifrs_LiabilitiesIncludedInDisposalGroupsClassifiedAsHeldForSale,ifrs_LongtermLegalProceedingsProvision,ifrs_LongtermMiscellaneousOtherProvisions,ifrs_LongtermOnerousContractsProvision,ifrs_LongtermProvisionForDecommissioningRestorationAndRehabilitationCosts,ifrs_LongtermRestructuringProvision,ifrs_LongtermWarrantyProvision,ifrs_NoncontrollingInterests,ifrs_NoncurrentAssets,ifrs_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForDistributionToOwners,ifrs_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,ifrs_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,ifrs_NoncurrentLiabilities,ifrs_NoncurrentPayables,ifrs_NoncurrentProvisions,ifrs_NoncurrentProvisionsForEmployeeBenefits,ifrs_OtherCashAndCashEquivalents,ifrs_OtherCurrentFinancialAssets,ifrs_OtherCurrentFinancialLiabilities,ifrs_OtherCurrentNonfinancialAssets,ifrs_OtherCurrentNonfinancialLiabilities,ifrs_OtherDemandDeposits,ifrs_OtherEquityInterest,ifrs_OtherFinancialAssets,ifrs_OtherFinancialLiabilities,ifrs_OtherLongtermProvisions,ifrs_OtherNoncurrentFinancialAssets,ifrs_OtherNoncurrentFinancialLiabilities,ifrs_OtherNoncurrentNonfinancialAssets,ifrs_OtherNoncurrentNonfinancialLiabilities,ifrs_OtherNonfinancialAssets,ifrs_OtherNonfinancialLiabilities,ifrs_OtherShorttermProvisions,ifrs_PropertyPlantAndEquipment,ifrs_Provisions,ifrs_ProvisionsForEmployeeBenefits,ifrs_RetainedEarnings,ifrs_SharePremium,ifrs_ShorttermLegalProceedingsProvision,ifrs_ShorttermMiscellaneousOtherProvisions,ifrs_ShorttermOnerousContractsProvision,ifrs_ShorttermProvisionForDecommissioningRestorationAndRehabilitationCosts,ifrs_ShorttermRestructuringProvision,ifrs_ShorttermWarrantyProvision,ifrs_TradeAndOtherCurrentPayables,ifrs_TradeAndOtherCurrentReceivables,ifrs_TradeAndOtherPayables,ifrs_TradeAndOtherReceivables,ifrs_TreasuryShares
[045890],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,897,163,500",,,,,,"-10,672,572,254",,,,,,,,"4,815,035,215",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"285,469,052",,,,,,,,,,,,,,,,"12,828,876",,,,,,,,,,,,,,,,,,,,,"38,878,417,105",,,,,,,,,,,,,,,,,,,,,"1,267,847,471",,,"-14,023,917",,,,,,,,"2,577,495,326",,,,,,,,,,,,,,,"2,763,774,899",,,,,,,,,,,,,,,,,,,,,,,,,"111,214,314,574",,,,,"2,217,433,240",,,"46,775,291,511","52,991,424,625","3,923,835,065",,,,,"3,804,772,123",,"51,785,531,520",,"111,214,314,574","51,785,531,520",,"18,637,500,047","8,275,669,002","41,270,924,484","12,897,163,500","59,428,783,054",,,,,,,,,,"64,439,023,063",,,,"6,437,358,429",,,,,"3,443,268,965","2,693,879,092",,"786,885,463",,,,,,"5,885,959,354","274,342,530","101,193,833",,,,,,,,"4,890,989,638",,,,,,,,"6,709,602,941","15,474,268,224",,,
[016380],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,374,336,818,682",,,,,,,,,,,,,,,,,,,,,,,,,"3,096,653,112","48,949,241,132",,,,,,,,,,,,,,,,,,,,"382,688,011,068",,,,,,,,,,,,,,,,,,,,,"16,241,805,531",,,"15,842,453,109",,,,,,,,,"85,918,433",,,,,,,,,,,,,"5,905,975,000","251,168,014,910",,,,,,,,,,,,,,,,,,,,,,,,,"2,913,727,393,861",,,,,"197,790,843,998",,,"865,024,080,395","935,430,568,775","4,721,457,894","21,800,000,000",,"724,854,284",,"348,524,733","86,467,863,832","213,609,716,110",,"2,913,727,393,861","211,826,173,611","7,806,791,190","284,729,056,544","21,104,427,356",,,"2,700,117,677,751",,,,,,,,,"1,783,542,499","2,048,703,313,466",,,,"1,764,687,108,976",,,,,"8,844,046,735",,,"2,479,677,628",,,,,,,,,"3,765,170,420",,,,"1,981,358,632,096",,,,,,,,,,,"473,837,565,182",,,,
[000990],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"349,884,111,294",,,,,,"-78,707,950,748",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"335,562,656,182",,,,,,,,"3,583,422,222",,,,,,,,,,,,,,,,,,"69,469,978,404",,,,,,,,,,,,,,,,,,,,"80,597,096,457",,,,,,,,,,,,,,,,,,,,,"13,422,221,581",,,"13,237,706,124",,,,,,,,,,,,,,,,,,,,,,"28,082,778,760",,,,,,,,,,,,,,,,,,,,,,,,,,"950,129,706,560",,,,,"57,861,254,070",,,"303,925,187,965","204,512,354,824","52,952,436,844","2,249,724,043",,0,"1,011,974,903",,"11,862,319,760","321,748,611,367",,"950,129,706,560","321,748,611,367",,"71,012,211,775","43,803,961,368",,"222,555,835,000","628,381,095,193",,,,,,,,,,"646,204,518,595",,,,"423,868,740,369",,"3,390,363,801",,,"13,804,908,847","11,393,094,934",,,,,,,,,,"1,587,577",,,,,"550,814,032,202",,,"50,572,450,821","127,328,276,294",,,,,,,"43,070,321,519","110,141,765,022",,,
[026960],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49,850,000,000",,,,,,"56,397,280,259",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,110,809,322","120,849,000",,,,,,,,,,,,,,,,,"3,868,775,245",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"219,251,416",,,"2,376,484,538",,,,,,,,"5,130,061,638",,,,,,,,,,,,,,"1,078,476",,,,,,,,,,,,,,,,,,,,,,,,,,"1,295,186,380,439",,,,,"20,217,798,980",,,"649,814,531,307","54,322,543,331",,,,,"10,071,445,301",,"61,527,549,703","1,172,356,702,838",,"1,295,186,380,439","1,151,434,885,043","2,085,656,666","39,109,448,824","542,113,471,960","20,566,700,924","49,850,000,000","122,829,677,601",,,,,,,,,"20,921,817,795","645,371,849,132",,,,"68,507,134,270",,,,,,,,,,,,,,,,,,,,,"79,878,637,106",,,"1,040,057,543,146",,,,,,,,"41,787,958,229","51,156,384,087",,,
[102260],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-18,465,201,983",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46,323,590,000",,,,,,,,"630,834,884",,,,,,,,,,,,,,,,,,"12,105,314,179",,,,,,,,,,,,,,,,,,,,"144,242,632,360",,,,,,,,,,,,,,,,,,,,,"10,415,000",,,,,,,,,,,"2,111,347,070",,,,,,,,,,,,,,"14,148,731","285,100,000",,,,,,,,,,,,,,,,,,,,,,,,,"820,410,824,248",,,,,"55,068,958,262",,,"365,481,214,116","306,594,663,685","49,165,570,000",,,,"7,328,300,391","88,341,872","19,555,319,760","426,337,473,498",,"820,410,824,248","285,054,862,329","42,646,729,824","101,528,596,532","9,131,186,635","57,938,469,457",,"394,073,350,750",,,,,,,,,"141,282,611,169","454,929,610,132",,,"11,211,402","87,478,687,065",,"39,887,213",,,"4,825,224,293","663,631,028","10,951,103,992","11,937,757,099",,,,,,"13,386,477,394",,"66,678,697","8,538,641,029",,,,"319,664,214,038",,,"93,862,209,791",,,,,,,,"93,256,772,807","150,773,796,628",,,
[033500],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,000,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"3,763,768,191",,,,,,,,,,,,,,,,,,,,,"53,397,511,169",,,,,,,,,,,,,,,,,,,,,"139,006,281,732",,,"127,110,041,400",,,,,,,,"66,255,680,463",,,,,,,,,,,,,,"136,308,746,014","39,887,213",,,,,,,,,,,,,,,,,,,,,,,,,"275,315,027,746",,,,,"9,302,897,471",,,,,"31,000,000,000",,,,,,"3,990,237,204","120,198,487,480",,"275,315,027,746",,"1,208,005,499","56,422,018,188",,"4,356,379,964",,"155,116,540,266",,,,,,,,,,,,,,,,,,,"30,028,275",,"3,283,289,056",,,,,,,"8,379,032,700",,,"28,006,498,866",,,,"121,962,368,447",,,,,,,,,,,"31,142,808,764","69,968,048,742",,,
[005190],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"143,261,629",,,,,,,,,,,,,,,,,,"1,520,058,404",,,,,,,,,,,,,,,,,,,,"27,545,121,191",,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,"52,036,174,186",,,,,,,,,,,,,,"66,678,697",,,,,,,,,,,,,,,,,,,,,,,,,,"174,832,865,341",,,,,"17,956,820,888",,,"97,930,573,415","67,006,223,506","15,000,000,000",,,0,"1,055,447,488","179,953,010","7,723,533,804","98,190,434,524",,"174,832,865,341","94,100,213,282","4,603,138,626","19,793,512,911",,,,"76,642,430,817",,,,,,,,,"4,090,221,242","76,902,291,926",,,,"9,636,207,311",,,,,"28,905,836,051","91,016,300",,"441,915,649",,,,,,"1,834,601,160","249,353,474","1,438,186,687",,,,,"68,779,733,746",,,,,,,,,,,"22,872,722,878","26,731,449,031",,,
[000640],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,209,955,000",,,,,,"143,259,292,542",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32,923,033,338",,,,,,,,,"6,719,586,893",,,,,,,,,,,,,,,,,"8,405,852,930",,,,,,,,,,,,,,,,,,,,"336,145,483,704",,,,,,,,,,,,,,,,,,,,,"4,411,174,816",,,"52,792,267,276",,,,,,,,"-197,914,366,287",,,,,,,,,,,,,,"123,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,"1,192,015,559,428",,,,,"108,780,731,520",,,"306,972,360,443","444,890,860,417",,"5,312,858,266",,"129,938,850","8,766,551,782","3,036,491,670","32,083,293,817","673,591,911,154",,"1,192,015,559,428","673,591,911,154","18,908,757,213","110,301,281,603","493,675,412,686","8,609,753,603",,"518,423,648,274",,,,,,,,,0,"885,043,198,985",,,,"73,532,787,857","5,000,000",,,,"61,475,000","39,143,634","3,617,597,252","15,360,139,930",,,,,,"26,406,552,053","115,607,772","286,432,770",,,,,"327,276,712,097",,,"609,799,057,831",,,,,,,,"26,474,415,825","78,870,161,402",,,
[058730],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"526,728,688",,,,,,,,"628,527,590",,,,,,"28,472,184,900",,,,,"23,225,000","-961,450,835",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,173,751,774",,"3,303,043,656","10,000,000",,"25,000,000",,,"195,000,000","104,940,599","631,669,287",,,,"8,628,369,664",,,"176,855,000",,,,"68,549,970",,,,,"1,407,231,601",,,,,,,,,,,,,,,,,,,,"18,681,422,043",,"1,000,000,000",,"1,000,000,000","4,404,054,501","474,538,061",,"6,805,493,459","34,091,076,749",,,,,,,,,,,,"315,256,526",,,"1,516,441,057",,,,,,,,,,,,,,,,,,"160,000,000",,,,,,,,,"30,194,310",,,,,,,"1,220,424,564",,,,,,,,,,,,,,"152,934,822,526",,,,,"19,260,447,382",,,"84,432,248,945","42,362,300,853",,,,,,"705,016,760",,"100,796,538,298",,"152,934,822,526","100,743,831,416","2,797,180,792","26,569,152,911","2,878,717,201","331,871,672","7,985,000,000","52,138,284,228",,,,,,,,,"52,706,882","68,502,573,581",,,,"9,775,983,375",,,,,"4,251,083,785",,,,,"-1,030,000,805",,,,"14,132,645,484",,,,,,,"47,552,201,073",,,"73,233,097,351","20,487,184,900",,,,,,,"11,209,547,960","33,937,087,220",,,
[170900],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42,219,340,000",,,,,,"160,223,935,225",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69,825,609,618",,,,,,,,,"2,698,283,205",,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,"254,672,400,675",,,,,,,,,,,,,,,,,,,,,"27,190,254,876",,,"44,990,027,987",,,,,,,,"-640,879,921",,,,,,,,,,,,,,"1,199,430,874","168,423,912",,,,,,,,,,,,,,,,,,,,,,,,,"1,016,440,288,214",,,,,"308,498,434,120",,,"532,109,322,786","345,193,535,589",,"3,389,957,541",,"5,304,865","4,974,909,522",0,"10,778,597,595","581,382,919,059",,"1,016,440,288,214","581,382,919,059","15,905,174,128","100,545,380,757",,"78,278,411,447",,"435,057,369,155",,,,,,,,,0,"484,330,965,428",,,,"89,863,833,566",,,,,"584,667,955",0,"2,709,306,643","4,297,462,527",,,,,,"6,500,000",,"171,349,118","216,979,140",,,,"369,130,818,932",,,"93,111,704,202",,,,,,,,"32,868,777,337","92,575,973,570",,,
[088130],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-484,458,278",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,549,760,000",,,,,,,,,,,,,,,,,,,,,,,,,"796,782,318","3,153,283,073",,,,,,,,,,,,,,,,,,,,"14,400,000,000",,,,,,,,,,,,,,,,,,,,,"51,910,192",,,"838,906,151",,,,,,,,"24,387,509,911",,,,,,,,,,,,,,,"60,585,310",,,,,,,,,,,,,,,,,,,,,,,,,"190,658,479,328",,,,,"68,093,635,871",,,"138,757,773,357","66,750,604,266","750,240,000",,,,,"4,275,484,320","2,108,158,518","116,036,088,161",,"190,658,479,328","104,483,854,986","2,408,201,284","4,376,197,939",,"2,613,561,300",,"74,622,391,167",,,,,,,,,"11,552,233,175","51,900,705,971",,,,"7,871,786,901",,,,,,,,,,,,,,"1,027,481,273",,,,,,,"38,464,813,284",,,"75,005,655,353",,,,,,,,,,,,
[028100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,750,000,000",,,,,,"-1,883,111,602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,000,000,000",,,,,,,,,"1,146,733,915",,,,,,,,,,,,,,,,,"658,262,704",,,,,,,,,,,,,,,,,,,,"47,230,507,465",,,,,,,,,,,,,,,,,,,,,"40,426,202,828",,,"13,898,142,522",,,,,,,,"44,034,261,291",,,,,,,,,,,,,,"1,444,857,362",,,,,,,,,,,,,,,,,,,,,,,,,,"267,705,771,314",,,,,"64,003,611,352",,,"177,024,895,176","119,141,988,167",,,,,"1,198,274,227","1,387,397","1,843,186,104","140,822,334,339",,"267,705,771,314","140,815,425,802",,"3,731,360,216",,"1,145,097,814",,"126,883,436,975",,,,,,,,,"6,908,537","90,680,876,138",,,,"7,741,448,808",,,,,"1,605,998,097","13,547,781,159","18,999,321,607",,,,,,,,"240,000,000",,,,,,"79,656,365,694",,,"92,914,276,113",,,,,,,,"43,267,282,794","45,095,450,748",,,
[007340],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,863,510,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,863,510,000",,,,,,,,,,"3,849,884,562",,,,,,,,,,,,,,,,,,,,,,,,,"9,760,230,398","12,839,948,432",,,,,,,,,,,,,,,,,,,,"125,374,201,664",,,,,,,,,,,,,,,,,,,,,"16,473,640,328",,,"37,896,391",,,,,,,,"-2,156,721,403",,,,,,,,,,,,,,"2,960,001,456",,,,,,,,,,,,,,,,,,,,,,,,,,"1,071,738,706,401",,,,,"79,847,921,779",,,"435,599,051,109","265,603,631,823","2,033,356,748","246,184,000",,,,"97,223,987","8,403,261,555","777,601,766,162",,"1,071,738,706,401",,"26,160,343,448","124,620,410,104",,"9,700,925,308","11,863,510,000","294,136,940,239",,,,,,,,,"12,432,319,639","636,139,655,292",,,,"28,533,308,416",,"2,906,360,908",,,0,"26,744,501,620",,"12,197,306,711",,,,,,"262,966,515,161","533,852,959","1,553,291,881",,,,,"332,701,354,051",,,"728,117,920,893",,,,,,,,"89,209,954,291","178,554,496,929",,,
[041930],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,000,000,000",,,,,,"13,651,625,808",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,875,904,630",,,,,,,"5,521,144,500",,,,,,,,,"386,977,578",,,,,,,,,,,"7,867,348,197","5,784,277,611",,,,"-731,153,613","3,035,178,229",,,,,,,,,,,,,,,"59,033,811,026",,,,,"61,025,733,810",,,,,,,,,,,,,,,,"712,051,547",,,,,"14,165,728,909",,,,,,,,,,,,,,,,,,,,,,,,,"707,033,651",,,,,,,,,,,,,,,,,,,,,,,,,,"185,444,716,205",,,,,"11,848,200,789",,,"104,803,004,947","91,382,628,728",,,,"2,393,530",,"976,166,417",,"85,505,764,748",,"185,444,716,205","83,273,393,011","2,688,878,458","17,433,844,522","5,000,000",,"8,000,000,000","99,938,951,457",,,,,,,,,"2,232,371,737","80,641,711,258",,,,"8,556,322,729",,,,,"577,361,880",,,"2,029,861,239",,,,,,"2,783,391,000",,,,,,,"72,674,264,154",,,"61,621,767,203",,,,,,,,"29,058,187,292","57,959,835,317",,,
