,dart_AdvertisingExpenses,dart_AllowanceForOtherDoubtfulAccounts,dart_AmortisationExpense,dart_BadDebtExpenses,dart_Commissions,dart_CommunicationExpenses,dart_ConferenceExpenses,dart_CostOfSalesFromConstruction,dart_CostOfSalesFromConstructionContracts,dart_CostOfSalesFromRenderingOfServices,dart_CostOfSalesFromRenderingOfServicesCommission,dart_CostOfSalesFromRenderingOfServicesProcession,dart_CostOfSalesFromRenderingOfServicesRental,dart_CostOfSalesFromRenderingOfServicesTransportation,dart_CostOfSalesFromSaleOfGoods,dart_CostOfSalesFromSaleOfGoodsMerchandises,dart_CostOfSalesFromSaleOfGoodsProduct,dart_CostOfSalesFromSaleOfGoodsRealEstate,dart_CostOfSalesFromServices,dart_DepreciationExpense,dart_DividendIncome,dart_DividendIncomeNonOperating,dart_Donations,dart_EmployeeBenefits,dart_EngagementExpenses,dart_EntertainmentExpenses,dart_ExclusiveLineUseExpense,dart_ExpensesOfProvisionsForRestoration,dart_ExportOverallExpense,dart_FreightExpenses,dart_GainOnForeignExchangeTranslations,dart_GainsForeignCurrencyTransactions,dart_GainsFromFinancialGuaranteeFinancialIncome,dart_GainsOnDisposalsOfFairValueFinancialAssetFinancialIncome,dart_GainsOnDisposalsOfInventory,dart_GainsOnDisposalsOfInvestmentProperty,dart_GainsOnDisposalsOfNoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,dart_GainsOnDisposalsOfPropertyPlantAndEquipment,dart_GainsOnForeignCurrencyTransactionsFiancialIncome,dart_GainsOnForeignExchangeTranslationsFinancialIncome,dart_GainsOnTransactionOfDerivativeFinancialInstrumentsFinancialIncome,dart_GainsOnValuationOfDerivativeFinancialInstrumentsFinancialIncome,dart_GainsOnValuationOfFairValueFinancialAssetFinancialIncome,dart_GainsOnValuationOfForeignExchangeForwardFinancialIncome,dart_GainsOnValuationOfLongTermFinancialInstruments,dart_ImpairmentLossRecoveryOfAccountsReceivables,dart_ImpairmentLossesOnAssociates,dart_InsurancePremiums,dart_InterestExpenseFinanceExpense,dart_InterestIncomeFinanceIncome,dart_LeaseholdAdministrationExpense,dart_LentIncome,dart_LossOnForeignExchangeTranslations,dart_LossesForeignCurrencyTransactions,dart_LossesOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,dart_LossesOnDisposalOfIntangibleAssets,dart_LossesOnDisposalOfInvestmentProperty,dart_LossesOnDisposalOfNonCurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,dart_LossesOnDisposalsOfFairValueFinancialAssetFinancialExpense,dart_LossesOnDisposalsOfPropertyPlantAndEquipment,dart_LossesOnForeignCurrencyTransactionsFiancialExpense,dart_LossesOnForeignExchangeTranslationsFinancialExpense,dart_LossesOnSaleOfInvestmentsInSubsidiaries,dart_LossesOnTransactionOfDerivativeFinancialInstrumentsFinancialExpense,dart_LossesOnValuationOfFairValueFinancialAssetFinancialExpense,dart_LossesOnValuationOfForeignExchangeForwardFiancialExpense,dart_MembershipExpenses,dart_MiscellaneousExpenses,dart_MiscellaneousIncome,dart_MiscellaneousLosses,dart_NetworkContactSettleExpense,dart_OperatingExpenses,dart_OperatingIncomeLoss,dart_OrdinaryDevelopmentExpense,dart_OtherCostOfSales,dart_OtherFinancialExpenses,dart_OtherFinancialIncome,dart_OtherGains,dart_OtherLosses,dart_PackingExpenses,dart_ProfitsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,dart_ProvisionForSeveranceIndemnities,dart_PublicationExpenses,dart_RentalExpenses,dart_RepairExpenses,dart_RevenueFromConstruction,dart_RevenueFromRenderingOfServicesCommission,dart_RevenueFromRenderingOfServicesProcession,dart_RevenueFromRenderingOfServicesRental,dart_RevenueFromRenderingOfServicesTransportation,dart_RevenueFromSaleOfGoodsMerchandise,dart_RevenueFromSaleOfGoodsProduct,dart_RevenueFromSaleOfGoodsRealEstate,dart_RevenueFromServices,dart_ReversalsOfAllowanceForOtherDoubtfulAccounts,dart_SalariesWages,dart_SamplesExpenses,dart_SupplyExpenses,dart_TaxesDues,dart_TotalSellingGeneralAdministrativeExpenses,dart_TrainingExpenses,dart_TravelExpenses,dart_UtilityExpenses,dart_VehicleMaintenanceExpenses,entity_BasicEarningsLossPerShare,entity_BasicEarningsLossPerShareFromContinuingOperations,entity_BasicEarningsLossPerShareFromDiscontinuedOperations,entity_CostOfSales,entity_DilutedEarningsLossPerShare,entity_DilutedEarningsLossPerShareFromContinuingOperations,entity_DilutedEarningsLossPerShareFromDiscontinuedOperations,entity_EarningsPerShareAbstract,entity_FinanceCosts,entity_FinanceIncome,entity_GrossProfit,entity_IncomeStatementAbstract,entity_OperatingExpenses,entity_OperatingIncomeLoss,entity_OtherGains,entity_OtherLosses,entity_ProfitLoss,entity_ProfitLossAttributableToAbstract,entity_ProfitLossAttributableToNoncontrollingInterests,entity_ProfitLossAttributableToOwnersOfParent,entity_ProfitLossFromContinuingOperations,entity_ProfitLossFromDiscontinuedOperations,entity_Revenue,entity_TotalSellingGeneralAdministrativeExpenses,ifrs-full_BasicEarningsLossPerShare,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,ifrs-full_CostOfSales,ifrs-full_DifferenceBetweenCarryingAmountOfNoncashAssetsDistributedAndCarryingAmountOfDividendsPayable,ifrs-full_DilutedEarningsLossPerShare,ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations,ifrs-full_DilutedEarningsLossPerShareFromDiscontinuedOperations,ifrs-full_EarningsPerShareAbstract,ifrs-full_EmployeeBenefitsExpense,ifrs-full_FinanceCosts,ifrs-full_FinanceIncome,ifrs-full_GainsArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,ifrs-full_GainsLossesArisingFromDifferenceBetweenPreviousCarryingAmountAndFairValueOfFinancialAssetsReclassifiedAsMeasuredAtFairValue,ifrs-full_GainsLossesOnNetMonetaryPosition,ifrs-full_GrossProfit,ifrs-full_IncomeTaxExpenseContinuingOperations,ifrs-full_OtherRevenue,ifrs-full_ProfitLoss,ifrs-full_ProfitLossAttributableToAbstract,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,ifrs-full_ProfitLossAttributableToOwnersOfParent,ifrs-full_ProfitLossBeforeTax,ifrs-full_ProfitLossFromContinuingOperations,ifrs-full_ProfitLossFromDiscontinuedOperations,ifrs-full_Revenue,ifrs-full_RevenueFromConstructionContracts,ifrs-full_RevenueFromRenderingOfServices,ifrs-full_RevenueFromSaleOfGoods,ifrs-full_SharebasedPaymentTransactions
[039830],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,405,330,896",,,,,"1,671,303,388","1,141,850,735",,,,,,,,,,,,,,,,,,,,,"14,063,907,930",,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,"16,826,183,443",,,,,,,"4,588,834,166","321,386,610",,,,"18,469,238,826","289,378,819",,"377,957,174",,"-4,078,603","382,035,777","667,335,993",,,"35,295,422,269",,,,
[010470],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,079,352,311",,,,,"42,311,372","954,690,823",,,,,,,,,,,,,,,,,,,,,"12,793,208,840",,,,,,,,,,,,,,,,"-5,579,756",,,,,,,,,,,,,-113,,,"26,845,629,787",,-113,,,,,"29,310,072","340,113,428",,,,"11,713,856,529","-402,015,225",,"-1,284,492,937",,,"-1,284,492,937","-1,686,508,162",,,"38,559,486,316",,,,
[048260],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,089,329,065",,,,,"477,053,557","861,685,477",,,,,,,,,,,,,,,,,,,,,"68,798,867,156",,,,,,,,,,,,,,,,"-235,530,645",,,,,,,,,,,,,-261,,,"55,726,204,197",,,,,,,"14,431,770,723","9,440,215,492",,,,"74,922,635,464","3,621,807,969",,"-5,144,196,700",,"-1,589,787,273","-3,554,409,427","-1,522,388,731",,,"130,648,839,661",,,,
[037400],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,583,594,603",,,,,"13,512,041,388","9,844,089,606",,,,,,,,,,,,,,,,,,,,,"16,483,191,767",,,,,,,,,,,,,,,,"-20,241,272",,,,,,,,,,,,,54,54,,"352,251,590,871",,,,,,,"2,003,698,840","121,186,868",,,,"21,066,786,370","1,461,779,998",,"4,887,013,143",,"3,683,468,730","1,203,544,413","6,348,793,141","4,887,013,143",,"373,318,377,241",,,,
[136540],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,298,989,709",,,,,"75,600,841","4,992,044",,,,,,,,,,,,,,,,,,,,,"6,764,791,228",,,,,,,,,,,,,,,,,,,,,,,,,,,,,541,,,"11,834,899,848",,479,,,,,"926,971,725","1,512,134,875",,,,"13,063,780,937","907,821,100",,"6,046,940,556",,"107,825,530","5,939,115,026","6,954,761,656",,,"24,898,680,785",,,,
[011320],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,273,709,765",,,,,"878,997,563","1,031,351,286",,,,,,,,,,,,,,,,,,,,,"5,830,815,563",,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30,,,"47,620,756,129",,,,,,,"507,778,286","820,427,705",,,,"4,557,105,798","-549,331,208",,"-564,082,861",,,"-564,082,861","-1,113,414,069",,,"52,177,861,927",,,,
[056090],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-631,937,620",,,,,"-28,139,499","25,332,516",,,,,,,,,,,,,,,,,,,,,"3,890,455,391",,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24,-24,0,"4,754,503,753",,,,,,,"438,343,670","786,214,256",,,,"3,258,517,771","152,252,459",,"-185,286,590",,0,"-185,286,590","-337,539,049",,,"8,013,021,524",,,,
[084370],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"328,240,121",,,,,"4,091,020,788","342,868,268",,,,,,,,,,,,,,,,,,,,,"17,744,245,872",,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,"24,135,957,327",,27,,,,,"52,103,562","468,438,137",,,,"18,072,485,993","2,284,879,843",,"2,207,847,373",,"1,602,339,008","605,508,365","4,492,727,216",,,"42,208,443,320",,,,
[139480],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48,437,385,629",,,,,"17,898,763,153","20,856,544,880",,,,,,,,,,,,,,,,,,,,,"1,295,586,887,072",,,,,,,,,,,,,,,,"357,357,447",,,,,,,,,,,,,"1,757",,,"3,866,742,126,697",,"1,757",,,,,"97,732,251,987","98,222,637,270",,,,"1,344,024,272,701","19,056,782,494",,"44,529,893,491",,"-4,318,360,826","48,848,254,317","63,586,675,985",,,"5,210,766,399,398",,,,
[005950],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,515,849,364",,,,,"311,401,878","2,970,276,708",,,,,,,,,,,,,,,,,,,,,"20,717,776,671",,,,,,,,,,,,,,,,"1,743,247,729",,,,,,,,,,,,,347,,,"340,421,746,997",,347,,,,,"12,842,173,590","9,477,381,048",,,,"22,233,626,035","-4,179,471,341",,"1,414,901,062",,"-3,631,691,967","5,046,593,029","-2,764,570,279",,,"362,655,373,032",,,,
[000760],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"741,189,273",,,,,"322,941,246","21,734,404",,,,,,,,,,,,,,,,,,,,,"2,477,984,900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,"12,288,577,137",,,,,,,"749,092,140","30,503,758",,,,"3,219,174,173","83,457,646",,"240,350,087",,"101,238,895","139,111,192","323,807,733",,,"15,507,751,310",,,,
[129260],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,043,084,533",,,,,"1,801,120,832","2,113,377,410",,,,,,,,,,,,,,,,,,,,,"5,949,466,843",,,,,,,,,,,,,,,,"195,762,196",,,,,,,,,,,,,-17,,,"107,538,713,768",,-17,,,,,"3,314,444,669","1,705,625,728",,,,"6,947,306,130","4,197,903",,"-407,007,138",,"71,269,617","-478,276,755","-411,205,041",,,"114,486,019,898",,,,
[023810],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,560,223,621",,,,,"4,673,021,385","8,792,755,855",,,,,,,,,,,,,,,,,,,,,"10,130,975,141",,,,,,,,,,,,,,,,"-260,908,844",,,,,,,,,,,,,-118,,,"75,611,451,349",,-118,,,,,"543,326,396","61,642,540",,,,"13,691,198,762","321,541,365",,,,,,"-1,115,421,901",,,"89,302,650,111",,,,
[007570],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,842,299,094",,,,,"343,997,929","294,592,202",,,,,,,,,,,,,,,,,,,,,"27,453,130,312",,,,,,,,,,,,,,,,"5,161,011,948",,,,,,,,,,,,,177,,,"32,186,980,596",,177,,,,,"1,330,499,668","962,042,956",,,,"39,456,441,354","1,233,439,045",,"5,289,809,064",,"2,055,346,912","3,234,462,152","6,523,248,109",,,"71,643,421,950",,,,
[159580],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-556,288,722",,,,,"530,873,123","136,664,767",,,,,,,,,,,,,,,,,,,,,"13,060,057,063",,,,,,,,,,,,,,,,"62,853,300",,,,,,,,,,,,,1,1,,"21,437,198,970",,1,1,,,,"128,714,879","274,392,252",,,,"12,503,768,341","31,306,031",,"15,144,276",,,"15,144,276","46,450,307",,,"33,940,967,311",,,,
[054950],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,681,885,325",,,,,"871,121,158","391,524,761",,,,,,,,,,,,,,,,,,,,,"5,277,562,934",,,,,,,,,,,,,,,,"1,672,358,325",,,,,,,,,,,,,337,,,"19,121,098,056",,,,,,,"784,470,948","264,653,689",,,,"11,631,806,584","733,289,891",,"3,908,374,572",,,"3,908,374,572","4,641,664,463",,,"30,752,904,640",,,,
[000480],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,293,071,196",,,,,"1,683,932,176","478,123,649",,,,,,,,,,,,,,,,,,,,,"21,014,948,704",,,,,,,,,,,,,,,,"1,299,296,360",,,,,,,,,,,,,,411,0,"156,937,948,232",,,411,0,,,"9,779,366,445","7,054,442,107",,,,"28,308,019,900","4,904,706,167",,"2,168,545,578",,"834,572,564","1,333,973,014","7,073,251,745","2,168,545,578",,"185,245,968,132",,,,
[185750],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,858,494,045",,,,,"1,457,064,107","1,215,328,446",,,,,,,,,,,,,,,,,,,,,"53,581,821,636",,,,,,,,,,,,,,,,"24,613,080,087",,,,,,,,,,,,,"1,576",,,"189,307,406,323",,,,,,,"2,871,747,558","995,942,488",,,,"104,053,395,768","6,898,081,338",,"17,326,343,298",,"-562,648,446","17,888,991,744","24,224,424,636",,,"293,360,802,091",,,,
[001630],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32,368,727,215",,,,,"254,241,319","653,190,574",,,,,,,,,,,,,,,,,,,,,"69,506,971,252",,,,,,,,,,,,,,,,"1,562,710,377",,,,,,,,,,,,,"2,693",,,"110,208,133,487",,,,,,,"3,497,308,197","3,760,168,292",,,,"101,875,698,467","7,744,020,020",,"26,051,328,412",,"12,558,456,052","13,492,872,360","33,795,348,432",,,"212,083,831,954",,,,
[036180],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-346,884,952",,,,,"995,665","8,081,671",,,,,,,,,,,,,,,,,,,,,"2,526,594,234",,,,,,,,,,,,,,,,,,,,,,,,,,,,,-98,,,"9,855,170,377",,-98,,,,,"12,855,212,493","11,480,151,133",,,,"2,179,709,282",,,"-1,729,032,318",,,"-1,729,032,318","-1,729,032,318",,,"12,034,879,659",,,,
[035000],"162,709,798",,"195,874,429","-69,127,484","1,079,960,909","207,995,334",,,,,,,,,,,,,,"1,537,811,063","1,450,000",,,"4,550,713,968",,"256,944,374",,"157,848",,,,"1,837,500,807",,,,,,"10,044,163","972,465,699",,,,,,,,,"8,755,095","111,258,896","322,058,023",,,,"1,382,695,075",,,,,,"41,325,762","99,460,226",,,,,,,"834,071,903","251,344,996","4,632,409",,,"-7,647,442,048",,,,,"2,098,889,966","1,428,653,246",,,"1,416,994,784","56,832,912","526,865,477","84,876,341",,,,,,,,,,,"22,312,137,558",,"81,863,122","103,029,917","34,871,401,120","103,419,839","259,706,137","561,677,321","109,115,904",,,,,,,,,"10,398","6,239,337",,,,,,0,,,,,,,,"-156,360,633",-304,-304,,"39,766,796,148",,,,,,,"557,743,233","1,340,002,704",,,,"27,223,959,072","-1,269,422,240",,"-4,925,523,617",,"-3,789,209","-4,921,734,408","-6,194,945,857","-4,925,523,617",,"66,990,755,220",,,,
[030200],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,446,886,000,000","384,830,000,000",,,,,"50,171,000,000","58,993,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,453,000,000",,,,,,,,,,,,,852,,,,,852,,,,,"246,401,000,000","241,648,000,000",,,,,"140,596,000,000",,"227,206,000,000",,"18,271,000,000","208,935,000,000","367,802,000,000",,,"5,831,716,000,000",,,,
[053210],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,210,811,603",,,,,"1,599,074,972","2,572,460,673",,,,,,,,,,,,,,,,,,,,,"143,703,692,062",,,,,,,,,,,,,,,,"-643,973,767",,,,,,,,,,,,,382,,,,,382,,,,,"79,805,000","2,110,881,916",,,,"167,914,503,665","6,313,310,088",,"18,311,218,963",,"139,180,799","18,172,038,164","24,624,529,051",,,,,,,
[024880],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,467,597,800",,,,,"2,000,146,087","477,324,828",,,,,,,,,,,,,,,,,,,,,"8,593,762,689",,,,,,,,,,,,,,,,"-264,223,219",,,,,,,,,,,,,21,21,,"82,302,540,632",,21,21,,,,"5,666,979,355","2,958,619,221",,,,"11,061,360,489","668,514,450",,"349,321,256",,"-63,141","349,384,397","1,017,835,706",,,"93,363,901,121",,,,
[052400],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,303,690,695",,,,,"1,285,834,521","230,566,567",,,,,,,,,,,,,,,,,,,,,"8,213,180,677",,,,,,,,,,,,,,,,"-618,598,519",,,,,,,,,,,,,128,,,"20,243,000,946",,128,,,,,"1,661,934,764","829,391,472",,,,"10,516,871,372","229,132,429",,"1,678,684,409",,"-228,567,435","1,907,251,844","1,907,816,838",,,"30,759,872,318",,,,
[005420],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,583,136,544",,,,,,,,,,,,,,,,,,,,,,,,,,,"7,372,081,230",,,,,,,,,,,,,,,,"-739,745,495",,,,,,,,,,,,,-86,,,"71,899,895,312",,-86,,,,,"7,548,074,457","5,749,143,500",,,,"8,955,217,774","97,634,567",,"-1,053,174,475",,"1,200,705,961","-2,253,880,436","-955,539,908",,,"80,855,113,086",,,,
[066310],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"156,248,166",,,,,"437,800,432","406,260,178",,,,,,,,,,,,,,,,,,,,,"1,351,562,181",,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,"4,216,257,517",,,70,,,,"4,106,342","308,016,953",,,,"1,507,810,347","-89,473,352",,"581,172,383",,,"581,172,383","491,699,031",,,"5,724,067,864",,,,
[009410],,,,"-3,672,725,788",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34,175,506,068",,,,,"80,618,258,144",,,,,"4,388,848,433","5,018,003,406",,,,,,,,,,,,,,,,,,,,,"30,502,780,280",,,,,,,,,,,,,,,,"-874,417,421",,,,,,,,,,,,,,662,758,"429,895,887,305",,,662,758,,,"10,262,185,665","1,325,151,459",,,,"111,121,038,424","22,600,309,575",,"68,290,473,522",,"16,435,151,921","51,855,321,601","74,130,990,634","51,530,681,059","16,759,792,463","541,016,925,729",,,,
[131290],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,274,282,385",,,,,"444,426,146","788,596,882",,,,,,,,,,,,,,,,,,,,,"7,955,399,159",,,,,,,,,,,,,,,,"59,023,475",,,,,,,,,,,,,999,,,"37,020,991,864",,999,,,,,"3,176,991,606","6,286,182,964",,,,"20,229,681,544","3,571,366,336",,"11,526,960,146",,"1,326,393,195","10,200,566,951","15,098,326,482",,,"57,250,673,408",,,,
[062860],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,964,130,700",,,,,"209,543,041","-381,042,168",,,,,,,,,,,,,,,,,,,,,"4,188,889,815",,,,,,,,,,,,,,,,"373,981,549",,,,,,,,,,,,,-166,,,"5,631,598,131",,-166,,,,,"35,847,423","187,726,403",,,,"2,224,759,115",,,"-1,595,648,060",,"-317,379,049","-1,278,269,011","-1,595,648,060",,,"7,856,357,246",,,,
[106240],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"716,516,702",,,,,"2,129,497,692","567,875,585",,,,,,,,,,,,,,,,,,,,,"5,750,747,851",,,,,,,,,,,,,,,,"-293,702,660",,,,,,,,,,,,,,37,,"26,554,129,617",,,35,,,,"746,941,330","170,981,123",,,,"6,467,264,553","-43,324,194",,"1,449,358,167",,"-123,259,307","1,572,617,474","1,408,475,942","1,451,800,136","-2,441,969","33,021,394,170",,,,
[075130],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,465,291,460","553,372,580",,,,,"1,979,867","36,010,196",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"510,648,730",,,,,,,,,,,,,45,,,,,45,,,,,"13,456,310","143,850,652",,,,,"85,140,470",,"411,297,672",,"56,851,831","354,445,841","496,438,142",,,"6,018,664,040",,"6,018,664,040",,
[043370],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,323,748,339",,,,,"4,347,587,675","1,262,055,498",,,,,,,,,,,,,,,,,,,,,"20,509,190,490",,,,,,,,,,,,,,,,"84,455,799",,,,,,,,,,,,,348,,,"217,850,396,745",,,,,,,"3,170,507,226","6,298,252,313",,,,"21,832,938,829","830,169,916",,"7,312,857,040",,0,"7,312,857,040","8,143,026,956",,,"239,683,335,574",,,,
[013030],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,476,070,103",,,,,"237,933,135","138,645,056",,,,,,,,,,,,,,,,,,,,,"5,729,779,179",,,,,,,,,,,,,,,,,,,,,,,,,,,,,441,,,"28,030,071,271",,,,,,,"109,893,740","3,441,239,562",,,,"10,205,849,282","1,783,424,756",,"6,123,279,248",,"126,636,235","5,996,643,013","7,906,704,004",,,"38,235,920,553",,,,
[017890],,,"53,272,487",,"831,965,747","28,228,697",,,,"722,319,451",,,,,"74,256,583,389",,,,,"872,002,976","201,285,000",,"303,260,000","251,095,803","53,577,260",,,,,"2,052,082,858",,,,,"2,175,406",,,"79,473,993","104,683,945","21,083,122",,,,"17,884,187",,,,"22,213,965","464,439,698","165,218,826",,,,,"85,498,397",,,,,"30,000","60,977,918","10,516,707",,,,"12,282,581","51,027,858",,"1,799,261","2,803,433",,,"15,978,641,095","42,284,357",,,,"3,570,779,003","391,591,830",,"3,487,330,343","115,625,803","8,495,092","17,465,821","115,882,199",,,,,,,,,,,"1,654,954,554",,"107,814,578","60,796,813","6,668,515,974","57,389,185","77,222,458","53,838,667","39,707,382",,,,,,,,,,,,,,,,,,,,,,,,"3,284,000",660,660,,"74,978,902,840",,660,660,,,,"548,216,904","510,155,080",,,,"22,647,157,069","5,168,968,871",,"13,950,797,573",,"370,456,235","13,580,341,338","19,119,766,444","13,950,797,573",,"97,626,059,909",,"3,501,490,490","94,124,569,419",
[002390],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,036,510,951",,,,,"453,381,745","1,501,597,532",,,,,,,,,,,,,,,,,,,,,"32,103,794,853",,,,,,,,,,,,,,,,"-5,100,176,508",,,,,,,,,,,,,-50,,,"76,734,786,933",,-50,,,,,"4,128,858,055","1,409,005,357",,,,"39,140,305,804","-1,148,274,627",,"-683,459,415",,"9,896,522","-693,355,937","-1,831,734,042",,,"115,875,092,737",,,,
[018880],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"59,724,689,284",,,,,"101,186,615,476","124,468,615,156",,,,,,,,,,,,,,,,,,,,,"138,378,688,710",,,,,,,,,,,,,,,,"232,320,543",,,,,,,,,,,,,64,,,"1,476,739,871,574",,64,,,,,"29,032,342,314","37,654,040,488",,,,"198,103,377,994","12,070,127,244",,"33,226,581,077",,"-849,835,444","34,076,416,521","45,296,708,321",,,"1,674,843,249,568",,,,
[024740],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-246,403,379",,,,,"1,043,011,108","1,640,234,460",,,,,,,,,,,,,,,,,,,,,"2,989,117,093",,,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,,,"33,192,720,358",,-54,,,,,"901,425,555","16,498,146",,,,"2,742,713,714","-11,695,665",,"-1,740,249,805",,"-154,856,771","-1,585,393,034","-1,728,554,140",,,"35,935,434,072",,,,
