,dart_AdvertisingExpenses,dart_AmortisationExpense,dart_BadDebtExpenses,dart_Commissions,dart_CommunicationExpenses,dart_CostOfSalesFromConstructionContracts,dart_CostOfSalesFromDividends,dart_CostOfSalesFromInterest,dart_CostOfSalesFromRenderingOfServices,dart_CostOfSalesFromRoyalties,dart_CostOfSalesFromSaleOfGoods,dart_DepreciationExpense,dart_DividendIncome,dart_Donations,dart_EmployeeBenefits,dart_EntertainmentExpenses,dart_FreightExpenses,dart_GainArisingFromDifferenceBetweenCarryingAmountOfFinancialLiabilityExtinguishedAndConsiderationPaid,dart_GainOnForeignExchangeTranslations,dart_GainsForeignCurrencyTransactions,dart_GainsFromGovernmentGrants,dart_GainsOnDisposalsOfInvestments,dart_GainsOnDisposalsOfOtherNonCurrentAssets,dart_GainsOnDisposalsOfPropertyPlantAndEquipment,dart_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLoss,dart_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLoss,dart_IncomeTaxRelatingToRemeasurementsOfDefinedBenefitPlansOfOtherComprehensiveIncome,dart_IncomeTaxRelatingToShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLoss,dart_InsurancePremiums,dart_InterestExpenseFinanceExpense,dart_InterestIncomeFinanceIncome,dart_LossOnDispositionOfReceivables,dart_LossOnForeignExchangeTranslations,dart_LossesForeignCurrencyTransactions,dart_LossesOnDisposalsOfInvestments,dart_LossesOnDisposalsOfOtherNonCurrentAssets,dart_LossesOnDisposalsOfPropertyPlantAndEquipment,dart_MiscellaneousIncome,dart_MiscellaneousLosses,dart_OperatingIncomeLoss,dart_OrdinaryDevelopmentExpense,dart_OtherComprehensiveIncomeBeforeTaxChangeInFairValueOfFinancialLiabilityAttributableToChangeInCreditRiskOfLiability,dart_OtherComprehensiveIncomeBeforeTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,dart_OtherComprehensiveIncomeNetOfTaxChangeInFairValueOfFinancialLiabilityAttributableToChangeInCreditRiskOfLiability,dart_OtherComprehensiveIncomeNetOfTaxEffectsOfLimitInIAS19Paragraph58B,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossBeforeTax,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossBeforeTax,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,dart_OtherCostOfSales,dart_OtherGains,dart_OtherLosses,dart_OtherReversalsOfProvisions,dart_ProvisionForSeveranceIndemnities,dart_PublicationExpenses,dart_RentalExpenses,dart_RepairExpenses,dart_ReversalsOfInventories,dart_SalariesWages,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossBeforeTax,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,dart_SupplyExpenses,dart_TaxesDues,dart_TotalSellingGeneralAdministrativeExpenses,dart_TrainingExpenses,dart_TravelExpenses,dart_UtilityExpenses,dart_VehicleMaintenanceExpenses,dart_WritedownsOfInventories,dart_WritedownsOfPropertyPlantAndEquipment,entity_BasicEarningsLossPerShare,entity_ComprehensiveIncome,entity_ComprehensiveIncomeAttributableToAbstract,entity_ComprehensiveIncomeAttributableToNoncontrollingInterests,entity_ComprehensiveIncomeAttributableToOwnersOfParent,entity_CostOfSales,entity_CostOfSalesFromSaleOfGoods,entity_DilutedEarningsLossPerShare,entity_EarningsPerShareAbstract,entity_EmployeeBenefitsExpense,entity_FinanceCosts,entity_FinanceIncome,entity_GrossProfit,entity_IncomeTaxExpenseContinuingOperations,entity_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLoss,entity_OperatingIncomeLoss,entity_OtherComprehensiveIncome,entity_OtherComprehensiveIncomeNetOfTaxAvailableforsaleFinancialAssets,entity_OtherComprehensiveIncomeNetOfTaxExchangeDifferencesOnTranslation,entity_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossBeforeTax,entity_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,entity_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossBeforeTax,entity_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,entity_OtherGains,entity_OtherLosses,entity_ProfitLoss,entity_ProfitLossAttributableToAbstract,entity_ProfitLossAttributableToNoncontrollingInterests,entity_ProfitLossAttributableToOwnersOfParent,entity_ProfitLossBeforeTax,entity_ProfitLossFromContinuingOperations,entity_ProfitLossFromDiscontinuedOperations,entity_Revenue,entity_RevenueFromSaleOfGoods,entity_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,entity_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,entity_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,entity_StatementOfComprehensiveIncomeAbstract,entity_TotalSellingGeneralAdministrativeExpenses,ifrs_AdjustmentsForAmountsTransferredToInitialCarryingAmountOfHedgedItems,ifrs_AdministrativeExpense,ifrs_BasicEarningsLossPerShare,ifrs_BasicEarningsLossPerShareFromContinuingOperations,ifrs_BasicEarningsLossPerShareFromDiscontinuedOperations,ifrs_ComprehensiveIncome,ifrs_ComprehensiveIncomeAttributableToAbstract,ifrs_ComprehensiveIncomeAttributableToNoncontrollingInterests,ifrs_ComprehensiveIncomeAttributableToOwnersOfParent,ifrs_CostOfSales,ifrs_DepreciationAndAmortisationExpense,ifrs_DifferenceBetweenCarryingAmountOfNoncashAssetsDistributedAndCarryingAmountOfDividendsPayable,ifrs_DilutedEarningsLossPerShare,ifrs_DilutedEarningsLossPerShareFromContinuingOperations,ifrs_DilutedEarningsLossPerShareFromDiscontinuedOperations,ifrs_DistributionCosts,ifrs_EarningsPerShareAbstract,ifrs_EmployeeBenefitsExpense,ifrs_FinanceCosts,ifrs_FinanceIncome,ifrs_GainsArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,ifrs_GainsLossesArisingFromDifferenceBetweenPreviousCarryingAmountAndFairValueOfFinancialAssetsReclassifiedAsMeasuredAtFairValue,ifrs_GainsLossesOnCashFlowHedgesNetOfTax,ifrs_GainsLossesOnExchangeDifferencesOnTranslationBeforeTax,ifrs_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,ifrs_GainsLossesOnHedgesOfNetInvestmentsInForeignOperationsNetOfTax,ifrs_GainsLossesOnNetMonetaryPosition,ifrs_GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsBeforeTax,ifrs_GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsNetOfTax,ifrs_GrossProfit,ifrs_IncomeTaxExpenseContinuingOperations,ifrs_IncomeTaxRelatingToAvailableforsaleFinancialAssetsOfOtherComprehensiveIncome,ifrs_IncomeTaxRelatingToInvestmentsInEquityInstrumentsOfOtherComprehensiveIncome,ifrs_LossesArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,ifrs_OtherComprehensiveIncome,ifrs_OtherComprehensiveIncomeBeforeTaxActuarialGainsLossesOnDefinedBenefitPlans,ifrs_OtherComprehensiveIncomeBeforeTaxAvailableforsaleFinancialAssets,ifrs_OtherComprehensiveIncomeBeforeTaxCashFlowHedges,ifrs_OtherComprehensiveIncomeBeforeTaxExchangeDifferencesOnTranslation,ifrs_OtherComprehensiveIncomeBeforeTaxGainsLossesFromInvestmentsInEquityInstruments,ifrs_OtherComprehensiveIncomeBeforeTaxGainsLossesOnRevaluation,ifrs_OtherComprehensiveIncomeBeforeTaxHedgesOfNetInvestmentsInForeignOperations,ifrs_OtherComprehensiveIncomeNetOfTaxActuarialGainsLossesOnDefinedBenefitPlans,ifrs_OtherComprehensiveIncomeNetOfTaxAvailableforsaleFinancialAssets,ifrs_OtherComprehensiveIncomeNetOfTaxCashFlowHedges,ifrs_OtherComprehensiveIncomeNetOfTaxExchangeDifferencesOnTranslation,ifrs_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,ifrs_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRevaluation,ifrs_OtherComprehensiveIncomeNetOfTaxHedgesOfNetInvestmentsInForeignOperations,ifrs_OtherRevenue,ifrs_ProfitLoss,ifrs_ProfitLossAttributableToAbstract,ifrs_ProfitLossAttributableToNoncontrollingInterests,ifrs_ProfitLossAttributableToOwnersOfParent,ifrs_ProfitLossBeforeTax,ifrs_ProfitLossFromContinuingOperations,ifrs_ProfitLossFromDiscontinuedOperations,ifrs_ReclassificationAdjustmentsOnAvailableforsaleFinancialAssetsNetOfTax,ifrs_ReclassificationAdjustmentsOnCashFlowHedgesNetOfTax,ifrs_ReclassificationAdjustmentsOnExchangeDifferencesOnTranslationNetOfTax,ifrs_ReclassificationAdjustmentsOnHedgesOfNetInvestmentsInForeignOperationsNetOfTax,ifrs_Revenue,ifrs_RevenueFromConstructionContracts,ifrs_RevenueFromDividends,ifrs_RevenueFromInterest,ifrs_RevenueFromRenderingOfServices,ifrs_RevenueFromRoyalties,ifrs_RevenueFromSaleOfGoods,ifrs_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod
[060310],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"447,202,636",,,,,,,,,,,,"427,386,697","74,501,753",,,,,,,,,,,,,"689,798,062",,,,,,,,,,,,,,,,,,,,,,,"-7,609,138",,,,,,,,,,,,,,,,,,,,,,,,,14,,,"619,764,822",,,"619,764,822","5,763,830,790",,,14,,,,,,"211,953,747","8,130,426",,,,,,,,,,"1,137,000,698","3,477,289",,,,"26,977,852",,,,,,,,,,,,,,,,"592,786,970",,,"592,786,970","596,264,259",,,,,,,"6,900,831,488",,,,,,,
[095570],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,619,310,428",,,,,,,,,,,,"1,574,515,598","878,133,329",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,947,282",,,,,,,,,,,,,,,,,,,,,,,,,"1,368",,,"9,660,677,941",,"2,883,423,233","6,777,254,708","241,012,162,016",,,"1,368",,,,,,"10,143,110,127","424,460,435",,,,,,,,,,,"3,028,519,893",,,,"92,154,829",,,,,,,,,,,,,,,,"9,568,523,112",,"2,857,683,210","6,710,839,902","12,597,043,005",,,,,,,"262,631,472,444",,,,,,,
[068400],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,738,286",,,,,,,,,,,,,,,,,"261,634,311",,,,220,,,"4,822,879,519",,"-97,547,397","4,920,426,916",,,,220,,,,,,,,,,,,,,,,,,"1,466,427,086",,,,"41,017,407",,,,,,,,,"534,780",,"42,220,913",,,,,"4,781,862,112",,"-97,547,397","4,879,409,509","6,248,289,198",,,,,,,,,,,,,,
[006840],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,941,937,668",,,,,,,,,,,,"11,114,295,205","9,840,302,630",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"81,811,432",,0,,,,,,,,,,,,,,,"6,093,787,852",,,,-40,,,"5,808,887,562",,"6,198,621,577","-389,734,015","510,151,338,525",,,,,,,,,"13,972,418,837","4,977,043,879",,,,,,,,,,"199,797,465,198","24,812,719,120",,,,"235,382,710",,,,,,,,,,,,,,,,"5,573,504,852",,,,"30,386,223,972",,,,,,,"709,948,803,723",,,,,,,
[054620],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,109,612,119",,,,,,,,,,,,"717,630,162","556,654,264",,,,,,,,,,,,,"5,701,178,236",,,,,,,,,,,,,,,,,,,,,,,"7,451,254",,,,,,,,,,,,,,,,,,,,,"-667,491,476",,,,63,,,"1,273,416,251",,"-44,163,508","1,317,579,759","54,945,077,006",,,63,,,,,,"478,856,297","439,999,212",,,,,,,,,,"7,810,790,355","297,723,336",,,,"6,900,131",,,,,,,,,,,,,,,,"1,266,516,120",,"-44,137,614","1,310,653,734","1,564,239,456",,,,,,,"62,755,867,361",,,,,,,
[027410],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51,349,619,898",,,,,,"-5,584,427",,"3,033,055",,"-5,584,427",,"3,060,423,029","1,311,100,905",,,,,,,,,,,,,"178,163,596,529",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-62,912,894",,,,"1,730",,,"42,259,356,961",,"470,119,069","41,789,237,892","880,355,994,731",,,,,,,,,"2,305,308,412","5,107,389,294",,,,,,,,,,"229,513,216,427","13,576,201,677",,,,"-2,551,372",,,,,,,,,"1,254,594",,"1,778,461",,,,,"42,261,908,333",,"472,626,086","41,789,282,247","55,838,110,010",,,,,,,"1,109,869,211,158",,,,,,,
[001460],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,023,265,123",,,,,,,,"-170,164",,,,,,,,,,,,,,,,,,"11,487,662,095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"59,122,171","8,460,017,575",,,"6,503",,,"4,099,528,807",,"-6,488,794","4,106,017,601","25,642,215,722",,,"6,503",,,,,,,,,,,,,,,,,"17,510,927,218","1,133,597,159",,,,"-170,164",,,,,,,,,,,"-170,164",,,,,"4,099,698,971",,"-6,488,794","4,106,187,765","5,233,296,130",,,,,"170,164",,"43,153,142,940",,,,,,,
[032040],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,118,241,652",,,,,,,,"538,134,277",,"-1,242,267,615",,,,,,,,,,,,,,,,"3,882,839,099",,,,,,,,,,,,,,,,,,,,,,,,,,,"-146,106,277",,"353,520,784",,,"-999,131,290",,,,,,,,,,,,"537,252,205",,,,-28,,,"-2,290,306,130",,,,"49,634,626,637",,,-28,,,,,,"1,398,364,661","216,507,348",,,,,,,,,,"5,001,080,751","1,303,065,803",,,,"-704,133,338",,,,,,,,,"664,119,442",,"18,997,005",,,,,"-1,586,172,792",,,,"-283,106,989",,,,,,,"54,635,707,388",,,,,,,
[001040],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"725,709,000",,,,,,,"208,429,709,000",,"138,377,590,000","70,052,119,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128,100,551,000",,,,,,,,,,,,,,,,,,
[079160],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,613,510,156",,,,,,,,"2,744,662,067",,,,"3,124,291,960","1,117,065,122",,,,,,,,,,,,,"125,085,188,652",,,,,,,,"779,041,716",,,,,,,,,,,,,,,,,,,"469,145,010",,,,,,,,,,,,,,,,,"112,641,584",,,,536,,,"14,750,767,281",,,,"144,660,234,229",,,536,,,,,,"8,526,724,810","12,733,897,240",,,,,,,,,,"133,698,698,808","4,501,968,449",,,,"2,744,662,067",,,,,,,,,"27,209,207",,"2,248,307,850",,,,,"12,006,105,214",,"669,566,075","11,336,539,139","16,508,073,663",,,,,,,"278,358,933,037",,,,,,,
[130960],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,823,640,973",,,,,,,,"6,972,105,865",,,,"845,021,642","11,312,940,573",,,,,,,,,,,,,"62,600,046,557",,,,,,,,,,,,,,,,,,,,,,,,,,,"7,365,511,071",,,,,,,,,,,,,,,,,,,,,344,344,,"19,534,622,350",,"-962,703,384","20,497,325,734","218,770,904,210",,,344,344,,,,,"4,725,025,982","4,277,826,350",,,,,,,,,,"80,423,687,530","8,496,227,840",,,,"6,972,105,865",,,,,,,,,,,"-393,405,206",,,,,"12,562,516,485",,"-716,779,739","13,279,296,224","21,058,744,325",,,,,,,"299,194,591,740",,,,,,,
[000120],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,047,330,827",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"826,322,964",,,,,,,,,,,,,,,,,,,,,,,,"9,717,315,801",,"1,217,419,519","8,499,896,282",,,,,,,,,,,,,,,,,,,,,,,,,,"5,047,330,827",,,,,,,,,"-985,996","199,287,364","4,022,706,495",,,,,"4,669,984,974",,,,,,,,,,,,,,,,,,
[035760],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45,649,737,150",,,,,,,,"9,731,607,517",,,,,,,,,,,,,,,,,,"271,449,025,406",,,,,,,,,,,,,,,"3,609",,,,,,,,,,,,"-2,880,248,842",,,,,,,,,,,,,,,,,"5,892,939,987",,,,,,,"40,886,589,598",,"9,616,225,595","31,270,364,003","271,701,218,997",,,,,,,,,"8,732,215,601","2,884,094,433",,,,,,,,,,"317,098,762,556","8,575,067,052",,,,"9,731,607,517",,,,,,,,,"10,883,127,826",,,,,,,"31,154,982,081",,"9,401,675,039","21,753,307,042","39,730,049,133","31,154,982,081",,,,,,"588,799,981,553",,,,,,,
[097950],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"191,771,147,000",,,,,,,,,,,,"25,003,034,000","63,798,094,000",,,,,,,,,,,,,"509,606,131,000",,,,,,,,,,,,,,,"3,676,000",,,,,,,,,,,,"199,286,000",,"165,084,000",,,,,,,,,,,,,,,,,,,"3,672",,,"114,393,725,000",,"11,592,787,000","102,800,938,000","2,463,641,683,000",,,"3,664",,,,,,"89,767,032,000","22,718,759,000",,,,,,,,,,"701,377,278,000","26,080,825,000",,,,"52,065,513,000",,,,,,,,,"25,215,159,000",,"25,594,652,000",,,,,"62,328,212,000",,"10,483,578,000","51,844,634,000","88,409,037,000",,,,,,,"3,165,018,961,000",,,,,,,"2,481,223,000"
[051500],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,847,123,582",,,,,,,,,,,,"596,666,805","1,613,413,910",,,,,,,,,,,,,"57,194,025,638",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-529,882,458",,,,,,,"-529,547,250",,,,672,,,,,,,"448,718,165,529",,,672,,,,,,"2,205,051,476","761,077,471",,,,,,,,,,"69,041,149,220","2,316,781,494",,,,,,,,,,,,,,,,,,,,,,,,"9,392,501,280","7,075,719,786",,,,,,"517,759,314,749",,,,,,,"6,098,808"
[058820],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-631,047,147",,,,,,,,,,,,"1,602,200","86,350,233",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,684,847",,,,-8,,,"-694,836,259",,,,,,,-8,,,,,,"32,963,249","44,237,323",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-704,521,106",,,,"-704,521,106","-704,521,106",,,,,,"6,535,356,696",,,,,,,
[023460],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,474,319,645",,,,,,,,,,,,"635,160,333","1,582,082,243",,,,,,,,,,,,,,,,,,,,,,"-200,510,749",0,"597,249","1,734,825,252",,,,,,,,,,,"-88,675",,,,,,,,,,,,,,,,0,,,,,128,,,,,,,"4,278,096,302",,,,"22,485,812,785",,,,,,,,,,,,,,,,,,,,,"1,020,030,344",,,,"597,249",,,,,,,,,,,,,,,"756,872,121","4,277,499,053",,,,"5,527,397,735","4,507,367,391","-229,868,338",,,,,"28,960,132,430",,"404,087,060","3,917,490,741",,,,
[065770],,,,,,,,,,,"13,054,446,918",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,989,912,379",,,,,,0,,,,,"330,575,745","265,669,810","1,793,731,525",,,,,,,,,,,,,"4,427,891,272",,,,,,,,,,,,"2,526,634,294",,,-697,,,,,,,,,,,,"1,769,715",,,,,,,,,,"-2,913,028",0,"2,512,573,629",,,,,,,,,-436,,,"-3,464,413,508",,"-2,911,315","-3,461,502,193","15,911,656,957",,,-436,,,,,,"2,015,554,373","1,240,943,345",,,,,,,,,,"437,978,893","1,163,278,522",,,,"1,203,429,740",,,,,,,,,"1,205,199,455",,,,0,,"652,514,282","-4,667,843,248",,"-2,913,028","-4,644,930,220","-6,292,585,122","-7,455,863,644","2,788,020,396",,,,,"16,349,635,850",,,,,,"13,184,547,939",
[000590],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,874,442,013",,,,,,,,"-2,130,585,212",,"198,609,828",,"2,934,827,728","123,473,339",,,,,,,,,,,,,"3,388,507,822",,,,,,,,"2,205,799,969",,,,,,,,,,,,,,,,,,,,,,,,"2,151,731,155",,,,,,,,,,,,,,,,"4,800",,,"5,727,320,918",,,,"26,100,299,750",,,,,,,,,"367,272,179","991,296,406",,,,,,,,,,"9,262,949,835","1,650,524,327",,,,"-1,931,975,384",,,,,,,,"198,609,828","-2,169,094,254",,"38,509,042",,,,,"7,659,296,302",,,,"9,309,820,629","7,659,296,302",,,,,,"35,363,249,585",,,,,,,
[068790],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"171,056,722",,,,,,,,,,,,"2,391,807,320","1,316,575,148",,,,,,,,,,,,,"2,218,930,746",,,,,,,,"577,110",,,,,,,,,,,,,,,"-47,701,593",,,,,,,,,,,,,,,,,,,,,"577,110",,,"3,025,200,223",53,,,"1,190,921,328",,,,"32,274,228,773",,,50,,,,,,"1,317,130,186","78,670,169",,,,,,,,,,"6,201,612,019",,,,,"169,123,829",,,,,,,,,,,,,,,,,,,,"435,845,389",,,,,,,"38,475,840,792",,,,,,,
[004840],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,845,121,435",,,,,,,,,,"3,382,909,522",,"978,329,389","1,664,098,759",,,,,,,,,,,,,"21,622,496,501",,,,,,,,"2,935,579,227",,,,,,,,,,,,,,,"-140,463,484",,,,,,"3,405,830,342",,,"2,994,432,622",,,,,,,,,,,,,,,,638,638,,"17,626,793,269",,,,"148,102,040,432",,,638,638,,,,,"2,889,043,742","2,966,660,966",,,,,,,,,,"40,467,617,936","3,852,622,058",,,,"3,242,446,038",,,,,,,,,,,,,,,,"14,384,347,231",,,,"18,236,969,289",,,,,,,"188,569,658,368",,,,,,,
[155660],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-44,991,203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40,877,994","3,030,823,882",,,,,,,,,,,,,,,,,,,,,,,,,,"-44,991,203",,,,,,,,,"-371,063,652",,"326,072,449",,,,,"3,116,693,079",,,,,,,,,,,,,,,,,,
[017940],,,,,,,,,,,,,,,,,,,,,,,,,"-61,105,207",0,,,,,,,,,,,,,,"17,385,214,300",,,,,,,"708,921,651",,0,,,"76,126,722,715","72,686,840,942",,,,,,,,,,,,,"109,589,362,164",,,,,,,,,,,,,,,,,,,,,,,,,,"-32,138,194",,,,,,,,,,,,,,,,,,"164,229,393",,,,"5,293",,,"32,562,072,701",,"1,156,180,762","31,405,891,939","1,020,494,648,209",,,,,,,,,"13,246,019,476","18,444,360,360",,,,,,,,,,"126,974,576,464","10,879,794,530",,,,"770,026,858",0,"53,509,241","-254,857,248","942,407,852",,,,,,,,,,,,"31,792,045,843",,"1,191,670,630","30,600,375,213","42,671,840,373",,,,,,,"1,147,469,224,673",,,,,,,
[037370],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"138,285,061","42,510,384",,,,,,,,,"-425,685,609",,,,,,,,,,,,,,,,,,,,,,,,,,"2,521,517,637",,,,,,,,,,,,,,,,,"82,086,553","38,073,688",,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,-94,,,"-799,931,112",,"-96,185,045","-703,746,067","34,125,248,402",,,,,,,,,"381,181,210","259,978,604",,,,,,,,,,"2,095,832,028","253,042,897",,,,0,,,,,,,,,,,,,,,,"-799,931,112",,"-96,185,045","-703,746,067","-546,888,215",,,,,,,"36,221,080,430",,,,,,,
[079190],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-5,854,160,860",,,,,,,,,,,,"1,579,662","771,036,901",,,,,,,,,,,,,"5,057,621,757",,,,,,,,0,,,,,,,,,,,,,,,"-5,132,109",,,,,,,,,0,,,,,,,,,,,,,,,,-405,,,"-7,247,624,378",,,,"9,456,706,359",,,-405,,,,,,"1,178,601,219","306,295,211",,,,,,,,,,"-796,539,103","-97,344,709",,,,"150,955,020",,,,,,,,,,,,,,,,"-7,398,579,398",,,,"-7,495,924,107",,,,,,,"8,660,167,256",,,,,,,
[007700],,,,,,,,,,,,,,,,,,,,,,,,,,"775,155",,,,,,,,,,,,,,"2,575,050,606",,,"3,445,135",,,,"5,710,102",,"3,445,135",,,"261,798,083","207,023,443",,,,,,,,,,,,,"40,296,667,372",,,,,,,,,,,,,,,,,,,,,"775,155",,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,"1,427,611,304",,,,"29,338,837,607",,,,,,,,,"692,464,705","55,633,163",,,,,,,,,,"42,871,717,978","511,151,514",,,,"8,380,082",,,,"5,710,102",,,,,,,,,,,,"1,419,231,222",,,,"1,930,382,736",,,,,,,"72,210,555,585",,,,,,,"-62,610,968"
[032860],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"228,414,674",,,,,,,,,,,,"5,442,231,936","1,066,375,467",,,,,,,,,,,,,"1,977,634,046",,,,,,,,,,,,,,,0,,,,,,,,"-4,080,946",,,,,,,,,,,,,,,,,,,,,,,,,102,,,"-15,332,321,180",,,,"18,299,897,008",,,0,,,,,,"108,419,717","138,046,126",,,,,,,,,,"2,206,048,720",,,,,"-4,080,946",,,,,,,,,,,,,,,,"-15,328,240,234",,,,"4,633,897,552","4,633,897,552","-19,962,137,786",,,,,"20,505,945,728",,,,,,,
[900290],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"63,824,843",,,,,,,,,,,,"814,559",,,,,,,,,,,,,,"5,343,244",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28,151",,,"7,913,115",0,,,,,,,"154,867,186",,,,,,,,,"9,265,184","685,317",,,,,,,,,,"77,081,202","16,287,603",,,,,,,,,,,,,,,,,,,,"39,743,782",,0,"39,743,782","56,031,384",,,,,,,"231,948,388",,,,,,,
