,dart_AdvertisingExpenses,dart_AmortisationExpense,dart_BadDebtExpenses,dart_Commissions,dart_CommunicationExpenses,dart_CostOfSalesFromConstructionContracts,dart_CostOfSalesFromDividends,dart_CostOfSalesFromInterest,dart_CostOfSalesFromRenderingOfServices,dart_CostOfSalesFromRoyalties,dart_CostOfSalesFromSaleOfGoods,dart_DepreciationExpense,dart_DividendIncome,dart_Donations,dart_EmployeeBenefits,dart_EntertainmentExpenses,dart_FreightExpenses,dart_GainOnForeignExchangeTranslations,dart_GainsForeignCurrencyTransactions,dart_GainsFromGovernmentGrants,dart_GainsOnDisposalsOfInvestments,dart_GainsOnDisposalsOfOtherNonCurrentAssets,dart_GainsOnDisposalsOfPropertyPlantAndEquipment,dart_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLoss,dart_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLoss,dart_IncomeTaxRelatingToRemeasurementsOfDefinedBenefitPlansOfOtherComprehensiveIncome,dart_InsurancePremiums,dart_InterestExpenseFinanceExpense,dart_InterestIncomeFinanceIncome,dart_LossOnDispositionOfReceivables,dart_LossOnForeignExchangeTranslations,dart_LossesForeignCurrencyTransactions,dart_LossesOnDisposalsOfInvestments,dart_LossesOnDisposalsOfOtherNonCurrentAssets,dart_LossesOnDisposalsOfPropertyPlantAndEquipment,dart_MiscellaneousIncome,dart_MiscellaneousLosses,dart_OperatingIncomeLoss,dart_OrdinaryDevelopmentExpense,dart_OtherComprehensiveIncomeBeforeTaxChangeInFairValueOfFinancialLiabilityAttributableToChangeInCreditRiskOfLiability,dart_OtherComprehensiveIncomeBeforeTaxEffectsOfLimitInIAS19Paragraph58B,dart_OtherComprehensiveIncomeBeforeTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,dart_OtherComprehensiveIncomeNetOfTaxChangeInFairValueOfFinancialLiabilityAttributableToChangeInCreditRiskOfLiability,dart_OtherComprehensiveIncomeNetOfTaxEffectsOfLimitInIAS19Paragraph58B,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossBeforeTax,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossBeforeTax,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,dart_OtherCostOfSales,dart_OtherGains,dart_OtherLosses,dart_OtherReversalsOfProvisions,dart_ProvisionForSeveranceIndemnities,dart_PublicationExpenses,dart_RentalExpenses,dart_RepairExpenses,dart_SalariesWages,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossBeforeTax,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,dart_SupplyExpenses,dart_TaxesDues,dart_TotalSellingGeneralAdministrativeExpenses,dart_TrainingExpenses,dart_TravelExpenses,dart_UtilityExpenses,dart_VehicleMaintenanceExpenses,dart_WritedownsOfInventories,dart_WritedownsOfPropertyPlantAndEquipment,entity_BasicEarningsLossPerShare,entity_ComprehensiveIncome,entity_CostOfSales,entity_CostOfSalesFromRenderingOfServices,entity_CostOfSalesFromSaleOfGoods,entity_DilutedEarningsLossPerShare,entity_EarningsPerShareAbstract,entity_EmployeeBenefitsExpense,entity_FinanceCosts,entity_FinanceIncome,entity_GrossProfit,entity_IncomeTaxExpenseContinuingOperations,entity_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLoss,entity_OperatingIncomeLoss,entity_OtherComprehensiveIncome,entity_OtherComprehensiveIncomeBeforeTaxAvailableforsaleFinancialAssets,entity_OtherComprehensiveIncomeBeforeTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,entity_OtherComprehensiveIncomeNetOfTaxAvailableforsaleFinancialAssets,entity_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossBeforeTax,entity_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,entity_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossBeforeTax,entity_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,entity_OtherGains,entity_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,entity_OtherLosses,entity_ProfitLoss,entity_ProfitLossBeforeTax,entity_ProfitLossFromContinuingOperations,entity_ProfitLossFromDiscontinuedOperations,entity_Revenue,entity_RevenueFromInterest,entity_RevenueFromSaleOfGoods,entity_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,entity_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,entity_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,entity_StatementOfComprehensiveIncomeAbstract,entity_TotalSellingGeneralAdministrativeExpenses,ifrs_AdministrativeExpense,ifrs_BasicEarningsLossPerShare,ifrs_BasicEarningsLossPerShareFromContinuingOperations,ifrs_BasicEarningsLossPerShareFromDiscontinuedOperations,ifrs_ChangesInInventoriesOfFinishedGoodsAndWorkInProgress,ifrs_ComprehensiveIncome,ifrs_CostOfSales,ifrs_DepreciationAndAmortisationExpense,ifrs_DilutedEarningsLossPerShare,ifrs_DilutedEarningsLossPerShareFromContinuingOperations,ifrs_DilutedEarningsLossPerShareFromDiscontinuedOperations,ifrs_DistributionCosts,ifrs_EarningsPerShareAbstract,ifrs_EmployeeBenefitsExpense,ifrs_FinanceCosts,ifrs_FinanceIncome,ifrs_GainsArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,ifrs_GainsLossesOnCashFlowHedgesNetOfTax,ifrs_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,ifrs_GainsLossesOnHedgesOfNetInvestmentsInForeignOperationsNetOfTax,ifrs_GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsBeforeTax,ifrs_GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsNetOfTax,ifrs_GrossProfit,ifrs_IncomeTaxExpenseContinuingOperations,ifrs_IncomeTaxRelatingToAvailableforsaleFinancialAssetsOfOtherComprehensiveIncome,ifrs_IncomeTaxRelatingToDefinedBenefitPlansOfOtherComprehensiveIncome,ifrs_IncomeTaxRelatingToInvestmentsInEquityInstrumentsOfOtherComprehensiveIncome,ifrs_LossesArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,ifrs_OtherComprehensiveIncome,ifrs_OtherComprehensiveIncomeBeforeTaxActuarialGainsLossesOnDefinedBenefitPlans,ifrs_OtherComprehensiveIncomeBeforeTaxAvailableforsaleFinancialAssets,ifrs_OtherComprehensiveIncomeBeforeTaxCashFlowHedges,ifrs_OtherComprehensiveIncomeBeforeTaxExchangeDifferencesOnTranslation,ifrs_OtherComprehensiveIncomeBeforeTaxGainsLossesOnRevaluation,ifrs_OtherComprehensiveIncomeNetOfTaxActuarialGainsLossesOnDefinedBenefitPlans,ifrs_OtherComprehensiveIncomeNetOfTaxAvailableforsaleFinancialAssets,ifrs_OtherComprehensiveIncomeNetOfTaxCashFlowHedges,ifrs_OtherComprehensiveIncomeNetOfTaxExchangeDifferencesOnTranslation,ifrs_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,ifrs_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRevaluation,ifrs_OtherComprehensiveIncomeNetOfTaxHedgesOfNetInvestmentsInForeignOperations,ifrs_OtherEmployeeExpense,ifrs_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,ifrs_OtherLongtermBenefits,ifrs_OtherRevenue,ifrs_PostemploymentBenefitExpenseDefinedBenefitPlans,ifrs_ProfitLoss,ifrs_ProfitLossBeforeTax,ifrs_ProfitLossFromContinuingOperations,ifrs_ProfitLossFromDiscontinuedOperations,ifrs_ReclassificationAdjustmentsOnAvailableforsaleFinancialAssetsNetOfTax,ifrs_ReclassificationAdjustmentsOnCashFlowHedgesNetOfTax,ifrs_Revenue,ifrs_RevenueFromConstructionContracts,ifrs_RevenueFromDividends,ifrs_RevenueFromInterest,ifrs_RevenueFromRenderingOfServices,ifrs_RevenueFromRoyalties,ifrs_RevenueFromSaleOfGoods,ifrs_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,ifrs_WagesAndSalaries
[030720],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"953,128,064",,,,,,,,,"250,372,159",,"-24,290,257",,"163,288,015","350,081,583",,,,,,,,,,,,"1,945,452,671",,,,,,,,,,,,,,,,,,,,,,,,,,"405,936,744",,"6,851,099",,,,,,,,,,,,,,"-20,399,936",,,-246,,,,"-774,173,200","29,368,233,931",,-246,,,,,,"2,085,561,371","53,771,933",,,,,,,"2,898,580,735","-285,599,776",,,,,"226,081,902",,,,,,,,,,,,,,,,,,"-1,000,255,102","-1,285,854,878",,,,,"32,266,814,666",,,,,,,,
[014820],,,,,,,,,"329,521,885",,"48,765,387,093",,,,,,,,,,,,,,,,,,,,,,,,,,,"6,637,955,995",,,,,,,,,,,,,"18,618,779,195","2,245,224,774",,,,,,,,,,,,"3,780,410,938",,,,,,,,,"33,348,634,332",,,,665,,,,,,,,"1,231,361",,,,,,,,,,,,,,,"583,226,900",,,,,,"-4,332,616,244",,,652,,,,"15,887,369,148","82,443,543,310",,,,,,,,,,,,,,,,"10,418,366,933","2,824,949,124",,,,,"1,231,361",,,,,,,,,,,,,,,,,,"15,886,137,787","18,711,086,911",,,,,"92,861,910,243",,,,,,"55,624,214,584",,
[163560],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,868,790,096",,,,,,,,,,,"-108,698,211",,"602,609,564","32,474,861",,,,,,,,,,,,"7,289,247,119",,,,,,,,,,,,,,,,,,,,,"6,016,757",,,,,,,"-108,698,211",,,,,,,,,,,,,,,,,286,,,,"3,409,961,844","51,114,695,735",,286,,,,,,"2,574,115,580","4,683,577,508",,,,,,,"9,158,037,215","1,035,743,429",,,,,"-102,681,454",,,,,,,,,,,,,,,,,,"3,512,643,298","4,548,386,727",,,,,"60,272,732,950",,,,,,,,
[109860],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,453,224,184",,,,,,,,,,,,,"251,233,704","2,710,952",,,,,,,,,,,,"721,171,194",,,,,,,,,,,,,,,,,,,,,"-1,951,342,051",,,,,,,,,,,,,,,,,,,,,,,,432,,,,"982,397,106","15,673,291,015",,432,,,,,,"293,657,414","2,248,413,991",,,,,,,"2,174,395,378","714,969,365",,,,,"-1,959,137,042",,,,,,,,,,,,,,,,,,"2,941,534,148","3,656,503,513",,,,,"17,847,686,393",,,,,,,,
[032960],"18,120,000",,,"66,570,596","4,863,660",,,,,,,"23,883,874","34,408,000",0,"55,853,818","6,704,414","47,323,132","219,703,488","53,626,132",,,,0,,,,"3,213,434",,"133,675,001",,,"59,854,865",,,,"28,737,993","7,846,027","663,455,651","38,030,871",,,,,,,,,,,,"314,373,279","67,700,892",,"116,428,999","860,500",,"8,252,091","1,578,153,363",,,,"11,245,888","42,271,090","2,127,121,162","1,464,400","24,670,389","1,306,569","11,558,712",,,,,,,,,,,0,"51,953,266",,,,,,,,,,,,,"12,305,666",,,,,,,,,,,,,,"3,400,000",,64,,,,"274,382,289","4,532,661,005",,64,,,,,,"2,609,048,615","1,760,791,486",,,,,,,"2,790,576,813","-212,511,380",,,,,,,,,,,,,,,,,,,,,,,"274,382,289","61,870,909",,,,,"7,323,237,818",,,,,,"7,323,237,818",,
[001530],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-27,713,704",,"-1,009,463,703",,"-27,713,704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"786,718,906",,,,,,,,,,,,,,,,,,,,,,,"-5,470,995,239",,,,,,,,,,,,,,,,,,,,,,,"-1,037,177,407",,,,,,,"-2,269,369,394","473,186,785",,,,,,,,,,"-4,433,817,832",,,,,,,,,,,,,,
[004890],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-427,993,263",,,,,,,,,"-846,455,783",,"-79,886,439",,"523,300,840","331,582,052",,,,,,,,0,,,,"3,570,386,327",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239,,,,"-384,311,323","70,113,972,480",,,,,,,,"81,539,824","1,008,926,305",,,,,,,"3,142,393,064","149,081,107",,,,,"-926,342,222",,,,,,"-79,886,439","-846,455,783",,,,,,,,,,,"542,030,899","691,112,006",,,,,"73,256,365,544",,,,,,,0,
[002690],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,134,220,760",,,,,,,,,"-1,685,903,583",,0,,"88,695,435","191,493,796",,,,,,,,,,,,"959,650,274",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,,,,"-89,348,314","21,053,686,053",,,,,,,,"3,823,115","12,215,164",,,,,,,"3,093,871,034","443,259,179",,,,,"-1,685,903,583",,,,,,0,"-1,685,903,583",,,,,,,,,,,"1,596,555,269","2,039,814,448",,,,,"24,147,557,087",,,,,,,0,
[023790],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-109,135,685",,,,,,,,,"935,699",,,,,,,,,,,,,,,,,"946,431,041",,,,,,,,,,,,,,,,,,,,"-533,289,693",,,,,,"-54,909",,,,,,,,,,,,,,,,,,,-152,,,,"-960,527,700","11,930,106,098",,,,,,,,,,,,,,,,"837,295,356","7,605,364",,,,,"935,699",,,,,,,"1,254,524",,"-263,916",,,,,,,,,"-961,463,399","-969,068,763",,,,,"12,767,401,454",,,,,,,,
[005290],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,920,171,391",,,,,,,,,"-250,214,211",,,,,,,,,,,,,,,,,"8,542,748,627",,,,,,,,,,,,,,,,,,,,,,,,,,"70,573,239",,,,,,,,,,,,,,,,"-3,601,337,272",,,88,,,,"3,803,580,464","127,002,817,166",,85,,,"3,158,410,471",,,,"182,151,163",,,,,,,"27,447,280,841","-1,193,922,119",,,,,"-250,214,211",,,,,,,"-320,787,450",,,,,,,,,,,"4,053,794,675","5,247,716,794",,,,,"154,450,098,007",,,,,,,,
[025900],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,135,820,189",,,,,,,,,"763,939,395",,,,"2,234,974,906","526,925,228",,,,,,,,,,,,"8,495,463,901",,,,,,,,,,,,,,,,,,,,,,,,,,"-555,581",,,,,,,,,,,,,,,,,,"4,602,211,887",463,463,,,"6,261,985,091","86,116,882,667",,,,,,,,"3,771,685,685","1,054,829,573",,,,,,,"23,233,495,977","2,128,050,423",,,,,"763,939,395",,,,,,,"2,525,370",,,,,,,"-1,500,917,636",,,,"5,498,045,696","7,626,096,119","5,498,045,696",,,,"109,350,378,644",,,,,,,,
[000020],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,057,683,844",,,,,,,,,"-952,404,117",,,,"237,592,251","135,182,889",,,,,,,,,,,,"21,532,291,189",,,,,,,,,,,,,,,,,,,,,,,,,,"63,633",,,,,,,,,,,,,,,,"3,001,345,222",,,-29,,,,"-1,756,344,468","32,383,783,000",,-29,,,,,,"114,453,256","146,672,217",,,,,,,"23,475,952,567","-119,115,170",,,,,"-952,404,117",,,,,,,"-952,467,750",,,,,,,,,,,"-803,940,351","-923,055,521",,,,,"55,859,735,567",,,,,,,,
[000150],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,938,472,292",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,938,472,292",,,,,,,,,,,,,,,,,,,,,,,"4,724,167,481",,,,,,,,,,,,,,,,,,,,,,,"-1,938,472,292",,,,,,,,,,,,,,,,,,"6,662,639,773",,,,,,,,,,,,,,
[011160],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,"-54,844,456,840",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-55,361,957,182",,,,,,,,,,,,,,
[082740],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-24,480,513,824",,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,"-24,480,513,824",,,,,,,,,,,,,,
[042670],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-38,183,314,654",,,,,,,,,,,,,,,,,,,,,,,,,,,,"-75,454,989,768",,,,,,,,,,,,,,,,,,,,,,,"-38,207,957,374",,,,,,,,,,,,,,,,,,"-37,247,032,394",,,,,,,,,,,,,,
[034020],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37,824,283,625",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-13,931,799,618",,,,,,,,,,,,,,,,,,,,,,,"37,824,283,625",,,,,,,"-22,202,994","37,846,486,619",,,,,,,,,,"-51,756,083,243",,,,,,,,,,,,,,
[016740],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"111,678,310",,,,,,,,,,,,,,"63,003,179",,,,,,,,,,,,"4,928,292,390",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,005,777",,,,,,,"2,038,269,062",,"1,911,095,980",,,168,,,,"4,477,612,698","43,244,436,429",,166,,,,,,"522,466,534","1,010,044,836",,,,,,,"5,039,970,700",,,,,,"2,038,269,062",,,,,,,,,,,,,,,,,,"2,439,343,636","2,447,349,413",,,,,"48,284,407,129",,,,,,,,
[078590],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"441,502,349",,,,,,,,,,,,,"24,844,869","5,149,879",,,,,,,,,,,,"1,035,753,630",,,,,,,,,,,,,,,,,,,,,"-8,614,333",,,,,,,,,,,,,,,,,,,,,,,,26,,,,"456,003,765","7,550,232,937",,,,,,,,"5,095,433","8,516,192",,,,,,,"1,477,255,979",,,,,,"-8,614,333",,,,,,,,,,,,,,,,,,"464,618,098","464,618,098",,,,,"9,027,488,916",,,,,,,,
[030350],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"268,677,307",,,,,,,,,0,,,,"89,222,394","3,343,385,365",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,113,418,275",,,-60,,,,"-820,350,469",,,-60,,,,,,"349,589,069","2,514,724,264",,,,,,,,0,,,,,0,,,,,,,0,,,,,,,,,,,"-820,350,469","-820,350,469",,,,,,,,,,,,,
[073190],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-955,778,791",,,,,,,,,,,,,"249,957,608","-288,480",,,,,,,,,,,,"2,631,168,149",,,,,,,,,"545,627,930",,,,,,,,,,,,"90,570,064",,,,,,,,,,,,,,,"67,096,426",,,,,,,,,-60,,,,"-989,927,851","5,711,523,126",,,,,,,,"7,658,597","44,375,489",,,,,,,"1,675,389,358",,,,,,"-321,112,040",,,,,,,,,,,,,,,,,,"-668,815,811","-668,815,811",,,,,"7,386,912,484",,,,"195,955,565",,,,
[066670],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,462,210,373",,,,,,,,,0,,,,"265,985,114","28,589,608",,,,,,,,0,,,,"1,894,766,853",,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,208,,,,"3,654,794,378","74,555,168,514",,208,,,,,,"4,099,482,980","5,082,005,509",,,,,,,"5,356,977,226","-1,027,334,030",,,,,0,,,,,,,,,,,,,,,,,,"3,654,794,378","4,682,128,408",,,,,"79,912,145,740",,,,,,,,
[024090],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,149,020,857",,,,,,,,,"740,648,349",,,,"438,903,805","4,111,933,630",,,,,,,,,,,,"1,371,828,172",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-158,,,,"-829,798,375","22,965,052,111",,,,,,,,"48,747,521","604,351,311",,,,,,,"2,520,849,029","-397,958,454",,,,,"740,648,349",,,,,,,"740,648,349",,,,,,,,,,,"-1,570,446,724","-1,968,405,178",,,,,"25,485,901,140",,,,,,,,
[003160],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-132,598,674",,"-6,849,415",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-779,836,961",,,,,,,,,,,,,,,,,,,,,,,"-139,448,089",,,,,,"-6,849,415","-132,598,674",,,,,,,,,,,"-640,388,872",,,,,,,,,,,,,,
[092200],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,256,230,333",,,,,,,,,,,"-8,332,611",,"109,584,330","609,160,864",,,,,,,,,,,,"7,083,490,634",,,,,,,,,,,,,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,503,385,482","67,076,064,974",,,,,,,,"2,046,772,491","4,787,326,512",,,,,,,"10,339,720,967","985,489,727",,,,,"-8,332,611",,,,,,,,,,,,,,,,,,"4,511,718,093","5,497,207,820",,,,,"77,415,785,941",,,,,,,,
[109740],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,130,602,963",,,,,,,,,,,,,"6,027,426","689,321",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"126,871,358",,"253,033,323",516,,,,"3,313,991,620","12,811,215,991",,516,,,,,,"778,516,863","852,303,371",,,,,,,"4,602,334,217","895,735,956",,,,,,,,,,,,,,,,,,,,,,,"3,313,991,620","4,209,727,576",,,,,"17,413,550,208",,,,,,,,
[090710],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"414,101,653",,,,,,,,,0,,,,"437,413","268,738,886",,,,,,,,"-521,423",,,,"804,070,588",,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,71,,,,"649,954,156","4,075,906,782",,71,,,,,,"89,033,325","593,855,792",,,,,,,"1,218,172,241","-147,068",,,,,"-521,423",,,,,,,,,,,,,,,,,,"650,475,579","650,622,647",,,,,"5,294,079,023",,,,,,,,
[131030],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,102,968,829",,,,,,,"-7,631,231",,"-30,030,000",,"-7,631,231",,"56,256,863","6,033,023",,,,,,,,,,,,"3,623,104,967",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193,,,,"3,112,553,453","4,371,902,647",,193,,,,,,"12,879,997","104,414,800",,,,,,"-30,030,000","6,726,073,796","94,512,788",,,,,"-37,661,231",,,,,,,"-30,030,000",,,,,,,,,,,"3,150,214,684","3,244,727,472",,,,,"11,097,976,443",,,,,,,,
[196490],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,303,350,538",,,,,,,,,,,"-15,044,578",,"247,282,607","14,044,928",,,,,,,,,,,,"896,277,789",,,,,,,,,,,,,,,,,,,,,"38,123",,,,,,,,,,,,,,,,,,,,,,,,219,,,,"1,305,104,283","15,968,593,265",,219,,,,,,"66,898,715","167,795,831",,,,,,,"2,199,628,327","317,374,595",,,,,"-15,006,455",,,,,,"-15,044,578",,,,,,,,,,,,"1,320,110,738","1,637,485,333",,,,,"18,168,221,592",,,,,,,,
[066900],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,401,103,367",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,401,103,367",,,,,,,,,,,,,,
[127120],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-539,560,815",,,,,,,,,,,"20,677,174",,"157,653,845","91,569,631",,,,,,,,,,,,"692,086,966",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-118,,,,"-729,620,873","1,800,046,234",,44,,,,,,"331,606,389","54,784,943",,,,,,,"152,526,151",,,,,,"20,677,174",,,,,,"20,677,174",,,,,,,,,,,,"-750,298,047","-750,298,047",,,,,"1,952,572,385",,,,,,,,
[092070],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,292,130,989",,,,,,,,,,,,,"102,977,476","6,394,931",,,,,,,,,,,,"2,814,288,678",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372,,,,"3,996,801,564","10,118,140,057",,372,,,,,,"104,912,102","155,005,101",,,,,,,"8,106,419,667","1,442,004,969",,,,,0,,,,,,,,,,,,,,,,,,"3,996,801,564","5,438,806,533",,,,,"18,224,559,724",,,,,,,0,
[101000],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"143,811,837",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,283,056,405",,,,,,,,,,,,,,,,,,,,,,,"143,811,837",,,,,,"143,811,837",,,,,,,,,,,,"1,139,244,568",,,,,,,,,,,,,,
[134580],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"696,871,082",,,,"-11,504,918",,,,,,,,,"1,462,559,584","406,285,284",,,,,,,,,,,,"5,167,985,130",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,,,,"1,590,749,822","15,716,984,197",,,,,,,,,"46,876,765",,,,,,,"5,864,856,212","197,767,407",,,,,"-11,504,918",,,,,,,,,,,,,,,,,,"1,602,254,740","1,800,022,147",,,,,"21,581,840,409",,,,,,,,
[039840],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,392,918,536",,,,,,,,,,,,,"2,191,008,413","873,930,498",,,,,,,,,,,,"2,739,798,394",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,,,,"3,919,843,076","6,953,371,311",,307,,,,,,"2,019,782,731","66,251,303",,,,,,,"8,132,716,930","836,621,947",,,,,,,,,,,,,,,,,,,,,,,"3,919,843,076","4,756,465,023",,,,,"15,086,088,241",,,,,,,,
