,dart_AdvertisingExpenses,dart_AmortisationExpense,dart_BadDebtExpenses,dart_Commissions,dart_CommunicationExpenses,dart_CostOfSalesFromConstructionContracts,dart_CostOfSalesFromDividends,dart_CostOfSalesFromInterest,dart_CostOfSalesFromRenderingOfServices,dart_CostOfSalesFromRoyalties,dart_CostOfSalesFromSaleOfGoods,dart_DepreciationExpense,dart_DividendIncome,dart_Donations,dart_EmployeeBenefits,dart_EntertainmentExpenses,dart_FreightExpenses,dart_GainOnForeignExchangeTranslations,dart_GainsForeignCurrencyTransactions,dart_GainsFromGovernmentGrants,dart_GainsOnDisposalsOfInvestments,dart_GainsOnDisposalsOfOtherNonCurrentAssets,dart_GainsOnDisposalsOfPropertyPlantAndEquipment,dart_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLoss,dart_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLoss,dart_IncomeTaxRelatingToRemeasurementsOfDefinedBenefitPlansOfOtherComprehensiveIncome,dart_InsurancePremiums,dart_InterestExpenseFinanceExpense,dart_InterestIncomeFinanceIncome,dart_LossOnDispositionOfReceivables,dart_LossOnForeignExchangeTranslations,dart_LossesForeignCurrencyTransactions,dart_LossesOnDisposalsOfInvestments,dart_LossesOnDisposalsOfOtherNonCurrentAssets,dart_LossesOnDisposalsOfPropertyPlantAndEquipment,dart_LossesOnLitigationSettlements,dart_MiscellaneousIncome,dart_MiscellaneousLosses,dart_OperatingIncomeLoss,dart_OrdinaryDevelopmentExpense,dart_OtherComprehensiveIncomeBeforeTaxChangeInFairValueOfFinancialLiabilityAttributableToChangeInCreditRiskOfLiability,dart_OtherComprehensiveIncomeBeforeTaxEffectsOfLimitInIAS19Paragraph58B,dart_OtherComprehensiveIncomeBeforeTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,dart_OtherComprehensiveIncomeNetOfTaxChangeInFairValueOfFinancialLiabilityAttributableToChangeInCreditRiskOfLiability,dart_OtherComprehensiveIncomeNetOfTaxEffectsOfLimitInIAS19Paragraph58B,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossBeforeTax,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossBeforeTax,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,dart_OtherCostOfSales,dart_OtherGains,dart_OtherLosses,dart_OtherReversalsOfProvisions,dart_ProvisionForSeveranceIndemnities,dart_PublicationExpenses,dart_RentalExpenses,dart_RepairExpenses,dart_ReversalsOfPropertyPlantAndEquipment,dart_SalariesWages,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossBeforeTax,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,dart_SupplyExpenses,dart_TaxesDues,dart_TotalSellingGeneralAdministrativeExpenses,dart_TrainingExpenses,dart_TravelExpenses,dart_UtilityExpenses,dart_VehicleMaintenanceExpenses,dart_WritedownsOfInventories,dart_WritedownsOfPropertyPlantAndEquipment,entity_BasicEarningsLossPerShare,entity_ComprehensiveIncome,entity_CostOfSales,entity_CostOfSalesFromRenderingOfServices,entity_CostOfSalesFromSaleOfGoods,entity_DilutedEarningsLossPerShare,entity_EarningsPerShareAbstract,entity_EmployeeBenefitsExpense,entity_FinanceCosts,entity_FinanceIncome,entity_GrossProfit,entity_IncomeTaxExpenseContinuingOperations,entity_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLoss,entity_OperatingIncomeLoss,entity_OtherComprehensiveIncome,entity_OtherComprehensiveIncomeBeforeTaxAvailableforsaleFinancialAssets,entity_OtherComprehensiveIncomeBeforeTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,entity_OtherComprehensiveIncomeNetOfTaxAvailableforsaleFinancialAssets,entity_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossBeforeTax,entity_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,entity_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossBeforeTax,entity_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,entity_OtherGains,entity_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,entity_OtherLosses,entity_ProfitLoss,entity_ProfitLossBeforeTax,entity_ProfitLossFromDiscontinuedOperations,entity_Revenue,entity_RevenueFromInterest,entity_RevenueFromSaleOfGoods,entity_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,entity_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,entity_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,entity_StatementOfComprehensiveIncomeAbstract,entity_TotalSellingGeneralAdministrativeExpenses,ifrs_AdministrativeExpense,ifrs_BasicEarningsLossPerShare,ifrs_BasicEarningsLossPerShareFromContinuingOperations,ifrs_BasicEarningsLossPerShareFromDiscontinuedOperations,ifrs_ChangesInInventoriesOfFinishedGoodsAndWorkInProgress,ifrs_ComprehensiveIncome,ifrs_CostOfSales,ifrs_DepreciationAndAmortisationExpense,ifrs_DilutedEarningsLossPerShare,ifrs_DilutedEarningsLossPerShareFromContinuingOperations,ifrs_DilutedEarningsLossPerShareFromDiscontinuedOperations,ifrs_DistributionCosts,ifrs_EarningsPerShareAbstract,ifrs_EmployeeBenefitsExpense,ifrs_FinanceCosts,ifrs_FinanceIncome,ifrs_GainsArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,ifrs_GainsLossesOnCashFlowHedgesNetOfTax,ifrs_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,ifrs_GainsLossesOnHedgesOfNetInvestmentsInForeignOperationsNetOfTax,ifrs_GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsBeforeTax,ifrs_GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsNetOfTax,ifrs_GrossProfit,ifrs_IncomeTaxExpenseContinuingOperations,ifrs_IncomeTaxRelatingToAvailableforsaleFinancialAssetsOfOtherComprehensiveIncome,ifrs_IncomeTaxRelatingToDefinedBenefitPlansOfOtherComprehensiveIncome,ifrs_IncomeTaxRelatingToInvestmentsInEquityInstrumentsOfOtherComprehensiveIncome,ifrs_LossesArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,ifrs_OtherComprehensiveIncome,ifrs_OtherComprehensiveIncomeBeforeTax,ifrs_OtherComprehensiveIncomeBeforeTaxActuarialGainsLossesOnDefinedBenefitPlans,ifrs_OtherComprehensiveIncomeBeforeTaxAvailableforsaleFinancialAssets,ifrs_OtherComprehensiveIncomeBeforeTaxCashFlowHedges,ifrs_OtherComprehensiveIncomeBeforeTaxExchangeDifferencesOnTranslation,ifrs_OtherComprehensiveIncomeBeforeTaxGainsLossesOnRevaluation,ifrs_OtherComprehensiveIncomeNetOfTaxActuarialGainsLossesOnDefinedBenefitPlans,ifrs_OtherComprehensiveIncomeNetOfTaxAvailableforsaleFinancialAssets,ifrs_OtherComprehensiveIncomeNetOfTaxCashFlowHedges,ifrs_OtherComprehensiveIncomeNetOfTaxExchangeDifferencesOnTranslation,ifrs_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,ifrs_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRevaluation,ifrs_OtherComprehensiveIncomeNetOfTaxHedgesOfNetInvestmentsInForeignOperations,ifrs_OtherEmployeeExpense,ifrs_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,ifrs_OtherLongtermBenefits,ifrs_OtherRevenue,ifrs_PostemploymentBenefitExpenseDefinedBenefitPlans,ifrs_ProfitLoss,ifrs_ProfitLossBeforeTax,ifrs_ProfitLossFromContinuingOperations,ifrs_ProfitLossFromDiscontinuedOperations,ifrs_ReclassificationAdjustmentsOnAvailableforsaleFinancialAssetsNetOfTax,ifrs_ReclassificationAdjustmentsOnCashFlowHedgesNetOfTax,ifrs_ReclassificationAdjustmentsOnHedgesOfNetInvestmentsInForeignOperationsNetOfTax,ifrs_Revenue,ifrs_RevenueFromConstructionContracts,ifrs_RevenueFromDividends,ifrs_RevenueFromInterest,ifrs_RevenueFromRenderingOfServices,ifrs_RevenueFromRoyalties,ifrs_RevenueFromSaleOfGoods,ifrs_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,ifrs_WagesAndSalaries
[060310],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"356,888,018",,,,,,,,,,,,,"424,583,791","74,501,724",,,,,,,,,,,,,"590,051,281",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,"503,313,269","4,258,775,848",,12,,,,,,"211,852,587","8,195,771",,,,,,,"946,939,299",,,,,,,,,,,,,,,,,,,,,,,,,"503,313,269","503,313,269",,,,,,"5,205,715,147",,,,,,,,
[095570],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"233,261,719","148,927,520",,,,,,,,,,,,,,,,,,,,,,,,,,959,,,,,,,,"14,956,706",,,,,,,,,,,,,,,,,,,,"6,705,233,557",,,959,,,,"6,779,519,378","41,883,962,665",,,,,,,,"3,237,258,195","133,349,814",,,,,,,,"883,547,402",,,,,"74,285,821",,,,,,,,,,,,,,,"3,717,742,772",,,,,"7,588,780,959",,,,,,"48,774,575,034",,,,,,,,
[068400],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,212,819,379",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,722,943,900",,,237,,,,"5,244,431,022",,,237,,,,,,,"42,174,389",,,,,,,,"1,479,047,658",,,,,"534,780",,,,,,,,"534,780",,,,,,,,,,,"5,243,896,242",,,,,,,,,,,,,,,
[006840],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-94,087,668",,,,,,,,,,,,,"99,489,322","3,000,002",,,,,,,,,,,,,"1,705,486,987",,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,-40,,,,,,,"-513,193,739",,,,,,,,,"551,586,250","10,358,269",,,,,,,,"-25,632,590",,,,,0,,,,,,,,,,,,,,,,,,,"-513,193,739","-538,826,329",,,,,,,,,,,,,,
[054620],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,084,032,433",,,,,,,,,,,,,"674,983,082","538,993,420",,,,,,,,,,,,,"3,691,048,224",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"464,481,505",,,90,,,,"1,883,728,169","54,103,218,833",,90,,,,,,,"432,432,382",,,,,,,"5,775,080,657","304,244,803",,,,,,,,,,,,,,,,,,,,,,,,"1,883,728,169","2,187,972,972",,,,,,"59,878,299,490",,,,,,,,
[211270],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,467,456,706",,,,,,,,,,,0,,,,,,,,,,,,,,,,"1,709,514,389",,,,,,,,,,,,,,,,,,,,"271,520,037","130,859,475",,,,,,,0,,,,,,,,,,,,,,,,415,,,,"4,171,205,285","7,227,110,156",,,,,,,,,,,,,,,,"6,176,971,095","1,204,689,008",,,,,"130,859,475",,,,,,,,,,,,,,,,,,,"4,040,345,810","5,245,034,818",,,,,,"13,404,081,251",,,,,,,,
[027410],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47,711,831,570",,,,,,,"-12,193",,"1,778,461",,"-12,193",,"2,877,717,596","1,306,270,336",,,,,,,,,,,,,"173,818,301,267",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,637",,,,"40,334,107,400","872,087,235,064",,,,,,,,"1,306,855,593","5,073,018,630",,,,,,,"221,530,132,837","12,717,100,735",,,,,"1,766,268",,,,,,,,,,"1,778,461",,,,,,,,,"40,332,341,132","53,049,441,867",,,,,,"1,093,617,367,901",,,,,,,,
[001460],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,221,776,933",,,,,,,,,,,,,"541,818,340",,,,,,,,,,,,,,"11,212,074,660",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"346,069,472",,,,,,,,,,,,"58,981,218","8,192,711,064",,"7,196",,,,"4,538,888,156","25,535,814,341",,"7,196",,,,,,,,,,,,,,"17,433,851,593","1,133,597,159",,,,,,,,,,,,,,,,,,,,,,,,"4,538,888,156","5,672,485,315",,,,,,"42,969,665,934",,,,,,,,
[032040],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"692,442,811",,,,,,,,,"501,045,115",,"-1,242,267,615",,,,,,,,,,,,,,,,"1,867,541,694",,,,,,,,,,,,,,,,,,,,,,,,,,"-141,320,417",,"353,520,784",,,,,,,,,,,,,"867,960,093",,,-20,,,,"-1,162,874,331","46,449,917,819",,-20,,,,,,"341,768,768","1,273,542,415",,,,,,,"2,559,984,505","1,252,177,707",,,,,"-741,222,500",,,,,,,"-1,595,788,399","642,365,532",,,,,,,,,,,"-421,651,831","830,525,876",,,,,,"49,009,902,324",,,,,,,,
[001040],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-13,093,000",,,,,,,"6,840,241,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,853,334,000",,,,,,,,,,,,,,,
[079160],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,818,798,652",,,,,,,,,,,,,"2,085,833,035","956,949,360",,,,,,,,,,,,,"93,177,939,657",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413,,,,"8,741,730,374","102,131,253,997",,413,,,,,,"7,163,882,663","11,627,481,519",,,,,,,"99,996,738,309","3,669,550,809",,,,,,,,,,,,,,,,,,,,,,,,"8,741,730,374","12,411,281,183",,,,,,"202,127,992,306",,,,,,,,
[130960],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,275,503,799",,,,,,,,,,,,,"832,757,289","14,389,036,274",,,,,,,,,,,,,"48,299,455,292",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,67,,,"2,587,048,268","212,177,714,649",,67,67,,,,,"4,457,232,902","4,231,391,986",,,,,,,"69,574,959,091","4,906,335,630",,,,,,,,,,,,,,,,,,,,,,,,"2,587,048,268","7,493,383,898",,,,,,"281,752,673,740",,,,,,,,
[000120],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"198,301,368",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"569,625,362",,,,,,,,,,,,,,,,,,,,,,,"198,301,368",,,,,,,,"-985,996","199,287,364",,,,,,,,,,"371,323,994",,,,,,,,,,,,,,,
[011150],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,229,891,838",,,,,,,,,,,,,"63,892,288","118,180,147",,,,,,,,,,,,,"6,178,316,994",,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,"-63,438,890",,,,,,18,,,,"578,622,145","29,761,831,736",,18,,,,,,"625,583,854","66,013,813",,,,,,,"7,408,208,832","335,108,935",,,,,"-63,438,890",,,,,,,0,,,,,,,,,,,,"642,061,035","977,169,970",,,,,,"37,170,040,568",,,,,,,"361,136,032",
[035760],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,265,621,066",,,,,,,,,"8,311,811,100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,182",,,,,,,,,,,,,"-2,653,638,900",,,,,,,,,,,,,,,"2,747,796,154",,,,,,,"21,465,248,373",,,,,,,,,"1,321,531,238","1,162,612,117",,,,,,,,"3,476,241,162",,,,,"8,311,811,100",,,,,,,,,,,,,,,,,,,"13,153,437,273","16,629,678,435","13,153,437,273",,,,,,,,,,,,,
[097950],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"82,832,982,000",,,,,,,,,,,,,"11,709,267,000","28,112,490,000",,,,,,,,,,,,,"260,014,522,000",,,,,,,,,,,,,"2,094,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,087",,,,"54,684,446,000","746,132,811,000",,"2,082",,,,,,"39,140,660,000","11,231,119,000",,,,,,,"342,847,504,000","9,051,918,000",,,,,"25,216,146,000",,,,,,,,"25,216,146,000",,,,,,,,,,,"29,468,300,000","38,520,218,000",,,,,,"1,088,980,315,000",,,,,,,,
[051500],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,076,337,604",,,,,,,,,,,,,"46,554,025","1,329,614,602",,,,,,,,,,,,,"48,417,252,118",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646,,,,"7,314,724,316","329,784,359,340",,646,,,,,,"2,186,868,077","739,423,184",,,,,,,"60,493,589,722","2,031,107,818",,,,,,,,,,,,,,,,,,,,,,,,,"9,345,832,134","7,314,724,316",,,,,"390,277,949,062",,,,,,,,
[037560],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-36,380,563",,,,,,,,,,,,,"526,421,550",,,,,,,,,,,,,,,,,,,,,,,,,,,"21,273,683,068",,,,,,,,,,,,,,,,,,,,,,,"464,021,341",,,,,,,,,,,,,,,,,,,"20,809,661,727",,,,,,,,,,,,,,,
[058820],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-715,719,921",,,,,,,,,,,,,"528,904",450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,684,847",,,-8,,,,"-696,955,082",,,-8,,,,,,"34,351,241","42,902,779",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-706,639,929","-706,639,929","-706,639,929",,,,,"6,535,356,696",,,,,,,,
[023460],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"956,879,862",,,,,,,,,,,,,"500,600,000","532,576,837",,,,,,,,,,,,,,,,,,,,,,"135,274",,,,,,,,,,,,0,,,,,,,,,,,,,,"20,987,189","132,526",,,,,,,,23,,,,"799,845,675","2,497,035,564",,,,,,,,,,,,,,,,,"136,554,162",,,,,"11,496,812",,,,,,,,,,,,,,,,,,,"788,348,863","924,903,025",,,,,,"3,453,915,426",,0,"879,255,722",,,,,
[065770],,,,,,,,,,,"12,844,746,024",,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,034,638,602",,,,,,,,,,,,"244,915,745","3,736,114,782","1,694,627,892",,,,,,,,,,,,,"3,562,282,463",,,,,,,,,"1,510,452,609",,,,,,,,,,,,,,,,,,,,,,,,,,"1,620,910,336",,,,,,,,,-461,,,,"-4,007,026,617","14,600,114,378",,-461,,,,,,"3,155,462,595","1,162,399,860",,,,,,,"527,643,861","1,949,643,250",,,,,"928,831,080",,,,,,,0,"928,831,080",,,,0,,,,,"545,836,964",,"-4,935,857,697","-2,986,214,447",,,,,,"15,127,758,239",,,,,,"12,961,010,939",,
[083660],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"601,872,798",,,,,,,,,"-18,349,466",,,,"43,293,267","90,777,241",,,,,,,,,,,,,"874,330,822",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,54,54,0,,"480,567,742","3,695,237,685",,54,54,0,,,,"63,404,460","7,932,844",,,,,,,"1,476,203,620",0,,,,,"-18,349,466",,,,,,,,"-18,349,466",,,,,,,,,,,"498,917,208","498,917,208","498,917,208",0,,,,"5,171,441,305",,,,,,,,
[000590],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"134,149,717",,,,,,,,,"-2,132,584,794",,"6,967,378",,"2,926,221,270",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"365,446,694",,,"2,230",,,,"432,518,086",,,,,,,,,"564,885","171,855,606",,,,,,,,"673,526,206",,,,,"-2,125,617,416",,,,,,,"6,967,378","-2,132,584,794",,,,,,,,,,,"2,558,135,502","3,231,661,708","2,558,135,502",,,,,,,,,,,,,
[068790],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,219,529",,,88,,,,"1,716,881,852",,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[004840],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,277,050,612",,,,,,,,,,,"9,601,507",,"1,333,847,642","24,523,421",,,,,,,,,,,,,"6,154,011,679",,,,,,,,,,,,,,,,,,,,,"-31,765,272",,,,,,,"9,601,507",,,,,,,,,,,,,,,,227,227,,,"4,025,707,007","30,635,808,041",,227,227,,,,,"366,328,333","858,385,595",,,,,,,"9,431,062,291","1,030,561,323",,,,,"-22,163,765",,,,,,,,,,,,,,,,,,,"4,047,870,772","5,078,432,095",,,,,,"40,066,870,332",,,,,,,,
[155660],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,599,928,888",,,,,,,,,,,,,,,,,,,,,,,"394,666,487",,,,,,,,"394,666,487",,,,,,,,,,,"3,205,262,401",,,,,,,,,,,,,,,
[069730],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,442,224,639",,,,,,,,"10,875,207",,"-6,103,852",,,"1,211,811,363","344,961,484",,,,,,,,,,,,,"3,035,005,634",,,,,,,,,,,,,,,,,,,,,,,,,"-3,067,365",,"1,721,599",,,,,,,,,,,,,,"966,620,909",,"832,984,314",,230,,,"3,309,630,858","39,548,772,570",,,,,,,,"1,317,185,603","109,722,708",,,,,,,"7,543,926,313","763,373,029",,,,,"4,771,355",,"-7,825,451","11,173,000",,,,,,,,,,,,,,,,"3,304,859,503","4,068,232,532","3,304,859,503",,,,,"47,092,698,883",,,,,,,,
[017940],,,,,,,,,,,,,,,,,,,,,,,,"12,949,240",0,,,,,,,,,,,,,,"18,633,772,078",,,,,,,,"53,509,241",,0,,,"68,372,258,180","57,015,074,584",,,,,,,,,,,,,"45,753,182,919",,,,,,,,,,,,,"4,141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,981,169,670","841,909,524,887",,,,,,,,"8,113,211,378","8,226,555,143",,,,,,,"64,386,954,997","6,163,689,770",,,,,"40,560,001",,0,"53,509,241",,,,,,,,,,,,,,,,"23,940,609,669","30,104,299,439",,,,,,"906,296,479,884",,,,,,,,
[037370],,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,235,790","28,471,506",,,,,,,,,,"618,809,440",,,,,,,,,,,,,,,,,,,,,,,,,,,"1,680,917,947",,,,,,,,,,,,,,,"68,220,892","-8,012,467",,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,,"438,701,465","18,609,837,539",,,,,,,,"217,179,830","178,875,615",,,,,,,"2,299,727,387","-141,803,760",,,,,0,,,,,,,,,,,,,,,,,,,"438,701,465","580,505,225",,,,,,"20,909,564,926",,,,,,,,
[079190],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-5,028,652,793",,,,,,,,,,,,,"1,864,023","475,028,061",,,,,,,,,,,,,"4,821,014,760",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,-332,,,,"-5,896,970,817","6,312,937,908",,-332,,,,,,"951,846,446","303,260,622",,,,,,,"-207,638,033","-97,344,709",,,,,"156,087,129",,,,,,,,,,,,,,,,,,,,"-6,150,402,655",,,,,,"6,105,299,875",,,,,,,,
[007700],,,,,,,,,,,,,,,,,,,,,,,,,"775,155",,,,,,,,,,,,,,"2,582,875,516",,,,"3,445,135",,,,,,"3,445,135",,,"260,315,659","207,021,764",,,,,,,,,,,,,"40,280,065,263",,,,,,,,,,,,,,,,,,,"775,155",,,,,,,,,,,,,,,,,,,,,,,,,97,,,,"1,491,160,390","29,308,896,445",,,,,,,,"690,140,567","55,606,910",,,,,,,"42,862,940,779","513,145,344",,,,,"2,669,980",,,,,,,,,,,,,,,,,,,"1,488,490,410","2,001,635,754",,,,,,"72,171,837,224",,,,,,,,
[114090],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,675,312,788",,,,,,,,,"77,729,314",,0,,"622,459,660","36,523,054",,,,,,,,,,,,,"11,528,973,367",,,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,613,203,749","89,171,688,333",,,,,,,,"182,460,918","2,301,764,990",,,,,,,"33,204,286,155","5,845,079,031",,,,,"77,729,314",,,,,,,0,"77,729,314",,,,,,,,,,,"18,535,474,435","24,380,553,466",,,,,,"122,375,974,488",,,,,,,,
[032860],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"228,414,674",,,,,,,,,,,,,"5,442,231,936","1,066,375,467",,,,,,,,,,,,,"1,977,634,046",,,,,,,,,,,,,0,,,,,,,,"-4,080,946",,,,,,,,,,,,,,,,,,,,,,,102,,,,"-15,332,321,180","18,299,897,008",,0,,,,,,"108,419,717","138,046,126",,,,,,,"2,206,048,720",0,,,,,"-4,080,946",,,,,,,,,,,,,,,,,,,"-15,328,240,234","4,633,897,552","4,633,897,552","-19,962,137,786",,,,"20,505,945,728",,,,,,,,
[078930],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-8,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"108,000,000",,,,,,,,,,,,,,,,,,,,,,"6,830,000,000",,,,,,,,,,,,,,,,,,,,,,,"100,000,000",,,,,,,,,,,,,,,,,,,"6,730,000,000",,,,,,,,,,,,,,,
[083450],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,411,841,657",,,,,,,,,,,,,"176,776,079","542,810,268",,,,,,,,,,,,,"4,201,067,380",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,,,,"1,156,272,569","12,153,248,217",,129,,,,,,"21,753,519","216,501,427",,,,,,,"5,612,909,037","84,282,807",,,,,,,,,,,,,,,,,,,,,,,,"1,156,272,569","1,240,555,376",,,,,,"17,766,157,254",,,,,,,,
