,dart_AdvertisingExpenses,dart_AllowanceForOtherDoubtfulAccounts,dart_AmortisationExpense,dart_BadDebtExpenses,dart_Commissions,dart_CommunicationExpenses,dart_ConferenceExpenses,dart_CostOfSalesFromConstruction,dart_CostOfSalesFromConstructionContracts,dart_CostOfSalesFromRenderingOfServices,dart_CostOfSalesFromRenderingOfServicesCommission,dart_CostOfSalesFromRenderingOfServicesProcession,dart_CostOfSalesFromRenderingOfServicesRental,dart_CostOfSalesFromRenderingOfServicesTransportation,dart_CostOfSalesFromSaleOfGoods,dart_CostOfSalesFromSaleOfGoodsMerchandises,dart_CostOfSalesFromSaleOfGoodsProduct,dart_CostOfSalesFromSaleOfGoodsRealEstate,dart_CostOfSalesFromServices,dart_CumulativeGainPreviouslyRecognisedInOtherComprehensiveIncomeArisingFromReclassificationOfFinancialAssetsOutOfFairValueThroughOtherComprehensiveIncomeIntoFairValueThroughProfitOrLossMeasurementCategory,dart_CumulativeLossPreviouslyRecognisedInOtherComprehensiveIncomeArisingFromReclassificationOfFinancialAssetsOutOfFairValueThroughOtherComprehensiveIncomeIntoFairValueThroughProfitOrLossMeasurementCategory,dart_DepreciationExpense,dart_DividendIncome,dart_DividendIncomeNonOperating,dart_Donations,dart_EmployeeBenefits,dart_EngagementExpenses,dart_EntertainmentExpenses,dart_ExclusiveLineUseExpense,dart_ExpenseForManagementOfAffairs,dart_ExpensesOfProvisionsForRestoration,dart_ExportOverallExpense,dart_FreightExpenses,dart_GainOnForeignExchangeTranslations,dart_GainsForeignCurrencyTransactions,dart_GainsFromCommission,dart_GainsFromFinancialGuaranteeFinancialIncome,dart_GainsOnDisposalsOfAvailableForSaleFinancialAssets,dart_GainsOnDisposalsOfAvailableForSaleFinancialAssetsFinancialIncome,dart_GainsOnDisposalsOfFairValueFinancialAssetFinancialIncome,dart_GainsOnDisposalsOfHeldForTradingFinancialAssets,dart_GainsOnDisposalsOfIntangibleAssets,dart_GainsOnDisposalsOfInventory,dart_GainsOnDisposalsOfInvestments,dart_GainsOnDisposalsOfOtherNonCurrentAssets,dart_GainsOnDisposalsOfPropertyPlantAndEquipment,dart_GainsOnForeignCurrencyTransactionsFiancialIncome,dart_GainsOnForeignExchangeTranslationsFinancialIncome,dart_GainsOnSaleOfInvestmentsInAssociates,dart_GainsOnTransactionOfDerivativeFinancialInstrumentsFinancialIncome,dart_GainsOnTransactionOfForeignExchangeForwardFinancialIncome,dart_GainsOnValuationOfDerivativeFinancialInstrumentsFinancialIncome,dart_GainsOnValuationOfFairValueFinancialAsset,dart_GainsOnValuationOfFairValueFinancialAssetFinancialIncome,dart_GainsOnValuationOfForeignExchangeForwardFinancialIncome,dart_GainsOnValuationOfHeldForTradingFinancialAssets,dart_GainsOnValuationOfLongTermFinancialInstruments,dart_ImpairmentLossesOnAssociates,dart_ImpairmentLossesOnAvailableForSaleFinancialAssetsFinancialExpense,dart_ImpairmentLossesOnIntangibleAssets,dart_InsurancePremiums,dart_InterestExpenseFinanceExpense,dart_InterestIncomeFinanceIncome,dart_LeaseholdAdministrationExpense,dart_LentIncome,dart_LossOnForeignExchangeTranslations,dart_LossesForeignCurrencyTransactions,dart_LossesFromRedemptionOfBonds,dart_LossesOnDisposalOfFairValueFinancialLiabilities,dart_LossesOnDisposalOfHeldForTradingFinancialAssets,dart_LossesOnDisposalOfIntangibleAssets,dart_LossesOnDisposalOfInvestmentProperty,dart_LossesOnDisposalsOfAvailableForSaleFinancialAssetsFinancialExpense,dart_LossesOnDisposalsOfFairValueFinancialAssetFinancialExpense,dart_LossesOnDisposalsOfInvestments,dart_LossesOnDisposalsOfPropertyPlantAndEquipment,dart_LossesOnDispositionOfReceivablesFinancialExpense,dart_LossesOnForeignCurrencyTransactionsFiancialExpense,dart_LossesOnForeignExchangeTranslationsFinancialExpense,dart_LossesOnLitigationSettlements,dart_LossesOnTransactionOfDerivativeFinancialInstrumentsFinancialExpense,dart_LossesOnValuationOfDerivativeFinancialInstrumentsFinancialExpense,dart_LossesOnValuationOfFairValueFinancialAsset,dart_LossesOnValuationOfFairValueFinancialAssetFinancialExpense,dart_LossesOnValuationOfFairValueFinancialLiabilities,dart_LossesOnValuationOfForeignExchangeForwardFiancialExpense,dart_LossesOnValuationOfHeldForTradingFinancialAssets,dart_MembershipExpenses,dart_MiscellaneousExpenses,dart_MiscellaneousIncome,dart_MiscellaneousLosses,dart_NetworkContactSettleExpense,dart_OperatingExpenses,dart_OperatingIncomeLoss,dart_OrdinaryDevelopmentExpense,dart_OtherCostOfSales,dart_OtherFinancialExpenses,dart_OtherFinancialIncome,dart_OtherGains,dart_OtherLosses,dart_PackingExpenses,dart_PersonalExpense,dart_ProductWarrantyExpensesRecovery,dart_ProfitsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,dart_ProvisionForSeveranceIndemnities,dart_PublicationExpenses,dart_RentalExpenses,dart_RepairExpenses,dart_RevenueFromConstruction,dart_RevenueFromRenderingOfServicesCommission,dart_RevenueFromRenderingOfServicesProcession,dart_RevenueFromRenderingOfServicesRental,dart_RevenueFromRenderingOfServicesTransportation,dart_RevenueFromSaleOfGoodsMerchandise,dart_RevenueFromSaleOfGoodsProduct,dart_RevenueFromSaleOfGoodsRealEstate,dart_RevenueFromServices,dart_ReversalOfImpairmentLossesOnIntangibleAssets,dart_SalariesWages,dart_SalesPromotionExpenses,dart_SamplesExpenses,dart_SupplyExpenses,dart_TaxesDues,dart_TotalSellingGeneralAdministrativeExpenses,dart_TrainingExpenses,dart_TravelExpenses,dart_UtilityExpenses,dart_VehicleMaintenanceExpenses,dart_WarrantyExpenses,entity_BasicEarningsLossPerShare,entity_CostOfSales,entity_DilutedEarningsLossPerShare,entity_EarningsPerShareAbstract,entity_FinanceCosts,entity_FinanceIncome,entity_GrossProfit,entity_IncomeStatementAbstract,entity_OperatingExpenses,entity_OperatingIncomeLoss,entity_OtherGains,entity_OtherLosses,entity_ProfitLossBeforeTax,entity_ProfitLossFromDiscontinuedOperations,entity_Revenue,entity_RevenueFromRenderingOfServices,entity_TotalSellingGeneralAdministrativeExpenses,ifrs_BasicEarningsLossPerShare,ifrs_BasicEarningsLossPerShareFromContinuingOperations,ifrs_BasicEarningsLossPerShareFromDiscontinuedOperations,ifrs_CostOfSales,ifrs_DilutedEarningsLossPerShare,ifrs_DilutedEarningsLossPerShareFromContinuingOperations,ifrs_DilutedEarningsLossPerShareFromDiscontinuedOperations,ifrs_EarningsPerShareAbstract,ifrs_EmployeeBenefitsExpense,ifrs_FinanceCosts,ifrs_FinanceIncome,ifrs_GrossProfit,ifrs_IncomeTaxExpenseContinuingOperations,ifrs_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,ifrs_OtherRevenue,ifrs_ProfitLoss,ifrs_ProfitLossBeforeTax,ifrs_ProfitLossFromContinuingOperations,ifrs_ProfitLossFromDiscontinuedOperations,ifrs_Revenue,ifrs_RevenueFromConstructionContracts,ifrs_RevenueFromDividends,ifrs_RevenueFromRenderingOfServices,ifrs_RevenueFromRoyalties,ifrs_RevenueFromSaleOfGoods,ifrs_SharebasedPaymentTransactions
[219130],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,578,208,563",,,,,"3,883,727","19,024,887",,,,,,,,,,,,,,,,,,,,,,,,"636,321,806",,,,,,,,,,,,,,,,,,,,,,,210,,,"6,775,503,099",210,,,,,"54,315,743","165,229,789","2,214,530,369","345,350,174",,,"1,328,631,275","1,673,981,449",,,"8,990,033,468",,,,,,
[009410],,,,"25,735,775",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,378,176,127",,,,,"52,521,882,759",,,,,"1,570,444,996","8,450,981,194",,,,,,,,,,,,,,,,,,,,,,,,"17,403,911,902",,,,,,,,,,,,,"213,550,087",,,,,,,,,,472,,,"298,701,547,357",472,,,,,"3,494,552,440","478,804,149","69,925,794,661","10,636,345,302","50,340,000",,"32,253,143,055","42,889,488,357",,,"368,627,342,018",,,,,,
[131290],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,317,670,913",,,,,"90,484,150","18,610,695",,,,,,,,,,,,,,,,,,,,,,,,"3,132,423,721",,,,,,,,,,,,,,,,,,,,,,,373,,,"16,478,460,200",373,,,,,"235,630,671","656,636,149","6,450,094,634","203,121",,,"3,810,346,725","3,810,549,846",,,"22,928,554,834",,,,,,
[062860],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-121,659,585",,,,,"45,526,072","44,735,174",,,,,,,,,,,,,,,,,,,,,,,,"4,733,060,269",,,,,,,,,,,,,,,,,,,,,,,-14,,,"12,716,345,979",-14,,,,,,"106,086,502","4,611,400,684","111,218,455",,,"-126,000,640","-14,782,185",,,"17,327,746,663",,,,,,
[106240],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"432,200,960",,,,,"991,349,539","403,661,963",,,,,,,,,,,,,,,,,,,,,,,,"5,307,123,050",,,,,,,,,,,,,"-114,863,946",,,,,,,,,,8,,,"37,792,653,249",8,,,,,"812,866,024","199,693,489","6,205,152,579","144,987,479",,,"255,230,756","400,218,235",,,"43,997,805,828",,,,,,
[043090],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-257,010,034",,,,,"671,692,350","-48,539,588",,,,,,,,,,,,,,,,,,,,,,,,"952,444,487",,,,,,,,,,,,,,,,,,,,,,,6,6,,"3,306,053,734",,,,,,"100,347,539","92,893,652","695,434,453",,"-314,467,710",,"141,300,307","141,300,307","141,300,307",,"4,001,488,187",,,,,,
[016800],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,105,852,893",,,,,"3,324,716,790","454,552,228",,,,,,,,,,,,,,,,,,,,,,,,"12,919,633,192",,,,,,,,,,,,,,,,,,,,,,,"1,054",,,"48,134,823,761",,,,,,"-2,110,704,587","837,363,538","20,025,486,085","2,981,004,704",,,"9,943,080,876","12,924,085,580",,,"68,160,309,846",,,,,,
[043370],,,,,,,,,,,,,,,"146,781,343,623",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-4,332,491,992",,,,,"4,215,447,686","5,628,991,154",,,,,,,,,,,,,,,,,,,,,,,,"13,165,845,347",,,,,,,,,,,,,,,,,,,,,,,-146,,,"146,781,343,623",,,,,,"-1,773,025,152","1,207,465,240","8,833,353,355","298,968,931",,,"-3,064,513,999","-2,765,545,068",,,"155,614,696,978",,,,,"155,614,696,978",
[075130],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,532,262,836","462,295,367",,,,,"15,416,178","-882,702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,,,,119,,,,,,"651,497,065",,"150,681,144",,,"979,410,168","1,130,091,312",,,"3,994,558,203",,,"3,994,558,203",,,
[032580],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"555,426,477",,,,,"1,557,001","-86,626,242",,,,,,,,,,,,,,,,,,,,,,,,"2,108,709,693",,,,,,,,,,,,,,,,,,,,,,,27,,,"10,737,977,334",27,,,,,"106,954,833","30,154,416","2,664,136,170","2,308,487",,,"564,500,816","566,809,303",,,"13,402,113,504",,,,,,
[270520],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,022,900","-7,022,900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13,,,,-13,,,,,"3,366,865","223,205",,"-2,236,643",,,"-7,929,917","-10,166,560","-7,929,917",,,,,,,,
[284620],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[013030],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,794,016,227",,,,,"3,512,238,248","876,748,775",,,,,,,,,,,,,,,,,,,,,,,,"4,430,649,328",,,,,,,,,,,,,,,,,,,,,,,759,,,"32,535,020,976",,,,,,"90,905,461","1,178,824,786","14,224,665,555","3,191,554,230",,,"10,325,870,795","13,517,425,025","10,325,870,795",,"46,759,686,531",,,,,,
[002960],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,245,081,374",,,,,"439,309,632","259,685,998",,,,,,,,,,,,,,,,,,,,,,,,"9,864,594,900",,,,,,,,,,,,,,,,,,,,,,,"4,444",,,"36,422,218,125",,,,,,,"166,201,389","17,109,676,274","1,813,513,654",,,"5,777,392,743","7,590,906,397",,,"53,531,894,399",,,,,,
[017890],,,,,"418,036,821","13,834,203",,,,"814,999,296",,,,,"41,282,824,027",,,,,,,"234,797,414","442,220,750",,"4,890,000","171,664,399","21,953,320",,,,,,"1,070,714,747",,,,,,,,,,"1,692,649",,,"278,577,968","17,259,717","-716,696",,,,,,,,,,,,"-6,000,000","6,164,649",,"134,394,905",,,,,,,,0,,,,0,"4,883,040",,"485,479","394,316",,,,,,,,,"52,361,816",,"9,104,098","4,567,639",,,"4,315,441,947","19,139,000",,,,"379,374,715","8,340,679",,,,,"71,805,816","3,521,050",,"31,025,880",,,,,,,,,,"90,000,000","853,498,181",,,"38,499,645","5,083,328","3,154,230,121","5,932,860","21,535,788","15,991,591","14,181,523",,,,,,,,,,,,,,,,,,"8,650,000",198,198,,"42,097,823,323",198,198,,,,"879,795","593,158,676","7,469,672,068","1,200,511,009",,,"4,078,243,855","5,278,754,864","4,078,243,855",,"49,567,495,391",,,"2,050,042,746",,"47,517,452,645",
[023350],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"330,290,099",,,,,"218,836,320","363,480,061",,,,,,,,,,,,,,,,,,,,,,,,"4,507,028,390",,,,,,,,,,,,,,,,,,,,,,,-11,,,"38,353,003,362",-11,,,,,"355,662,814","99,737,256","4,837,318,489","52,865,963",,,"-123,145,163","-70,279,200",,,"43,190,321,851",,,,,,
[104700],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,312,640,560",,,,,"1,670,280,888","-282,189,388",,,,,,,,,,,,,,,,,,,,,,,,"8,804,656,182",,,,,,,,,,,,,,,,,,,,,,,395,,,"158,973,184,021",,,,,,"156,574","1,410,385,860","29,117,296,742","5,523,617,256","40,286,454",,"18,192,009,320","23,715,626,576",,,"188,090,480,763",,,,,,
[002390],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"322,653,294",,,,,"4,693,311,706","1,671,982,473",,,,,,,,,,,,,,,,,,,,,,,,"33,559,484,099",,,,,,,,,,,,,,,,,,,,,,,130,,,"71,860,120,562",130,,,,,"1,091,219,528","6,448,009","33,882,137,393","645,273,552",,,"1,613,937,456","2,259,211,008",,,"105,742,257,955",,,,,,
[018880],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80,073,273,681",,,,,"79,206,304,054","10,425,898,473",,,,,,,,,,,,,,,,,,,,,,,,"70,624,235,024",,,,,,,,,,,,,,,,,,,,,,,224,,,"516,020,463,320",224,,,,,"3,638,534,867","2,174,419,674","150,697,508,705","27,666,566,234",,,"119,722,997,835","147,389,564,069",,,"666,717,972,025",,,,,,
[024740],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"532,899,992",,,,,"261,863,112","-351,763,805",,,,,,,,,,,,,,,,,,,,,,,,"1,837,564,912",,,,,,,,,,,,,,,,,,,,,,,33,,,"25,519,203,965",31,,,,,"733,882,708","30,845,638","2,370,464,904","39,275,636",,,"482,765,475","443,489,839",,,"27,889,668,869",,,,,,
[003300],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-106,641,918",,,,,"19,065,240","132,932,347",,,,,,,,,,,,,,,,,,,,,,,,"826,641,035",,,,,,,,,,,,,,,,,,,,,,,"5,244",112,"5,132","5,924,874,280",,,,,,"958,562,804","2,530,985,299","719,999,117","572,502,561",,,"36,381,575,482","1,351,913,470","779,410,909","35,602,164,573","6,644,873,397",,,,,,
[130660],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,876,902,775",,,,,"107,693,259","62,487,244",,,,,,,,,,,,,,,,,,,,,,,,"5,126,788,601",,,,,,,,,,,,,,,,,,,,,,,205,,,"70,834,186,840",,,,,,"26,285,532","724,578,239","13,003,691,376","1,928,066,285",,,"6,692,335,212","8,620,401,497",,,"83,837,878,216",,,,,,
[097230],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,322,000,000",,,,,"15,059,000,000","1,593,000,000",,,,,,,,,,,,,,,,,,,,,,,,"24,701,000,000",,,,,,,,,,,,,"-71,741,000,000",,,,,,,,,,-616,,,"353,164,000,000",-616,,,,,"22,550,000,000","333,000,000","39,023,000,000","-811,000,000",,,"-65,359,000,000","-66,170,000,000",,,"392,187,000,000",,,,,,
[003480],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-244,000,000",,,,,"226,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-151,,,"1,435,000,000",,,,,,"58,000,000","42,000,000",,"3,898,000,000",,,"-3,932,000,000","-34,000,000",,,"1,191,000,000",,,,,,
[086280],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"132,044,658,602",,,,,"10,661,920,425","48,101,347,380",,,,,,,,,,,,,,,,,,,,,,,,"89,825,399,112",,,,,,,,,"1,490",,,,,,,,,,,,,,,,,"3,121,075,167,620",,,,,,"15,291,137,866","5,900,413,088","221,870,057,714","29,351,315,841",,,"55,863,191,028","85,214,506,869",,,"3,342,945,225,334",,,,,,
[012330],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"284,731,000,000",,,,,"93,371,000,000","25,071,000,000",,,,,,,,,,,,,,,,,,,,,,,,"409,247,000,000",,,,,,,,,,,,,,,,,,,,,,,"4,391",,,"4,226,385,000,000",,,,,,"89,651,000,000","244,593,000,000","693,978,000,000","92,138,000,000",,,"415,835,000,000","507,973,000,000",,,"4,920,363,000,000",,,,,,
[069960],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48,069,493,000",,,,,"5,506,506,000","1,780,275,000",,,,,,,,,,,,,,,,,,,,,,,,"223,974,263,000",,,,,,,,,,,,,,,,,,,,,,,"1,731",,,"53,750,291,000","1,731",,,,,"1,667,333,000","607,504,000","272,043,756,000","11,694,483,000",,,"39,041,412,000","50,735,895,000",,,"325,794,047,000",,,,,,
[005380],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,055,269,000,000",,,,,"336,631,000,000","238,399,000,000",,,,,,,,,,,,,,,,,,,,,,,,"1,706,335,000,000",,,,,,"2,519",,"2,519",,,,,"674,500,000,000",,,,,,,,,,,,,"8,964,717,000,000",,,,,,"365,378,000,000","80,310,000,000","2,761,604,000,000",,,,,"868,433,000,000",,,"11,726,321,000,000",,,,,,
[011760],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,305,950,312",,,,,"14,859,394,942","15,316,243,064",,,,,,,,,,,,,,,,,,,,,,,,"15,089,175,336",,,,,,,,,,,,,"4,456,073,790",,,,,,,,,,"1,485",,,"742,791,047,323",,,,,,"10,953,110,582","9,898,433,454","21,395,125,648","-9,664,875,594",,,"18,915,374,446","9,250,498,852",,,"764,186,172,971",,,,,,
[227840],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,839,760,930",,,,,"130,961,791","566,663,130",,,,,,,,,,,,,,,,,,,,,,,,"3,385,558,776",,,,,,,,,,,,,"21,938,407",,,,,,,,,,545,,,"26,422,595,586",,,,,,"1,381,458","273,574,895","5,225,319,706","1,076,194,601",,,"4,960,688,252","6,036,882,853",,,"31,647,915,292",,,,,,
[008770],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,146,496,283",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,259,607,580",,,,"24,549,295,705",,,,,"-7,983,757,209",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,535,587,950",,,"-11,345,838,459",,,,,,,331,,,,343,,,,,,,,"-4,029,950,546",,,,"16,565,538,496",,,"650,894,776,000",,,,,,
[010660],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"683,394,619",,,,,"329,959,815","68,086,386",,,,,,,,,,,,,,,,,,,,,,,,"5,176,986,187",,,,,,,,,,,,,,,,,,,,,,,381,,,"48,220,731,756",,,,,,"308,067,630","341,604,948","5,860,380,806","224,448,958",,,"754,356,408","978,805,366",,,"54,081,112,562",,,,,,
[298020],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[298000],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[050090],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-405,760,693",,,,,"57,666,337","53,465,743",,,,,,,,,,,,,,,,,,,,,,,,"986,364,877",,,,,,,,,,,,,"539,133,417",,,,,,,,,,-15,,,"9,893,270,690",-15,,,,,"99,034,403","3,190,268","580,604,184",0,"524,806",,"-1,036,012,845","-1,036,012,845",,,"10,473,874,874",,,,,,
