,dart_AdvertisingExpenses,dart_AllowanceForOtherDoubtfulAccounts,dart_AmortisationExpense,dart_BadDebtExpenses,dart_Commissions,dart_CommunicationExpenses,dart_ConferenceExpenses,dart_CostOfSalesFromConstruction,dart_CostOfSalesFromConstructionContracts,dart_CostOfSalesFromRenderingOfServices,dart_CostOfSalesFromRenderingOfServicesCommission,dart_CostOfSalesFromRenderingOfServicesProcession,dart_CostOfSalesFromRenderingOfServicesRental,dart_CostOfSalesFromRenderingOfServicesTransportation,dart_CostOfSalesFromSaleOfGoods,dart_CostOfSalesFromSaleOfGoodsMerchandises,dart_CostOfSalesFromSaleOfGoodsProduct,dart_CostOfSalesFromSaleOfGoodsRealEstate,dart_CostOfSalesFromServices,dart_DepreciationExpense,dart_DividendIncome,dart_DividendIncomeNonOperating,dart_Donations,dart_EmployeeBenefits,dart_EngagementExpenses,dart_EntertainmentExpenses,dart_ExclusiveLineUseExpense,dart_ExpensesOfProvisionsForRestoration,dart_ExportOverallExpense,dart_FreightExpenses,dart_GainOnForeignExchangeTranslations,dart_GainsForeignCurrencyTransactions,dart_GainsFromCommission,dart_GainsFromFinancialGuaranteeFinancialIncome,dart_GainsFromGovernmentGrants,dart_GainsOnDisposalsOfAvailableForSaleFinancialAssets,dart_GainsOnDisposalsOfFairValueFinancialAsset,dart_GainsOnDisposalsOfFairValueFinancialAssetFinancialIncome,dart_GainsOnDisposalsOfHeldForTradingFinancialAssets,dart_GainsOnDisposalsOfIntangibleAssets,dart_GainsOnDisposalsOfInventory,dart_GainsOnDisposalsOfInvestmentProperty,dart_GainsOnDisposalsOfPropertyPlantAndEquipment,dart_GainsOnForeignCurrencyTransactionsFiancialIncome,dart_GainsOnForeignExchangeTranslationsFinancialIncome,dart_GainsOnTransactionOfDerivativeFinancialInstrumentsFinancialIncome,dart_GainsOnTransactionOfForeignExchangeForwardFinancialIncome,dart_GainsOnValuationOfDerivativeFinancialInstrumentsFinancialIncome,dart_GainsOnValuationOfDerivativeLiabilitiesFinancialIncome,dart_GainsOnValuationOfFairValueFinancialAsset,dart_GainsOnValuationOfFairValueFinancialAssetFinancialIncome,dart_GainsOnValuationOfForeignExchangeForwardFinancialIncome,dart_GainsOnValuationOfHeldForTradingFinancialAssets,dart_GainsOnValuationOfLongTermFinancialInstruments,dart_ImpairmentLossRecoveryOfAccountsReceivables,dart_ImpairmentLossesOnAvailableForSaleFinancialAssetsFinancialExpense,dart_ImpairmentLossesOnIntangibleAssets,dart_InsurancePremiums,dart_InterestExpenseFinanceExpense,dart_InterestIncomeFinanceIncome,dart_LeaseholdAdministrationExpense,dart_LentIncome,dart_LossOnForeignExchangeTranslations,dart_LossesForeignCurrencyTransactions,dart_LossesOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,dart_LossesOnDisposalOfFairValueFinancialLiabilities,dart_LossesOnDisposalOfHeldForTradingFinancialAssets,dart_LossesOnDisposalOfIntangibleAssets,dart_LossesOnDisposalOfInvestmentProperty,dart_LossesOnDisposalsOfFairValueFinancialAssetFinancialExpense,dart_LossesOnDisposalsOfPropertyPlantAndEquipment,dart_LossesOnDispositionOfReceivablesFinancialExpense,dart_LossesOnForeignCurrencyTransactionsFiancialExpense,dart_LossesOnForeignExchangeTranslationsFinancialExpense,dart_LossesOnTransactionOfDerivativeFinancialInstrumentsFinancialExpense,dart_LossesOnTransactionOfForeignExchangeForwardFinancialExpense,dart_LossesOnValuationOfDerivativeFinancialInstrumentsFinancialExpense,dart_LossesOnValuationOfFairValueFinancialAsset,dart_LossesOnValuationOfFairValueFinancialAssetFinancialExpense,dart_LossesOnValuationOfHeldForTradingFinancialAssets,dart_MembershipExpenses,dart_MiscellaneousExpenses,dart_MiscellaneousIncome,dart_MiscellaneousLosses,dart_NetworkContactSettleExpense,dart_OperatingExpenses,dart_OperatingIncomeLoss,dart_OrdinaryDevelopmentExpense,dart_OtherCostOfSales,dart_OtherFinancialExpenses,dart_OtherFinancialIncome,dart_OtherGains,dart_OtherLosses,dart_PackingExpenses,dart_ProductWarrantyExpensesRecovery,dart_ProfitsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,dart_ProvisionForSeveranceIndemnities,dart_PublicationExpenses,dart_RentalExpenses,dart_RepairExpenses,dart_RevenueFromConstruction,dart_RevenueFromRenderingOfServicesCommission,dart_RevenueFromRenderingOfServicesProcession,dart_RevenueFromRenderingOfServicesRental,dart_RevenueFromRenderingOfServicesTransportation,dart_RevenueFromSaleOfGoodsMerchandise,dart_RevenueFromSaleOfGoodsProduct,dart_RevenueFromSaleOfGoodsRealEstate,dart_RevenueFromServices,dart_ReversalsOfAllowanceForOtherDoubtfulAccounts,dart_ReversalsOfInventories,dart_SalariesWages,dart_SalesPromotionExpenses,dart_SamplesExpenses,dart_SupplyExpenses,dart_TaxesDues,dart_TotalSellingGeneralAdministrativeExpenses,dart_TrainingExpenses,dart_TravelExpenses,dart_UtilityExpenses,dart_VehicleMaintenanceExpenses,dart_WarrantyExpenses,entity_BasicEarningsLossPerShare,entity_BasicEarningsLossPerShareFromContinuingOperations,entity_BasicEarningsLossPerShareFromDiscontinuedOperations,entity_CostOfSales,entity_DilutedEarningsLossPerShare,entity_DilutedEarningsLossPerShareFromContinuingOperations,entity_DilutedEarningsLossPerShareFromDiscontinuedOperations,entity_EarningsPerShareAbstract,entity_FinanceCosts,entity_FinanceIncome,entity_GrossProfit,entity_IncomeStatementAbstract,entity_OperatingExpenses,entity_OperatingIncomeLoss,entity_OtherGains,entity_OtherLosses,entity_ProfitLoss,entity_ProfitLossAttributableToAbstract,entity_ProfitLossAttributableToNoncontrollingInterests,entity_ProfitLossAttributableToOwnersOfParent,entity_Revenue,entity_TotalSellingGeneralAdministrativeExpenses,ifrs-full_BasicEarningsLossPerShare,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,ifrs-full_CostOfSales,ifrs-full_DilutedEarningsLossPerShare,ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations,ifrs-full_DilutedEarningsLossPerShareFromDiscontinuedOperations,ifrs-full_EarningsPerShareAbstract,ifrs-full_FinanceCosts,ifrs-full_FinanceIncome,ifrs-full_GrossProfit,ifrs-full_IncomeTaxExpenseContinuingOperations,ifrs-full_ProfitLoss,ifrs-full_ProfitLossAttributableToAbstract,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,ifrs-full_ProfitLossAttributableToOwnersOfParent,ifrs-full_ProfitLossBeforeTax,ifrs-full_ProfitLossFromContinuingOperations,ifrs-full_ProfitLossFromDiscontinuedOperations,ifrs-full_Revenue,ifrs_BasicEarningsLossPerShare,ifrs_BasicEarningsLossPerShareFromContinuingOperations,ifrs_BasicEarningsLossPerShareFromDiscontinuedOperations,ifrs_CostOfSales,ifrs_DifferenceBetweenCarryingAmountOfNoncashAssetsDistributedAndCarryingAmountOfDividendsPayable,ifrs_DilutedEarningsLossPerShare,ifrs_DilutedEarningsLossPerShareFromContinuingOperations,ifrs_DilutedEarningsLossPerShareFromDiscontinuedOperations,ifrs_EarningsPerShareAbstract,ifrs_EmployeeBenefitsExpense,ifrs_FinanceCosts,ifrs_FinanceIncome,ifrs_GainsArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,ifrs_GainsLossesArisingFromDifferenceBetweenPreviousCarryingAmountAndFairValueOfFinancialAssetsReclassifiedAsMeasuredAtFairValue,ifrs_GainsLossesOnNetMonetaryPosition,ifrs_GrossProfit,ifrs_IncomeTaxExpenseContinuingOperations,ifrs_OtherRevenue,ifrs_ProfitLoss,ifrs_ProfitLossAttributableToAbstract,ifrs_ProfitLossAttributableToNoncontrollingInterests,ifrs_ProfitLossAttributableToOwnersOfParent,ifrs_ProfitLossBeforeTax,ifrs_ProfitLossFromContinuingOperations,ifrs_ProfitLossFromDiscontinuedOperations,ifrs_Revenue,ifrs_RevenueFromConstructionContracts,ifrs_RevenueFromRenderingOfServices,ifrs_RevenueFromSaleOfGoods
[005160],,,,,,,,"9,991,693,545",,,,"81,089,583",,,"132,646,610,088",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"165,182,413",,"11,727,904,186",,,"144,373,754","1,445,933,690",,,,,,,,"10,647,051,838",,"73,462,663",,,,,,,,,,,,,,"13,120,186,497",,,,,,,,,,,,,,,,,"769,030,776",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12,,,"154,447,297,402",,-12,,,,,"2,088,246,858","1,873,526,652",,,,"13,285,368,910","1,386,387,303","10,373,424,506","-2,096,184,061",,"-1,455,329,592","-640,854,469","-582,066,953","-1,968,454,256","-127,729,805","167,732,666,312",,,"146,638,727,305"
[001230],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,566,817,669",,,,,"15,911,805,150","19,047,728,628",,,,,,,,,,,,,,,,,,,,,,,,"78,584,208,165",,,,,,,,,,,,,,,,,"-29,704,466,783",,,,,,,"-419,292,127","-38,482,999,982",,,,,,,,,,,,,,,,,,,,,,,,-410,,"1,302,157,442,857",,,-410,,,,"42,600,797,798","17,938,561,010",,,,"99,151,025,834","1,966,482,729",,"-38,902,292,109",,"-419,292,127","-38,482,999,982","-36,935,809,380","-38,902,292,109",,"1,401,308,468,691",,,
[001520],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-301,352,606",,,,,,,,,,,,,,,,,,,,,,,,,,,"10,236,130,260",,,,,"3,761,543,343",,,,,"901,351,837","328,085,429",,,,,,,,,,,,,,,,,,,,,,,,"9,934,777,654",,,,,,,,,,,,,,,,,"761,904,190",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,"97,352,866,292",,26,,,,,"667,740,846","2,579,698,831",,,,"13,696,320,997","4,426,602,315",,"2,582,069,611",,"-172,269,363","2,754,338,974","7,008,671,926",,,"111,049,187,289",,,
[084670],,,,,,,,,,,,,,"28,771,317,752",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"672,098,471",,"264,219,233",,,"326,242,464","7,486,466",,,,,,,,,,,,"31,441,514,194",,,,,,,,,,,,"2,641,843,911",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,,,"29,035,536,985",,227,,,,,"374,663,536","172,032,468",,,,"3,313,942,382","229,642,731","907,965,173","558,580,670",,"-1,816,654","560,397,324","788,223,401","558,580,670",,"32,349,479,367",,,
[030790],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,438,177,402",,,,,"777,851,657","1,078,518",,,,,,,,,,,,,,,,,,,,,,,,"3,570,243,093",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14,,,"14,395,568,295",,-14,,,,,"10,037,994","326,033,377",,,,"1,132,065,691",,,"-1,345,408,880",,"-33,262,829","-1,312,146,051","-1,345,408,880",,,"15,527,633,986",,,
[000150],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"350,778,084,876",,,,,"19,091,813,883","77,646,261,609",,,,,,,,,,,,,,,,,,,,,,,,"506,237,853,694",,,,,,,45,-557,,,45,-557,-512,,,,"3,955,061,903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,450,578,310,218",,,,,,,"340,237,170,980","184,111,666,856",,,,"857,015,938,570","66,564,740,282",,"42,095,084,457",,"51,652,038,517","-9,556,954,060","140,053,194,929","73,488,454,647","-31,393,370,190","4,307,594,248,788",,,
[011160],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,314,560,766",,,,,"1,454,831,517","28,149,939,251",,,,,,,,,,,,,,,,,,,,,,,,"22,950,632,630",,,,,,,,,,,,,,,,,"241,124,512",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-536,-569,33,"312,161,866,366",,-536,-569,33,,,"21,464,637,535","974,319,807",,,,"37,265,193,396","170,783,123",,"-30,911,960,869",,"212,407,531","-31,124,368,400","-32,629,740,184","-32,800,523,307","1,888,562,438","349,427,059,762",,,
[241560],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"94,322,347,000",,,,,"9,350,125,000","9,279,429,000",,,,,,,,,,,,,,,,,,,,,,,,"97,711,768,000",,,,,,,,,,,,,,,,,"62,306,359,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622,,,"678,216,664,000",,,,,,,"30,233,793,000","23,076,889,000",,,,"192,034,115,000","24,204,153,000",,,,,,"86,510,512,000",,,"870,250,779,000",,,
[042670],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"241,573,943,204",,,,,"12,512,022,467","18,550,468,100",,,,,,,,,,,,,,,,,,,,,,,,"224,593,063,590",,,,,,,,,,,,,,,,,"-1,664,308,957",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503,,,"1,490,724,980,750",,474,,,,,"85,554,056,938","49,416,691,436",,,,"466,167,006,794","56,286,785,313",,"141,447,037,799",,"36,765,807,822","104,681,229,977","197,733,823,112",,,"1,956,891,987,544",,,
[034020],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"305,334,471,343",,,,,"18,533,527,599","68,797,937,938",,,,,,,,,,,,,,,,,,,,,,,,"382,676,571,545",,,,,,,,,,,,,,,,,"3,472,756,227",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-691,-447,-244,"2,885,701,086,471",,-691,-447,-244,,,"309,811,044,387","165,310,433,785",,,,"688,011,042,888","61,544,663,447",,"23,148,793,444",,"92,323,810,259","-69,175,016,815","114,042,206,629","52,497,543,182","-29,348,749,738","3,573,712,129,359",,,
[003160],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,321,292",,,,"67,830",,,,,,"131,565,956","151,730,129",,,,,,,,,,,,,,"188,608,748","110,912,863",,,,,,,,,,"1,240",,,"120,668,191","544,398,507",,,,,,,,,,,,,"7,608,280,882",,,,,"70,388,793","106,007,459",,,,,,,,,,,,,,,,,,,,,,,,"7,541,850,105",,,,,,,,,,,,,,,,,"165,493,842",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,,,"33,523,142,099",,149,,,,,"853,676,686","409,598,070",,,,"16,300,017,768","1,866,478,601",,"5,427,598,841",,"1,142,321,054","4,285,277,787","7,294,077,442",,,"49,823,159,867",,,
[001530],,,,,,,,,,,,,,,,,,,,,"19,793,875",,,,,,,,,,,,,,,,,,,,,,,"398,937,067","264,927,619","69,966,680",,"29,952,653",,,0,,,,,,,,"2,138,138,374","149,420,811",,,,,,,,,,,,,"493,384,800","373,237,299","59,344,929",,"143,658,123",,"43,331,737",,,,,,,,"9,921,093,072",,,"1,911,388",,"1,152,085,366","932,423,403",,,,,,,,,,,,,,,,,,,,,,,,"48,538,008,810",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,487",,,"168,812,780,936",,,,,,,"3,253,006,650","932,998,705",,,"15,396,614","58,459,101,882","2,710,447,507",,"5,125,696,197",,"2,596,251,899","2,529,444,298","7,836,143,704",,,"227,271,882,818",,,
[171010],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"456,501,609",,,,,"121,795,334","39,013,245",,,,,,,,,,,,,,,,,,,,,,,,"703,254,099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,"6,022,472,660",,,,,,,"265,080,164","10,706,080",,,,"1,159,755,708","15,798,734",,"269,110,880",,,"269,110,880","284,909,614",,,"7,182,228,368",,,
[131100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,095,359,810",,,,,"85,359,070","149,919,875",,,,,,,,,,,,,,,,,,,,,,,,"1,646,239,311",,,,,,,,,,,,,,,,,,,,,,,,,,,,-84,-84,,"8,474,987,034",-84,-84,,,"1,367,974,555","607,211,784","550,879,501",,"-1,920,683,386",,"-18,845,372","-1,901,838,014","-1,920,683,386","-1,920,683,386",,"9,025,866,535",,-159,,"8,158,971,756",,,-159,,,,"9,686,338,987","5,749,353,011",,,,"404,298,701",,,"-3,889,012,516",,,"-3,889,012,516","-3,889,012,516","-3,889,012,516",,"8,563,270,457",,,
[267980],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,857,994,276",,,,,"110,434,348",,,,,,,,"674,190,482","429,460,234",,,,,,,,,,,,,,,"2,027,765,285",,"444,782,962",,,,,,,,,,"16,405,691,088",,,,,"1,229,335,148","1,121,842,205",,,,,,,,,,,,,,,,,,,,,,,,"69,417,524,981",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,599",,,"235,202,620,313",,"1,591",,,,,"3,146,738,729","2,397,888,858",,,,"85,823,216,069","3,607,113,897",,"12,157,220,263",,,"12,157,220,263","15,764,334,160",,,"321,025,836,382",,,
[005990],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,857,994,276",,,,,,,,,,,,,"830,038,002","592,414,869",,,,,,,,,,,,,,,"2,027,765,285",,"444,782,962",,,,,,,,,,"13,449,368,676",,,,,"856,100,940","1,243,676,019",,,,,,,,,,,,,,,,,,,,,,,,"93,193,294,373",,,,,,,,,,,,,,"4,671,405","175,545,169",,"-1,684,023,164",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,"257,473,812,658",,8,,,,,"3,307,257,654","2,625,954,314",,,,"106,642,663,049","3,770,438,739",,"7,129,682,379",,"7,025,124,681","104,557,698","12,584,144,282",,,"364,116,475,707",,,
[067280],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,052,262,857",458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37,295,383,224",,,,,,,,,,,,"14,199,622,144",,,,,,,,,,"51,495,005,368",,,
[041920],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217,642,644",,,,,"232,435,358","121,178,815",,,,,,,,,,,,,,,,,,,,,,,,"2,803,765,942",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,"7,271,729,598",,36,,,,,"16,168,544","15,166,494",,,,"3,021,408,586","21,237,398",,"306,659,739",,,"306,659,739","327,897,137",,,"10,293,138,184",,,
[015540],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,451,124,243",,,,,"37,035,127",,,,,,,,,,,,,,,,,,,,,,,,,"1,576,680,966",,,,,,,,,,,,,,,,,"17,008,574",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-345,,,"9,711,343,341",,-345,,,,,"149,838,758","40,292,910",,,,"125,556,723",0,,"-1,530,562,234",,0,"-1,540,643,538","-1,540,643,538","-1,540,643,538","10,081,304","9,836,900,064",,,
[058110],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-474,958,571",,,,,"28,646,019","18,980,627",,,,,,,,,,,,,,,,,,,,,,,,"1,024,887,563",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-106,,,"1,270,116,223",,-106,,,,,"148,232,042","5,783,379",,,,"549,928,992","39,552,047",,"-568,189,795",,"-2,328,729","-565,861,066","-607,741,842",,,"1,820,045,215",,,
[009680],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"562,290,152",,,,,"304,425,403","13,151,056",,,,,,,,,,,,,,,,,,,,,,,,"4,003,830,747",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,"40,946,026,602",,,,,,,"205,238,017","1,408,495,196",,,,"4,566,120,899","536,631,324",,"1,520,190,354",,,"1,520,190,354","2,056,821,678",,,"45,512,147,501",,,
[033920],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-735,824,393",,,,,"6,657,045,677","6,324,123,084",,,,,,,,,,,,,,,,,,,,,,,,"22,457,282,846",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29,415,750,723",,,,,,,,"-10,153,535",,,,"21,721,458,453","296,440,631",,"-709,495,966",,,,"-413,055,335",,,"51,137,209,176",,,
[018260],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,542,500,988","4,308,888,087",,,,,,,,,,,,,,"736,196,480","13,774,652,484",,,,,,,,,,,,,"12,085,607,367","11,420,726,035",,,,,,,,,,,,,"181,763,040,904",,,,,"6,102,904,579","2,225,611,918",,,,,,,,,,,,,,,,,,,,,,,,"203,143,029,622",,,,,,,,,,,,,,,,,"224,239,005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,741",,,"1,971,982,685,047",,"1,741",,,,,"24,242,529,882","30,626,041,559",,,,"384,906,070,526","60,628,206,399",,"131,619,877,848",,"-3,050,052,150","134,669,929,998","192,248,084,247","131,619,877,848",,"2,356,888,755,573",,,
[028050],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,993,968,593","803,129,837",,,,,,,,,,,,,,"4,166,876,917","2,976,718,207",,,,,,,,,,,,,"9,754,019,947","2,987,152,546",,,,,,,,,,,,,"21,243,190,734",,,,,"31,495,125,852","31,884,771,927",,,,,,,,,,,,,,,,,,,,,,,,"82,166,792,101",,,,,,,,,,,,,,,,,"1,279,856,083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,"1,114,103,000,676",,,,,,,"16,908,049,410","11,773,816,637",,,,"103,409,982,835","5,154,140,108",,"11,845,027,861",,"995,739,732","10,849,288,129","16,999,167,969",,,"1,217,512,983,511",,,
[005930],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,642,170,000,000",,,,,"370,976,000,000","245,263,000,000",,,,,,,,,,,,,,,,,,,,,,,,"13,012,072,000,000",,,,,,,,,,,,,,,,,"1,939,540,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,709",,,"31,909,472,000,000",,"1,709",,,,,,"2,283,200,000,000",,,,"28,654,242,000,000","4,487,363,000,000",,"11,688,544,000,000",,"76,711,000,000","11,611,833,000,000","16,175,907,000,000","11,688,544,000,000",,"60,563,714,000,000",,,
[010140],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-47,771,587,910",,,,,"216,700,554,340","267,359,313,858",,,,,,,,,,,,,,,,,,,,,,,,"91,911,331,947",,,,,,,,,,,,,,,,,"67,059,010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-161,-161,"1,196,690,199,650",,,-161,-161,,,"136,300,971,249","144,048,592,522",,,,"44,139,744,037","31,245,593,862",,"-59,504,191,303",,"-734,298,532","-58,769,892,771","-90,749,785,165",,,"1,240,829,943,687",,,
[002170],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,839,165,322",,,,,"18,230,992","154,718,557",,,,,,,,,,,,,,,,,,,,,,,,"1,205,078,075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,660",,,"30,722,065,708",,,,,,,"143,882,370","1,203,117,351",,,,"7,044,243,397","1,782,149,265",,"4,979,763,473",,,"4,979,763,473","6,761,912,738",,,"37,766,309,105",,,
[101000],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,026,371,321",,,,,"2,176,037,492","116,229,182",,,,,,,,,,,,,,,,,,,,,,,,"3,088,558,171",,,,,,,,,,,,,,,,,"-70,913,967",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22,,,"21,504,437,869",,-22,,,,,"993,746,505","89,293,200",,,,"1,062,186,850","-37,226,074",,"-904,704,209",,"-96,100,736","-808,603,473","-941,930,283",,,"22,566,624,719",,,
[003100],,,,,,,,,,,,,"58,491,846",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,754,365,729",,,,,"233,517,415","18,945,699",,,,,,,,,,,"589,387,252",,,,,,,,,,,,,"3,083,997,426",,,,,,,,,"25,139,820,710",,,,,,,,"-757,905,447",,,,,,,,,"29,447,288,459",,,,,,,,,,,,,,,,,,,,,,-9,-118,109,"25,198,312,556",,-9,-118,109,,,"1,955,163,831","432,227,977",,,,"4,838,363,155","324,080,687",,"61,707,717",,"117,413,352","-55,705,635","-311,903,856","-635,984,543","697,692,260","30,036,675,711",,,
[091090],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"348,227,305",,,,,"383,398,528","1,100,362,016",,,,,,,,,,,,,,,,,,,,,,,,"3,535,342,799",,,,,,,,,,,,,,,,,"-536,186,906",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40,,,"23,126,820,856",,-40,,,,,"1,292,613,242","56,195,040",,,,"4,201,546,640","296,233,355",,"-2,437,574,646",,,"-2,437,574,646","-2,141,341,291",,,"27,328,367,496",,,
