,dart_AdvertisingExpenses,dart_AmortisationExpense,dart_BadDebtExpenses,dart_Commissions,dart_CommunicationExpenses,dart_CostOfSalesFromConstructionContracts,dart_CostOfSalesFromDividends,dart_CostOfSalesFromInterest,dart_CostOfSalesFromRenderingOfServices,dart_CostOfSalesFromRoyalties,dart_CostOfSalesFromSaleOfGoods,dart_CostOfSalesFromSaleOfGoodsMerchandises,dart_CostOfSalesFromSaleOfGoodsProduct,dart_DepreciationExpense,dart_DividendIncome,dart_Donations,dart_EmployeeBenefits,dart_EntertainmentExpenses,dart_FreightExpenses,dart_GainArisingFromDifferenceBetweenCarryingAmountOfFinancialLiabilityExtinguishedAndConsiderationPaid,dart_GainOnForeignExchangeTranslations,dart_GainsForeignCurrencyTransactions,dart_GainsFromGovernmentGrants,dart_GainsOnDisposalsOfInvestments,dart_GainsOnDisposalsOfOtherNonCurrentAssets,dart_GainsOnDisposalsOfPropertyPlantAndEquipment,dart_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLoss,dart_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLoss,dart_IncomeTaxRelatingToRemeasurementsOfDefinedBenefitPlansOfOtherComprehensiveIncome,dart_IncomeTaxRelatingToShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLoss,dart_InsurancePremiums,dart_InterestExpenseFinanceExpense,dart_InterestIncomeFinanceIncome,dart_LossOnDispositionOfReceivables,dart_LossOnForeignExchangeTranslations,dart_LossesForeignCurrencyTransactions,dart_LossesOnDisposalsOfInvestments,dart_LossesOnDisposalsOfOtherNonCurrentAssets,dart_LossesOnDisposalsOfPropertyPlantAndEquipment,dart_MiscellaneousIncome,dart_MiscellaneousLosses,dart_OperatingIncomeLoss,dart_OrdinaryDevelopmentExpense,dart_OtherComprehensiveIncomeBeforeTaxChangeInFairValueOfFinancialLiabilityAttributableToChangeInCreditRiskOfLiability,dart_OtherComprehensiveIncomeBeforeTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,dart_OtherComprehensiveIncomeNetOfTaxChangeInFairValueOfFinancialLiabilityAttributableToChangeInCreditRiskOfLiability,dart_OtherComprehensiveIncomeNetOfTaxEffectsOfLimitInIAS19Paragraph58B,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossBeforeTax,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossBeforeTax,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,dart_OtherCostOfSales,dart_OtherGains,dart_OtherLosses,dart_OtherReversalsOfProvisions,dart_ProvisionForSeveranceIndemnities,dart_PublicationExpenses,dart_RentalExpenses,dart_RepairExpenses,dart_RevenueFromSaleOfGoodsMerchandise,dart_RevenueFromSaleOfGoodsProduct,dart_SalariesWages,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossBeforeTax,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,dart_SupplyExpenses,dart_TaxesDues,dart_TotalSellingGeneralAdministrativeExpenses,dart_TrainingExpenses,dart_TravelExpenses,dart_UtilityExpenses,dart_VehicleMaintenanceExpenses,dart_WritedownsOfInventories,dart_WritedownsOfPropertyPlantAndEquipment,entity_BasicEarningsLossPerShare,entity_ComprehensiveIncome,entity_ComprehensiveIncomeAttributableToAbstract,entity_ComprehensiveIncomeAttributableToNoncontrollingInterests,entity_ComprehensiveIncomeAttributableToOwnersOfParent,entity_CostOfSales,entity_CostOfSalesFromSaleOfGoods,entity_DilutedEarningsLossPerShare,entity_EarningsPerShareAbstract,entity_EmployeeBenefitsExpense,entity_FinanceCosts,entity_FinanceIncome,entity_GrossProfit,entity_IncomeTaxExpenseContinuingOperations,entity_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLoss,entity_OperatingIncomeLoss,entity_OtherComprehensiveIncome,entity_OtherComprehensiveIncomeNetOfTaxAvailableforsaleFinancialAssets,entity_OtherComprehensiveIncomeNetOfTaxExchangeDifferencesOnTranslation,entity_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossBeforeTax,entity_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,entity_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossBeforeTax,entity_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,entity_OtherGains,entity_OtherLosses,entity_ProfitLoss,entity_ProfitLossAttributableToAbstract,entity_ProfitLossAttributableToNoncontrollingInterests,entity_ProfitLossAttributableToOwnersOfParent,entity_ProfitLossBeforeTax,entity_ProfitLossFromContinuingOperations,entity_ProfitLossFromDiscontinuedOperations,entity_Revenue,entity_RevenueFromSaleOfGoods,entity_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossBeforeTax,entity_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,entity_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,entity_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,entity_StatementOfComprehensiveIncomeAbstract,entity_TotalSellingGeneralAdministrativeExpenses,ifrs-full_ComprehensiveIncome,ifrs-full_ComprehensiveIncomeAttributableToAbstract,ifrs-full_CostOfSales,ifrs-full_EarningsPerShareAbstract,ifrs-full_FinanceCosts,ifrs-full_FinanceIncome,ifrs-full_GrossProfit,ifrs-full_IncomeTaxExpenseContinuingOperations,ifrs-full_OtherComprehensiveIncome,ifrs-full_ProfitLoss,ifrs-full_ProfitLossAttributableToAbstract,ifrs-full_ProfitLossAttributableToOwnersOfParent,ifrs-full_ProfitLossBeforeTax,ifrs-full_Revenue,ifrs_AdministrativeExpense,ifrs_BasicEarningsLossPerShare,ifrs_BasicEarningsLossPerShareFromContinuingOperations,ifrs_BasicEarningsLossPerShareFromDiscontinuedOperations,ifrs_ComprehensiveIncome,ifrs_ComprehensiveIncomeAttributableToAbstract,ifrs_ComprehensiveIncomeAttributableToNoncontrollingInterests,ifrs_ComprehensiveIncomeAttributableToOwnersOfParent,ifrs_CostOfSales,ifrs_DepreciationAndAmortisationExpense,ifrs_DifferenceBetweenCarryingAmountOfNoncashAssetsDistributedAndCarryingAmountOfDividendsPayable,ifrs_DilutedEarningsLossPerShare,ifrs_DilutedEarningsLossPerShareFromContinuingOperations,ifrs_DilutedEarningsLossPerShareFromDiscontinuedOperations,ifrs_DistributionCosts,ifrs_EarningsPerShareAbstract,ifrs_EmployeeBenefitsExpense,ifrs_FinanceCosts,ifrs_FinanceIncome,ifrs_GainsArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,ifrs_GainsLossesArisingFromDifferenceBetweenPreviousCarryingAmountAndFairValueOfFinancialAssetsReclassifiedAsMeasuredAtFairValue,ifrs_GainsLossesOnCashFlowHedgesNetOfTax,ifrs_GainsLossesOnExchangeDifferencesOnTranslationBeforeTax,ifrs_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,ifrs_GainsLossesOnHedgesOfNetInvestmentsInForeignOperationsNetOfTax,ifrs_GainsLossesOnNetMonetaryPosition,ifrs_GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsBeforeTax,ifrs_GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsNetOfTax,ifrs_GrossProfit,ifrs_IncomeTaxExpenseContinuingOperations,ifrs_IncomeTaxRelatingToAvailableforsaleFinancialAssetsOfOtherComprehensiveIncome,ifrs_IncomeTaxRelatingToInvestmentsInEquityInstrumentsOfOtherComprehensiveIncome,ifrs_LossesArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,ifrs_OtherComprehensiveIncome,ifrs_OtherComprehensiveIncomeBeforeTaxActuarialGainsLossesOnDefinedBenefitPlans,ifrs_OtherComprehensiveIncomeBeforeTaxAvailableforsaleFinancialAssets,ifrs_OtherComprehensiveIncomeBeforeTaxCashFlowHedges,ifrs_OtherComprehensiveIncomeBeforeTaxExchangeDifferencesOnTranslation,ifrs_OtherComprehensiveIncomeBeforeTaxGainsLossesFromInvestmentsInEquityInstruments,ifrs_OtherComprehensiveIncomeBeforeTaxGainsLossesOnRevaluation,ifrs_OtherComprehensiveIncomeBeforeTaxHedgesOfNetInvestmentsInForeignOperations,ifrs_OtherComprehensiveIncomeNetOfTaxActuarialGainsLossesOnDefinedBenefitPlans,ifrs_OtherComprehensiveIncomeNetOfTaxAvailableforsaleFinancialAssets,ifrs_OtherComprehensiveIncomeNetOfTaxCashFlowHedges,ifrs_OtherComprehensiveIncomeNetOfTaxExchangeDifferencesOnTranslation,ifrs_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,ifrs_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRevaluation,ifrs_OtherComprehensiveIncomeNetOfTaxHedgesOfNetInvestmentsInForeignOperations,ifrs_OtherRevenue,ifrs_ProfitLoss,ifrs_ProfitLossAttributableToAbstract,ifrs_ProfitLossAttributableToNoncontrollingInterests,ifrs_ProfitLossAttributableToOwnersOfParent,ifrs_ProfitLossBeforeTax,ifrs_ProfitLossFromContinuingOperations,ifrs_ProfitLossFromDiscontinuedOperations,ifrs_RawMaterialsAndConsumablesUsed,ifrs_ReclassificationAdjustmentsOnAvailableforsaleFinancialAssetsNetOfTax,ifrs_ReclassificationAdjustmentsOnExchangeDifferencesOnTranslationNetOfTax,ifrs_ReclassificationAdjustmentsOnHedgesOfNetInvestmentsInForeignOperationsNetOfTax,ifrs_Revenue,ifrs_RevenueFromConstructionContracts,ifrs_RevenueFromDividends,ifrs_RevenueFromInterest,ifrs_RevenueFromRenderingOfServices,ifrs_RevenueFromRoyalties,ifrs_RevenueFromSaleOfGoods,ifrs_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod
[121440],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,205,672,929",,,,,,,,,,,,"503,342,545","243,836,099",,,,,,,,,,,,,,"17,152,778,766",,,,,,,,,,,,,,,,,,,,,,,,,,,"-9,391,430",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82,,,"-3,336,951,338",,"52,151,611","-3,389,102,949","25,804,761,840",,,0,,,,,,"1,818,827,491","559,371,997",,,,,,,,,,"14,947,105,837","288,065,393",,,,"156,736,032",,,,,,,,,"44,623,023",,"79,509,756",,,,,"-3,493,687,370",,"11,601,636","-3,505,289,006","-3,205,621,977","-3,493,687,370",0,,,,,"40,751,867,677",,,,,,,
[009290],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,111,126,993",,,,,,,,"1,603,436,193",,0,,"373,554,087","314,422,708",,,,,,,,,,,,,,"43,006,353,240",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,,,"9,862,932,029",,"317,131,809","9,545,800,220","190,281,781,308",,,,,,,,,"803,473,618","989,590,928",,,,,,,,,,"54,117,480,233","3,096,879,846",,,,"1,603,436,193",,,,,,,,0,"1,532,878,966",,"70,557,227",,,,,"8,259,495,836",,"285,490,570","7,974,005,266","11,356,375,682",,,,,,,"244,399,261,541",,,,,,,
[014200],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-194,679,455",,,,,,,,"-68,846,826",,"11,452",,"1,710,080,371","284,469,315",,,,,,,,,,,,,,"2,901,566,356",,,,,,,,,,,,,,,,,,,,,,,,,,,"-68,846,826",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,"-42,074,282",,,"-42,074,282","17,652,424,397",,,,,,,,,"488,711,967","47,729,163",,,,,,,,,,"2,706,886,901","-460,076,064",,,,"-68,835,374",,,,,,,,"11,452",,,,,,,,"26,761,092",,,"26,761,092","486,837,156",,,,,,,"20,359,311,298",,,,,,,"-303,111,641"
[017040],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,344,909,247",,,,,,,,"53,968,915",,,,"-494,181,723",,,,,,,,,,,,,,,"2,016,890,868",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,539,570,676",,"515,110,785","1,024,459,891","18,871,502,307",,,22,22,,,,,"95,920,734","142,743,741",,,,,,,,,,"4,361,800,115","411,948,770",,,,"53,968,915",,,,,,,,,,,,,,,,"1,485,601,761",,"515,110,785","970,490,976","1,897,550,531","1,485,601,761",,,,,,"23,233,302,422",,,,,,,
[017900],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,770,047,999",,,,,,0,,"-469,166,391",,0,,"2,619,516,867","1,758,348,482",,,,,,,,,,,,,,"4,499,044,457",,,,,,,,,,,,,,,,,,,,,,,,,,,"-72,437,372",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-36,,,"-2,331,022,888",,"4,396,471","-2,335,419,359","37,570,358,707",,,-36,,,,,,"1,203,984,609","257,286,697",,,,,,,,,,"2,728,996,458","3,837,473",,,,"-469,166,391",,,,,,,,,,,"-396,729,019",,,,,"-1,861,856,497",,"4,396,471","-1,866,252,968","-1,858,019,024",,,,,,,"40,299,355,165",,,,,,,"-2,441,498"
[090150],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"862,001,182",,,,,,,,"-128,782,483",,"-284,247,594",,"1,431,498,950","800,293,511",,,,,,,,,,,,,,"3,741,295,567",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,,,"822,024,781",,,"-413,030,077","22,374,473,155",,,136,,,,,,"267,190,670","102,288,400",,,,,,,,,,"4,603,296,749","93,249,493",,,,"-413,030,077",,,,,,,,,,,,,,,,"1,235,054,858",,,"1,235,054,858","1,328,304,351",,,,,,,"26,977,769,904",,,,,,,
[053270],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,626,755,953",,,,,,0,,"-374,814,342",,0,,"700,235,108","487,270,387",,,,,,,,,,,,,,"4,099,422,427",,,,,,,,,,,,,,,,,,,,,,,,,,,"-7,351,277",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,"652,274,828",,"6,841,416","645,433,412","31,457,642,030",,,55,,,,,,"796,897,374","32,589,845",,,,,,,,,,"5,726,178,380","192,987,075",,,,"-374,814,342",,,,,,,,,"55,019,143",,,,,"-422,482,208",,"1,027,089,170",,"6,841,416","1,020,247,754","1,220,076,245",,,,,,,"37,183,820,410",,,,,,,"144,663,100"
[007690],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,707,168,157",,,,,,,,"-1,399,783,251",,,,"211,215,727","43,449,540",,,,,,,,,,,,,,"16,381,427,571",,,,,,,,,,,,,,,,,,,,,,,,,,,"-359,547,055",,,,,,,,,,,,,,,,,,"26,010,805",,,,,,,,,,,,,,,,,"2,093",,,"10,910,257,617",,"-16,511,105","10,926,768,722","207,716,677,757",,,,,,,,,"4,184,397,599","3,915,540,247",,,,,,,,,,"33,088,595,728","4,270,025,319",,,,"-1,399,783,251",,,,,,,,,"248,252,144",,"-1,288,488,340",,,,,"12,310,040,868",,"146,638,249","12,163,402,619","16,580,066,187",,,,,,,"240,805,273,485",,,,,,,
[005320],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,379,429,771",,,,,,,,"-1,140,619,755",,"-66,249,431",,"158,928,453","65,430,394",,,,,,,,,,,,,,"6,350,830,199",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,,,,,,"-10,173,823","39,426,121,483",,,258,,,,,,"1,449,134,749","484,594,769",,,,,,,,,,"8,730,259,970","311,692,487",,,,"-1,206,869,186",,,,,,,,"-66,249,431","-112,563",,"-1,140,507,192",,,,,,,,"1,196,695,363","1,508,387,850",,,,,,,"48,156,381,453",,,,,,,
[066620],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,527,188,631",,,,,,,,,,,,"403,780,960","144,913,114",,,,,,,,,,,,,,"3,063,597,994",,,,,,,,,,,,,,,,,,,,,,,,,,,"-149,865,657",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420,,,"2,881,590,091",,,"2,881,590,091","30,025,404,336",,,,,,,,,"3,430,085","185,902,465",,,,,,,,,,"6,590,786,625","845,843,862",,,,"-241,094,904",,,,,,,,,,,"-91,229,247",,,,,"3,122,684,995",,,"3,122,684,995","3,968,528,857",,,,,,,"36,616,190,961",,,,,,,
[043650],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,895,987,034",,,,,,"-1,541,361",,"-379,823,969",,"-1,541,361",,"549,722,269","770,553,700",,,,,,,,,,,,,,"8,027,971,998",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19,,,"-684,577,969",,"12,171,543","-696,749,512","10,451,932,626",,,-19,,,,,,"9,903,599","1,858,597,272",,,,,,,,,"-351,830,314","6,131,984,964","20,141,494",,,,"-381,365,330",,,,,,,,,"-379,823,969",,,,,,,"-303,212,639",,"25,503,364","-328,716,003","-283,071,145",,,,"27,993,655",,,"16,583,917,590",,,,,,,"-14,946,353"
[002720],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,317,568,722",,,,,,"-29,754,330",,,,,,"88,888,551","40,707,064",,,,,,,,,,,,,,"11,958,870,885",,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,"588,703,965",,"-39,498,629","628,202,594","16,280,826,685",,,41,,,,,,"336,762,474","11,879,744",,,,,,,,,,"13,276,439,607","422,409,184",,,,"-29,754,330",,,,,,,,,0,,,,0,,,"618,458,295",,"-39,498,629","657,956,924","1,040,867,479",,,,,,,"29,557,266,292",,,,,,,
[019010],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"689,327,217",,,,,,,,,,,,"550,204,406","3,680,950,848",,,,,,,,,,,,,,"8,556,136,600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-672,,,"-2,947,755,500",,"-231,370,526","-2,716,384,974","8,646,758,257",,,,,,,,,"1,069,465,344","800,105,886",,,,,,,,,,"9,245,463,817","220,181,790",,,,"-16,795,027",,,,,,,,"-16,795,027",,,,,,,,"-2,930,960,473",,"-231,370,526","-2,699,589,947","-2,710,778,683",,,,,,,"17,892,222,074",,,,,,,
[014530],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,264,587,671",,,,,,,,,,,,"45,172,631","321,211,289",,,,,,,,,,,,,,"4,658,655,125",,,,,,,,,,,,,,,,,,,,,,,"88,918,170",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,555,494,005",,,"2,555,494,005","45,318,064,210",,,,,,,,,"1,693,171,777","1,298,874,170",,,,,,,,,,"8,923,242,796","846,521,178",,,,"-328,135,372",,,,,,,,,,,,,,,,"2,883,629,377",,,"2,555,494,005","3,730,150,555",,,,,,,"54,241,307,006",,,,,,,"135,899,149"
[900070],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,649,935",,,,,,,,,,,,,,,,,,,,,,,,,,,"33,149,428",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,"10,369,905",,"3,177,318","7,192,587","111,370,927",,,0,,,,,,"5,026,626","5,478,883",,,,,,,,,,"44,896,518","1,685,654",,,,"953,367",,,,,,,,,,,,,,,,"9,416,538",,"2,848,584","6,567,954","11,102,192",,,,,,,"156,267,445",,,,,,,
[014280],,,,,,,,,,,,,,,,,,,,,,,,,,,"301,327,764","-283,613,060",,,,,,,,,,,,,,"13,710,643,828",,,,,,,"2,102,961,317",,"-1,289,150,272",,,"4,076,512,554","1,072,135,373",,,,,,,,,,,,,,"14,020,689,549",,,,,,,,,,,,,,,"2,079",,,,,,,,,,,"107,530,791",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,047,719,022",,"987,126,096","10,060,592,926","120,515,133,395",,,,,,"4,130,203,651",,,"2,248,350,358","367,940,135",,,,,,,,,,"31,861,537,028","4,418,181,539",,,,"796,096,341","-1,289,150,272","1,369,671,655",,"625,758,871",,,,,,,,,,,,"10,251,622,681",,"1,274,319,044","8,977,303,637","14,669,804,220",,,,,,,"152,376,670,423",,,,,,,"75,818,456"
[053260],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"656,305,996",,,,,,,,"-74,848,088",,"-9,213,450",,"922,947,683","987,886,157",,,,,,,,,,,"11,036,556",,,"1,650,553,430",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,"783,320,934",,,"783,320,934","34,225,832,868",,,,,,,,,"57,900,005","571,291,518",,,,,,,,,,"2,306,859,426","224,164,014",,,,"-73,024,982",,,,,,,,"-9,213,450","-74,848,088",,,,,,,"856,345,916",,"-11,915,822","868,261,738","1,080,509,930",,,,,,,"36,532,692,294",,,,,,,"-24,249,105"
[008870],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,444,230,357",,,,,,"-316,215,513",,"-87,648,569",,"-316,215,513",,"290,001,546","95,894,346",,,,,,,,,,"303,540,315",,,,"8,566,804,717",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"391,683,639",,,,,,,,,,,,,,,,,"1,435",,,"1,268,423,753",,"341,121,746","927,302,007","36,757,593,421",,,,,,,,,"305,159,182","112,693,189",,,,,,,,,"-391,188,884","12,011,035,074","2,165,267,368",,,,"-403,864,082",,,,,,,,,,,,,,,,"1,672,287,835",,"511,027,365","1,161,260,470","3,837,555,203",,,,,,,"48,768,628,495",,,,,,,
[001570],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,232,668,858",,,,,,"-26,307,909",,"-819,435,536",,"-26,307,909",,"134,201,637","8,147,138",,,,,,,,,,,,,,"4,244,128,164",,,,,,,,"3,226,744",,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,"2,081,192,076",,,,"34,128,940,204",,,,,,,,,"2,704,950,877","2,461,394,256",,,,,,,,,,"7,476,797,022","188,231,215",,,,"-845,743,445",,,,,,,,,,,,,,,,"2,926,935,521",,"12,422,230","2,914,513,291","3,115,166,736",,,,,,,"41,605,737,226",,,,,,,
[002990],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,574,551,097",,,,,,"-17,066,427",,"81,497,258",,"-17,066,427",,"5,477,501,702","2,185,240,445",,,,,,,,,,,,,,"3,248,693,805",,,,,,,,,"24,740,706,125",,,,,,709,,,,,,,,,,,,"752,935,872",,,,,,"24,676,275,294",,,,,,,,,,,,,,,,,,,,,,,,,,,,,703,,,"24,740,706,125",,,"24,740,706,125","253,113,476,844",,,,,,,,,"3,831,758,208","600,357,627",,,,,,,,,,"12,823,244,902","1,026,579,148",,,,"64,430,831",,,,,,,,,0,,"-671,438,614",,,,,"24,676,275,294",,,"24,676,275,294","25,702,854,442","24,676,275,294",,,,,,"265,936,721,746",,,,,,,"16,067,442,669"
[011780],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-161,125,291",,"8,702,820,433",,"-161,125,291",,,,,,,,,,,,,"-90,926,227",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-280,620",,,,,,,,,,,,,,,,,,,,,,,"46,827,998,495",,"-491,017,167","47,319,015,662",,,,,,,,,,,,,,,,,,,,,,,,,,"8,450,768,915",,,,,,,,,"9,159,840,464","-215,454,676","-241,565,355",,,,,"38,377,229,580",,,,,,,,,,,,,,,,,,
[214330],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,748,518,362",,,,,,,,,,,,"830,284,679","1,104,721,595",,,,,,,,,,,,,,"2,516,635,315",,,,,,,,,,,,,,,,,,,,,,,"17,389,416",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244,,,"2,096,342,023",,"-207,523,036","2,303,865,059","44,142,436,960",,,,,,,,,"569,595,265","65,413,507",,,,,,,,,,"6,265,153,677","792,199,720",,,,"-81,357,945",,,,,,,,,,,,,,,,"2,177,699,968",,"-201,299,601","2,378,999,569","2,969,899,688",,,,,,,"50,407,590,637",,,,,,,
[001210],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"914,527,066",,,,,,,"-474,185,301",,0,,,"3,533,972,787","3,904,780,070",,,,,,,,,,,,,,"11,677,529,031",,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,156",,,"-3,740,234,293",,"3,613,529,594","-7,353,763,887","85,282,635,845",,,,,,,,,"3,055,776,589","106,015,747",,,,,,,,,,"12,592,056,097","860,007,933",,,,"-474,185,301",0,0,,"-474,185,301",,0,,,,,,,,,,"-3,266,048,992",,"3,628,615,211","-6,894,664,203","-2,406,041,059",,,,,,,"97,874,691,942",,,,,,,
[073240],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,119,794,341",,,,,,"-7,711,903",,,,,,,,,,,,,,,,,,,,,"157,112,859,009",,,,,,,,,,,,,,,,,,,,,,,,,,,"87,157,401",,,,,,,,,,,,,,,,,,"-34,967,870,080",,,,,,,,,,,,,,,,,-91,,,"-6,800,867,931",,"-1,071,949,087","-5,728,918,844","529,528,701,704",,,-91,,,,,,,,,,,,,,,,,"172,232,653,350","-2,335,290,894",,,,"8,619,822,574",,,,,,,,,"9,454,292,100",,"-913,915,024",,,,,"-15,420,690,505",,"-1,040,057,924","-14,380,632,581","-13,085,399,611",,,,,,,"701,761,355,054",,,,,,,
