,dart_AdvertisingExpenses,dart_AmortisationExpense,dart_BadDebtExpenses,dart_Commissions,dart_CommunicationExpenses,dart_CostOfSalesFromConstructionContracts,dart_CostOfSalesFromDividends,dart_CostOfSalesFromInterest,dart_CostOfSalesFromRenderingOfServices,dart_CostOfSalesFromRoyalties,dart_CostOfSalesFromSaleOfGoods,dart_DepreciationExpense,dart_DividendIncome,dart_Donations,dart_EmployeeBenefits,dart_EntertainmentExpenses,dart_FreightExpenses,dart_GainArisingFromDifferenceBetweenCarryingAmountOfFinancialLiabilityExtinguishedAndConsiderationPaid,dart_GainOnForeignExchangeTranslations,dart_GainsForeignCurrencyTransactions,dart_GainsFromGovernmentGrants,dart_GainsOnDisposalsOfInvestments,dart_GainsOnDisposalsOfOtherNonCurrentAssets,dart_GainsOnDisposalsOfPropertyPlantAndEquipment,dart_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLoss,dart_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLoss,dart_IncomeTaxRelatingToRemeasurementsOfDefinedBenefitPlansOfOtherComprehensiveIncome,dart_IncomeTaxRelatingToShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLoss,dart_InsurancePremiums,dart_InterestExpenseFinanceExpense,dart_InterestIncomeFinanceIncome,dart_LossOnDispositionOfReceivables,dart_LossOnForeignExchangeTranslations,dart_LossesForeignCurrencyTransactions,dart_LossesOnDisposalsOfInvestments,dart_LossesOnDisposalsOfOtherNonCurrentAssets,dart_LossesOnDisposalsOfPropertyPlantAndEquipment,dart_MiscellaneousIncome,dart_MiscellaneousLosses,dart_OperatingIncomeLoss,dart_OrdinaryDevelopmentExpense,dart_OtherComprehensiveIncomeBeforeTaxChangeInFairValueOfFinancialLiabilityAttributableToChangeInCreditRiskOfLiability,dart_OtherComprehensiveIncomeBeforeTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,dart_OtherComprehensiveIncomeNetOfTaxChangeInFairValueOfFinancialLiabilityAttributableToChangeInCreditRiskOfLiability,dart_OtherComprehensiveIncomeNetOfTaxEffectsOfLimitInIAS19Paragraph58B,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossBeforeTax,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossBeforeTax,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,dart_OtherCostOfSales,dart_OtherGains,dart_OtherLosses,dart_OtherReversalsOfProvisions,dart_ProvisionForSeveranceIndemnities,dart_PublicationExpenses,dart_RentalExpenses,dart_RepairExpenses,dart_SalariesWages,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossBeforeTax,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,dart_SupplyExpenses,dart_TaxesDues,dart_TotalSellingGeneralAdministrativeExpenses,dart_TrainingExpenses,dart_TravelExpenses,dart_UtilityExpenses,dart_VehicleMaintenanceExpenses,dart_WritedownsOfInventories,dart_WritedownsOfPropertyPlantAndEquipment,entity_BasicEarningsLossPerShare,entity_ComprehensiveIncome,entity_ComprehensiveIncomeAttributableToAbstract,entity_ComprehensiveIncomeAttributableToNoncontrollingInterests,entity_ComprehensiveIncomeAttributableToOwnersOfParent,entity_CostOfSales,entity_CostOfSalesFromSaleOfGoods,entity_DilutedEarningsLossPerShare,entity_EarningsPerShareAbstract,entity_EmployeeBenefitsExpense,entity_FinanceCosts,entity_FinanceIncome,entity_GrossProfit,entity_IncomeTaxExpenseContinuingOperations,entity_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLoss,entity_IncomeTaxRelatingToRemeasurementsOfDefinedBenefitPlansOfOtherComprehensiveIncome,entity_OperatingIncomeLoss,entity_OtherComprehensiveIncome,entity_OtherComprehensiveIncomeNetOfTaxAvailableforsaleFinancialAssets,entity_OtherComprehensiveIncomeNetOfTaxExchangeDifferencesOnTranslation,entity_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,entity_OtherComprehensiveIncomeNetOfTaxHedgesOfNetInvestmentsInForeignOperations,entity_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossBeforeTax,entity_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,entity_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossBeforeTax,entity_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,entity_OtherGains,entity_OtherLosses,entity_ProfitLoss,entity_ProfitLossAttributableToAbstract,entity_ProfitLossAttributableToNoncontrollingInterests,entity_ProfitLossAttributableToOwnersOfParent,entity_ProfitLossBeforeTax,entity_ProfitLossFromContinuingOperations,entity_ProfitLossFromDiscontinuedOperations,entity_Revenue,entity_RevenueFromSaleOfGoods,entity_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,entity_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,entity_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,entity_StatementOfComprehensiveIncomeAbstract,entity_TotalSellingGeneralAdministrativeExpenses,ifrs_AdjustmentsForAmountsTransferredToInitialCarryingAmountOfHedgedItems,ifrs_AdministrativeExpense,ifrs_BasicEarningsLossPerShare,ifrs_BasicEarningsLossPerShareFromContinuingOperations,ifrs_BasicEarningsLossPerShareFromDiscontinuedOperations,ifrs_ComprehensiveIncome,ifrs_ComprehensiveIncomeAttributableToAbstract,ifrs_ComprehensiveIncomeAttributableToNoncontrollingInterests,ifrs_ComprehensiveIncomeAttributableToOwnersOfParent,ifrs_CostOfSales,ifrs_DepreciationAndAmortisationExpense,ifrs_DifferenceBetweenCarryingAmountOfNoncashAssetsDistributedAndCarryingAmountOfDividendsPayable,ifrs_DilutedEarningsLossPerShare,ifrs_DilutedEarningsLossPerShareFromContinuingOperations,ifrs_DilutedEarningsLossPerShareFromDiscontinuedOperations,ifrs_DistributionCosts,ifrs_EarningsPerShareAbstract,ifrs_EmployeeBenefitsExpense,ifrs_FinanceCosts,ifrs_FinanceIncome,ifrs_GainsArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,ifrs_GainsLossesArisingFromDifferenceBetweenPreviousCarryingAmountAndFairValueOfFinancialAssetsReclassifiedAsMeasuredAtFairValue,ifrs_GainsLossesOnCashFlowHedgesNetOfTax,ifrs_GainsLossesOnExchangeDifferencesOnTranslationBeforeTax,ifrs_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,ifrs_GainsLossesOnHedgesOfNetInvestmentsInForeignOperationsNetOfTax,ifrs_GainsLossesOnNetMonetaryPosition,ifrs_GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsBeforeTax,ifrs_GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsNetOfTax,ifrs_GrossProfit,ifrs_IncomeTaxExpenseContinuingOperations,ifrs_IncomeTaxRelatingToAvailableforsaleFinancialAssetsOfOtherComprehensiveIncome,ifrs_IncomeTaxRelatingToDefinedBenefitPlansOfOtherComprehensiveIncome,ifrs_IncomeTaxRelatingToInvestmentsInEquityInstrumentsOfOtherComprehensiveIncome,ifrs_LossesArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,ifrs_OtherComprehensiveIncome,ifrs_OtherComprehensiveIncomeBeforeTaxActuarialGainsLossesOnDefinedBenefitPlans,ifrs_OtherComprehensiveIncomeBeforeTaxAvailableforsaleFinancialAssets,ifrs_OtherComprehensiveIncomeBeforeTaxCashFlowHedges,ifrs_OtherComprehensiveIncomeBeforeTaxExchangeDifferencesOnTranslation,ifrs_OtherComprehensiveIncomeBeforeTaxGainsLossesFromInvestmentsInEquityInstruments,ifrs_OtherComprehensiveIncomeBeforeTaxGainsLossesOnRevaluation,ifrs_OtherComprehensiveIncomeBeforeTaxHedgesOfNetInvestmentsInForeignOperations,ifrs_OtherComprehensiveIncomeNetOfTaxActuarialGainsLossesOnDefinedBenefitPlans,ifrs_OtherComprehensiveIncomeNetOfTaxAvailableforsaleFinancialAssets,ifrs_OtherComprehensiveIncomeNetOfTaxCashFlowHedges,ifrs_OtherComprehensiveIncomeNetOfTaxExchangeDifferencesOnTranslation,ifrs_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,ifrs_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRevaluation,ifrs_OtherComprehensiveIncomeNetOfTaxHedgesOfNetInvestmentsInForeignOperations,ifrs_OtherRevenue,ifrs_ProfitLoss,ifrs_ProfitLossAttributableToAbstract,ifrs_ProfitLossAttributableToNoncontrollingInterests,ifrs_ProfitLossAttributableToOwnersOfParent,ifrs_ProfitLossBeforeTax,ifrs_ProfitLossFromContinuingOperations,ifrs_ProfitLossFromDiscontinuedOperations,ifrs_ReclassificationAdjustmentsOnAvailableforsaleFinancialAssetsNetOfTax,ifrs_ReclassificationAdjustmentsOnCashFlowHedgesNetOfTax,ifrs_ReclassificationAdjustmentsOnExchangeDifferencesOnTranslationNetOfTax,ifrs_ReclassificationAdjustmentsOnHedgesOfNetInvestmentsInForeignOperationsNetOfTax,ifrs_Revenue,ifrs_RevenueFromConstructionContracts,ifrs_RevenueFromDividends,ifrs_RevenueFromInterest,ifrs_RevenueFromRenderingOfServices,ifrs_RevenueFromRoyalties,ifrs_RevenueFromSaleOfGoods,ifrs_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod
[060310],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"155,270,211",,,,,,,,,,,,"128,689,561","28,764,992",,,,,,,,,,,,"742,520,267",,,,,,,,,,,,,,,,,,,,,,,,"6,111,965",,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,"206,741,851",,,"206,741,851","4,648,663,731",,,5,,,,,,"332,837,905","278,913,803",,,,,,,,,,"897,790,478","640,792",,,,,"6,111,965",,,,,,,,,,,,,,,,"200,629,886",,,"200,629,886","201,270,678",,,,,,,"5,546,454,209",,,,,,,
[095570],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,504,184,591",,,,,,,,,,,,"1,280,315,149","625,506,802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-393,159,509",,,,,,,,,,,,,,,,,,,,,,,,,,,648,,,"6,608,521,183",,"2,389,320,557","4,219,200,626","219,123,657,671",,,648,,,,,,"10,251,038,212","237,568,002",,,,,,,,,,,"2,087,423,017",,,,,"-449,578,528",,,,,,,,,,,,,,,,"7,058,099,711",,"2,643,958,054","4,414,141,657","9,145,522,728",,,,,,,"237,627,842,262",,,,,,,
[068400],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51,710",,,,,,,,,,,,,,,,,"138,736,111",,,,196,,,"3,791,615,167",,,"3,791,615,167",,,,196,,,,,,,,,,,,,,,,,,"-1,213,442,094",,,,,"-559,395,192",,,,,,,,,"-7,647,955",,"-567,094,857",,,,,"4,351,010,359",,,"4,351,010,359","5,564,452,453",,,,,,,,,,,,,,
[006840],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,168,229,910",,,,,,,,,,,,"6,396,160,701","6,818,506,793",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"126,487,636",,"-244,176,399",,,,,,,,,,,,,,,"12,032,443,086",,,,"1,981",,,"37,395,789,750",,"12,065,466,268","25,330,323,482","521,825,309,115",,,,,,,,,"19,407,053,998","5,904,949,477",,,,,,,,,,"216,454,305,334","3,158,125,406",,,,,"-179,257,661",,,,,,,,,,,,,,,,"37,575,047,411",,,,"40,733,172,817",,,,,,,"738,279,614,449",,,,,,,
[054620],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,340,711,573",,,,,,,,,,,,"298,200,617","192,056,593",,,,,,,,,,,,"6,350,699,903",,,,,,,,,,,,,,,,,,,,,,,,"1,852,881",,,,,,,,,,,,,,,,,,,,,,,"-803,583,246",,,,159,,,"3,286,385,467",,"-46,559,859","3,332,945,326","68,055,596,031",,,150,,,,,,"1,495,548,664","1,239,877,493",,,,,,,,,,"11,691,411,476","1,103,104,136",,,,,"1,888,423",,,,,,,,,,,,,,,,"3,284,497,044",,"-46,559,954","3,331,056,998","4,387,601,180",,,,,,,"79,747,007,507",,,,,,,
[027410],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42,310,284,024",,,,,,"-104,510,166",,"20,200,507",,"-104,510,166",,"2,713,496,849","4,569,658,862",,,,,,,,,,,,"171,124,631,478",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"325,850,142",,,,"1,337",,,"31,978,426,591",,"-234,461,020","32,212,887,611","670,816,762,228",,,"1,337",,,,,,"2,420,039,032","4,737,594,500",,,,,,,,,,"213,434,915,502","11,034,791,371",,,,,"-84,309,659",,,,,,,,,"10,612,056",,"9,588,451",,,,,"32,062,736,250",,"-234,111,173","32,296,847,423","43,097,527,621",,,,,,,"884,251,677,730",,,,,,,
[001460],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,865,012,091",,,,,,,,"-202,137,952",,,,,,,,,,,,,,,,,"11,808,650,429",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42,860,335","8,709,811,434",,,"4,063",,,"2,369,029,871",,"-11,365,382","2,380,395,253","21,482,843,618",,,"4,063",,,,,,,,,,,,,,,,,"16,673,662,520","939,720,853",,,,,"-202,137,952",,,,,,,,,,,"-202,137,952",,,,,"2,571,167,823",,"-11,365,382","2,582,533,205","3,510,888,676",,,,,"202,137,952",,"38,156,506,138",,,,,,,
[032040],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,390,801,921",,,,,,,,"85,018,095",,"-1,303,469,198",,,,,,,,,,,,,,,"2,478,485,743",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-23,215,500",,"364,727,374",,,"-342,885,420",,,,,,,,,,,,"1,729,735,220",,,,72,,,"-239,272,705",,,,"47,176,200,437",,,50,,,,,,"1,127,642,506","1,960,018,357",,,,,,,,,,"4,869,287,664","637,254,068",,,,,"-1,218,451,103",,,,,,,,,"105,525,000",,"1,891,438",,,,,"979,178,398",,,,"1,616,432,466",,,,,,,"52,045,488,101",,,,,,,
[001040],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-411,893,000",,,,,,,"175,675,605,000",,"104,382,903,000","71,292,702,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"255,905,984,000",,,,,,,,,,,,,,,,,,
[079160],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,472,437,152",,,,,,,,"310,325,597",,,,"1,950,871,713","2,072,273,962",,,,,,,,,,,,"116,109,942,073",,,,,,,,"-316,731,538",,,,,,,,,,,,,,,,,,,,,,"408,805,854",,,,,,,,,,,,,,,,,"241,827,797",,,,441,,,"9,303,411,818",,,,"126,961,887,046",,,441,,,,,,"7,934,460,085","6,817,849,143",,,,,,,,,,"130,582,379,225","5,639,529,269",,,,,"310,325,597",,,,,,,,,"33,944,552",,"-132,424,809",,,,,"8,993,086,221",,"-339,191,064","9,332,277,285","14,632,615,490",,,,,,,"257,544,266,271",,,,,,,
[130960],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,178,322,509",,,,,,,,"-7,898,110,902",,,,"2,011,815,839","4,031,463,034",,,,,,,,,,,,"56,738,454,164",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-8,983,795,804",,,,,,,,,,,,,,,,,"-3,483,174,572",,,,"2,364","2,364",,"82,463,531,364",,"-888,694,579","83,352,225,943","227,220,673,345",,,"2,364","2,364",,,,,"6,149,253,264","4,574,884,353",,,,,,,,,,"65,916,776,673","14,730,209,645",,,,,"-7,898,110,902",,,,,,,,,"1,063,431,939",,"22,252,963",,,,,"90,361,642,266",,"-836,163,592","91,197,805,858","105,091,851,911","90,361,642,266",,,,,,"293,137,450,018",,,,,,,
[000120],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"751,165,283",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,604,156,192",,,,,,,,,,,,,,,,,,,,,,,,"8,123,893,941",,"1,062,958,775","7,060,935,166",,,,,,,,,,,,,,,,,,,,,,,,,,,"751,165,283",,,,,,,,,"18,799,260","-193,480,333","-678,309,836",,,,,"7,372,728,658",,,,,,,,,,,,,,,,,,
[035760],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"63,148,492,708",,,,,,,,"-15,874,132,025",,,,,,,,,,,,,,,,,"248,118,794,472",,,,,,,,,,,,,,,"4,628",,,,,,,,,,,,,,,"4,832,654,651",,,,,,,,,,,,,,,,,"11,802,357,907",,,,,,,"18,072,814,005",,"5,953,011,406","12,119,802,599","267,808,418,944",,,,,,,,,"9,741,028,670","5,020,080,317",,,,,,,,,,"311,267,287,180","16,136,227,884",,,,,"-15,874,132,025",,,,,,,,,"-19,732,149,179",,,,,,,"33,946,946,030",,"6,050,508,935","27,896,437,095","50,083,173,914","33,946,946,030",,,,,,"579,075,706,124",,,,,,,
[097950],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"225,374,700,000",,,,,,,,,,,,"23,799,553,000","65,079,495,000",,,,,,,,,,,,"489,246,122,000",,,,,,,,,,,,,,,"6,499,000",,,,,,,,,,,,,,,"-193,482,000",,"-68,109,000",,,,,,,,,,,,,,,,,,,"6,540",,,"34,319,208,000",,"7,260,141,000","27,059,067,000","2,405,274,382,000",,,"6,486",,,,,,"125,339,407,000","77,378,115,000",,,,,,,,,,"714,620,822,000","38,401,661,000",,,,,"-65,691,136,000",,,,,,,,,"-44,602,752,000",,"-20,355,188,000",,,,,"100,010,344,000",,"7,754,710,000","92,255,634,000","138,412,005,000",,,,,,,"3,119,895,204,000",,,,,,,"2,278,539,000"
[051500],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,346,258,628",,,,,,,,,,,,"123,257,750","1,814,384,310",,,,,,,,,,,,"52,609,582,536",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-748,901,573",,,,,,,"-748,951,344",,,,93,,,,,,,"411,239,861,299",,,93,,,,,,"1,940,387,592","770,329,009",,,,,,,,,,"55,955,841,164","230,387,748",,,,,,,,,,,,,,,,,,,,,,,,,"493,909,698","263,521,950",,,,,,"467,195,702,463",,,,,,,"8,836,213"
[058820],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"140,791,912",,,,,,,,,,,,"52,317,084","7,891,447",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27,810,706",,,,2,,,"216,288,214",,,,,,,2,,,,,,"32,198,638","35,458,597",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"188,477,508",,,,"188,477,508","188,477,508",,,,,,"6,029,292,915",,,,,,,
[023460],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,778,429,377",,,,,,,,,,,,"895,492,442","1,033,026,134",,,,,,,,,,,,,,,,,,,,,"-2,220,875",0,"8,609,671","1,665,048,299",,,,,,,,,,,,"703,903",,,,,,,,,,,,,,,,,,0,,,,,112,,,,,,,"3,923,036,699",,,,"43,836,833,415",,,,,,,,,,,,,,,,,,,,,"1,726,468,657",,,,,"8,609,671",,,,,,,,,,,,,,,"925,823,120","3,914,427,028",,,,"5,640,895,685",,,,,,,"49,615,262,792",,"273,098,035","3,495,111,996",,,,
[065770],,,,,,,,,,,"9,533,510,625",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,301,929,490",,,,,,,,,,,"396,159,792","509,792,908","554,709,378",,,,,,,,,,,,"2,920,644,597",,,,,,,,,,,,"1,714,830,146",,,-240,,,,,,,,,,,,,,,,,,,,,,,,,0,"-2,506,462","1,813,253,795",,,,,,,,,567,,,"7,267,514,152",,"-3,282,391","7,270,796,543","11,644,500,563",,,567,,,,,,"1,160,084,428","215,218,885",,,,,,,,,,"618,715,107","-721,331,845",,,,,"1,207,601,827",,,,,,,,,"1,259,927,790",,,,"-52,325,963",,"483,535,804","6,059,912,325",,"-2,506,462","6,062,418,787","-3,291,711,503","-2,570,379,658","8,630,291,983",,,,,"12,263,215,670",,,,,,"9,966,426,071",
[000590],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,001,062,991",,,,,,,,"-4,104,596,252",,"-276,526,871",,"8,191,370,799","23,965,025",,,,,,,,,,,,"3,662,275,371",,,,,,,,"1,806,431,763",,,,,,,,,,,,,,,,,,,,,,,,,,,"1,858,528,328",,,,,,,,,,,,,,,,"7,969",,,"6,619,852,657",,,,"27,188,729,394",,,,,,,,,"169,933,014","767,467,221",,,,,,,,,,"8,663,338,362","2,765,027,192",,,,,"-4,381,123,123",,,,,,,,"-276,526,871","-4,086,870,260",,"-17,725,992",,,,,"11,000,975,780",,,,"13,766,002,972","11,000,975,780",,,,,,"35,852,067,756",,,,,,,
[068790],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,011,633,848",,,,,,,,,,,,"1,206,498,320","1,427,500,107",,,,,,,,,,,,"2,159,179,402",,,,,,,,"-18,729,492",,,,,,,,,,,,,,,,"-17,721,819",,,,,,,,,,,,,,,,,,,,,,,"-18,729,492",,,"3,248,281,595",20,,,"424,003,859",,,,"17,679,764,941",,,20,,,,,,"1,569,752,468","57,882,158",,,,,,,,,,"8,246,583,759",,,,,,"62,831,896",,,,,,,,,,,,,,,,,,,,"1,372,876,308",,,,,,,"25,926,348,700",,,,,,,
[004840],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,612,072,000",,,,,,,,,,"-2,350,974,097",,"1,392,428,807","809,749,321",,,,,,,,,,,,"20,398,111,077",,,,,,,,"4,401,245,577",,,,,,,,,,,,,,,,"-140,463,482",,,,,,,,,,,"4,461,095,981",,,,,,,,,,,,,,,,491,491,,"10,741,717,416",,,,"110,736,210,725",,,491,491,,,,,"6,265,053,515","3,173,934,330",,,,,,,,,,"39,010,183,077","2,870,477,306",,,,,"-2,491,437,579",,,,,,,,,,,,,,,,"13,233,154,995",,,,"16,103,632,301",,,,,,,"149,746,393,802",,,,,,,
[155660],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"510,873,707",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-50,257,058","1,654,066,042",,,,,,,,,,,,,,,,,,,,,,,,,,,"510,873,707",,,,,,,,,"394,666,487",,"116,207,220",,,,,"1,092,935,277",,,,,,,,,,,,,,,,,,
[017940],,,,,,,,,,,,,,,,,,,,,,,,,"38,060,170",0,,,,,,,,,,,,,,"18,819,537,763",,,,,,,"389,315,318",,0,,,"81,189,429,549","71,946,560,008",,,,,,,,,,,,"108,174,473,372",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"731,671,584",,,,,,,,,,,,,,,,,,"14,779,511",,,,"3,939",,,"23,788,409,491",,"769,473,399","23,018,936,092","1,030,094,700,200",,,,,,,,,"13,082,027,309","3,805,109,877",,,,,,,,,,"126,994,011,135","8,344,086,971",,,,,"351,255,148",0,"-997,283,454","371,272,565","283,654,623",,,,,,,,,,,,"23,437,154,343",,"665,540,219","22,771,614,124","31,781,241,314",,,,,,,"1,157,088,711,335",,,,,,,
[037370],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"113,272,903","17,927,266",,,,,,,,,"1,166,208,190",,,,,,,,,,,,,,,,,,,,,,,,,"2,712,429,523",,,,,,,,,,,,,,,,,"58,379,252","164,615,657",,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,124,,,"979,704,839",,"47,890,222","931,814,617","31,508,092,823",,,,,,,,,"349,911,373","408,256,482",,,,,,,,,,"3,878,637,713","244,848,460",,,,,0,,,,,,,,,,,,,,,,"979,704,839",,"47,890,222","931,814,617","1,224,553,299",,,,,,,"35,386,730,536",,,,,,,
[079190],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"82,818,573",,,,,,,,,,,,"436,263,588","-140,085,023",,,,,,,,,,,,"3,778,784,370",,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,"3,814,598",,,,8,,,"146,120,571",,,,"11,185,287,811",,,,,,,,,"695,745,081","178,883,870",,,,,,,,,,"3,861,602,943",0,,,,,"3,814,598",,,,,,,,,,,,,,,,"142,305,973",,,,"142,305,973",,,,,,,"15,046,890,754",,,,,,,
[007700],,,,,,,,,,,,,,,,,,,,,,,,,,"-29,457",,,,,,,,,,,,,,"3,056,538,200",,,"-130,922",,,,"4,602,300",,"-130,922",,,"411,513,449","218,520,631",,,,,,,,,,,,"42,313,741,637",,,,,,,,,,,,,,,,,,,,,"-29,457",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,,,"2,453,024,211",,,,"32,802,725,001",,,,,,,,,"665,990,025","65,545,143",,,,,,,,,,"45,370,279,837","578,804,038",,,,,"4,500,835",,,,"4,602,300",,,,,,,,,,,,"2,448,523,376",,,,"3,027,327,414",,,,,,,"78,173,004,838",,,,,,,"378,241,278"
[900290],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"77,637,555",,,,,,,,,,,,"705,524",,,,,,,,,,,,,"4,604,478",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-13,657,191",,,"4,788,426","540,449",,,,,,,"154,147,888",,,,,,,,,"2,937,849",,,,,,,,,,,"87,030,459","19,052,543",,,,,,,,,,,,,,,,,,,,,"42,695,495",,"42,695,495","42,695,495","61,748,039",,,,,,,"241,178,347",,,,,,,
[078930],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
