,dart_AdvertisingExpenses,dart_AllowanceForOtherDoubtfulAccounts,dart_AmortisationExpense,dart_BadDebtExpenses,dart_Commissions,dart_CommunicationExpenses,dart_ConferenceExpenses,dart_CostOfSalesFromConstruction,dart_CostOfSalesFromConstructionContracts,dart_CostOfSalesFromRenderingOfServices,dart_CostOfSalesFromRenderingOfServicesCommission,dart_CostOfSalesFromRenderingOfServicesProcession,dart_CostOfSalesFromRenderingOfServicesRental,dart_CostOfSalesFromRenderingOfServicesTransportation,dart_CostOfSalesFromSaleOfGoods,dart_CostOfSalesFromSaleOfGoodsMerchandises,dart_CostOfSalesFromSaleOfGoodsProduct,dart_CostOfSalesFromSaleOfGoodsRealEstate,dart_CostOfSalesFromServices,dart_CumulativeLossPreviouslyRecognisedInOtherComprehensiveIncomeArisingFromReclassificationOfFinancialAssetsOutOfFairValueThroughOtherComprehensiveIncomeIntoFairValueThroughProfitOrLossMeasurementCategory,dart_DepreciationExpense,dart_DividendIncome,dart_DividendIncomeNonOperating,dart_Donations,dart_EmployeeBenefits,dart_EngagementExpenses,dart_EntertainmentExpenses,dart_ExclusiveLineUseExpense,dart_ExpenseForManagementOfAffairs,dart_ExpensesOfProvisionsForRestoration,dart_ExportOverallExpense,dart_FreightExpenses,dart_GainOnForeignExchangeTranslations,dart_GainsForeignCurrencyTransactions,dart_GainsFromCommission,dart_GainsFromFinancialGuaranteeFinancialIncome,dart_GainsOnDisposalsOfAvailableForSaleFinancialAssets,dart_GainsOnDisposalsOfAvailableForSaleFinancialAssetsFinancialIncome,dart_GainsOnDisposalsOfFairValueFinancialAssetFinancialIncome,dart_GainsOnDisposalsOfHeldForTradingFinancialAssets,dart_GainsOnDisposalsOfIntangibleAssets,dart_GainsOnDisposalsOfInventory,dart_GainsOnDisposalsOfInvestments,dart_GainsOnDisposalsOfOtherNonCurrentAssets,dart_GainsOnDisposalsOfPropertyPlantAndEquipment,dart_GainsOnForeignCurrencyTransactionsFiancialIncome,dart_GainsOnForeignExchangeTranslationsFinancialIncome,dart_GainsOnSaleOfInvestmentsInAssociates,dart_GainsOnTransactionOfDerivativeFinancialInstrumentsFinancialIncome,dart_GainsOnTransactionOfForeignExchangeForwardFinancialIncome,dart_GainsOnValuationOfDerivativeFinancialInstrumentsFinancialIncome,dart_GainsOnValuationOfFairValueFinancialAsset,dart_GainsOnValuationOfFairValueFinancialAssetFinancialIncome,dart_GainsOnValuationOfForeignExchangeForwardFinancialIncome,dart_GainsOnValuationOfHeldForTradingFinancialAssets,dart_GainsOnValuationOfLongTermFinancialInstruments,dart_ImpairmentLossesOnAssociates,dart_ImpairmentLossesOnAvailableForSaleFinancialAssetsFinancialExpense,dart_ImpairmentLossesOnIntangibleAssets,dart_InsurancePremiums,dart_InterestExpenseFinanceExpense,dart_InterestIncomeFinanceIncome,dart_LeaseholdAdministrationExpense,dart_LentIncome,dart_LossOnForeignExchangeTranslations,dart_LossesForeignCurrencyTransactions,dart_LossesFromRedemptionOfBonds,dart_LossesOnDisposalOfFairValueFinancialLiabilities,dart_LossesOnDisposalOfHeldForTradingFinancialAssets,dart_LossesOnDisposalOfIntangibleAssets,dart_LossesOnDisposalOfInvestmentProperty,dart_LossesOnDisposalsOfAvailableForSaleFinancialAssetsFinancialExpense,dart_LossesOnDisposalsOfFairValueFinancialAssetFinancialExpense,dart_LossesOnDisposalsOfInvestments,dart_LossesOnDisposalsOfPropertyPlantAndEquipment,dart_LossesOnDispositionOfReceivablesFinancialExpense,dart_LossesOnForeignCurrencyTransactionsFiancialExpense,dart_LossesOnForeignExchangeTranslationsFinancialExpense,dart_LossesOnLitigationSettlements,dart_LossesOnTransactionOfDerivativeFinancialInstrumentsFinancialExpense,dart_LossesOnTransactionOfForeignExchangeForwardFinancialExpense,dart_LossesOnValuationOfDerivativeFinancialInstrumentsFinancialExpense,dart_LossesOnValuationOfFairValueFinancialAsset,dart_LossesOnValuationOfFairValueFinancialAssetFinancialExpense,dart_LossesOnValuationOfFairValueFinancialLiabilities,dart_LossesOnValuationOfForeignExchangeForwardFiancialExpense,dart_LossesOnValuationOfHeldForTradingFinancialAssets,dart_MembershipExpenses,dart_MiscellaneousExpenses,dart_MiscellaneousIncome,dart_MiscellaneousLosses,dart_NetworkContactSettleExpense,dart_OperatingExpenses,dart_OperatingIncomeLoss,dart_OrdinaryDevelopmentExpense,dart_OtherCostOfSales,dart_OtherFinancialExpenses,dart_OtherFinancialIncome,dart_OtherGains,dart_OtherLosses,dart_PackingExpenses,dart_PersonalExpense,dart_ProfitsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,dart_ProvisionForSeveranceIndemnities,dart_PublicationExpenses,dart_RentalExpenses,dart_RepairExpenses,dart_RevenueFromConstruction,dart_RevenueFromRenderingOfServicesCommission,dart_RevenueFromRenderingOfServicesProcession,dart_RevenueFromRenderingOfServicesRental,dart_RevenueFromRenderingOfServicesTransportation,dart_RevenueFromSaleOfGoodsMerchandise,dart_RevenueFromSaleOfGoodsProduct,dart_RevenueFromSaleOfGoodsRealEstate,dart_RevenueFromServices,dart_ReversalOfImpairmentLossesOnIntangibleAssets,dart_SalariesWages,dart_SalesPromotionExpenses,dart_SamplesExpenses,dart_SupplyExpenses,dart_TaxesDues,dart_TotalSellingGeneralAdministrativeExpenses,dart_TrainingExpenses,dart_TravelExpenses,dart_UtilityExpenses,dart_VehicleMaintenanceExpenses,dart_WarrantyExpenses,entity_BasicEarningsLossPerShare,entity_CostOfSales,entity_DilutedEarningsLossPerShare,entity_EarningsPerShareAbstract,entity_FinanceCosts,entity_FinanceIncome,entity_GrossProfit,entity_IncomeStatementAbstract,entity_OperatingExpenses,entity_OperatingIncomeLoss,entity_OtherGains,entity_OtherLosses,entity_ProfitLossBeforeTax,entity_ProfitLossFromDiscontinuedOperations,entity_Revenue,entity_RevenueFromRenderingOfServices,entity_TotalSellingGeneralAdministrativeExpenses,ifrs_BasicEarningsLossPerShare,ifrs_BasicEarningsLossPerShareFromContinuingOperations,ifrs_BasicEarningsLossPerShareFromDiscontinuedOperations,ifrs_CostOfSales,ifrs_DilutedEarningsLossPerShare,ifrs_DilutedEarningsLossPerShareFromContinuingOperations,ifrs_DilutedEarningsLossPerShareFromDiscontinuedOperations,ifrs_EarningsPerShareAbstract,ifrs_EmployeeBenefitsExpense,ifrs_FinanceCosts,ifrs_FinanceIncome,ifrs_GrossProfit,ifrs_IncomeTaxExpenseContinuingOperations,ifrs_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,ifrs_OtherRevenue,ifrs_ProfitLoss,ifrs_ProfitLossBeforeTax,ifrs_ProfitLossFromContinuingOperations,ifrs_ProfitLossFromDiscontinuedOperations,ifrs_Revenue,ifrs_RevenueFromConstructionContracts,ifrs_RevenueFromDividends,ifrs_RevenueFromRenderingOfServices,ifrs_RevenueFromRoyalties,ifrs_RevenueFromSaleOfGoods,ifrs_SharebasedPaymentTransactions
[024120],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,617,636,963",,,,,"30,702,807","7,968,111",,,,,,,,,,,,,,,,,,,,,,,"2,607,273,463",,,,,,,,,,,,,,,,,,,,,,,308,,,"30,772,240,116",,,,,,"682,422,260","1,248,941,700","6,224,910,426","660,840,381",,,"3,546,050,718","4,206,891,099",,,"36,997,150,542",,,,,,
[083470],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146,444,306","839,888,095",,,,,,,,,,,,,,"373,577,577","219,084,576",,,,,,,,,,,,,,,"841,680,313",,,,,,,,,,,,,,,,,"503,071,757",,,,,"151,059,454","23,001,507",,,,,,,,,,,,,,,,,,,,,,,"1,710,497,334",,,,,,,,,,,,,"565,505,816",,,,,,,,,,29,,,"12,828,363,857",29,,,,,"1,215,257,890","1,205,416,977","2,779,074,907",,,,"621,288,791","621,288,791",,,"15,607,438,764",,,,,,
[036030],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,178,884,914",,,,,"165,355,460","420,787,657",,,,,,,,,,,,,,,,,,,,,,,"2,450,666,073",,,,,,,,,,,,,,,,,,,,,,,-12,,,"51,801,960,007",,,,,,"14,109,142","295,610,511","3,629,550,987","-1,664,344,385","14,736,604",,"-444,653,695","1,219,690,690",,,"55,431,510,994",,,,,,
[060370],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,601,019,934",,,,,"47,292,432","-7,699,879",,,,,,,,,,,,,,,,,,,,,,,"1,052,068,702",,,,,,,,,,,,,,,,,,,,,,,138,,,"18,186,296,413",,,,,,"243,466,308","110,096,352","4,653,088,636","691,830,892",,,"2,830,811,397","3,522,642,289",,,"22,839,385,049",,,,,,
[003550],,,,,,,,,,,,,,,,,,,,,"5,026,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,248,000,000",,,,"51,329,000,000","47,098,000,000",,,,,,,,"11,055,000,000",,,,,,,,,"29,931,000,000",,,,,,,,,,,,,,,,,,,,,"1,824",,,,"503,000,000",,,,,,,,,,,,,,,,,,,,,,"102,415,000,000",,,"320,526,000,000","422,941,000,000",,,"98,427,000,000",,,,"68,496,000,000",,
[001120],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,661,512,585",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38,669,980,515",,,,,,,,,601,,,,"-1,847,608,116",,,,,,,,,,,,,"690,271,283,455",,,,,,,,"56,331,493,100","15,279,711,572",,,"23,231,172,015","38,510,883,587",,,"746,602,776,555",,,,,,
[051900],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"194,971,721,234",,,,,"3,123,411,412","6,736,000,631",,,,,,,,,,,,,,,,,,,,,,,"345,747,271,643",,,,,,,,,,,,,,,,,,,,,,,"10,099",,,"418,350,963,652","10,112",,,,,"2,650,467,916","22,124,415,976","540,718,992,877","41,572,807,602",,,"169,260,272,473","210,833,080,075",,,"959,069,956,529",,,,,,
[032640],,,,,"1,565,296,000,000",,,,,,,,,,,,,,,,"418,772,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"216,478,000,000",,,,,"19,730,000,000","22,285,000,000",,,,,,,,,,,,,,,,,,"169,822,000,000",,,,,"2,153,890,000,000",,,,,,,,,,,,,,,,,,,,,,,334,,,"684,164,000,000",,,,,,"32,925,000,000","5,918,000,000","2,370,368,000,000","41,252,000,000",,,"145,664,000,000","186,916,000,000",,,"3,054,532,000,000",,,,,,
[011070],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,923,584,629",,,,,"14,966,593,144","19,577,299,631",,,,,,,,,,,,,,,,,,,,,,,"125,654,352,991",,,,,,,,,,,,,,,,,,,,,,"73,304,008,849","1,441",,,"1,518,277,815,838","1,441",,,,,"9,733,860,429","3,203,520,273","176,577,937,620","5,690,177,911",,,"34,092,360,075","39,782,537,986",,,"1,694,855,753,458",,,,,,
[066570],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"123,258,000,000",,,,,"294,072,000,000","213,955,000,000",,,,,,,,,,,,,,,,,,,,,,,"1,512,735,000,000",,,,,,608,,,,,,,,,,,,,,,,"155,006,000,000",,,,"6,592,185,000,000",,,,,,"106,934,000,000","69,443,000,000","1,635,993,000,000","58,480,000,000",,,"107,404,000,000","165,884,000,000",,,"8,228,178,000,000",,,,,,
[108670],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,280,000,000",,,,,"4,381,000,000","3,596,000,000",,,,,,,,,,,,,,,,,,,,,,,"136,252,000,000",,,,,,,,,,,,,,,,,,,,,,,,"2,086",-23,"571,381,000,000",,"2,098",-23,,,"4,899,000,000","998,000,000","167,532,000,000","7,336,000,000",,,"20,602,000,000","28,164,000,000","20,828,000,000","-226,000,000","738,913,000,000",,,,,,
[051910],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"630,050,000,000",,,,,"87,506,000,000","184,824,000,000",,,,,,,,,,,,,,,,,,,,,,,"562,621,000,000",,,,,,,,,"5,536",,,,,,,,,,,,,,,,,"4,044,002,000,000",,,,,,"35,938,000,000","44,541,000,000","1,192,671,000,000","118,055,000,000",,,"423,280,000,000","541,335,000,000",,,"5,236,673,000,000",,,,,,
