,dart_AdvertisingExpenses,dart_AmortisationExpense,dart_BadDebtExpenses,dart_Commissions,dart_CommunicationExpenses,dart_CostOfSalesFromConstructionContracts,dart_CostOfSalesFromDividends,dart_CostOfSalesFromInterest,dart_CostOfSalesFromRenderingOfServices,dart_CostOfSalesFromRoyalties,dart_CostOfSalesFromSaleOfGoods,dart_DepreciationExpense,dart_DividendIncome,dart_Donations,dart_EmployeeBenefits,dart_EntertainmentExpenses,dart_FreightExpenses,dart_GainArisingFromDifferenceBetweenCarryingAmountOfFinancialLiabilityExtinguishedAndConsiderationPaid,dart_GainOnForeignExchangeTranslations,dart_GainsForeignCurrencyTransactions,dart_GainsFromGovernmentGrants,dart_GainsOnDisposalsOfInvestments,dart_GainsOnDisposalsOfOtherNonCurrentAssets,dart_GainsOnDisposalsOfPropertyPlantAndEquipment,dart_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLoss,dart_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLoss,dart_IncomeTaxRelatingToRemeasurementsOfDefinedBenefitPlansOfOtherComprehensiveIncome,dart_IncomeTaxRelatingToShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLoss,dart_InsurancePremiums,dart_InterestExpenseFinanceExpense,dart_InterestIncomeFinanceIncome,dart_LossOnDispositionOfReceivables,dart_LossOnForeignExchangeTranslations,dart_LossesForeignCurrencyTransactions,dart_LossesOnDisposalsOfInvestments,dart_LossesOnDisposalsOfOtherNonCurrentAssets,dart_LossesOnDisposalsOfPropertyPlantAndEquipment,dart_MiscellaneousIncome,dart_MiscellaneousLosses,dart_OperatingIncomeLoss,dart_OrdinaryDevelopmentExpense,dart_OtherComprehensiveIncomeBeforeTaxChangeInFairValueOfFinancialLiabilityAttributableToChangeInCreditRiskOfLiability,dart_OtherComprehensiveIncomeBeforeTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,dart_OtherComprehensiveIncomeNetOfTaxChangeInFairValueOfFinancialLiabilityAttributableToChangeInCreditRiskOfLiability,dart_OtherComprehensiveIncomeNetOfTaxEffectsOfLimitInIAS19Paragraph58B,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossBeforeTax,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossBeforeTax,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,dart_OtherCostOfSales,dart_OtherGains,dart_OtherLosses,dart_OtherReversalsOfProvisions,dart_ProvisionForSeveranceIndemnities,dart_PublicationExpenses,dart_RentalExpenses,dart_RepairExpenses,dart_SalariesWages,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossBeforeTax,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,dart_SupplyExpenses,dart_TaxesDues,dart_TotalSellingGeneralAdministrativeExpenses,dart_TrainingExpenses,dart_TravelExpenses,dart_UtilityExpenses,dart_VehicleMaintenanceExpenses,dart_WritedownsOfInventories,dart_WritedownsOfPropertyPlantAndEquipment,entity_BasicEarningsLossPerShare,entity_ComprehensiveIncome,entity_ComprehensiveIncomeAttributableToAbstract,entity_ComprehensiveIncomeAttributableToNoncontrollingInterests,entity_ComprehensiveIncomeAttributableToOwnersOfParent,entity_CostOfSales,entity_CostOfSalesFromSaleOfGoods,entity_DilutedEarningsLossPerShare,entity_EarningsPerShareAbstract,entity_EmployeeBenefitsExpense,entity_FinanceCosts,entity_FinanceIncome,entity_GrossProfit,entity_IncomeTaxExpenseContinuingOperations,entity_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLoss,entity_OperatingIncomeLoss,entity_OtherComprehensiveIncome,entity_OtherComprehensiveIncomeNetOfTaxAvailableforsaleFinancialAssets,entity_OtherComprehensiveIncomeNetOfTaxExchangeDifferencesOnTranslation,entity_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossBeforeTax,entity_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,entity_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossBeforeTax,entity_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,entity_OtherGains,entity_OtherLosses,entity_ProfitLoss,entity_ProfitLossAttributableToAbstract,entity_ProfitLossAttributableToNoncontrollingInterests,entity_ProfitLossAttributableToOwnersOfParent,entity_ProfitLossBeforeTax,entity_ProfitLossFromContinuingOperations,entity_ProfitLossFromDiscontinuedOperations,entity_Revenue,entity_RevenueFromSaleOfGoods,entity_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,entity_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,entity_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,entity_StatementOfComprehensiveIncomeAbstract,entity_TotalSellingGeneralAdministrativeExpenses,ifrs_AdministrativeExpense,ifrs_BasicEarningsLossPerShare,ifrs_BasicEarningsLossPerShareFromContinuingOperations,ifrs_BasicEarningsLossPerShareFromDiscontinuedOperations,ifrs_ComprehensiveIncome,ifrs_ComprehensiveIncomeAttributableToAbstract,ifrs_ComprehensiveIncomeAttributableToNoncontrollingInterests,ifrs_ComprehensiveIncomeAttributableToOwnersOfParent,ifrs_CostOfSales,ifrs_DepreciationAndAmortisationExpense,ifrs_DifferenceBetweenCarryingAmountOfNoncashAssetsDistributedAndCarryingAmountOfDividendsPayable,ifrs_DilutedEarningsLossPerShare,ifrs_DilutedEarningsLossPerShareFromContinuingOperations,ifrs_DilutedEarningsLossPerShareFromDiscontinuedOperations,ifrs_DistributionCosts,ifrs_EarningsPerShareAbstract,ifrs_EmployeeBenefitsExpense,ifrs_FinanceCosts,ifrs_FinanceIncome,ifrs_GainsArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,ifrs_GainsLossesArisingFromDifferenceBetweenPreviousCarryingAmountAndFairValueOfFinancialAssetsReclassifiedAsMeasuredAtFairValue,ifrs_GainsLossesOnCashFlowHedgesNetOfTax,ifrs_GainsLossesOnExchangeDifferencesOnTranslationBeforeTax,ifrs_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,ifrs_GainsLossesOnHedgesOfNetInvestmentsInForeignOperationsNetOfTax,ifrs_GainsLossesOnNetMonetaryPosition,ifrs_GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsBeforeTax,ifrs_GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsNetOfTax,ifrs_GrossProfit,ifrs_IncomeTaxExpenseContinuingOperations,ifrs_IncomeTaxRelatingToAvailableforsaleFinancialAssetsOfOtherComprehensiveIncome,ifrs_IncomeTaxRelatingToInvestmentsInEquityInstrumentsOfOtherComprehensiveIncome,ifrs_LossesArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,ifrs_OtherComprehensiveIncome,ifrs_OtherComprehensiveIncomeBeforeTaxActuarialGainsLossesOnDefinedBenefitPlans,ifrs_OtherComprehensiveIncomeBeforeTaxAvailableforsaleFinancialAssets,ifrs_OtherComprehensiveIncomeBeforeTaxCashFlowHedges,ifrs_OtherComprehensiveIncomeBeforeTaxExchangeDifferencesOnTranslation,ifrs_OtherComprehensiveIncomeBeforeTaxGainsLossesFromInvestmentsInEquityInstruments,ifrs_OtherComprehensiveIncomeBeforeTaxGainsLossesOnRevaluation,ifrs_OtherComprehensiveIncomeBeforeTaxHedgesOfNetInvestmentsInForeignOperations,ifrs_OtherComprehensiveIncomeNetOfTaxActuarialGainsLossesOnDefinedBenefitPlans,ifrs_OtherComprehensiveIncomeNetOfTaxAvailableforsaleFinancialAssets,ifrs_OtherComprehensiveIncomeNetOfTaxCashFlowHedges,ifrs_OtherComprehensiveIncomeNetOfTaxExchangeDifferencesOnTranslation,ifrs_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,ifrs_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRevaluation,ifrs_OtherComprehensiveIncomeNetOfTaxHedgesOfNetInvestmentsInForeignOperations,ifrs_OtherRevenue,ifrs_ProfitLoss,ifrs_ProfitLossAttributableToAbstract,ifrs_ProfitLossAttributableToNoncontrollingInterests,ifrs_ProfitLossAttributableToOwnersOfParent,ifrs_ProfitLossBeforeTax,ifrs_ProfitLossFromContinuingOperations,ifrs_ProfitLossFromDiscontinuedOperations,ifrs_RawMaterialsAndConsumablesUsed,ifrs_ReclassificationAdjustmentsOnAvailableforsaleFinancialAssetsNetOfTax,ifrs_ReclassificationAdjustmentsOnExchangeDifferencesOnTranslationNetOfTax,ifrs_ReclassificationAdjustmentsOnHedgesOfNetInvestmentsInForeignOperationsNetOfTax,ifrs_Revenue,ifrs_RevenueFromConstructionContracts,ifrs_RevenueFromDividends,ifrs_RevenueFromInterest,ifrs_RevenueFromRenderingOfServices,ifrs_RevenueFromRoyalties,ifrs_RevenueFromSaleOfGoods,ifrs_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod
[060310],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,222,253,624",,,,,,,,,,,,"-6,693,878","313,516,100",,,,,,,,,,,,"1,386,909,135",,,,,,,,,,,,,,,,,,,,,,,,,,,"12,875,481",,,,,,,,,,,,,,,,,,,,-44,,,"-1,885,718,593",,,"-1,885,718,593","6,369,974,409",,,,,,,,,"252,730,866","7,763,898",,,,,"-58,524,910",,,,,"164,655,511","-52,638,594",,,,"-45,649,429",,,,,,,,,,,,,,,,"-1,840,069,164",,,"-1,840,069,164","-1,787,430,570",,,,,,,"6,534,629,920",,,,,,,
[095570],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,693,012,114",,,,,,,,,,,,"2,988,193,939","1,785,930,699",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475,,,"5,347,208,876",,"1,766,452,059","3,580,756,817","301,645,652,372",,,475,,,,,,"10,487,931,725","530,752,573",,,,,,,,,,,"-2,365,299,166",,,,"-1,225,588,160",,,,,,,,,,,,,,,,"6,572,797,036",,"2,125,814,019","4,446,983,017","8,938,096,202",,,,,,,"319,338,664,486",,,,,,,
[068400],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"332,120,075",,,184,,,"3,929,846,916",,"-177,961,298","4,107,808,214",,,,184,,,,,,,,,,,,,,,,,,"-1,442,440,111",,,,"33,027,614",,,,,,,,,"35,605,667",,"-2,578,053",,,,,"3,896,819,302",,"-177,961,298","4,074,780,600","5,339,259,413",,,,,,,,,,,,,,
[006840],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41,925,130,198",,,,,,,,,,,,"6,194,314,885","3,760,598,046",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-37,386,010",,"-471,376",,,,,,,,,,,,,,,"15,506,113,706",,,"1,390",,,"33,740,438,174",,"15,696,667,213","18,043,770,961","493,446,077,752",,,,,,,,,"8,259,171,387","5,437,100,934",,,,,,,,,,"210,205,795,074","11,447,353,429",,,,"305,301,855",,,,,,,,,,,,,,,,"33,435,136,319",,,,"44,882,489,748",,,,,,,,,,,,,,
[054620],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-197,147,892",,,,,,,,,,,,"-156,759,179","1,429,560,223",,,,,,,,,,,,"3,748,734,146",,,,,,,71,,,,,,,71,,,,,,,,,"-7,742,035",,,,,,,,,,,0,"1,643,951,308",,,,,,,,,"-907,559,476",,,0,,,"-378,950,619",,"-196,937,312","-182,013,307","6,945,155,519",,,0,,,,,,"348,633,950","1,262,343,259",,,,,,,,,,"3,551,586,254","191,755,116",,,,"-53,829,350",,,,,,,,,,,,,,,,"-325,121,269",,"-196,928,271","-128,192,998","-1,777,317,461","-1,969,072,577","1,643,951,308",,,,,"10,496,741,773",,,,,,,
[027410],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60,490,842,177",,,,,,"-97,773,601",,,,"-97,773,601",,"3,607,140,460","2,011,118,400",,,,,,,,,,,,"192,780,194,007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,486,133,415",,,,,,,,,"456,502,219",,,,"1,051",31,"52,259,778,138",,"92,010,582","52,167,767,556","1,007,253,576,744",,,,,,,,,"1,848,288,712","4,088,843,319",,,,,,,,,,"253,271,036,184","13,912,502,739",,,,"-97,773,601",,,,,,,,,,,,,,,,"52,357,551,739",,"92,010,582","52,265,541,157","64,783,921,063","50,871,418,324","1,486,133,415",,,,,"1,260,524,612,928",,,,,,,
[001460],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,331,565,218",,,,,,,,"2,140,225",,,,,,,,,,,,,,,,,"11,699,515,303",,,,,,,"6,157",,,,,,,"6,157",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42,798,263","8,331,882,715",,,,,"5,125,422,113",,"-7,210,762","5,132,632,875","49,049,549,520",,,,,,,,,,,,,,,,,,,,"17,031,080,521","1,259,000,141",,,,"2,140,225",,,,,,,,,,,,,,,,"5,123,281,888",,"-7,210,762","5,130,492,650","6,382,282,029",,,,,"-2,140,225",,"66,080,630,041",,,,,,,
[032040],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-602,858,483",,,,,,,,"-329,654,140",,"-2,634,452,931",,"451,222,630","909,650,216",,,,,,,,"155,370,226",,,,"4,524,106,640",,,,,,,,,,,,,,,,,,,,,,,,,,,"-180,720,324",,"733,551,429",,,,,,,,,,,,,,,"-458,427,586",,,-59,,,"-6,019,950,505",,"-593,573,055","-2,462,270,379","52,140,368,280",,,-59,,,,,,"1,644,288,499","209,596,345",,,,,"-1,127,520",,,,"-303,176,522","3,921,248,157","559,865,211",,,,"-2,964,107,071",,,,,,,,,,,,,"-3,368,004,360",,,"-3,055,843,434",,,,"-2,495,978,223",,,,,,,"56,061,616,437",,,,,,,
[001040],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"547,925,000",,,,,,"88,434,680,000",,"59,607,608,000","28,827,072,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"186,962,108,000",,,,,,,,,,,,,,,,,,
[079160],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"849,276,713",,,,,,"-43,376,622",,"-5,954,848,887",,"-43,376,622",,"2,774,857,079","1,409,309,104",,,,,,,,,,,,"153,699,227,896",,,,,,,,"-1,336,629,767",,,,,,,,,,,,,,,,,,,"-204,346,783",,,,,,,,,,,,,,,,,"-204,608,001",,,628,,,"-1,480,311,945",,,,"160,092,929,231",,,628,,,,,,"8,953,439,302","14,645,665,758",,,,,,,,,,"154,548,504,609","4,151,325,890",,,,"-5,998,225,509",,,,,,,,,"-71,513,031",,"-5,678,989,073",,,,,"4,517,913,564",,"-664,804,602","5,182,718,166","8,669,239,454",,,,,,,"314,641,433,840",,,,,,,
[130960],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,119,068,150",,,,,,,,"-65,660,851,097",,"-1,870,211,274",,"128,995,745","6,169,383,767",,,,,,,,,,,,"73,317,575,656",,,,,,,,,,,,,,,,,,,,,,,,,,,"-65,876,684,985",,0,,,,,,,,,,,,,,,0,,,"1,119",,,"-24,712,439,289",,"-92,875,902","-24,619,563,387","269,832,552,510",,,"1,119",,,,,,"8,784,215,390","3,797,998,200",,,,,,,,,,"87,436,643,806","4,815,158,022",,,,"-67,531,062,371",,,,,,,,"-1,870,211,274",0,,"215,833,888",0,,,,"42,818,623,082",,"-363,435,564","43,182,058,646","47,633,781,104",,,,,,,"357,269,196,316",,,,,,,
[000120],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-41,711,119",,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"192,286,529",,,,,,,,,,,,,,,0,,,,,,,,"28,405,346,293",,"1,965,116,027","26,440,230,266",,,,,,,,,,,,,,,,,,,,,,,,,,"-41,711,119",,,,,,,,,"10,108,160","248,046,068","-492,151,876",,,,,"28,447,057,412",,,,,,,,,,,,,,,,,,
[035760],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"54,359,562,135",,,,,,,,"-15,296,139,726",,,,,,,,,,,,,,,,,"255,553,564,437",,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,763,781,138",,,,,,,,,,,,,,,,,"5,435,300,106",,,"4,043",,,"15,795,568,949",,"6,789,828,448","9,005,740,501","244,957,400,377",,,"4,043",,,,,,"6,588,433,254","2,643,301,191",,,,,,,,,,"309,913,126,572","16,359,556,365",,,,"-15,296,139,726",,,,,,,,,"-12,897,258,579",,,,,,,"31,091,708,675",,"6,714,123,860","24,377,584,815","47,451,265,040",,,,,,,"554,870,526,949",,,,,,,
[097950],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"210,594,718,000",,,,,,,,,,,,"37,125,210,000","69,462,262,000",,,,,,,,,,,,"592,828,898,000",,,,,,,,,,,,,,,"3,001,000",,,,,,,,,,,,"248,046,000",,"252,554,000",,,,,,,,,,,,,,,,,,"2,994",,,"51,748,032,000",,"30,064,265,000","21,683,767,000","2,806,181,859,000",,,"2,988",,,,,,"82,053,503,000","27,950,844,000",,,,,,,,,,"803,423,616,000","60,610,979,000",,,,"-20,173,016,000",,,,,,,,,"-36,514,113,000",,"16,047,408,000",,,,,"71,921,048,000",,"29,607,203,000","42,313,845,000","132,532,027,000",,,,,,,"3,609,605,475,000",,,,,,,"8,377,020,000"
[051500],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,080,473,358",,,,,,,,,,,,"44,320,012","3,231,839,635",,,,,,,,,,,,"70,327,466,693",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-261,338,088",,,,,,,"-261,338,088",,,262,,,,,,,"517,629,522,683",,,262,,,,,,"1,937,747,770","361,061,913",,,,,,,,,,"79,407,940,051","1,493,331,725",,,,,,,,,,,,,,,,,,,,,,,,"4,338,706,253","2,845,374,528",,,,,,"597,037,462,734",,,,,,,"22,438,375"
[058820],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"279,277,092",,,,,,,,,,,,"5,574,147","11,129,148",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"156,647,596",,,4,,,"502,231,796",,,,,,,4,,,,,,"23,859,752","36,821,209",,,,,,,,,,,"-58,900,652",,,,,,,,,,,,,,,,,,,,"345,584,200",,,,"286,683,548","345,584,200",,,,,,"8,292,918,159",,,,,,,
[023460],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,907,299,867",,,,,,,,,,,,"509,737,476","650,649,724",,,,,,,,,,,,,,,,,,,,,0,0,"680,437,614","1,443,537,808",,,,,,,,,,,"5,888,232",,,,,,,,,,,,,,,,0,,,,,0,,,,,,"6,355,580,253",,,,"17,303,770,393",,,,,,,,,,,,,,,,,,,,,"1,091,244,980",,,,"680,437,614",,,,,,,,,,,,,,,"8,344,842,964","5,675,142,639",,,,"6,766,387,619","5,675,142,639",0,,,,,"24,211,070,260",,"265,490,500","4,664,774,987",,,,
[065770],,,,,,,,,,,"4,877,465,276",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,398,903,128",,,,,,"14,654,042",,,,,"85,194,104","258,626,368","704,254,373",,,,,,,,,,,,"1,963,481,950",,,,,,,,,,,,"281,764,234",,,-421,,,,,,,,,,,,"6,106,714",,,,,,,,,,"-5,539,950,562","-1,927,092,598","365,615,587",,,,,,,,-568,,,"-6,631,832,020",,0,"-6,631,832,020","5,244,423,614",,,-568,,,,,,"4,242,002,224","113,085,629",,,,,,,,,,"564,578,822","-433,497,166",,,,"835,211,140",,,,,,,,,"1,247,944,292",,,,,,"345,954,435","-7,467,043,160",,0,"-7,467,043,160","-5,973,447,728","-5,539,950,562","-1,927,092,598",,,,,"5,809,002,436",,,,,,"5,097,432,414",
[000590],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,001,782,397",,,,,,,,"26,476,210",,"-222,595,637",,"6,217,519","54,621,747",,,,,,,,,,,,"3,848,371,204",,,,,,,,"2,211,407,758",,,,,,,,,,,,,,,,,,,,,,,,"2,266,442,946",,,,,,,,,,,,,,,"2,882",,,"5,377,241,996",,,,"22,994,714,540",,,,,,,,,"98,573,891","878,514,622",,,,,,,,,,"9,850,153,601","1,159,957,477",,,,"-196,119,427",,,,,,,,"-222,595,637","-56,349,867",,"82,826,077",,,,,"5,573,361,423",,,,"6,733,318,900","5,573,361,423",0,,,,,"32,844,868,141",,,,,,,
[068790],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37,172,923",,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,"37,172,923",,,243,,,"4,695,818,514",,,,,,,242,,,,,,,,,,,,,,,,,,,,,,"-774,745,890",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[004840],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,342,358,714",,,,,,,,,,"-1,288,887,189",,"875,647,022","326,231,572",,,,,,,,,,,,"22,643,122,259",,,,,,,,"3,153,904,280",,,,,,,,,,,,,,,"-122,488,323",,,,,,"-1,206,357,276",,,"3,207,560,931",,,,,,,,,,,,,,,499,499,,"10,955,954,070",,,,"99,100,215,147",,,499,499,,,,,"3,035,219,900","2,784,526,497",,,,,,,,,,"38,985,480,973","4,273,751,179",,,,"-1,411,375,512",,,,,,,,,,,,,,,,"12,367,329,582",,,,"16,641,080,761",,,,,,,"138,085,696,120",,,,,,,
[155660],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-35,171,775","2,702,951,220",,,,,,,,,,,,,,,,,,,,,,,,,,"-416,424,255",,,,,,,,,"-65,942,897",,"-350,481,358",,,,,"3,084,203,700",,,,,,,,,,,,,,,,,,
[017940],,,,,,,,,,,,,,,,,,,,,,,,,"-23,397,728",0,,,,,,,,,,,,,,"9,076,443,226",,,,,,,"457,365,083",,0,,,"84,976,017,506","60,276,452,969",,,,,,,,,,,,"101,164,460,029",,,,,,,,,,,,,,,,,,,,,,,,,,"117,865,291",,,,,,,,,,,,,,,,,,"4,696",,,"4,654",,,"26,739,747,978",,"-666,085,823","27,405,833,801","829,344,024,223",,,,,,,,,"11,212,259,435","3,329,616,683",,,,,,,,,,"110,240,903,255",,,,,"480,762,811",0,"-72,945,266","-122,158,427","534,603,485",,,,,,,,,,,,"26,258,985,167",,"-648,833,778","26,907,818,945",,"26,502,528,914","-243,543,747",,,,,"939,584,927,478",,,,,,,
[037370],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,057,496,447",,,,,,,,,,,,"171,717,161","103,017,831",,,,,,,,,,,,"2,978,055,150",,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,119,,,"775,146,868",,"-209,586,328","984,733,196","32,611,116,812",,,,,,,,,"295,043,984","287,794,231",,,,,,,,,,"4,035,551,597","433,434,906",,,,"89,635,750",,,,,,,,,,,,,,,,"685,511,118",,"-209,586,328","895,097,446","1,118,946,024",,,,,,,"36,646,668,409",,,,,,,
[079190],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,995,678,381",,,,,,,,,,,,"-154,293,698","70,630,882",,,,,,,,,,,,"4,068,697,213",,,,,,,,,,,,,,,,,,,,,,,"-140,479,869",,,,,,,,,0,,,,,,,,,,,,0,,,25,,,,,,,"16,952,232,533",,,24,,,,,,"2,183,265,150","885,649,845",,,,,,,,,,"6,064,375,594","-195,922,851",,,,"-280,652,292",,,,,,,,,,,,,,,,"669,061,347",,,,"473,138,496",,,,,,,"23,016,608,127",,,,,,,
[007700],,,,,,,,,,,,,,,,,,,,,,,,,,"-4,542,197",,,,,,,,,,,,,,"5,326,165,543",,,"-20,187,539",,,,"-8,495,264",,"-20,187,539",,,"285,815,685","393,461,491",,,,,,,,,,,,"41,966,049,697",,,,,,,,,,,,,,,,,,,,,"4,542,197",,,,,,,,,,,,,,,,,,,,,,,"3,428,865,166",,,207,,,"3,164,273,451",,,"3,164,273,451","37,526,303,237",,,,,,,,,"321,157,212","31,152,538",,,,,,,,,,"47,292,215,240","1,740,101,006",,,,"-24,140,606",,,,"-8,495,264",,,,,,,,,,,,"3,188,414,057",,,"3,188,414,057","4,928,515,063",,,,,,,"84,818,518,477",,,,,,,
[130500],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"997,044,749",,,,,,,,,,,,"107,519,187","55,880,850",,,,,,,,,,,,"1,176,930,830",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,,,"813,353,466",,,"813,353,466","12,049,850,975",,,,,,,,,"7,417,987","26,151,555",,,,,,,,,,"2,173,975,579","223,487,657",,,,"-30,575,531",,,,,,,,,,,"-30,575,531",,,,,"843,928,997",,,"843,928,997","1,067,416,654",,,,,,,"14,223,826,554",,,,,,,
[032860],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-39,058,499",,,,,,,,,,,,"73,035,317","393,706,018",,,,,,,,,,,,"910,163,723",,,,,,,,,,,,,,,-3,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,-10,,,"-577,309,674",,,,"14,639,000,756",,,-9,,,,,,"87,149,054","697,157",,,,,,,,,,"871,105,224",0,,,,"75,099,775",,,,,,,,,,,,,,,,"-652,409,449",,,,"-446,181,097","-446,181,097","-206,228,352",,,,,"15,510,105,980",,,,,,,
[900290],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,245,675",,,,,,,,,,,,"1,289,314","4,648",,,,,,,,,,,,"7,074,743",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,"250,547,278",,,,,,,,,"6,316,142","3,776,753",,,,,,,,,,"122,845,244","15,201,560",,,,,,,,,,,,,,,,,,,,"83,789,392",,0,"83,789,392","98,990,952",,,,,,,"373,392,522",,,,,,,
