,dart_AdvertisingExpenses,dart_AmortisationExpense,dart_BadDebtExpenses,dart_Commissions,dart_CommunicationExpenses,dart_CostOfSalesFromConstructionContracts,dart_CostOfSalesFromDividends,dart_CostOfSalesFromInterest,dart_CostOfSalesFromRenderingOfServices,dart_CostOfSalesFromRoyalties,dart_CostOfSalesFromSaleOfGoods,dart_DepreciationExpense,dart_DividendIncome,dart_Donations,dart_EmployeeBenefits,dart_EntertainmentExpenses,dart_FreightExpenses,dart_GainArisingFromDifferenceBetweenCarryingAmountOfFinancialLiabilityExtinguishedAndConsiderationPaid,dart_GainOnForeignExchangeTranslations,dart_GainsForeignCurrencyTransactions,dart_GainsFromGovernmentGrants,dart_GainsOnDisposalsOfInvestments,dart_GainsOnDisposalsOfOtherNonCurrentAssets,dart_GainsOnDisposalsOfPropertyPlantAndEquipment,dart_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLoss,dart_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLoss,dart_IncomeTaxRelatingToRemeasurementsOfDefinedBenefitPlansOfOtherComprehensiveIncome,dart_IncomeTaxRelatingToShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLoss,dart_InsurancePremiums,dart_InterestExpenseFinanceExpense,dart_InterestIncomeFinanceIncome,dart_LossOnDispositionOfReceivables,dart_LossOnForeignExchangeTranslations,dart_LossesForeignCurrencyTransactions,dart_LossesOnDisposalsOfInvestments,dart_LossesOnDisposalsOfOtherNonCurrentAssets,dart_LossesOnDisposalsOfPropertyPlantAndEquipment,dart_MiscellaneousIncome,dart_MiscellaneousLosses,dart_OperatingIncomeLoss,dart_OrdinaryDevelopmentExpense,dart_OtherComprehensiveIncomeBeforeTaxChangeInFairValueOfFinancialLiabilityAttributableToChangeInCreditRiskOfLiability,dart_OtherComprehensiveIncomeBeforeTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,dart_OtherComprehensiveIncomeNetOfTaxChangeInFairValueOfFinancialLiabilityAttributableToChangeInCreditRiskOfLiability,dart_OtherComprehensiveIncomeNetOfTaxEffectsOfLimitInIAS19Paragraph58B,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossBeforeTax,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossBeforeTax,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,dart_OtherCostOfSales,dart_OtherGains,dart_OtherLosses,dart_OtherReversalsOfProvisions,dart_ProvisionForSeveranceIndemnities,dart_PublicationExpenses,dart_RentalExpenses,dart_RepairExpenses,dart_ReversalsOfInventories,dart_SalariesWages,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossBeforeTax,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,dart_SupplyExpenses,dart_TaxesDues,dart_TotalSellingGeneralAdministrativeExpenses,dart_TrainingExpenses,dart_TravelExpenses,dart_UtilityExpenses,dart_VehicleMaintenanceExpenses,dart_WritedownsOfInventories,dart_WritedownsOfPropertyPlantAndEquipment,entity_BasicEarningsLossPerShare,entity_ComprehensiveIncome,entity_ComprehensiveIncomeAttributableToAbstract,entity_ComprehensiveIncomeAttributableToNoncontrollingInterests,entity_ComprehensiveIncomeAttributableToOwnersOfParent,entity_CostOfSales,entity_CostOfSalesFromSaleOfGoods,entity_DilutedEarningsLossPerShare,entity_EarningsPerShareAbstract,entity_EmployeeBenefitsExpense,entity_FinanceCosts,entity_FinanceIncome,entity_GrossProfit,entity_IncomeTaxExpenseContinuingOperations,entity_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLoss,entity_OperatingIncomeLoss,entity_OtherComprehensiveIncome,entity_OtherComprehensiveIncomeNetOfTaxAvailableforsaleFinancialAssets,entity_OtherComprehensiveIncomeNetOfTaxExchangeDifferencesOnTranslation,entity_OtherComprehensiveIncomeNetOfTaxHedgesOfNetInvestmentsInForeignOperations,entity_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossBeforeTax,entity_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,entity_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossBeforeTax,entity_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,entity_OtherGains,entity_OtherLosses,entity_ProfitLoss,entity_ProfitLossAttributableToAbstract,entity_ProfitLossAttributableToNoncontrollingInterests,entity_ProfitLossAttributableToOwnersOfParent,entity_ProfitLossBeforeTax,entity_ProfitLossFromContinuingOperations,entity_ProfitLossFromDiscontinuedOperations,entity_Revenue,entity_RevenueFromSaleOfGoods,entity_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,entity_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,entity_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,entity_StatementOfComprehensiveIncomeAbstract,entity_TotalSellingGeneralAdministrativeExpenses,ifrs_AdjustmentsForAmountsTransferredToInitialCarryingAmountOfHedgedItems,ifrs_AdministrativeExpense,ifrs_BasicEarningsLossPerShare,ifrs_BasicEarningsLossPerShareFromContinuingOperations,ifrs_BasicEarningsLossPerShareFromDiscontinuedOperations,ifrs_ComprehensiveIncome,ifrs_ComprehensiveIncomeAttributableToAbstract,ifrs_ComprehensiveIncomeAttributableToNoncontrollingInterests,ifrs_ComprehensiveIncomeAttributableToOwnersOfParent,ifrs_CostOfSales,ifrs_DepreciationAndAmortisationExpense,ifrs_DifferenceBetweenCarryingAmountOfNoncashAssetsDistributedAndCarryingAmountOfDividendsPayable,ifrs_DilutedEarningsLossPerShare,ifrs_DilutedEarningsLossPerShareFromContinuingOperations,ifrs_DilutedEarningsLossPerShareFromDiscontinuedOperations,ifrs_DistributionCosts,ifrs_EarningsPerShareAbstract,ifrs_EmployeeBenefitsExpense,ifrs_FinanceCosts,ifrs_FinanceIncome,ifrs_GainsArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,ifrs_GainsLossesArisingFromDifferenceBetweenPreviousCarryingAmountAndFairValueOfFinancialAssetsReclassifiedAsMeasuredAtFairValue,ifrs_GainsLossesOnCashFlowHedgesNetOfTax,ifrs_GainsLossesOnExchangeDifferencesOnTranslationBeforeTax,ifrs_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,ifrs_GainsLossesOnHedgesOfNetInvestmentsInForeignOperationsNetOfTax,ifrs_GainsLossesOnNetMonetaryPosition,ifrs_GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsBeforeTax,ifrs_GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsNetOfTax,ifrs_GrossProfit,ifrs_IncomeTaxExpenseContinuingOperations,ifrs_IncomeTaxRelatingToAvailableforsaleFinancialAssetsOfOtherComprehensiveIncome,ifrs_IncomeTaxRelatingToInvestmentsInEquityInstrumentsOfOtherComprehensiveIncome,ifrs_LossesArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,ifrs_OtherComprehensiveIncome,ifrs_OtherComprehensiveIncomeBeforeTaxActuarialGainsLossesOnDefinedBenefitPlans,ifrs_OtherComprehensiveIncomeBeforeTaxAvailableforsaleFinancialAssets,ifrs_OtherComprehensiveIncomeBeforeTaxCashFlowHedges,ifrs_OtherComprehensiveIncomeBeforeTaxExchangeDifferencesOnTranslation,ifrs_OtherComprehensiveIncomeBeforeTaxGainsLossesFromInvestmentsInEquityInstruments,ifrs_OtherComprehensiveIncomeBeforeTaxGainsLossesOnRevaluation,ifrs_OtherComprehensiveIncomeBeforeTaxHedgesOfNetInvestmentsInForeignOperations,ifrs_OtherComprehensiveIncomeNetOfTaxActuarialGainsLossesOnDefinedBenefitPlans,ifrs_OtherComprehensiveIncomeNetOfTaxAvailableforsaleFinancialAssets,ifrs_OtherComprehensiveIncomeNetOfTaxCashFlowHedges,ifrs_OtherComprehensiveIncomeNetOfTaxExchangeDifferencesOnTranslation,ifrs_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,ifrs_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRevaluation,ifrs_OtherComprehensiveIncomeNetOfTaxHedgesOfNetInvestmentsInForeignOperations,ifrs_OtherRevenue,ifrs_ProfitLoss,ifrs_ProfitLossAttributableToAbstract,ifrs_ProfitLossAttributableToNoncontrollingInterests,ifrs_ProfitLossAttributableToOwnersOfParent,ifrs_ProfitLossBeforeTax,ifrs_ProfitLossFromContinuingOperations,ifrs_ProfitLossFromDiscontinuedOperations,ifrs_ReclassificationAdjustmentsOnAvailableforsaleFinancialAssetsNetOfTax,ifrs_ReclassificationAdjustmentsOnCashFlowHedgesNetOfTax,ifrs_ReclassificationAdjustmentsOnExchangeDifferencesOnTranslationNetOfTax,ifrs_ReclassificationAdjustmentsOnHedgesOfNetInvestmentsInForeignOperationsNetOfTax,ifrs_Revenue,ifrs_RevenueFromConstructionContracts,ifrs_RevenueFromDividends,ifrs_RevenueFromInterest,ifrs_RevenueFromRenderingOfServices,ifrs_RevenueFromRoyalties,ifrs_RevenueFromSaleOfGoods,ifrs_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod
[060310],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"588,106,541",,,,,,,,,,,,"-31,086,445","3,593,882,620",,,,,,,,,,,,,"665,930,726",,,,,,,,,,,,,,,,,,,,,,,"5,103,202",,,,,,,,,,,,,,,,,,,,,,,,,,-81,,,"-3,312,652,896",,,"-3,312,652,896","3,209,844,365",,,-81,,,,,,"251,763,387","9,706,167",,,,,,,,,,"1,254,037,267","15,639,980",,,,"-18,093,172",,,,,,,,,,,,,,,,"-3,294,559,724",,,"-3,294,559,724","-3,278,919,744",,,,,,,"4,463,881,632",,,,,,,
[095570],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,753,432,206",,,,,,,,,,,,"1,599,815,028","864,793,803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"182,580,783",,,,,,,,,,,,,,,,,,,,,,,,,,621,,,"9,018,943,873",,"3,759,848,706","5,259,095,167","261,451,821,711",,,621,,,,,,"10,385,215,328","313,047,486",,,,,,,,,,,"2,614,008,336",,,,"216,666,620",,,,,,,,,,,,,,,,"8,802,277,253",,"3,658,434,464","5,143,842,789","11,416,285,589",,,,,,,"282,205,253,917",,,,,,,
[068400],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,761,616",,,,,,,,,,,,,,,,,"82,614,801",,,,283,,,"6,304,482,829",,"-131,169,794","6,435,652,623",,,,283,,,,,,,,,,,,,,,,,,"-1,883,374,075",,,,"170,299,355",,,,,,,,,"-3,085,681",,"171,623,420",,,,,"6,134,183,474",,"-131,169,794","6,265,353,268","8,017,557,549",,,,,,,,,,,,,,
[006840],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,542,332,424",,,,,,,,,,,,"8,214,627,899","8,693,613,587",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55,971,809",,0,,,,,,,,,,,,,,,"4,199,421,884",,,,-881,,,"-6,113,426,253",,"4,304,248,246","-10,417,674,499","484,113,158,511",,,,,,,,,"18,647,027,154","3,128,357,227",,,,,,,,,,"219,586,246,433","4,944,973,260",,,,"1,042,687,098",,,,,,,,,,,,,,,,"-7,156,113,351",,,,"-2,211,140,091",,,,,,,"703,699,404,944",,,,,,,
[054620],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,611,948,063",,,,,,,,,,,,"3,130,130,716","1,797,382,967",,,,,,,,,,,,,"6,962,958,829",,,,,,,,,,,,,,,,,,,,,,,"16,088,593",,,,,,,,,,,,,,,,,,,,,,"365,975,417",,,,129,,,"2,660,039,041",,"-62,689,025","2,722,728,066","79,273,024,038",,,129,,,,,,"3,267,532,984","150,662,410",,,,,,,,,,"11,574,906,892","552,075,241",,,,"18,313,627",,,,,,,,,,,,,,,,"2,641,725,414",,"-62,694,985","2,704,420,399","3,193,800,655",,,,,,,"90,847,930,930",,,,,,,
[027410],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"54,390,981,403",,,,,,"-17,285,773",,"-78,159,285",,"-17,285,773",,"3,328,287,133","1,927,980,126",,,,,,,,,,,,,"183,444,979,571",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"295,429,866",,,,"1,773",,,"43,779,758,677",,"906,567,650","42,873,191,027","968,394,557,616",,,,,,,,,"2,498,594,526","4,141,435,004",,,,,,,,,,"237,835,960,974","13,854,355,019",,,,"-95,445,058",,,,,,,,,"-92,596,485",,"14,437,200",,,,,"43,875,203,735",,"963,680,427","42,911,523,308","57,729,558,754",,,,,,,"1,206,230,518,590",,,,,,,
[001460],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,210,356,879",,,,,,,,"162,098,793",,,,,,,,,,,,,,,,,,"13,482,946,189",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"282,193,714","9,813,526,233",,,423,,,"444,292,507",,"-26,980,645","471,273,152","29,332,374,693",,,423,,,,,,,,,,,,,,,,,"16,693,303,068","1,366,004,991",,,,"162,098,793",,,,,,,,,,,"162,098,793",,,,,"282,193,714",,"-26,980,645","309,174,359","1,648,198,705",,,,,"-162,098,793",,"46,025,677,761",,,,,,,
[032040],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"443,148,594",,,,,,,,"16,647,760",,,,,,,,,,,,,,,,,,"3,922,041,061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-373,334,553",,,,,,,,,,,,"1,538,154,508",,,,44,,,"657,332,190",,,,"45,661,633,053",,,39,,,,,,"441,624,030","1,377,233,652",,,,,,,,,,"4,365,189,655","28,608,815",,,,"16,647,760",,,,,,,,,,,"16,647,760",,,,,"640,684,430",,,,"612,075,615",,,,,,,"50,026,822,708",,,,,,,
[001040],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"547,274,000",,,,,,,"175,318,785,000",,"112,526,096,000","62,792,689,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"155,552,462,000",,,,,,,,,,,,,,,,,,
[079160],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38,993,705,488",,,,,,,,"8,577,835,604",,,,"3,991,933,644","1,023,431,896",,,,,,,,,,,,,"143,911,084,240",,,,,,,,"262,563,605",,,,,,,,,,,,,,,,,,,,"1,719,375,188",,,,,,,,,,,,,,,,,,,,,"1,624",,,"42,896,329,019",,,,"175,167,158,957",,,"1,624",,,,,,"12,236,018,544","11,977,079,197",,,,,,,,,,"182,904,789,728","11,206,513,769",,,,"8,577,835,604",,,,,,,,,"-88,211,245",,"6,946,671,661",,,,,"34,318,493,415",,"-44,520,781","34,363,014,196","45,525,007,184",,,,,,,"358,071,948,685",,,,,,,
[130960],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,586,565,459",,,,,,,,"-4,092,370,856",,,,"3,215,727,037","58,328,815",,,,,,,,,,,,,"69,878,505,480",,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,589,463,279",,,,,,,,,,,,,,,,,"-400,236,498",,,,724,724,,"23,823,199,219",,"-328,380,688","24,151,579,907","286,530,210,507",,,724,724,,,,,"6,462,065,601","9,511,383,450",,,,,,,,,,"83,465,070,939","5,221,174,163",,,,"-4,092,370,856",,,,,,,,,,,"-502,907,577",,,,,"27,915,570,075",,"123,425,983","27,792,144,092","33,136,744,238","27,915,570,075",,,,,,"369,995,281,446",,,,,,,
[000120],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,742,229,431",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"729,243,296",,,,,,,,,,,,,,,,,,,,,,,,"23,606,731,522",,"626,847,755","22,979,883,767",,,,,,,,,,,,,,,,,,,,,,,,,,"5,742,229,431",,,,,,,,,"1,867,689","168,750,883","4,842,367,563",,,,,"17,864,502,091",,,,,,,,,,,,,,,,,,
[035760],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49,891,818,614",,,,,,,,"-4,044,083,248",,,,,,,,,,,,,,,,,,"244,835,940,417",,,,,,,,,,,,,,,"2,953",,,,,,,,,,,,,"1,799,255,958",,,,,,,,,,,,,,,,,"6,181,331,582",,,,,,,"21,806,006,231",,"8,208,716,255","13,597,289,976","258,340,520,009",,,,,,,,,"9,136,531,538","3,932,438,133",,,,,,,,,,"294,727,759,031","13,511,455,525",,,,"-4,044,083,248",,,,,,,,,"-8,663,984,021",,,,,,,"25,850,089,479",,"8,053,287,313","17,796,802,166","39,361,545,004","25,850,089,479",,,,,,"553,068,279,040",,,,,,,
[097950],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"222,482,004,000",,,,,,,,,,,,"6,591,338,000","45,314,071,000",,,,,,,,,,,,,"549,768,975,000",,,,,,,,,,,,,,,"2,210,000",,,,,,,,,,,,,"168,751,000",,"-370,202,000",,,,,,,,,,,,,,,,,,,"2,177",,,"70,973,399,000",,"27,741,610,000","43,231,789,000","2,594,146,762,000",,,"2,172",,,,,,"182,541,446,000","80,117,668,000",,,,,,,,,,"772,250,979,000","36,896,817,000",,,,"20,762,673,000",,,,,,,,,"-15,640,065,000",,"33,474,917,000",,,,,"50,210,726,000",,"19,417,453,000","30,793,273,000","87,107,543,000",,,,,,,"3,366,397,741,000",,,,,,,"5,772,050,000"
[051500],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,245,238,636",,,,,,,,,,,,"19,672,719","4,344,312,762",,,,,,,,,,,,,"61,478,453,927",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-801,665,007",,,,,,,"-801,366,837",,,,303,,,,,,,"469,139,253,969",,,303,,,,,,"4,292,594,707","2,989,158,571",,,,,,,,,,"71,723,692,563","1,834,583,861",,,,,,,,,,,,,,,,,,,,,,,,"4,599,450,158","2,764,866,297",,,,,,"540,862,946,532",,,,,,,"-17,712,299"
[058820],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-432,556,466",,,,,,,,,,,,"300,949,687","75,156,703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-56,510,209",,,,-2,,,"-259,615,461",,,,,,,-2,,,,,,"14,668,268","18,326,498",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-203,105,252",,,,"-203,105,252","-203,105,252",,,,,,"7,060,688,573",,,,,,,
[023460],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-7,109,991,756",,,,,,,,,,,,"461,244,228","903,938,945",,,,,,,,,,,,,,,,,,,,,,0,0,"181,795,172","1,988,896,413",,,,,,,,,,,"10,769,242",,,,,,,,,,,,,,,,,0,,,,,-154,,,,,,,"-5,200,404,083",,,,"24,067,461,032",,,,,,,,,,,,,,,,,,,,,"-1,783,742,460",,,,"181,795,172",,,,,,,,,,,,,,,"778,185,387","-5,382,199,255",,,,"-7,552,686,473","-5,768,944,013","386,744,758",,,,,"16,957,469,276",,"104,819,200","4,183,359,867",,,,
[065770],,,,,,,,,,,"11,290,255,235",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-198,902,736",,,,,,0,,,,,"207,061,154","67,180,554","4,203,041",,,,,,,,,,,,,"1,560,169,050",,,,,,,,,,,,"2,481,210,518",,,32,,,,,,,,,,,,,"-108,760,386",,,,,,,,,,0,"-22,427,676","3,006,756,776",,,,,,,,,-136,,,"-1,997,179,253",,"-21,642,951","-1,975,536,302","13,978,526,907",,,-136,,,,,,"469,275,774","789,904,705",,,,,,,,,,"1,361,266,314","-159,626,535",,,,"-545,531,639",,,,,,,,,"-436,771,253",,,,0,,"399,860,901","-1,451,647,614",,"-22,427,676","-1,429,219,938","184,703,708","344,330,243","-1,795,977,857",,,,,"15,339,793,221",,,,,,"11,933,175,544",
[000590],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,802,849,882",,,,,,,,"-658,800,450",,"-103,511,791",,"1,192,917,239","141,883,923",,,,,,,,,,,,,"3,416,215,589",,,,,,,,"1,996,601,916",,,,,,,,,,,,,,,,,,,,,,,,,"2,005,500,848",,,,,,,,,,,,,,,,"3,815",,,"5,619,897,159",,,,"24,475,661,008",,,,,,,,,"781,633,538","1,614,773,885",,,,,,,,,,"9,219,065,471","1,304,814,145",,,,"-762,312,241",,,,,,,,"-103,511,791","-932,840,555",,"274,040,105",,,,,"6,382,209,400",,,,"7,687,023,545","6,382,209,400",,,,,,"33,694,726,479",,,,,,,
[068790],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,173,317,070",,,,,,,,,,,,"6,133,996,094","5,633,535,622",,,,,,,,,,,,,"3,735,797,163",,,,,,,,"-21,221,796",,,,,,,,,,,,,,,"55,061,412",,,,,,,,,,,,,,,,,,,,,,"-21,221,796",,,"6,785,966,999",500,,,"10,446,763,566",,,,"42,947,161,028",,,447,,,,,,"1,324,868,733","64,209,010",,,,,,,,,,"19,481,021,228",,,,,"568,859,780",,,,,,,,,,,,,,,,,,,,"7,176,379,525",,,,,,,"62,428,182,256",,,,,,,
[004840],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,631,895,960",,,,,,,,,,"3,864,789,750",,"1,620,892,870","-309,103,715",,,,,,,,,,,,,"22,619,753,690",,,,,,,,"1,999,140,462",,,,,,,,,,,,,,,"-140,463,483",,,,,,,"3,902,365,576",,,"2,056,511,125",,,,,,,,,,,,,,,,411,411,,"13,114,582,900",,,,"126,804,473,216",,,411,411,,,,,"5,615,657,883","7,334,391,182",,,,,,,,,,"31,251,649,650","2,890,369,211",,,,"3,724,326,267",,,,,,,,,,,,,,,,"9,390,256,633",,,,"12,280,625,844",,,,,,,"158,056,122,866",,,,,,,
[155660],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,032,503,546",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"94,002,499","4,674,243,034",,,,,,,,,,,,,,,,,,,,,,,,,,"1,032,503,546",,,,,,,,,"259,190,070",,"773,313,476",,,,,"3,735,741,987",,,,,,,,,,,,,,,,,,
[017940],,,,,,,,,,,,,,,,,,,,,,,,,"79,576,008",0,,,,,,,,,,,,,,"10,162,432,330",,,,,,,"3,814,964,684",,0,,,"97,008,740,596","112,933,169,316",,,,,,,,,,,,,"114,686,463,887",,,,,,,,,,,,,,,,,,,,,,,,,,,"-50,869,477",,,,,,,,,,,,,,,,,,"126,921,363",,,,"-1,426",,,"-8,021,226,438",,"-3,468,730,046","-4,552,496,392","923,343,198,096",,,,,,,,,"13,102,655,417","2,384,522,235",,,,,,,,,,"124,848,896,217","-4,137,437,411",,,,"3,735,388,676",0,"-158,000,438","496,699,273","3,527,135,326",,,,,,,,,,,,"-11,756,615,114",,"-3,513,182,771","-8,243,432,343","-15,894,052,525",,,,,,,"1,048,192,094,313",,,,,,,
[037370],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"129,175,890","28,776,275",,,,,,,,,"-367,502,657",,,,,,,,,,,,,,,,,,,,,,,,,,"2,946,939,964",,,,,,,,,,,,,,,,,"235,805,332","70,314,175",,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,-78,,,"-659,818,570",,"-74,275,755","-585,542,815","30,891,788,800",,,,,,,,,"479,524,306","442,538,575",,,,,,,,,,"2,579,437,307","255,330,182",,,,0,,,,,,,,,,,,,,,,"-659,818,570",,"-74,275,755","-585,542,815","-404,488,388",,,,,,,"33,471,226,107",,,,,,,
[079190],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,699,024,782",,,,,,,,,,,,"126,995,940","248,459,583",,,,,,,,,,,,,"4,723,031,965",,,,,,,,,,,,,,,,,,,,,,,"3,377,595",,,,,,,,,,0,,,,,,,,,,,,0,,,,52,,,,,,,"14,219,318,656",,,52,,,,,,"1,237,732,895","602,209,991",,,,,,,,,,"6,422,056,747",0,,,,"-40,646,977",,,,,,,,,,,,,,,,"942,038,235",,,,"942,038,235",,,,,,,"20,641,375,403",,,,,,,
[007700],,,,,,,,,,,,,,,,,,,,,,,,,,"-14,291,982",,,,,,,,,,,,,,"2,319,243,516",,,"-63,519,919",,,,"21,253,372",,"-63,519,919",,,"71,384,098","389,997,570",,,,,,,,,,,,,"43,204,994,692",,,,,,,,,,,,,,,,,,,,,"-14,291,982",,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,"592,429,323",,,,"32,261,884,650",,,,,,,,,"667,047,155","67,350,367",,,,,,,,,,"45,524,238,208","494,045,612",,,,"-27,974,565",,,,"21,253,372",,,,,,,,,,,,"620,403,888",,,,"1,114,449,500",,,,,,,"77,786,122,858",,,,,,,"-286,483,756"
[032860],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"252,920,086",,,,,,,,,,,,"7,068,293","1,664,802,390",,,,,,,,,,,,,"1,051,871,271",,,,,,,,,,,,,,,-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33,,,"-5,663,524,657",,,,"5,977,423,424",,,-33,,,,,,"1,099,349,381","75,428,738",,,,,,,,,,"1,304,791,357",,,,,,,,,,,,,,,,,,,,,"-5,663,524,657",,,,"-2,428,734,654","-2,428,734,654","-3,234,790,003",,,,,"7,282,214,781",,,,,,,
[078930],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-90,000,000",,"59,939,000,000",,"21,233,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,"21,323,000,000",,,,,,,,,,,,,,,,,,,,,,"158,382,000,000",,"16,393,000,000","141,989,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,"81,172,000,000",,,,,,,,,"469,000,000","-1,944,000,000","55,619,000,000",,,"5,459,000,000",,"77,210,000,000",,,,,,,,,,,,,,,,,,
