,dart_AdvertisingExpenses,dart_AmortisationExpense,dart_BadDebtExpenses,dart_Commissions,dart_CommunicationExpenses,dart_CostOfSalesFromConstructionContracts,dart_CostOfSalesFromDividends,dart_CostOfSalesFromInterest,dart_CostOfSalesFromRenderingOfServices,dart_CostOfSalesFromRoyalties,dart_CostOfSalesFromSaleOfGoods,dart_DepreciationExpense,dart_DividendIncome,dart_Donations,dart_EmployeeBenefits,dart_EntertainmentExpenses,dart_FreightExpenses,dart_GainOnForeignExchangeTranslations,dart_GainsForeignCurrencyTransactions,dart_GainsFromGovernmentGrants,dart_GainsOnDisposalsOfInvestments,dart_GainsOnDisposalsOfOtherNonCurrentAssets,dart_GainsOnDisposalsOfPropertyPlantAndEquipment,dart_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLoss,dart_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLoss,dart_IncomeTaxRelatingToRemeasurementsOfDefinedBenefitPlansOfOtherComprehensiveIncome,dart_InsurancePremiums,dart_InterestExpenseFinanceExpense,dart_InterestIncomeFinanceIncome,dart_LossOnDispositionOfReceivables,dart_LossOnForeignExchangeTranslations,dart_LossesForeignCurrencyTransactions,dart_LossesOnDisposalsOfInvestments,dart_LossesOnDisposalsOfOtherNonCurrentAssets,dart_LossesOnDisposalsOfPropertyPlantAndEquipment,dart_MiscellaneousIncome,dart_MiscellaneousLosses,dart_OperatingIncomeLoss,dart_OrdinaryDevelopmentExpense,dart_OtherComprehensiveIncomeBeforeTaxChangeInFairValueOfFinancialLiabilityAttributableToChangeInCreditRiskOfLiability,dart_OtherComprehensiveIncomeBeforeTaxEffectsOfLimitInIAS19Paragraph58B,dart_OtherComprehensiveIncomeBeforeTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,dart_OtherComprehensiveIncomeNetOfTaxChangeInFairValueOfFinancialLiabilityAttributableToChangeInCreditRiskOfLiability,dart_OtherComprehensiveIncomeNetOfTaxEffectsOfLimitInIAS19Paragraph58B,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossBeforeTax,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossBeforeTax,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,dart_OtherCostOfSales,dart_OtherGains,dart_OtherLosses,dart_OtherReversalsOfProvisions,dart_ProvisionForSeveranceIndemnities,dart_PublicationExpenses,dart_RentalExpenses,dart_RepairExpenses,dart_SalariesWages,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,dart_SupplyExpenses,dart_TaxesDues,dart_TotalSellingGeneralAdministrativeExpenses,dart_TrainingExpenses,dart_TravelExpenses,dart_UtilityExpenses,dart_VehicleMaintenanceExpenses,dart_WritedownsOfInventories,dart_WritedownsOfPropertyPlantAndEquipment,entity_BasicEarningsLossPerShare,entity_ComprehensiveIncome,entity_CostOfSales,entity_CostOfSalesFromRenderingOfServices,entity_CostOfSalesFromSaleOfGoods,entity_DilutedEarningsLossPerShare,entity_EarningsPerShareAbstract,entity_EmployeeBenefitsExpense,entity_FinanceCosts,entity_FinanceIncome,entity_GrossProfit,entity_IncomeTaxExpenseContinuingOperations,entity_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLoss,entity_IncomeTaxRelatingToRemeasurementsOfDefinedBenefitPlansOfOtherComprehensiveIncome,entity_OperatingIncomeLoss,entity_OtherComprehensiveIncome,entity_OtherComprehensiveIncomeBeforeTaxAvailableforsaleFinancialAssets,entity_OtherComprehensiveIncomeBeforeTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,entity_OtherComprehensiveIncomeNetOfTaxAvailableforsaleFinancialAssets,entity_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossBeforeTax,entity_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,entity_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossBeforeTax,entity_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,entity_OtherGains,entity_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,entity_OtherLosses,entity_ProfitLoss,entity_ProfitLossBeforeTax,entity_ProfitLossFromDiscontinuedOperations,entity_Revenue,entity_RevenueFromInterest,entity_RevenueFromSaleOfGoods,entity_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,entity_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,entity_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,entity_StatementOfComprehensiveIncomeAbstract,entity_TotalSellingGeneralAdministrativeExpenses,ifrs_AdministrativeExpense,ifrs_BasicEarningsLossPerShare,ifrs_BasicEarningsLossPerShareFromContinuingOperations,ifrs_BasicEarningsLossPerShareFromDiscontinuedOperations,ifrs_ChangesInInventoriesOfFinishedGoodsAndWorkInProgress,ifrs_ComprehensiveIncome,ifrs_CostOfSales,ifrs_DepreciationAndAmortisationExpense,ifrs_DilutedEarningsLossPerShare,ifrs_DilutedEarningsLossPerShareFromContinuingOperations,ifrs_DilutedEarningsLossPerShareFromDiscontinuedOperations,ifrs_DistributionCosts,ifrs_EarningsPerShareAbstract,ifrs_EmployeeBenefitsExpense,ifrs_FinanceCosts,ifrs_FinanceIncome,ifrs_GainsArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,ifrs_GainsLossesOnCashFlowHedgesNetOfTax,ifrs_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,ifrs_GainsLossesOnHedgesOfNetInvestmentsInForeignOperationsNetOfTax,ifrs_GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsBeforeTax,ifrs_GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsNetOfTax,ifrs_GrossProfit,ifrs_IncomeTaxExpenseContinuingOperations,ifrs_IncomeTaxRelatingToAvailableforsaleFinancialAssetsOfOtherComprehensiveIncome,ifrs_IncomeTaxRelatingToDefinedBenefitPlansOfOtherComprehensiveIncome,ifrs_IncomeTaxRelatingToInvestmentsInEquityInstrumentsOfOtherComprehensiveIncome,ifrs_LossesArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,ifrs_OtherComprehensiveIncome,ifrs_OtherComprehensiveIncomeBeforeTax,ifrs_OtherComprehensiveIncomeBeforeTaxActuarialGainsLossesOnDefinedBenefitPlans,ifrs_OtherComprehensiveIncomeBeforeTaxAvailableforsaleFinancialAssets,ifrs_OtherComprehensiveIncomeBeforeTaxCashFlowHedges,ifrs_OtherComprehensiveIncomeBeforeTaxExchangeDifferencesOnTranslation,ifrs_OtherComprehensiveIncomeBeforeTaxGainsLossesOnRevaluation,ifrs_OtherComprehensiveIncomeNetOfTaxActuarialGainsLossesOnDefinedBenefitPlans,ifrs_OtherComprehensiveIncomeNetOfTaxAvailableforsaleFinancialAssets,ifrs_OtherComprehensiveIncomeNetOfTaxCashFlowHedges,ifrs_OtherComprehensiveIncomeNetOfTaxExchangeDifferencesOnTranslation,ifrs_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,ifrs_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRevaluation,ifrs_OtherComprehensiveIncomeNetOfTaxHedgesOfNetInvestmentsInForeignOperations,ifrs_OtherEmployeeExpense,ifrs_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,ifrs_OtherLongtermBenefits,ifrs_OtherRevenue,ifrs_PostemploymentBenefitExpenseDefinedBenefitPlans,ifrs_ProfitLoss,ifrs_ProfitLossBeforeTax,ifrs_ProfitLossFromContinuingOperations,ifrs_ProfitLossFromDiscontinuedOperations,ifrs_ReclassificationAdjustmentsOnAvailableforsaleFinancialAssetsNetOfTax,ifrs_ReclassificationAdjustmentsOnCashFlowHedgesNetOfTax,ifrs_ReclassificationAdjustmentsOnHedgesOfNetInvestmentsInForeignOperationsNetOfTax,ifrs_Revenue,ifrs_RevenueFromConstructionContracts,ifrs_RevenueFromDividends,ifrs_RevenueFromInterest,ifrs_RevenueFromRenderingOfServices,ifrs_RevenueFromRoyalties,ifrs_RevenueFromSaleOfGoods,ifrs_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,ifrs_WagesAndSalaries
[105740],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,308,132,624",,,,,,,,,,,,,"96,720,912","310,444,999",,,,,,,,,,,"2,207,986,215",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,"789,565,946","8,632,916,207",,102,,,,,,"241,955,337","110,312,250",,,,,,,"3,516,118,839","173,297,781",,,,,"98,277",,,,,,,"98,277",,,,,,,,,,,,"789,467,669","962,765,450",,,,,,"12,149,035,046",,,,,,,,
[187220],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,592,152,130",,,,,,,,,,,,,"91,311,153","30,870,953",,,,,,,,,,,"1,776,759,057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,,,,"1,605,311,463","3,546,663,433",,163,,,,,,"118,199,377","123,736,385",,,,,,,"3,368,911,187","52,817,875",,,,,,,,,,,,,,,,,,,,,,,,"1,605,311,463","1,658,129,338",,,,,,"6,915,574,620",,,,,,,,
[026890],,"3,836,610","-6,871,427","128,990,767","13,229,816",,,,,,,"89,638,870",,,"153,506,323","10,788,587","168,989,010","128,673,350","131,453,927",,,,0,,,,"7,367,418","109,443,007","155,858,974",,"127,665,016","141,519,249",,,0,"22,814,079","136,576","1,586,980","64,613,409",,,,,,0,,0,,0,,"1,032,116,356","269,320,841",,"103,413,258",,"30,726,797","9,069,973","666,330,670",,,"8,942,772","23,351,004","1,583,342,917","5,964,210","80,748,215","15,690,411",,,,,,,,,,,,"66,986,164","5,494,366",,,,,,,,,,,,,,0,,0,,,,,,,,,,,"5,016,224",,20,,,,"749,306,664","6,716,081,090",,20,,,,,,"176,429,171","161,353,340",,,,,,,"1,584,929,897",0,,,,,0,,,,,,,,0,,,,,,,,,,,"749,306,664","749,306,664",,,,,,"8,301,010,987",,,,,,,,
[131180],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,742,929,150",,,,,,,,,,,,,"690,626,049","441,007,001",,,,,,,,,,,"1,651,561,896",,,,,,,,,,,,,,,,,,,,,,"2,194,052",,,,,,,,,,,,,,,,,,,,"347,383,948",,,63,,,,"1,839,034,892","6,831,632,884",,63,,,,,,"46,810,684","207,394,628",,,,,,,"3,741,874,994","316,291,302",,,,,"2,194,052",,,,,,,,,,,,,,,,,,,"1,836,840,840","2,153,132,142",,,,,,"10,573,507,878",,,,,,,,
[042510],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-825,030,989",,,,,,,,,,,,,"8,025,549","1,279,886",,,,,,,,,,,"1,835,174,847",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26,,,,"-821,141,836","1,180,939,813",,-26,,,,,,"14,790,391","11,933,881",,,,,,,"1,010,143,858",,,,,,,,,,,,,,,,,,,,,,,,,"-821,141,836","-821,141,836",,,,,,"2,191,083,671",,,,,,,,
[050120],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"970,358,468",,,,,,,,,0,,"-26,220,360",,"54,983,627","11,853,350",,,,,,,,,,,"864,025,470",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,"1,365,529,276","8,261,534,518",,38,,,,,,"270,841,077","649,101,968",,,,,,,"1,834,383,938",0,,,,,"-26,220,360",,,,,,,"-26,220,360",0,,,,,,,,,,,"1,391,749,636","1,391,749,636",,,,,,"10,095,918,456",,,,,,,,
[171120],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,061,031,410",,,,,,,,,"2,981,358",,,,"1,952,836","26,381,204",,,,,,,,,,,"2,670,570,611",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222,,,,"3,386,228,744","19,490,675,950",,,,,,,,"160,064,610","264,557,552",,,,,,"2,981,358","6,731,602,021","757,848,598",,,,,"2,981,358",,,,,,,,"2,981,358",,,,,,,,,,,"3,383,247,386","4,141,095,984",,,,,,"26,222,277,971",,,,,,,,
[115390],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-547,843,760",,,,,,,"-15,948,143",,,,"-15,948,143",,"1,487,849,214","1,082,936,794",,,,,,,,,,,"15,221,540,948",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,"-271,908,057","26,429,369,014",,,,,,,,"351,829,299","412,295,271",,,,,,,"14,673,697,188","173,494,546",,,,,"-15,948,143",,,,,,,,,,,,,,,,,,,"-255,959,914","-82,465,368",,,,,,"41,103,066,202",,,,,,,,
[171010],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-438,725,015",,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,"-438,725,015",,,,,,,,,,,,,,,
[084650],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"303,534,428",,,,,,,"-54,561,004",,,,"-54,561,004",,"4,757,866","5,634,689",,,,,,,,,,,"2,463,211,002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,"233,582,455","2,613,844,961",,68,,,,,,"20,561,443","28,505,753",,,,,,,"2,766,745,430","22,458,456",,,,,"-54,561,004",,,,,,,,,,,,,,,,,,,"288,143,459","310,601,915",,,,,,"5,380,590,391",,,,,,,,
[141080],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,249,138,257",,,,,,,,,,,,,"163,361","3,231,534",,,,,,,,,,,,,,,,,,,,,,,,,"450,600,209",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-299,,,,"-2,293,644,015",,,-299,,,,,"2,358,499,239","209,497,138","168,059,553",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,293,644,015","-2,293,644,015",,,,,,"109,360,982",,,,,,,,
[060300],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"342,373,165",,,,,,,,,,,,,"220,106","46,670,316",,,,,,,,,,,"1,729,567,534",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11,,,,"-285,360,962","10,200,512,433",,-11,,,,,,"652,123,368","70,839,451",,,,,,,"2,071,940,699",,,,,,,,,,,,,,,,,,,,,,,,,"-285,360,962","-285,360,962",,,,,,"12,272,453,132",,,,,,,,
[038390],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,289,352,169",,,,,,,"27,099,755",,"-3,805,455",,"-123,180,706",,"259,125,464","57,150,096",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46,052,861,207",,,588,,,,"4,816,294,402",,,588,,,,,,"1,200,941,259","45,793,486",,,,,,"-4,642,655",,"1,392,899,201",,,,,"-126,986,161",,,,,,,"-150,280,461","-3,805,455",,,,,,,,,,,"4,943,280,563","6,336,179,764",,,"-837,200",,,"53,342,213,376",,,,,,,,
[228850],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,158,883,982",,,,,,,,,,,0,,"182,748,117","377,252,057",,,,,,,,,,,"2,986,548,827",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239,,,,"3,008,425,332","11,996,461,593",,,,,,,,"262,585,369","82,812,268",,,,,,,"7,145,432,809","776,181,609",,,,,0,,,,,,,0,,,,,,,,,,,,"3,008,425,332","3,784,606,941","3,008,425,332",,,,,"19,141,894,402",,,,,,,,
[047440],,"115,626,074","-40,780","152,999,817","5,424,363",,,,,,"20,071,693,165","89,943,306",,,"35,197,615","40,427,731","144,410,457",,,,,,"34,403,691",,,,"9,174,591","293,487,543","14,908,942",,,,,,,"257,636,852","175,956,078","-391,776,787","740,910,271",,,,,,,,,,,,"292,040,543","175,956,078",,"50,124,338","3,699,981","13,296,457","23,438,099","500,518,981",,,"28,694,677","29,825,530","2,230,894,397","1,232,500","46,615,852","542,973","18,060,080",,,,,,,,,,,"13,381,532","62,560,658",,,,,,,,,,,,,,,,,,,,,,,,,,,"4,359,000",,-25,-25,,,"-358,512,692","20,071,693,165",,-25,-25,,,,,"438,621,721","264,670,175",,,,,,,"1,839,117,610","-91,131,176",,,,,,,,,,,,,,,,,,,,,,"742,811,972",,"-358,512,692","-449,643,868",,,,,,"21,910,810,775",,,,,,"21,167,998,803",,
[026040],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,573,956,982",,,,,,,,,,,,,"393,061,863","62,822,510",,,,,,,,,,,"26,023,321,160",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,"1,394,012,526","12,248,091,684",,90,,,,,,"250,336,359","125,305,619",,,,,,,"27,597,278,142","385,153,069",,,,,,,,,,,,,,,,,,,,,,,,"1,394,012,526","1,779,165,595",,,,,,"39,845,369,826",,,,,,,,
[090360],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,977,851,178",,,,,,,,,,,0,,"4,366,846","99,674",,,,,,,,,,,"3,333,231,756",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252,,,,"1,964,678,436","22,891,138,545",,,,,,,,"111,856,972","148,676,356",,,,,,,"5,311,082,934","54,259,298",,,,,0,,,,,,,0,,,,,,,,,,,,"1,964,678,436","2,018,937,734",,,,,,"28,202,221,479",,,,,,,,
[016170],"2,097,469,503","2,180,364,210",,"38,756,784,812",,,,,,,,"1,022,787,481",,,,,,,,,,,,,,,,,,,,,,,,,,"13,561,531,100",,,,,,,"-3,435,555",,,,,,"174,016,098","26,379,215",,,,"760,565,817",,"5,912,351,700",,,,,"63,181,560,775",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"360,565,295",,442,,,,"11,174,836,545",,,442,,,,,,"34,606,228","916,562,798",,,,,,,"76,743,091,875","3,412,852,453",,,,,"-3,435,555",,,,,,,,,,,,,,,,,,,"11,178,272,100","14,591,124,553",,,,,,,,,,,,,,
[067730],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"407,766,334",,,,,,,,,,,,,"31,569,298","6,264,580",,,,,,,,,,,"353,796,399",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,"372,004,856","5,157,835,308",,,,,,,,,"39,909,698",,,,,,,"761,562,733","101,176,674",,,,,"200,780",,,,,,,,,,,,,,,,,,,"371,804,076","472,980,750",,,,,,"5,919,398,041",,,,,,,,
[071280],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-989,776,654",,,,,,,,,,,,,"148,715,124","30,061,509",,,,,,,,,,,"26,714,734",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"238,315,972",,"1,415,376,190",-85,,,,"-689,621,976","7,516,934,465",,,,,,,,"14,473,469","14,703,061",,,,,,,"690,630,242","-189,383,451",,,,,"-8,111,980",,,,,,,,,,,,,,,,,,,"-681,509,996","-870,893,447",,,,,,"8,207,564,707",,,,,,,,
[043710],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-702,280,802",,,,,,,,,,,"-16,676,232",,"51,318,987","42,719,149",,,,,,,,,,,"830,198,343",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35,-35,,,"-594,794,524","335,826,231",,-35,-35,,,,,"206,996,679","322,559,351",,,,,,,"127,917,541",,,,,,"-16,676,232",,,,,,,,,,,,,,,,,,,"-578,118,292","-578,118,292","-578,118,292",,,,,"463,743,772",,,,,,,,
[109960],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"117,768,494",,,,,,,,,,,,,"27,819,501","19,841,931",,,,,,,,,,,"1,007,880,475",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,050,114",,,2,,,,"7,119,424","1,648,224,492",,2,,,,,,"57,688,686","4,482,340",,,,,,,"1,125,648,969","41,370,180",,,,,0,,,,,,,,,,,,,,,,,,,"7,119,424","48,489,604",,,,,,"2,773,873,461",,,,,,,,
[032350],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"771,854,310",,,,,,,,,,,,,"87,438,860","4,305,671",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,"94,080,000",,,37,,,,"921,788,647",,,,,,,,,,"97,659,929",,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,"921,788,647","921,788,647",,,,,,,,,,,,,,
[023530],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"205,901,568,593",,,,"76,438,011",,,,"-5,059,049,920",,"57,940,012",,,"10,235,070,724","12,889,821,538",,,,,,,,,,,"1,092,218,065,000",,,,,,,,,,,,,,,,,,,,,,,,,,"1,615,158,419",,"-18,497,999",,,,,,,,,,,,,,,,,"5,152",,,,"150,427,924,844","2,686,495,672,020",,"5,137",,,,,,"54,794,868,520","52,482,868,265",,,,,,,"1,298,119,633,593","45,505,782,772",,,,,"-5,001,109,908",,,"-7,743,282,380","1,069,074,041",,,,,,,,,,,,,,,"155,429,034,752","200,934,817,524",,,,,,"3,984,615,305,613",,,,,,,,
[004000],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-4,621,040,910",,,,,,,,,"5,928,306,781",,0,,"25,085,134,408","4,321,189,018",,,,,,,,,,,"22,142,284,810",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377,,,,"15,540,767,600","249,460,453,640",,377,,,"7,952,813,684",,,"3,350,579,341","735,492,728",,,,,,,"25,474,057,584","3,915,357,048",,,,,"5,928,306,781",,,,,,,0,"5,928,306,781",,,,,,,,,,,"9,612,460,819","13,527,817,867",,,,,,"274,934,511,224",,,,,,,,
[004990],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,460",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27,387,938,908",,,,,,,,,,,,,,,
[005300],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37,893,762,355",,,,,,,,,"-19,431,924,138",,"1,754,471,022",,"2,952,381,397","5,934,941,508",,,,,,,,,,,"178,624,683,414",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,198",,,,"8,383,880,869","279,966,642,627",,"19,248",,,,,,"6,454,189,539","7,563,207,063",,,,,,,"216,518,445,769","9,958,885,783",,,,,"-17,677,453,116",,,,,,,"1,754,471,022","-19,638,452,423","206,528,285",,,,,,,,,,"26,061,333,985","36,020,219,768",,,,,,"496,485,088,396",,,,,,,,
[011170],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"174,235,239,259",,,,"-772,950,945",,,,"2,059,509,189",,"-585,896,816",,,,,,,,,,,,,,,"86,577,543,043",,,,,,,,,,,,,,,,,,,,,,,,,,"-657,521,403",,"187,054,129",,,,,,,,,,,,,,"26,314,229,059",,,"4,411",,,,"150,092,114,453","1,800,021,100,356",,,,,,,,"25,626,100,683","18,872,259,660",,,,,,,"260,812,782,302","45,177,125,215",,,,,"1,473,612,373",,,"1,745,063,760","971,966,832",,,,,,,,,,,,,,,"148,618,502,080","193,795,627,295",,,,,,"2,060,833,882,658",,,,,,,,
[002270],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,927,996,801",,,,,,,"314,026,063",,,,,,"1,141,015,269","1,054,607,394",,,,,,,,,,,"63,681,714,057",,,,,,,,,,,,,,,,,,,,,,,,,,,"-950,681,391",,0,,,,,,,,,,,,,,,,"8,002",,,,"10,530,403,657","328,186,635,158",,"8,002",,,,,,"1,725,344,852","3,527,000,186",,,,,,,"76,609,710,858","2,485,951,974",,,,,"-427,364,900",,,,,,,,"160,798,831",,,,,,,,,,,"10,957,768,557","13,443,720,531",,,,,,"404,796,346,016",,,,,,,"-1,372,339,479",
[071840],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,363,026,321",,,,,,,,,,,,,"1,664,760,709","622,697,986",,,,,,,,,,,"178,114,361,837",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-5,899,771,867",,,"1,034",,,,"23,847,806,766","645,415,746,814",,"1,034",,,,,,,,,"45,993,799",,,,,"213,477,388,158","7,488,844,764",,,,,"-557,528,069",,,,,,,"-603,521,868",0,"45,993,799",,,,,,,,,,"24,405,334,835","31,894,179,599",,,,0,,"858,893,134,972",,,,,,,,
[038060],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,306,782,062",,,,,,,,,"403,036,129",,,,"1,411,185,976","196,656,752",,,,,,,,,,,"13,022,971,505",,,,,,,,,,,,,,,,,,,,,,,,,,,"-35,286,186",,,,,,,,,,,,,,,,,,-1,,,,"353,468,455","86,626,569,466",,-1,,,,,,"8,960,078,071","9,068,544,324",,,,,,,"11,716,189,443","65,781,089",,,,,"403,036,129",,,,,,,,,,,,,,,,,,,"-49,567,674","16,213,415",,,,,,"98,342,758,909",,,,,,,,
[082800],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,320,491,539",,,,,,,,,,,,,"263,064,732","341,574,574",,,,,,,,,,,"1,457,571,472",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67,,,,"-2,313,140,346","18,453,936,311",,,,,,,,"128,485,204","-19,263,761",,,,,,,"-862,920,067",,,,,,"233,610,000",,,,,,,,,,,,,,,,,,,"-2,546,750,346","-2,546,750,346",,,,,,"17,591,016,244",,,,,,,,
[085370],,,,,,,,,,,"7,825,340,591",,,,,,,,,,,,,,,,,,,,,,,,,,,"965,215,578",,,,,,,"-277,894,842",,,,"-277,894,842",0,"127,001,446","145,161,383",,,,,,,,,,,"5,959,939,243",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,,,"489,393,158","7,825,340,591",,75,,,,,,"229,377,418","49,609,777",,,,,,,"6,925,154,821",0,,,,,"-277,894,842",,,,,,,,,,,,,,,,,"14,941,747",,"767,288,000","767,288,000","767,288,000",,,,,"14,750,495,412",,,,,,"14,735,553,665",,
