,dart_AccruedExpensesGross,dart_AccumulatedDepreciationBuildingsGross,dart_AccumulatedDepreciationConstructionInProgressGross,dart_AccumulatedDepreciationCurrentBiologicalAssetsGross,dart_AccumulatedDepreciationFixturesAndFittingsGross,dart_AccumulatedDepreciationMachineryGross,dart_AccumulatedDepreciationNonCurrentBiologicalAssetsGross,dart_AccumulatedDepreciationOfficeEquipmentGross,dart_AccumulatedDepreciationOtherPropertyPlantAndEquipmentGross,dart_AccumulatedDepreciationStructureGross,dart_AccumulatedDepreciationTangibleExplorationAndEvaluationAssetsGross,dart_AccumulatedDepreciationVehiclesGross,dart_AccumulatedImpairmentLossBuildingsGross,dart_AccumulatedImpairmentLossConstructionInProgressGross,dart_AccumulatedImpairmentLossFinishedGoodsGross,dart_AccumulatedImpairmentLossFixturesAndFittingsGross,dart_AccumulatedImpairmentLossGoodsInTransitGross,dart_AccumulatedImpairmentLossMachineryGross,dart_AccumulatedImpairmentLossMerchandiseGross,dart_AccumulatedImpairmentLossNonCurrentBiologicalAssetsGross,dart_AccumulatedImpairmentLossOfficeEquipmentGross,dart_AccumulatedImpairmentLossOtherInventoriesGross,dart_AccumulatedImpairmentLossOtherPropertyPlantAndEquipmentGross,dart_AccumulatedImpairmentLossProductionSuppliesGross,dart_AccumulatedImpairmentLossRawMaterialsGross,dart_AccumulatedImpairmentLossStructureGross,dart_AccumulatedImpairmentLossSuppliesGross,dart_AccumulatedImpairmentLossVehiclesGross,dart_AccumulatedImpairmentLossWorkInProgressGross,dart_AllowanceForDoubtfulAcccountLongTermAccruedIncomeGross,dart_AllowanceForDoubtfulAcccountLongTermAdvancePaymentsGross,dart_AllowanceForDoubtfulAcccountLongTermDepositsProvidedGross,dart_AllowanceForDoubtfulAcccountLongTermOtherReceivablesGross,dart_AllowanceForDoubtfulAcccountLongTermTradeReceivablesGross,dart_AllowanceForDoubtfulAcccountNonCurrentLoansAndReceivablesGross,dart_AllowanceForDoubtfulAcccountNonCurrentReceivablesGross,dart_AllowanceForDoubtfulAcccountShortTermAccruedIncome,dart_AllowanceForDoubtfulAcccountShortTermAdvancePayments,dart_AllowanceForDoubtfulAcccountShortTermDepositsProvided,dart_AllowanceForDoubtfulAcccountShortTermLoansAndReceivables,dart_AllowanceForDoubtfulAcccountShortTermOtherReceivables,dart_AllowanceForDoubtfulAcccountShortTermTradeReceivable,dart_AvailableForSaleFinancialAssets,dart_BrandNamesGross,dart_BuildingsGross,dart_ComputerSoftwareGross,dart_ConstructionInProgressGross,dart_ContributedEquity,dart_CopyrightsPatentsAndOtherIndustrialPropertyRightsServiceAndOperatingRightsGross,dart_CurrentAvailableForSaleFinancialAssets,dart_CurrentBiologicalAssetsGross,dart_CurrentFairValueFinancialAsset,dart_CurrentFinancialAssetsHeldToMaturity,dart_ElementsOfOtherStockholdersEquity,dart_FairValueFinancialAsset,dart_FairValueOfPlanAssets,dart_FinancialAssetsHeldToMaturity,dart_FinancialInstruments,dart_FinishedGoodsGross,dart_FixturesAndFittingsGross,dart_GoodsInTransitGross,dart_GoodwillGross,dart_GovernmentGrantsBuildingsGross,dart_GovernmentGrantsComputerSoftwareGross,dart_GovernmentGrantsConstructionInProgressGross,dart_GovernmentGrantsCopyrightsPatentsAndOtherIndustrialPropertyRightsServiceAndOperatingRightsGross,dart_GovernmentGrantsCurrentBiologicalAssetsGross,dart_GovernmentGrantsFixturesAndFittingsGross,dart_GovernmentGrantsGoodwillGross,dart_GovernmentGrantsIntangibleAssetsUnderDevelopmentGross,dart_GovernmentGrantsIntangibleExplorationAndEvaluationAssetsGross,dart_GovernmentGrantsLandGross,dart_GovernmentGrantsLicencesAndFranchisesGross,dart_GovernmentGrantsMachineryGross,dart_GovernmentGrantsMastheadsAndPublishingTitlesGross,dart_GovernmentGrantsOfficeEquipmentGross,dart_GovernmentGrantsOtherIntangibleAssetsGross,dart_GovernmentGrantsOtherPropertyPlantAndEquipmentGross,dart_GovernmentGrantsRecipesFormulaeModelsDesignsAndPrototypesGross,dart_GovernmentGrantsStructureGross,dart_GovernmentGrantsTangibleExplorationAndEvaluationAssetsGross,dart_GovernmentGrantsVehiclesGross,dart_IntangibleAssetsUnderDevelopmentGross,dart_IntangibleExplorationAndEvaluationAssetsGross,dart_IssuedCapitalOfCommonStock,dart_IssuedCapitalOfPreferredStock,dart_LandGross,dart_LegalReserve,dart_LicencesAndFranchisesGross,dart_LoansAndReceivablesGross,dart_LongTermAccruedExpensesGross,dart_LongTermAccruedIncomeGross,dart_LongTermAdvancePaymentsGross,dart_LongTermAdvancesCustomers,dart_LongTermBorrowingsGross,dart_LongTermDepositsProvidedGross,dart_LongTermFinancialInstruments,dart_LongTermGuaranteeDepositRentGross,dart_LongTermLoansAndReceivablesGross,dart_LongTermOtherPayablesGross,dart_LongTermOtherReceivablesGross,dart_LongTermPrepaidExpenses,dart_LongTermTradeAndOtherNonCurrentPayables,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,dart_LongTermTradePayablesGross,dart_LongTermTradeReceivablesGross,dart_LongTermWithholdingsBanks,dart_MachineryGross,dart_MerchandiseGross,dart_NonCurrentAvailableForSaleFinancialAssets,dart_NonCurrentBiologicalAssetsGross,dart_NonCurrentFairValueFinancialAsset,dart_NonCurrentFinancialAssetsHeldToMaturity,dart_NonCurrentReceivablesGross,dart_OfficeEquipmentGross,dart_OtherCapitalSurplus,dart_OtherComprehensiveIncomeLossAccumulatedAmount,dart_OtherIntangibleAssetsGross,dart_OtherInventoriesGross,dart_OtherPropertyPlantAndEquipmentGross,dart_PaymentsOfIncomeTaxesPayable,dart_PostemploymentBenefitObligations,dart_PresentValueDiscountsLongTermAccruedExpensesGross,dart_PresentValueDiscountsLongTermBorrowingsGross,dart_PresentValueDiscountsLongTermGuaranteeDepositRentGross,dart_PresentValueDiscountsLongTermOtherPayablesGross,dart_PresentValueDiscountsLongTermOtherReceivablesGross,dart_PresentValueDiscountsLongTermTradeReceivablesGross,dart_PresentValueDiscountsNonCurrentLoansAndReceivablesGross,dart_PresentValueDiscountsShortTermLoansAndReceivables,dart_PresentValueDiscountsShortTermOtherPayables,dart_PresentValueDiscountsShortTermOtherReceivables,dart_PresentValueDiscountsShortTermTradeReceivable,dart_PresentValueOfDefinedBenefitObligation,dart_ProductionSuppliesGross,dart_RawMaterialsGross,dart_RetainedEarningsBeforeAppropriationsAccumulatedDeficitBeforeDisposition,dart_ShortTermAccruedExpenses,dart_ShortTermAccruedIncome,dart_ShortTermAdvancePayments,dart_ShortTermAdvancesCustomers,dart_ShortTermBorrowings,dart_ShortTermDepositsProvided,dart_ShortTermFinancialInstrumentsGross,dart_ShortTermGuaranteeDepositRent,dart_ShortTermLoansAndReceivables,dart_ShortTermOtherPayables,dart_ShortTermOtherReceivables,dart_ShortTermPrepaidExpenses,dart_ShortTermTradePayables,dart_ShortTermTradeReceivable,dart_ShortTermWithholdings,dart_StructureGross,dart_SuppliesGross,dart_TangibleExplorationAndEvaluationAssetsGross,dart_TradePayablesGross,dart_VehiclesGross,dart_VoluntaryReserves,dart_WorkInProgressGross,entity_AssetsAbstract,entity_CashAndCashEquivalents,entity_ContributedEquity,entity_CurrentAssets,entity_CurrentBiologicalAssetsGross,entity_CurrentFairValueFinancialAsset,entity_CurrentLiabilities,entity_CurrentPortionOfLongtermBorrowings,entity_CurrentProvisions,entity_CurrentTaxAssets,entity_DeferredTaxLiabilities,entity_ElementsOfOtherStockholdersEquity,entity_Equity,entity_EquityAbstract,entity_EquityAttributableToOwnersOfParent,entity_GoodwillGross,entity_IntangibleAssetsOtherThanGoodwill,entity_Inventories,entity_InvestmentAccountedForUsingEquityMethod,entity_InvestmentProperty,entity_LiabilitiesAbstract,entity_LiabilitiesIncludedInDisposalGroupsClassifiedAsHeldForSale,entity_LongTermBorrowingsGross,entity_LongTermTradeAndOtherNonCurrentPayables,entity_LongTermTradeAndOtherNonCurrentReceivablesGross,entity_NonCurrentBiologicalAssetsGross,entity_NoncontrollingInterests,entity_NoncurrentAssets,entity_NoncurrentLiabilities,entity_NoncurrentProvisions,entity_OtherCapitalSurplus,entity_OtherComprehensiveIncomeLossAccumulatedAmount,entity_OtherCurrentFinancialAssets,entity_OtherCurrentFinancialLiabilities,entity_OtherCurrentNonfinancialAssets,entity_OtherCurrentNonfinancialLiabilities,entity_OtherEquityInterest,entity_OtherFinancialAssets,entity_OtherLongtermProvisions,entity_OtherNoncurrentFinancialAssets,entity_OtherNoncurrentFinancialLiabilities,entity_OtherNoncurrentNonfinancialAssets,entity_OtherNoncurrentNonfinancialLiabilities,entity_PaymentsOfIncomeTaxesPayable,entity_PostemploymentBenefitObligations,entity_PropertyPlantAndEquipment,entity_Provisions,entity_RetainedEarnings,entity_ShortTermBorrowings,entity_StatementOfFinancialPositionAbstract,entity_TradeAndOtherCurrentPayables,entity_TradeAndOtherCurrentReceivables,entity_TradeAndOtherPayables,ifrs_Assets,ifrs_AssetsAbstract,ifrs_BalancesWithBanks,ifrs_Borrowings,ifrs_Cash,ifrs_CashAndCashEquivalents,ifrs_CashEquivalents,ifrs_CashOnHand,ifrs_CurrentAssets,ifrs_CurrentLiabilities,ifrs_CurrentPortionOfLongtermBorrowings,ifrs_CurrentProvisions,ifrs_CurrentProvisionsForEmployeeBenefits,ifrs_CurrentTaxAssets,ifrs_CurrentTaxLiabilities,ifrs_DeferredTaxAssets,ifrs_DeferredTaxLiabilities,ifrs_Equity,ifrs_EquityAbstract,ifrs_EquityAndLiabilities,ifrs_EquityAttributableToOwnersOfParent,ifrs_IntangibleAssetsOtherThanGoodwill,ifrs_Inventories,ifrs_InvestmentAccountedForUsingEquityMethod,ifrs_InvestmentProperty,ifrs_IssuedCapital,ifrs_Liabilities,ifrs_LiabilitiesAbstract,ifrs_LiabilitiesIncludedInDisposalGroupsClassifiedAsHeldForSale,ifrs_LongtermLegalProceedingsProvision,ifrs_LongtermMiscellaneousOtherProvisions,ifrs_LongtermOnerousContractsProvision,ifrs_LongtermProvisionForDecommissioningRestorationAndRehabilitationCosts,ifrs_LongtermRestructuringProvision,ifrs_LongtermWarrantyProvision,ifrs_NoncontrollingInterests,ifrs_NoncurrentAssets,ifrs_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForDistributionToOwners,ifrs_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,ifrs_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,ifrs_NoncurrentLiabilities,ifrs_NoncurrentPayables,ifrs_NoncurrentProvisions,ifrs_NoncurrentProvisionsForEmployeeBenefits,ifrs_OtherCashAndCashEquivalents,ifrs_OtherCurrentFinancialAssets,ifrs_OtherCurrentFinancialLiabilities,ifrs_OtherCurrentNonfinancialAssets,ifrs_OtherCurrentNonfinancialLiabilities,ifrs_OtherDemandDeposits,ifrs_OtherEquityInterest,ifrs_OtherFinancialAssets,ifrs_OtherFinancialLiabilities,ifrs_OtherLongtermProvisions,ifrs_OtherNoncurrentFinancialAssets,ifrs_OtherNoncurrentFinancialLiabilities,ifrs_OtherNoncurrentNonfinancialAssets,ifrs_OtherNoncurrentNonfinancialLiabilities,ifrs_OtherNonfinancialAssets,ifrs_OtherNonfinancialLiabilities,ifrs_OtherShorttermProvisions,ifrs_PropertyPlantAndEquipment,ifrs_Provisions,ifrs_ProvisionsForEmployeeBenefits,ifrs_RetainedEarnings,ifrs_SharePremium,ifrs_ShorttermLegalProceedingsProvision,ifrs_ShorttermMiscellaneousOtherProvisions,ifrs_ShorttermOnerousContractsProvision,ifrs_ShorttermProvisionForDecommissioningRestorationAndRehabilitationCosts,ifrs_ShorttermRestructuringProvision,ifrs_ShorttermWarrantyProvision,ifrs_TradeAndOtherCurrentPayables,ifrs_TradeAndOtherCurrentReceivables,ifrs_TradeAndOtherPayables,ifrs_TradeAndOtherReceivables,ifrs_TreasuryShares
[041930],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,000,000,000",,,,,,"13,986,583,037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,875,904,630",,,,,,,"5,889,933,500",,,,,,,,,"369,656,166",,,,,,,,,,,,"7,867,348,197","6,119,234,840",,,,"1,098,967,726","2,792,642,105",,,,,,,,,,,,,,,"58,991,175,109",,,,,"59,488,760,564",,,,,,,,,,,,,,,,"712,051,547",,,,,"9,593,402,607",,,,,,,,,,,,,,,,,,,,,,,,"726,180,075",,,,,,,,,,,,,,,,,,,,,,,,,,"185,005,975,018",,,,,"7,270,278,584",,,"105,103,032,991","90,423,054,509",,,,,,"1,004,788,617",,"85,900,344,904",,"185,005,975,018","83,565,714,323","1,444,165,268","19,121,229,964","5,000,000",,"8,000,000,000","99,105,630,114",,,,,,,,,"2,334,630,581","79,902,942,027",,,,"8,682,575,605",,,,,"189,747,000",,,"942,920,966",,,,,,"2,732,862,000",,,,,,,"72,770,289,901",,,"61,579,131,286",,,,,,,,"28,892,405,253","62,894,874,836",,,
[001520],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"119,855,249,500",,,,,,"585,696,796,905",,,,,,,,"7,254,976,090",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,140,725,000",,"9,500,000",,,,"2,781,625,488",,,,,,,"4,168,811,836",,,,"10,341,226,519",,,"5,909,422,371",,,,,"8,779,737,196",,,,,,,,,,,,,,,,,,,,"1,970,000,000",,"293,279,108,249",,"102,248,712",,"4,538,353,119",,,"136,050,003,720",,,,,,,,,,,,"11,736,730,239",,,"2,573,355,784",,,,,,,,,,,,,,,,,,,,,,"910,351,438",,,,,,,,,,,,,,,,,,,,,,"24,004,758,443",,,"984,593,254,725",,,,,"124,830,527,247",,,"630,406,947,281","101,850,683,853",,,,"301,003,375","3,636,494,597","20,116,757,957","276,159,551","855,014,031,740",,"984,593,254,725","855,258,621,918","3,136,118,188","51,746,546,837","251,418,276","59,258,932,245","119,855,249,500","129,579,222,985",,,,,,,,,"-244,590,178","354,186,307,444",,,,"27,728,539,132",,"14,402,581,537",,,"293,381,356,961",,"7,822,425,783","13,196,061,790",,"690,056,333,164",,,,"5,319,036,836","198,662,296","49,949,389",,,,,"248,457,891,944",,,"149,706,575,513",,,,,,,,"80,474,771,682","140,588,356,839",,,"110,268,958,630"
[084670],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37,689,913,928",,,,,,"21,180,804,615",,,,,,,,"11,984,259,303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,112,707,428",,,"21,263,990,000",,"150,000,000",,,,"8,927,692,015",,,"10,040,399,443",,,,,,"8,604,522,170",,,,,,"27,394,165,648","-6,213,361,033","642,679,990",,,,"6,394,667,348",,,,,,,,,,,,"6,394,667,348",,,,,,,,"47,039,520,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,271,400,185",,,,,,,,,,,,,,,"320,471,750",,,,,,,,,,,"2,480,698,086",,,,,,,,,,,,,,"240,127,250,250",,,,,"8,595,862,905",,,"43,676,886,656","68,938,016,231",,,,,"1,711,794,457",,"4,749,188,630","129,610,449,254",,"240,127,250,250","129,133,162,774","642,679,990","20,292,902,593",,"81,411,808,511","13,260,000,000","110,516,800,996",,,,,,,,,"477,286,480","196,450,363,594",,,,"41,578,784,765",,,,,"7,667,632,007","2,690,423,736","813,855,992","11,249,213,913",,,,,,"11,235,220,256","8,587,401,697",,"263,065,340",,,,"81,135,996,091",,,"72,533,844,416","24,429,913,928",,,,,,,"6,247,064,125","6,306,633,159",,,
[030790],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,000,000",,,,,,,,,,,"6,152,112,918",,,,,,,,"7,746,205,239",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,055,859,830",,,,,,,"10,304,463,616",,,,,,,,,,,,,,"20,850,764,547","7,516,752,104",,,,,,,,,,,,,,,,,,,,,,,,,"89,344,874,866",,,,,"28,136,956,247",,,"50,119,233,684","24,338,491,267",,,,,"4,096,385","2,235,774,777",,"49,635,390,550",,"89,344,874,866","49,210,383,563","4,206,946,968","13,659,327",,,,"39,709,484,316",,,,,,,,,"425,006,987","39,225,641,182",,,,"15,370,993,049",,"78,035,706",,,"8,288,120,000",,"1,581,367,609","3,264,634,530",,,,,,"2,566,500,000",,"21,417,119",,,,,"3,192,124,853",,,"-35,173,259,800",,,,,,,,"18,884,347,393","10,295,456,330",,,
[002900],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"57,116,190,883",,,,,,,,,,,,,,,,,,,,,,,,,,,"16,758,104,342",,,,,,,,,,,,,,,,,,,,"96,200,666,122",,,,,,,,,,,,,,,,,,"7,706,652,029",,,,,,,,,,,,,,"85,671,842,877",,,,,,"1,197,106,264",,,,,,,"6,549,262,466",,,,,,,,,,,,,,,,,,,,,,,,,,"383,159,992,355",,,,,"33,572,536,788",,,"255,474,201,445","168,371,264,245",,,,,"1,949,519,149",,"991,293,435","132,699,330,532",,"383,159,992,355","132,699,330,532","5,621,584,255","86,759,122,591",,,,"250,460,661,823",,,,,,,,,,"119,979,138,881",,,,"80,892,291,314",,"3,122,487,380",,,"5,400,548,203","11,582,055,479","9,225,247,805","4,322,147,709",,,,,,"5,426,627,739",,"229,015,618","2,904,215,274",,,,"98,859,467,803",,,,,,,,,,,"54,316,875,786","120,516,746,058",,,
[038500],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53,678,586,500",,,,,,"16,111,067,116",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"259,795,931,074",,,,,,,,,"378,694,541",,,,,,,,,,"5,575,564,821",,,,,,,,"53,484,679,947",,,,,,,,,,,,,,,,,,,,"3,196,974,140",,,,,,,,,,,,,,,,,,,,,,,,"5,520,299,659",,,,,,,"-3,090,964,034",,,,,,,,,,,,,,"16,500,000","8,354,981,831",,,,,,,,,,,,,,,,,,,,,,,,,"1,177,213,114,738",,,,,"55,312,457,654",,,"196,128,900,758","141,930,648,503","20,522,000,000","2,756,942,590",,"1,229,570","1,639,050,328",,"11,282,335,938","553,583,357,910",,"1,177,213,114,738",,"221,800,222,812","49,647,087,109",,"449,682,300",,"623,629,756,828",,,,,,,,,,"981,084,213,980",,,,"481,699,108,325",,"18,196,446,376",,,,"8,136,890,590","647,678,340",,,,,,,,"5,730,444,673","4,147,974,466",,,,,"745,333,096,188",,,"272,065,882,209",,,,,,,,"18,936,184,076","80,214,324,295",,,
[060380],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,000,000,000",,,,,,"2,144,086,324",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,723,020,000",,,,,,,,,"870,703,608",,,,,,,,,,,,,,,,,"224,138,553",,,,,,,,,,,,,,,,,,,,,"21,526,409,953",,,,,,,,,,,,,,,,,,,,,"910,786,990",,,"3,598,790,444",,,,,,,"-249,636,220",,,,,,,,,,,,,,"22,460,000",,,,,,,,,,,,,,,,,,,,,,,,,,"106,871,532,367",,,,,"4,321,269,225",,,"51,716,411,276","52,594,049,280","12,162,480,000",,,,,"4,028,178,813",,"50,904,981,016",,"106,871,532,366","49,245,888,460","1,166,221,214","16,214,694,053",,,,"55,966,551,350",,,,,,,,,"1,659,092,556","55,155,121,091",,,,"3,372,502,070",,,,,"33,729,000","807,776,838","417,686,397",,,,,,,"19,476,566,082",,"446,924,042","649,482,070",,,,"29,144,067,332",,,"36,324,419,496",,,,,,,,"14,274,453,492","29,809,710,411",,,
[079960],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,696,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"7,796,177,567",,,,,,,,,,,,,,,,,,,,"3,486,337,967",,,,,,,,,,,,,,,,,,,,,"2,783,852,937",,,"3,459,035,708",,,,,,,"154,285,481,800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"257,325,016,253",,,,,"57,407,082,260",,,"175,533,926,870","65,402,949,933",,,,,"1,170,189,580","3,196,430,609",,"182,429,688,753",,"257,325,016,253",,,"39,543,551,708",,"1,748,397,430",,"74,895,327,500",,,,,,,,,"725,548,368","81,791,089,383",,,,"9,492,377,567",,,,,,,,,,,,,,,,,,,,,"68,283,308,466",,,,,,,,,,,"55,601,131,600","53,611,414,168",,,
[008970],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40,737,507,000",,,,,,"-10,317,548",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,257,876,000",,,,,,,,"405,429,570","5,245,065,250",,,,,,,,,,,,,,,,,,"3,680,494,586",,,,,,,,,,,,,,,,,,,,"47,795,965,778",,,,,,,,,,,,,,,,,,,,,"4,041,874,797",,,"6,039,564,318",,,,,,,"26,762,073,344",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"160,127,261,306",,,,,"1,892,942,687",,,"58,494,379,409","70,104,009,300",,,,"9,226,320",,,"1,204,691,083","83,474,760,767",,"160,127,261,306",,"673,801,837","16,229,192,099",,"948,494,660",,"76,652,500,539",,,,,,,,,,"101,632,881,897",,,,"6,548,491,239",,,,,"17,567,311","2,390,900,000","1,473,359,957","551,390,902",,,,,,"188,592,536",,,,,,,"94,576,927,614",,,"15,985,497,971",,,,,,,,"13,326,188,302","30,244,299,829",,,
[104460],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,322,500",,,,,,,,,"2,235,202,112",,,,,,,,,,"210,743,205",,,,,,,,"73,905,591",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"127,780,258",,,"456,119,994",,,,,,,,"38,017,028,284",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"94,447,850,248",,,,,"6,214,546,586",,,"63,536,140,396","37,390,320,085","12,190,493,597",,,,"97,258,110","85,595,287",0,"56,759,698,375",,"94,447,850,248","56,783,541,953","6,394,260,410","183,601,732","2,449,620,395","2,221,177,541",,"37,688,151,873",,,,,,,,,"-23,843,578","30,911,709,852",,,,"297,831,788",,"173,603,697",,,"2,800,000,000",,"3,101,662,233","9,964,933,675",,,,,,"4,674,391,500",0,,,,,,"12,640,719,402",,,,,,,,,,,"13,754,135,473","44,958,843,989",,,
[049770],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41,509,337,322",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"109,869,947,661",,,,,,,,,"24,405,030,979",,,,,,,,,,,,,,,,,"8,893,788,461",,,,,,,,,,,,,,,,,,,,,"37,917,854,196",,,,,,,,,,,,,,,,,,,,,"7,320,608,674",,,"5,986,127,618",,,,,,,,"80,469,765,495",,,,,,,,,,,,,"644,996,257","462,902,468",,,,,,,,,,,,,,,,,,,,,,,,,"971,188,061,222",,,,,"25,200,268,215",,,"477,408,369,085","255,264,854,354",,,,,,,"20,172,267,214","541,208,358,976",,"971,188,061,222","540,947,414,215","12,421,273,623","261,652,187,980",,"19,577,725,180",,"429,979,702,246",,,,,,,,,"260,944,761","493,779,692,137",,,,"174,714,847,892","24,492,051",,,,,"214,042,193",,,,,,,,,,,,,,,"379,880,426,781",,,,,,,,,,,,"180,175,304,216",,,
[018500],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,145,058,500",,,,,,"-5,400,473,780",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"75,190,076,376",,,,,,,,,,,,,,,,,,,,,,,,,,,"31,222,697,686",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,993,468,249",,,,,,,"12,769,274,847",,,,,,,,,,,,,,"10,736,262,776",0,,,,,,,,,,,,,,,,,,,,,,,,,"505,483,008,953",,,,,"17,641,143,324",,,"179,597,515,653","329,269,959,898","183,487,355,822",,,"89,384,680","661,951,861","5,299,127,404","3,194,423,453","61,103,840,076",,"505,483,008,953","61,099,716,529",,"78,287,112,956",,,,"444,379,168,877",,,,,,,,,"4,123,547","325,885,493,300",,,,"115,109,208,979",,,,,"7,162,770,784","11,235,593,554","20,966,100,787","3,917,404,483",,,,,,"3,737,637,649","2,488,794,957",,"3,013,216,507",,,,"296,572,993,040",,,"36,585,856,962",,,,,,,,"126,974,185,929","55,451,003,122",,,
[006040],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"255,868,582,751",,,,,,,,"13,540,582,633",,,,,,,,,,,,,,,,,,"6,181,779,940","8,315,434,874",,,,,,,,,,,,,,,,,,,,"124,358,430,089",,,,,,,,,,,,,,,,,,"838,435,039,137",,,"58,503,350,394",,,"592,951,892",,,,,,,,"671,524,424,959",,,,,,"497,313,835,653",,,,,,,"806,963,263","29,888,726",,,,,,,,,,,,,,,,,,,,,,,,,"1,590,217,039,161",,,,,"63,254,923,751",,,"751,782,000,024","359,743,791,357","22,705,069,693",,,,,"31,936,372,588","18,390,596,412","733,159,412,151",,"1,590,217,039,161","736,677,415,362","73,576,044,493","399,668,837,657","102,770,546,262","23,575,747,273",,"857,057,627,010",,,,,,,,,"-3,518,003,211","838,435,039,137",,,,"497,313,835,653",,,,,,,,,,,,,,,,,,,,,"577,672,657,568",,,,,,,,,,,"205,905,559,743","166,993,840,615",,,
[030720],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32,016,143,989",,,,,,,,,,,,,,,,,,,,,,,,,,,"4,321,575,097",,,,,,,,,,,,,,,,,,,,"16,916,451,239",,,,,,,,,,,,,,,,,,,,,"8,686,624,107",,,"637,721,725",,,,,,,,"-282,996,607",,,,,,,,,,,,,"268,056,744","654,395,691",,,,,,,,,,,,,,,,,,,,,,,,,"105,159,886,735",,,,,"5,594,806,885",,,"59,194,031,536","30,127,937,281",,,,"9,784,474",,,0,"33,353,185,353",,"105,159,886,735","33,259,069,393",,"23,284,714,871",,,,"71,806,701,382",,,,,,,,,"94,115,960","45,965,855,199",,,,"41,678,764,101",,,,,,"100,312,431",,,,,,,,,,"373,000,000",,,,,"30,737,601,662",,,,,,,,,,,,,,,
