,dart_AccruedExpensesGross,dart_AccruedIncomeGross,dart_AccumulatedDepreciationBuildingsGross,dart_AccumulatedDepreciationConstructionInProgressGross,dart_AccumulatedDepreciationFixturesAndFittingsGross,dart_AccumulatedDepreciationMachineryGross,dart_AccumulatedDepreciationOfficeEquipmentGross,dart_AccumulatedDepreciationOtherPropertyPlantAndEquipmentGross,dart_AccumulatedDepreciationStructureGross,dart_AccumulatedDepreciationTangibleExplorationAndEvaluationAssetsGross,dart_AccumulatedDepreciationVehiclesGross,dart_AccumulatedImpairmentLossBuildingsGross,dart_AccumulatedImpairmentLossFinishedGoodsGross,dart_AccumulatedImpairmentLossFixturesAndFittingsGross,dart_AccumulatedImpairmentLossGoodsInTransitGross,dart_AccumulatedImpairmentLossMachineryGross,dart_AccumulatedImpairmentLossMerchandiseGross,dart_AccumulatedImpairmentLossOfficeEquipmentGross,dart_AccumulatedImpairmentLossOtherInventoriesGross,dart_AccumulatedImpairmentLossOtherPropertyPlantAndEquipmentGross,dart_AccumulatedImpairmentLossProductionSuppliesGross,dart_AccumulatedImpairmentLossRawMaterialsGross,dart_AccumulatedImpairmentLossStructureGross,dart_AccumulatedImpairmentLossSuppliesGross,dart_AccumulatedImpairmentLossVehiclesGross,dart_AccumulatedImpairmentLossWorkInProgressGross,dart_AllowanceForDoubtfulAcccountLongTermAccruedIncomeGross,dart_AllowanceForDoubtfulAcccountLongTermAdvancePaymentsGross,dart_AllowanceForDoubtfulAcccountLongTermDepositsProvidedGross,dart_AllowanceForDoubtfulAcccountLongTermOtherReceivablesGross,dart_AllowanceForDoubtfulAcccountLongTermTradeReceivablesGross,dart_AllowanceForDoubtfulAcccountNonCurrentLoansAndReceivablesGross,dart_AllowanceForDoubtfulAcccountNonCurrentReceivablesGross,dart_AllowanceForDoubtfulAcccountShortTermAccruedIncome,dart_AllowanceForDoubtfulAcccountShortTermAdvancePayments,dart_AllowanceForDoubtfulAcccountShortTermDepositsProvided,dart_AllowanceForDoubtfulAcccountShortTermLoansAndReceivables,dart_AllowanceForDoubtfulAcccountShortTermOtherReceivables,dart_AllowanceForDoubtfulAcccountShortTermTradeReceivable,dart_AllowanceForDoubtfulAcccountTradeReceivableGross,dart_AppropriatedRetainedEarningsOtherLegalReserves,dart_BondsIssued,dart_BrandNamesGross,dart_BuildingsGross,dart_CapitalSurplus,dart_ComputerSoftwareGross,dart_ConstructionInProgressGross,dart_ContributedEquity,dart_ConvertibleBonds,dart_CopyrightsPatentsAndOtherIndustrialPropertyRightsServiceAndOperatingRightsGross,dart_CurrentAvailableForSaleFinancialAssets,dart_CurrentBiologicalAssetsGross,dart_CurrentDerivativeLiabilities,dart_CurrentFairValueFinancialAsset,dart_CurrentFinancialAssetDesignationAsAtFairValueThroughProfitOrLoss,dart_CurrentFinancialAssetsHeldToMaturity,dart_CurrentFinancialGuaranteeLiabilities,dart_CurrentPortionOfBonds,dart_CurrentPortionOfConvertibleBonds,dart_CurrentPortionOfLongtermOtherPayables,dart_ElementsOfOtherStockholdersEquity,dart_FairValueOfPlanAssets,dart_FinancialAssetsHeldToMaturity,dart_FinancialInstruments,dart_FinishedGoodsGross,dart_FixturesAndFittingsGross,dart_GoodsInTransitGross,dart_GoodwillGross,dart_GovernmentGrantsBrandNamesGross,dart_GovernmentGrantsBuildingsGross,dart_GovernmentGrantsComputerSoftwareGross,dart_GovernmentGrantsConstructionInProgressGross,dart_GovernmentGrantsCopyrightsPatentsAndOtherIndustrialPropertyRightsServiceAndOperatingRightsGross,dart_GovernmentGrantsCurrentBiologicalAssetsGross,dart_GovernmentGrantsFixturesAndFittingsGross,dart_GovernmentGrantsGoodwillGross,dart_GovernmentGrantsIntangibleAssetsUnderDevelopmentGross,dart_GovernmentGrantsIntangibleExplorationAndEvaluationAssetsGross,dart_GovernmentGrantsLandGross,dart_GovernmentGrantsMachineryGross,dart_GovernmentGrantsOfficeEquipmentGross,dart_GovernmentGrantsOtherIntangibleAssetsGross,dart_GovernmentGrantsOtherPropertyPlantAndEquipmentGross,dart_GovernmentGrantsStructureGross,dart_IntangibleAssetsUnderDevelopmentGross,dart_IntangibleExplorationAndEvaluationAssetsGross,dart_IssuedCapitalOfCommonStock,dart_IssuedCapitalOfPreferredStock,dart_LandGross,dart_LegalReserve,dart_LoansAndReceivablesGross,dart_LongTermAccruedExpensesGross,dart_LongTermAccruedIncomeGross,dart_LongTermAdvancePaymentsGross,dart_LongTermAdvancesCustomers,dart_LongTermBorrowingsGross,dart_LongTermDepositsNotClassifiedAsCashEquivalents,dart_LongTermDepositsProvidedGross,dart_LongTermFinancialInstruments,dart_LongTermGuaranteeDepositRentGross,dart_LongTermGuaranteeDepositWithholdings,dart_LongTermLoansAndReceivablesGross,dart_LongTermLoansGross,dart_LongTermOtherPayablesGross,dart_LongTermOtherReceivablesGross,dart_LongTermPrepaidExpenses,dart_LongTermTradeAndOtherNonCurrentPayables,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,dart_LongTermTradePayablesGross,dart_LongTermTradeReceivablesGross,dart_LongTermWithholdingsBanks,dart_MachineryGross,dart_MerchandiseGross,dart_NonCurrentAvailableForSaleFinancialAssets,dart_NonCurrentBiologicalAssetsGross,dart_NonCurrentDerivativeAssets,dart_NonCurrentDerivativeLiabilities,dart_NonCurrentFairValueFinancialAsset,dart_NonCurrentFinancialAssetsHeldToMaturity,dart_NonCurrentFinancialGuaranteeLiabilities,dart_NonCurrentReceivablesGross,dart_OfficeEquipmentGross,dart_OtherCapitalAdjustments,dart_OtherCapitalSurplus,dart_OtherComprehensiveIncomeLossAccumulatedAmount,dart_OtherCurrentAssets,dart_OtherCurrentLiabilities,dart_OtherIntangibleAssetsGross,dart_OtherInventoriesGross,dart_OtherNonCurrentAssets,dart_OtherNonCurrentLiabilities,dart_OtherPayablesGross,dart_OtherPropertyPlantAndEquipmentGross,dart_OtherReceivablesGross,dart_PaymentsOfIncomeTaxesPayable,dart_PostemploymentBenefitObligations,dart_PresentValueDiscountsLongTermAccruedExpensesGross,dart_PresentValueDiscountsLongTermBorrowingsGross,dart_PresentValueDiscountsLongTermGuaranteeDepositRentGross,dart_PresentValueDiscountsLongTermOtherPayablesGross,dart_PresentValueDiscountsLongTermOtherReceivablesGross,dart_PresentValueDiscountsLongTermPrepaidExpensesGross,dart_PresentValueDiscountsLongTermTradeReceivablesGross,dart_PresentValueDiscountsNonCurrentLoansAndReceivablesGross,dart_PresentValueDiscountsShortTermLoansAndReceivables,dart_PresentValueDiscountsShortTermOtherPayables,dart_PresentValueOfDefinedBenefitObligation,dart_ProductionSuppliesGross,dart_RawMaterialsGross,dart_RecipesFormulaeModelsDesignsAndPrototypesGross,dart_RetainedEarningsBeforeAppropriationsAccumulatedDeficitBeforeDisposition,dart_ShortTermAccruedExpenses,dart_ShortTermAccruedIncome,dart_ShortTermAdvancePayments,dart_ShortTermAdvancesCustomers,dart_ShortTermBorrowings,dart_ShortTermDepositsNotClassifiedAsCashEquivalents,dart_ShortTermDepositsProvided,dart_ShortTermFinancialInstrumentsGross,dart_ShortTermGuaranteeDepositRent,dart_ShortTermLoans,dart_ShortTermLoansAndReceivables,dart_ShortTermOtherPayables,dart_ShortTermOtherReceivables,dart_ShortTermPrepaidExpenses,dart_ShortTermTradePayables,dart_ShortTermTradeReceivable,dart_ShortTermWithholdings,dart_StructureGross,dart_SuppliesGross,dart_TangibleExplorationAndEvaluationAssetsGross,dart_TradePayablesGross,dart_TradeReceivableGross,dart_VehiclesGross,dart_VoluntaryReserves,dart_WorkInProgressGross,entity_AssetsAbstract,entity_Borrowings,entity_CashAndCashEquivalents,entity_CashEquivalents,entity_ContributedEquity,entity_CurrentAssets,entity_CurrentLiabilities,entity_CurrentPortionOfLongtermBorrowings,entity_CurrentProvisions,entity_CurrentTaxAssets,entity_CurrentTaxLiabilities,entity_DeferredTaxAssets,entity_DeferredTaxLiabilities,entity_ElementsOfOtherStockholdersEquity,entity_Equity,entity_EquityAbstract,entity_IntangibleAssetsOtherThanGoodwill,entity_Inventories,entity_InvestmentAccountedForUsingEquityMethod,entity_InvestmentProperty,entity_InvestmentsInSubsidiariesJointVenturesAndAssociates,entity_IssuedCapital,entity_LiabilitiesAbstract,entity_LongTermBorrowingsGross,entity_LongTermTradeAndOtherNonCurrentPayables,entity_LongTermTradeAndOtherNonCurrentReceivablesGross,entity_NoncurrentAssets,entity_NoncurrentLiabilities,entity_NoncurrentProvisions,entity_OtherCapitalSurplus,entity_OtherComprehensiveIncomeLossAccumulatedAmount,entity_OtherCurrentFinancialAssets,entity_OtherCurrentFinancialLiabilities,entity_OtherCurrentLiabilities,entity_OtherCurrentNonfinancialAssets,entity_OtherCurrentNonfinancialLiabilities,entity_OtherEquityInterest,entity_OtherFinancialAssets,entity_OtherNoncurrentFinancialAssets,entity_OtherNoncurrentFinancialLiabilities,entity_OtherNoncurrentNonfinancialAssets,entity_OtherNoncurrentNonfinancialLiabilities,entity_PaymentsOfIncomeTaxesPayable,entity_PostemploymentBenefitObligations,entity_PropertyPlantAndEquipment,entity_RetainedEarnings,entity_SharePremium,entity_ShortTermBorrowings,entity_StatementOfFinancialPositionAbstract,entity_TradeAndOtherCurrentPayables,entity_TradeAndOtherCurrentReceivables,entity_VoluntaryReserves,ifrs-full_Assets,ifrs-full_AssetsAbstract,ifrs-full_CashAndCashEquivalents,ifrs-full_CurrentAssets,ifrs-full_CurrentLiabilities,ifrs-full_CurrentTaxAssets,ifrs-full_CurrentTaxLiabilities,ifrs-full_DeferredTaxAssets,ifrs-full_Equity,ifrs-full_EquityAbstract,ifrs-full_EquityAndLiabilities,ifrs-full_IntangibleAssetsOtherThanGoodwill,ifrs-full_Inventories,ifrs-full_InvestmentProperty,ifrs-full_InvestmentsInAssociates,ifrs-full_InvestmentsInSubsidiaries,ifrs-full_IssuedCapital,ifrs-full_Liabilities,ifrs-full_LiabilitiesAbstract,ifrs-full_NoncurrentAssets,ifrs-full_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,ifrs-full_NoncurrentLiabilities,ifrs-full_OtherCurrentFinancialAssets,ifrs-full_OtherNoncurrentFinancialAssets,ifrs-full_PropertyPlantAndEquipment,ifrs-full_RetainedEarnings,ifrs-full_ShorttermBorrowings,ifrs-full_TradeAndOtherCurrentPayables,ifrs-full_TradeAndOtherCurrentReceivables,ifrs_Assets,ifrs_AssetsAbstract,ifrs_BalancesWithBanks,ifrs_Borrowings,ifrs_Cash,ifrs_CashAndCashEquivalents,ifrs_CashEquivalents,ifrs_CashOnHand,ifrs_CurrentAssets,ifrs_CurrentLiabilities,ifrs_CurrentPortionOfLongtermBorrowings,ifrs_CurrentProvisions,ifrs_CurrentProvisionsForEmployeeBenefits,ifrs_CurrentTaxAssets,ifrs_CurrentTaxLiabilities,ifrs_DeferredTaxAssets,ifrs_DeferredTaxLiabilities,ifrs_DividendsPayable,ifrs_Equity,ifrs_EquityAbstract,ifrs_EquityAndLiabilities,ifrs_IntangibleAssetsOtherThanGoodwill,ifrs_Inventories,ifrs_InvestmentAccountedForUsingEquityMethod,ifrs_InvestmentProperty,ifrs_InvestmentsInAssociates,ifrs_InvestmentsInJointVentures,ifrs_InvestmentsInSubsidiaries,ifrs_InvestmentsInSubsidiariesJointVenturesAndAssociates,ifrs_IssuedCapital,ifrs_Liabilities,ifrs_LiabilitiesAbstract,ifrs_LiabilitiesIncludedInDisposalGroupsClassifiedAsHeldForSale,ifrs_LongtermLegalProceedingsProvision,ifrs_LongtermMiscellaneousOtherProvisions,ifrs_LongtermOnerousContractsProvision,ifrs_LongtermProvisionForDecommissioningRestorationAndRehabilitationCosts,ifrs_LongtermRestructuringProvision,ifrs_LongtermWarrantyProvision,ifrs_NoncurrentAssets,ifrs_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForDistributionToOwners,ifrs_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,ifrs_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,ifrs_NoncurrentLiabilities,ifrs_NoncurrentPayables,ifrs_NoncurrentProvisions,ifrs_NoncurrentProvisionsForEmployeeBenefits,ifrs_OtherCashAndCashEquivalents,ifrs_OtherCurrentFinancialAssets,ifrs_OtherCurrentFinancialLiabilities,ifrs_OtherCurrentNonfinancialAssets,ifrs_OtherCurrentNonfinancialLiabilities,ifrs_OtherDemandDeposits,ifrs_OtherEquityInterest,ifrs_OtherFinancialAssets,ifrs_OtherFinancialLiabilities,ifrs_OtherLongtermProvisions,ifrs_OtherNoncurrentFinancialAssets,ifrs_OtherNoncurrentFinancialLiabilities,ifrs_OtherNoncurrentNonfinancialAssets,ifrs_OtherNoncurrentNonfinancialLiabilities,ifrs_OtherNonfinancialAssets,ifrs_OtherShorttermProvisions,ifrs_PropertyPlantAndEquipment,ifrs_Provisions,ifrs_RetainedEarnings,ifrs_SharePremium,ifrs_ShorttermBorrowings,ifrs_ShorttermDepositsClassifiedAsCashEquivalents,ifrs_ShorttermLegalProceedingsProvision,ifrs_ShorttermMiscellaneousOtherProvisions,ifrs_ShorttermOnerousContractsProvision,ifrs_ShorttermProvisionForDecommissioningRestorationAndRehabilitationCosts,ifrs_ShorttermRestructuringProvision,ifrs_ShorttermWarrantyProvision,ifrs_TradeAndOtherCurrentPayables,ifrs_TradeAndOtherCurrentReceivables,ifrs_TradeAndOtherPayables,ifrs_TradeAndOtherReceivables,ifrs_TreasuryShares
[163560],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,135,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,727,610,522",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,089,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,"4,447,413,399",,,,,,,,,,"4,299,750",,,,,,,,,,,"2,470,455,054",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"271,583,785,322",,,,,"33,853,699,859",,,"138,904,066,734","77,187,228,525",,,,,"3,475,620,529",,"15,259,201,996",,"178,601,712,680",,"271,583,785,322","262,579,928","24,166,432,021",,,,,,,,"92,982,072,642",,,,,,,,,"132,679,718,588",,,,"15,794,844,117","520,000,000","15,642,121",,,,"1,886,947,522","458,724,947","11,797,842,914",,,,,,"322,625,250",,"58,410,000",,,,"121,838,037,834",,"68,537,983,243",,,,,,,,,,"24,937,017,560","75,977,796,508",,,
[109860],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,500,000,000",,,,"14,143,268",,,,,,,,,"4,512,245,306",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,001,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"333,342,570",,,,,,,,,,,,,,,,,,,,"1,657,408,500",,,,,,,,,,,,,,,,,,,,,,,,,,,"717,719,470",,,,,,,,,"15,324,960,000",,,,,,,,,,,"439,112,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"116,195,781,078",,,,,"1,699,736,995",,,"23,824,066,466","10,871,737,344",,,,,"212,241,062",,"2,188,943,884",,"102,801,757,280",,"116,195,781,078",,"10,392,062,254",,,,,,,,"13,394,023,798",,,,,,,,,"92,371,714,612",,,,"2,522,286,454",,,,,,,,,,,,,,"19,802,400",,,,,,"19,783,679,752",,"79,464,551,974",,,,,,,,,,,"5,530,070,906",,,
[032960],,,"3,598,394,176",,,"4,079,336,412",,"1,130,101,316","82,586,715",,"336,339,193",,,,,,,,,,,,,,,,,,,,,,,,,,,"283,368,273","57,803,408",,,,,"4,672,720,754",,"34,713,333","35,696,700","4,730,174,000",,"82,892,502",,,,,,"11,947,801,920",,,,,"3,087,297,503",,,,"1,898,216,375",,"860,487,035",,,,,,,,,,,,,"30,000",,,,,,,"4,730,174,000",,"2,062,323,287","579,225,205",,,,,,,,"127,000,000",,,,"1,897,370,000",,,,,,"127,000,000",,,,"4,648,617,078","6,901,289","11,361,767",,,,,"10,935,000",,,,,"3,030,408,809",,,,,,,,,"1,173,665,791",,,,,,,,,,,,,,,,"2,104,913,553",,"74,357,858,880","2,731,291,039","36,002,439","570,969,064","149,875,862",,,,"7,166,184,700",,,,"438,814,689","607,190,128","6,311,160","1,816,865,223","5,037,319,000","105,696,015","187,118,321","3,038,268",,,,"360,949,197","3,222,000,000","4,054,205,412","722,346,870",,,,,,,,,,,,,"56,888,694",,"24,154,576,010",,"166,771,306",,"-119,677,638",,,,,,,,,,,,"7,588,331,500",,,,,,,,,,,,,,,,,,"128,782,010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67,449,395,890",,,,"1,382,146","5,920,821,730","5,919,439,584",,"47,784,293,198","5,627,416,312",,,,,"256,091,474",,,,"61,821,979,578",,"67,449,395,890","117,605,835","9,094,533,238",,"1,278,308,734",,,,"11,585,871,170","4,730,174,000","5,627,416,312",,,,,,,,,"19,665,102,692",,,,,,,,,"26,702,318,120",,,,,,,,,"1,919,666,767",,,,,,"3,914,303,316",,"78,159,084,085",,,,,,,,,,"5,371,324,838","6,066,620,110",,,
[001530],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,471,555,000",,,,,,,,,,,,,"3,044,047,209",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,400,666,669",,,,,,,,,,,"8,239,023,677","331,443,004",,,,,,,,,,,,,"17,595,400,526",,,"31,733,494,880","-1,367,012,161",,,,,,,,,,"347,245,482","130,902,772",,,,,,,,,,,,,,,,,,,,"165,723,026,637",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"751,729,588,549",,,,,"8,840,672,327",,,"154,058,926,137","178,327,024,643",,,,"959,555,347",,,"70,933,794,745",,"476,698,176,043",,"751,729,588,549","3,280,550,105","50,962,806,549","139,023,729,620","30,489,212,889",,,,,,"275,031,412,506",,,,,,,,,"597,670,662,412",,,,"96,704,387,863",,,,,"310,006,148",,"1,784,750,880","1,398,583,468",,"-27,322,435,510",,,,"20,126,750,790",,,,,,"386,823,575,478",,"462,182,573,834",,,,,,,,,,"10,858,169,056","91,201,134,886",,,
[004890],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,126,075,000",,,,,,,,,,,,,"-12,877,876,132",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,288,900,000","181,548,429",,,,,,,,,,,,,,,,,,,,,,,,,,,"3,411,979,655","5,452,143,671",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"73,000,000,000","621,061,455",,,,,,,,,"14,534,660,385",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"377,574,847,509",,,,,"27,959,025,922",,,"281,667,293,975","41,332,167,925",,,,,,"3,559,488,814",0,,"329,501,635,913",,"377,574,847,509","1,026,005,978","55,855,201,350",,"6,654,574,459",,,,,"12,126,075,000","48,073,211,596",,,,,,,,,"95,907,553,534",,,,"6,741,043,671",,,,,"70,010,383,532",0,"966,476,706","39,714,496",,,,,,"10,308,191,849",0,,,,,"74,177,744,005",,"315,718,776,660",,,,,,,,,,"37,259,412,319","53,876,206,465",,,
[002690],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,500,000,000",,,,,,,,,,,,,"2,483,944,719",,,,,,,,,,,,,,,,,,,,,,,,,,"7,500,000,000",0,,,,,,,,"53,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"479,360,707",,,,,,,,,,,,,,,,,,,,"534,482,654",,,,,,,,,,,,,,,,,,,,,,,,,,"50,351,093","300,000,000",,,,,,,,,"29,136,193,850",,,,,,,,,,,"339,090,714",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"151,132,529,734",,,,,"5,476,195,242",,,"71,809,655,443","14,343,153,396","26,600,000",,,,"378,540,682",,"4,182,254,143",,"132,074,561,488",,"151,132,529,734",,"15,490,206,362",,"820,970,716",,,,,"7,500,000,000","19,057,968,246",,,,,,,,,"79,322,874,291",,,,"4,714,814,850",,,,,,"3,750,000,000",,"27,131,122",,,,,,,,,,,,"68,188,784,548",,"92,954,422,919",,,,,,,,,,"9,326,398,938","37,792,902,746",,,
[023790],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,672,542,500",,,,,,,,,,,,,"-250,904,981",,,,,,,,,,,,,,,,,,,,,,,,,,"3,672,542,500",,,,,,,,,"9,420,833,314",,,,,,,,,,,,"306,024,700",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,587,141,080",,,,,,,,,,,,,,,,,,,,"46,000,690,621",,,,,,,,,,,,,,,,,,,,,,,,,,"287,237,358",,,,,,,,,,"54,992,190,661",,,,,,,,,,,"560,875,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"122,231,534,904",,,,,"856,934,180",,,"33,336,998,297","56,467,056,289",,,,"32,400,918",,,"9,328,627,152",,"45,427,877,069",,"122,231,534,904","803,896,244","19,863,452,384","12,796,871,464",,,,,,"3,672,542,500","76,803,657,835",,,,,,,,,"88,894,536,607",,,,"20,336,601,546",,,,,,"234,026,388",,,,,,,,,,,,,,"74,426,869,199",,"-12,985,951,111",,,,,,,,,,"10,232,339,280","10,773,336,930",,,
[005290],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,064,567,000",,,,,,,,,,,,,"19,457,138,645",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,900,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,161,593,947",,,,,,,,,,,,,,,,,,,,"276,014,091,975",,,,,,,,,,,,,,,,,,,,,,,,,,"6,893,581,233","8,537,624,623",,,,,,,,,"69,829,601,045",,,,,,,,,,,"13,415,383","6,277,050,001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"571,296,894,402",,,,,"34,119,852,817",,,"201,610,411,751","331,349,241,683",,,,,"5,976,254,277","6,721,536,080",,,"199,901,648,645",,"571,296,894,402",,"47,033,258,624",,"14,483,871,495",,,,,"25,064,567,000","371,395,245,757",,,,,,,,,"369,686,482,651",,,,"40,046,004,074",,,,,,,,,,,,,,,,,,,,"235,862,568,071",,"85,550,341,955",,,,,,,,,,,"109,200,836,668",,,
[025900],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,678,378,000",,,,,,,,,,,,,"-6,563,009,467",,,,,,,"10,743,419,367",,,,,,,,,,,,,,,,,,,,,,,,,,,,"45,271,650,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,705,352,292",,,,,,,,,,,,,,,,,,,,"149,140,540,000",,,,,,,,,,,,,,,,,,,,,,,,,,"1,366,829,208","379,842,254",,,,,,,,,"-197,729,986,810",,,,,,,,,,,"2,837,228,920",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"801,128,904,747",,,,,"2,661,288,548",,,"122,495,584,759","222,724,378,256",,,,,"6,042,745,299",,"48,554,348,012",,"462,030,766,686",,"801,128,904,747","11,045,123,888","51,203,449,170",,"4,748,730,598",,,,"286,269,094,547",,"339,098,138,061",,,,,,,,,"678,633,319,988",,,,"116,373,759,805",,"922,964,652",,,,"845,731,003","3,021,319,711","5,847,762,891",,,,,,"1,251,661,589","363,850,827","846,954,545","1,555,594,022",,,"360,765,606,534",,"658,645,384,963",,,,,,,,,,"60,467,756,809","64,242,698,122",,,
[000020],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27,931,470,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,067,102,896",,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,"486,999,110","7,536,246,034",,,,,,,,,"2,669,989,824",,,,,,,,,,,"6,785,834,530",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"322,490,785,093",,,,,"39,920,511,280",,,"151,943,258,257","51,946,042,864",,,,,,"2,973,141,672",,,"253,228,339,333",,"322,490,785,093","6,291,028,814","28,169,723,404",,,,,,"8,552,932,684","27,931,470,000","69,262,445,760",,,,,,,,,"170,547,526,836",,,,"17,316,402,896",,,,,"26,214,868,634",,,,,,,,,,"249,300,000","6,191,118,860",,,,"139,753,470,276",,"197,582,704,916",,,,,,,,,,"41,136,788,412","57,151,155,829",,,
[000150],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"490,573,938,107",,,,,,,,,,,,,"-89,267,175,731",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"206,286,204,338",,,,,,,,,,,,,,,,,,,,,,,,,,,,"322,496,836,330","43,448,204,127",,,,,,,,,,"2,440,934,449","42,318,788,719",,,,,,,,,,,,,,,,,,,,"309,484,326,726",,,,,,,,,,,,,,,,,,,,,,,,,,"15,340,909,091","99,694,500,609",,,,,,,,,,,,,,,,,,,,"41,115,648,909","5,008,388,472",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,730,660,573,840",,,,,"56,322,694,089",,,"855,296,090,624","1,054,770,736,391","82,972,674,080","4,256,409,423",,,,,"17,525,990,224",,"2,076,064,042,074",,"3,730,660,573,840",,"268,159,722,407",,"137,179,311,280",,,,,"134,838,235,000","1,654,596,531,766",,,,,,,,,"2,875,364,483,216",,,,"599,825,795,375",,"863,411,407",,,,,,,,"-455,212,216,188",,,,,,"7,023,123,681",,,,"495,200,508,965",,"1,674,757,279,698","355,735,703,107",,,,,,,,,,,,,
[011160],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217,704,748,767","68,555,506,722",,,,,,,,,"762,442,363,431",,,,,,,,,,,"772,361,684,026","25,358,996,433",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,120,892,158,517",,,,,"171,344,752,278",,,"1,322,888,374,111","1,641,124,775,081",,,,,,,,,"1,080,400,261,038",,"3,120,892,158,517",,,,,,,,,,"2,040,491,897,479",,,,,,,,,"1,798,003,784,406",,,,"399,367,122,398",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
