,dart_AccruedExpensesGross,dart_AccumulatedDepreciationBuildingsGross,dart_AccumulatedDepreciationConstructionInProgressGross,dart_AccumulatedDepreciationCurrentBiologicalAssetsGross,dart_AccumulatedDepreciationFixturesAndFittingsGross,dart_AccumulatedDepreciationMachineryGross,dart_AccumulatedDepreciationNonCurrentBiologicalAssetsGross,dart_AccumulatedDepreciationOfficeEquipmentGross,dart_AccumulatedDepreciationOtherPropertyPlantAndEquipmentGross,dart_AccumulatedDepreciationStructureGross,dart_AccumulatedDepreciationTangibleExplorationAndEvaluationAssetsGross,dart_AccumulatedDepreciationVehiclesGross,dart_AccumulatedImpairmentLossBuildingsGross,dart_AccumulatedImpairmentLossConstructionInProgressGross,dart_AccumulatedImpairmentLossFinishedGoodsGross,dart_AccumulatedImpairmentLossFixturesAndFittingsGross,dart_AccumulatedImpairmentLossGoodsInTransitGross,dart_AccumulatedImpairmentLossMachineryGross,dart_AccumulatedImpairmentLossMerchandiseGross,dart_AccumulatedImpairmentLossNonCurrentBiologicalAssetsGross,dart_AccumulatedImpairmentLossOfficeEquipmentGross,dart_AccumulatedImpairmentLossOtherInventoriesGross,dart_AccumulatedImpairmentLossOtherPropertyPlantAndEquipmentGross,dart_AccumulatedImpairmentLossProductionSuppliesGross,dart_AccumulatedImpairmentLossRawMaterialsGross,dart_AccumulatedImpairmentLossStructureGross,dart_AccumulatedImpairmentLossSuppliesGross,dart_AccumulatedImpairmentLossVehiclesGross,dart_AccumulatedImpairmentLossWorkInProgressGross,dart_AllowanceForDoubtfulAcccountLongTermAccruedIncomeGross,dart_AllowanceForDoubtfulAcccountLongTermAdvancePaymentsGross,dart_AllowanceForDoubtfulAcccountLongTermDepositsProvidedGross,dart_AllowanceForDoubtfulAcccountLongTermOtherReceivablesGross,dart_AllowanceForDoubtfulAcccountLongTermTradeReceivablesGross,dart_AllowanceForDoubtfulAcccountNonCurrentLoansAndReceivablesGross,dart_AllowanceForDoubtfulAcccountNonCurrentReceivablesGross,dart_AllowanceForDoubtfulAcccountShortTermAccruedIncome,dart_AllowanceForDoubtfulAcccountShortTermAdvancePayments,dart_AllowanceForDoubtfulAcccountShortTermDepositsProvided,dart_AllowanceForDoubtfulAcccountShortTermLoansAndReceivables,dart_AllowanceForDoubtfulAcccountShortTermOtherReceivables,dart_AllowanceForDoubtfulAcccountShortTermTradeReceivable,dart_AvailableForSaleFinancialAssets,dart_BrandNamesGross,dart_BuildingsGross,dart_ComputerSoftwareGross,dart_ConstructionInProgressGross,dart_ContributedEquity,dart_CopyrightsPatentsAndOtherIndustrialPropertyRightsServiceAndOperatingRightsGross,dart_CurrentAvailableForSaleFinancialAssets,dart_CurrentBiologicalAssetsGross,dart_CurrentFairValueFinancialAsset,dart_CurrentFinancialAssetsHeldToMaturity,dart_ElementsOfOtherStockholdersEquity,dart_FairValueFinancialAsset,dart_FairValueOfPlanAssets,dart_FinancialAssetsHeldToMaturity,dart_FinancialInstruments,dart_FinishedGoodsGross,dart_FixturesAndFittingsGross,dart_GoodsInTransitGross,dart_GoodwillGross,dart_GovernmentGrantsBuildingsGross,dart_GovernmentGrantsComputerSoftwareGross,dart_GovernmentGrantsConstructionInProgressGross,dart_GovernmentGrantsCopyrightsPatentsAndOtherIndustrialPropertyRightsServiceAndOperatingRightsGross,dart_GovernmentGrantsCurrentBiologicalAssetsGross,dart_GovernmentGrantsFixturesAndFittingsGross,dart_GovernmentGrantsGoodwillGross,dart_GovernmentGrantsIntangibleAssetsUnderDevelopmentGross,dart_GovernmentGrantsLandGross,dart_GovernmentGrantsLicencesAndFranchisesGross,dart_GovernmentGrantsMachineryGross,dart_GovernmentGrantsMastheadsAndPublishingTitlesGross,dart_GovernmentGrantsOfficeEquipmentGross,dart_GovernmentGrantsOtherIntangibleAssetsGross,dart_GovernmentGrantsOtherPropertyPlantAndEquipmentGross,dart_GovernmentGrantsRecipesFormulaeModelsDesignsAndPrototypesGross,dart_GovernmentGrantsStructureGross,dart_GovernmentGrantsTangibleExplorationAndEvaluationAssetsGross,dart_GovernmentGrantsVehiclesGross,dart_IntangibleAssetsUnderDevelopmentGross,dart_IntangibleExplorationAndEvaluationAssetsGross,dart_IssuedCapitalOfCommonStock,dart_IssuedCapitalOfPreferredStock,dart_LandGross,dart_LegalReserve,dart_LicencesAndFranchisesGross,dart_LoansAndReceivablesGross,dart_LongTermAccruedExpensesGross,dart_LongTermAccruedIncomeGross,dart_LongTermAdvancePaymentsGross,dart_LongTermAdvancesCustomers,dart_LongTermBorrowingsGross,dart_LongTermDepositsProvidedGross,dart_LongTermFinancialInstruments,dart_LongTermGuaranteeDepositRentGross,dart_LongTermLoansAndReceivablesGross,dart_LongTermOtherPayablesGross,dart_LongTermOtherReceivablesGross,dart_LongTermPrepaidExpenses,dart_LongTermTradeAndOtherNonCurrentPayables,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,dart_LongTermTradePayablesGross,dart_LongTermTradeReceivablesGross,dart_LongTermWithholdingsBanks,dart_MachineryGross,dart_MerchandiseGross,dart_NonCurrentAvailableForSaleFinancialAssets,dart_NonCurrentBiologicalAssetsGross,dart_NonCurrentFairValueFinancialAsset,dart_NonCurrentFinancialAssetsHeldToMaturity,dart_NonCurrentReceivablesGross,dart_OfficeEquipmentGross,dart_OtherCapitalSurplus,dart_OtherComprehensiveIncomeLossAccumulatedAmount,dart_OtherIntangibleAssetsGross,dart_OtherInventoriesGross,dart_OtherPropertyPlantAndEquipmentGross,dart_PaymentsOfIncomeTaxesPayable,dart_PostemploymentBenefitObligations,dart_PresentValueDiscountsLongTermAccruedExpensesGross,dart_PresentValueDiscountsLongTermBorrowingsGross,dart_PresentValueDiscountsLongTermGuaranteeDepositRentGross,dart_PresentValueDiscountsLongTermOtherPayablesGross,dart_PresentValueDiscountsLongTermOtherReceivablesGross,dart_PresentValueDiscountsLongTermTradeReceivablesGross,dart_PresentValueDiscountsNonCurrentLoansAndReceivablesGross,dart_PresentValueDiscountsShortTermLoansAndReceivables,dart_PresentValueDiscountsShortTermOtherPayables,dart_PresentValueDiscountsShortTermOtherReceivables,dart_PresentValueDiscountsShortTermTradeReceivable,dart_PresentValueOfDefinedBenefitObligation,dart_ProductionSuppliesGross,dart_RawMaterialsGross,dart_RetainedEarningsBeforeAppropriationsAccumulatedDeficitBeforeDisposition,dart_ShortTermAccruedExpenses,dart_ShortTermAccruedIncome,dart_ShortTermAdvancePayments,dart_ShortTermAdvancesCustomers,dart_ShortTermBorrowings,dart_ShortTermDepositsProvided,dart_ShortTermFinancialInstrumentsGross,dart_ShortTermGuaranteeDepositRent,dart_ShortTermLoansAndReceivables,dart_ShortTermOtherPayables,dart_ShortTermOtherReceivables,dart_ShortTermPrepaidExpenses,dart_ShortTermTradePayables,dart_ShortTermTradeReceivable,dart_ShortTermWithholdings,dart_StructureGross,dart_SuppliesGross,dart_TangibleExplorationAndEvaluationAssetsGross,dart_TradePayablesGross,dart_VehiclesGross,dart_VoluntaryReserves,dart_WorkInProgressGross,entity_AssetsAbstract,entity_CashAndCashEquivalents,entity_ContributedEquity,entity_CurrentAssets,entity_CurrentBiologicalAssetsGross,entity_CurrentFairValueFinancialAsset,entity_CurrentLiabilities,entity_CurrentPortionOfLongtermBorrowings,entity_CurrentProvisions,entity_CurrentTaxAssets,entity_DeferredTaxLiabilities,entity_ElementsOfOtherStockholdersEquity,entity_Equity,entity_EquityAbstract,entity_EquityAttributableToOwnersOfParent,entity_GoodwillGross,entity_IntangibleAssetsOtherThanGoodwill,entity_Inventories,entity_InvestmentAccountedForUsingEquityMethod,entity_InvestmentProperty,entity_LiabilitiesAbstract,entity_LiabilitiesIncludedInDisposalGroupsClassifiedAsHeldForSale,entity_LongTermBorrowingsGross,entity_LongTermTradeAndOtherNonCurrentPayables,entity_LongTermTradeAndOtherNonCurrentReceivablesGross,entity_NonCurrentBiologicalAssetsGross,entity_NonCurrentReceivablesGross,entity_NoncontrollingInterests,entity_NoncurrentAssets,entity_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,entity_NoncurrentLiabilities,entity_NoncurrentProvisions,entity_OtherCapitalSurplus,entity_OtherComprehensiveIncomeLossAccumulatedAmount,entity_OtherCurrentFinancialAssets,entity_OtherCurrentFinancialLiabilities,entity_OtherCurrentNonfinancialAssets,entity_OtherCurrentNonfinancialLiabilities,entity_OtherEquityInterest,entity_OtherFinancialAssets,entity_OtherLongtermProvisions,entity_OtherNoncurrentFinancialAssets,entity_OtherNoncurrentFinancialLiabilities,entity_OtherNoncurrentNonfinancialAssets,entity_OtherNoncurrentNonfinancialLiabilities,entity_PaymentsOfIncomeTaxesPayable,entity_PostemploymentBenefitObligations,entity_PropertyPlantAndEquipment,entity_Provisions,entity_RetainedEarnings,entity_ShortTermBorrowings,entity_StatementOfFinancialPositionAbstract,entity_TradeAndOtherCurrentPayables,entity_TradeAndOtherCurrentReceivables,entity_TradeAndOtherPayables,ifrs_Assets,ifrs_AssetsAbstract,ifrs_BalancesWithBanks,ifrs_Borrowings,ifrs_Cash,ifrs_CashAndCashEquivalents,ifrs_CashEquivalents,ifrs_CashOnHand,ifrs_CurrentAssets,ifrs_CurrentLiabilities,ifrs_CurrentPortionOfLongtermBorrowings,ifrs_CurrentProvisions,ifrs_CurrentProvisionsForEmployeeBenefits,ifrs_CurrentTaxAssets,ifrs_CurrentTaxLiabilities,ifrs_DeferredTaxAssets,ifrs_DeferredTaxLiabilities,ifrs_Equity,ifrs_EquityAbstract,ifrs_EquityAndLiabilities,ifrs_EquityAttributableToOwnersOfParent,ifrs_IntangibleAssetsOtherThanGoodwill,ifrs_Inventories,ifrs_InvestmentAccountedForUsingEquityMethod,ifrs_InvestmentProperty,ifrs_IssuedCapital,ifrs_Liabilities,ifrs_LiabilitiesAbstract,ifrs_LiabilitiesIncludedInDisposalGroupsClassifiedAsHeldForSale,ifrs_LongtermLegalProceedingsProvision,ifrs_LongtermMiscellaneousOtherProvisions,ifrs_LongtermOnerousContractsProvision,ifrs_LongtermProvisionForDecommissioningRestorationAndRehabilitationCosts,ifrs_LongtermRestructuringProvision,ifrs_LongtermWarrantyProvision,ifrs_NoncontrollingInterests,ifrs_NoncurrentAssets,ifrs_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForDistributionToOwners,ifrs_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,ifrs_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,ifrs_NoncurrentLiabilities,ifrs_NoncurrentPayables,ifrs_NoncurrentProvisions,ifrs_NoncurrentProvisionsForEmployeeBenefits,ifrs_OtherCashAndCashEquivalents,ifrs_OtherCurrentFinancialAssets,ifrs_OtherCurrentFinancialLiabilities,ifrs_OtherCurrentNonfinancialAssets,ifrs_OtherCurrentNonfinancialLiabilities,ifrs_OtherDemandDeposits,ifrs_OtherEquityInterest,ifrs_OtherFinancialAssets,ifrs_OtherFinancialLiabilities,ifrs_OtherLongtermProvisions,ifrs_OtherNoncurrentFinancialAssets,ifrs_OtherNoncurrentFinancialLiabilities,ifrs_OtherNoncurrentNonfinancialAssets,ifrs_OtherNoncurrentNonfinancialLiabilities,ifrs_OtherNonfinancialAssets,ifrs_OtherNonfinancialLiabilities,ifrs_OtherShorttermProvisions,ifrs_PropertyPlantAndEquipment,ifrs_Provisions,ifrs_ProvisionsForEmployeeBenefits,ifrs_RetainedEarnings,ifrs_SharePremium,ifrs_ShorttermLegalProceedingsProvision,ifrs_ShorttermMiscellaneousOtherProvisions,ifrs_ShorttermOnerousContractsProvision,ifrs_ShorttermProvisionForDecommissioningRestorationAndRehabilitationCosts,ifrs_ShorttermRestructuringProvision,ifrs_ShorttermWarrantyProvision,ifrs_TradeAndOtherCurrentPayables,ifrs_TradeAndOtherCurrentReceivables,ifrs_TradeAndOtherPayables,ifrs_TradeAndOtherReceivables,ifrs_TreasuryShares
[058850],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,842,500,000",,,,,,"-3,338,352,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"173,796,000",,,,,,,,"441,533,021","15,460,592,449",,,,,,,,,,,,,,,,,,"7,451,488,460",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"258,282,298,678",,,,,"57,325,289,909",,,"194,733,864,933","100,723,924,756","90,000,000","1,021,609,261",,,"2,618,217,492","4,807,755,490",,"149,261,121,479",,"258,282,298,678",,"9,923,883,327","21,887,792,654",,"6,024,305,694",,"109,021,177,199",,,,,,,,,"5,176,508,330","63,548,433,745",,,,"8,297,252,443",,"230,434,962",,,"17,156,177,731",,"7,338,103,907","20,725,759,842",,,,,,"8,432,607,515",,,,,,,"18,899,289,270",,,"105,967,445,796",,,,,,,,"76,268,338,161","91,026,500,732",,,
[093050],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"212,769,817,716",,,"85,073,415,857",,,,,,,,"-4,207,159,940",,,,,,,,,,,,,,"43,827,472,568",,"6,800,566,635",,,,,,,,,,,,,,,,,,,,,,,,,"1,466,481,954,390",,,,,"184,155,785,573",,,"942,976,950,538","325,364,482,835",,"8,883,645,453",,"510,463,395","19,829,797,347","2,619,227,947","7,250,581,150","1,010,578,595,794",,"1,466,481,954,390","1,010,282,971,816","121,693,409,171","350,327,878,502",,"5,917,775,227",,"455,903,358,596",,,,,,,,,"295,623,978","523,505,003,852",,,,"130,538,875,761",,,,,"5,646,498","128,635,289,340","33,542,892,637","11,770,371,596",,,,,,"5,753,789,134","99,795,573,205",,"138,945,817",,,,"326,621,543,141",,,,,,,,,,,"71,171,963,242","110,720,080,151",,,
[003550],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,128,458,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,"60,120,000,000","94,483,000,000",,,,,,,,,,,,,,,,,,,,"224,458,000,000",,,,,,,,,,,,,,,,,,,,,,,,"1,133,025,000,000",,,,,,,,"9,915,909,000,000",,,,,,,,,,,,,,"16,837,000,000",,"249,167,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"18,209,524,000,000",,,,,"1,049,047,000,000",,,"4,225,325,000,000","3,041,469,000,000","567,536,000,000","34,086,000,000",,"5,402,000,000",,"196,664,000,000","296,837,000,000","13,353,806,000,000",,"18,209,524,000,000","13,024,032,000,000","112,068,000,000","380,817,000,000","10,353,214,000,000","658,145,000,000",,"4,855,718,000,000",,,,,,,,,"329,774,000,000","13,984,199,000,000",,,,"1,814,249,000,000",,"10,433,000,000",,,,,"357,061,000,000","239,627,000,000",,,,,,,,"62,825,000,000","34,501,000,000",,,,"2,476,254,000,000",,,,,,,,,,,"779,515,000,000",,,,
[034220],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,789,079,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"90,079,000,000","410,262,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"616,690,000,000",,,"238,053,000,000",,,,,,,"-18,745,000,000",,,,,,,,,,,,,,,"309,220,000,000",,"62,853,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"22,177,943,000,000",,,,,"818,322,000,000",,,"8,856,127,000,000","5,776,163,000,000",,"123,048,000,000",,"3,808,000,000",,"989,959,000,000","33,168,000,000","12,500,637,000,000",,"22,177,943,000,000","12,002,612,000,000",,"2,531,891,000,000","347,462,000,000",,,"9,677,306,000,000",,,,,,,,,"498,025,000,000","13,321,816,000,000",,,,"3,901,143,000,000",,"12,777,000,000",,,"12,161,000,000",,,,,,,,,"68,055,000,000",,,,,,,"10,779,379,000,000",,,"7,981,165,000,000",,,,,,,,,,,,
[001120],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"193,800,000,000",,,,,,"-1,578,948,670",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"675,382,869,677",,,,,,,,,,,,,,,,,,,,,,,,,,"41,556,893,140","29,925,565,745",,,,,,,,,,,,,,,,,,,,"357,213,890,317",,,,,,,,,,,,,,,,,,,,,,,,"8,125,321,807",,,,,,,"44,453,930,517",,,,,,,,,,,,,,,"37,973,623,755",,"5,843,148,905",,,,,,,,,,,,,,,,,,,,,"1,601,527,053,345",,,,"5,196,573,039,047",,,,,"430,306,275,547",,,"2,822,333,084,545","2,468,475,315,844","227,180,433,540",,,,,"203,521,229,929","98,856,706,668",,,"5,196,573,039,047","1,212,319,494,438",,"622,000,034,031","414,239,956,598","31,920,598,728",,"3,595,045,985,702",,,,,,,,,"389,207,558,907","2,374,239,954,502",,,,"1,126,570,669,858",,"7,392,395,357",,,,,,,,,,,,,,,,,,,"536,372,716,899",,,"873,972,431,207",,,,,,,,"1,472,295,328,106","1,441,275,749,607",,,
[068870],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"84,066,030,000",,,,,,"-3,670,899,814",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"212,626,456,110",,,,,,,,,,,,,,,,,,,,,,"-3,670,615,014",,,,,"23,796,945,119",,,,,,,,,,,,,,,,,,,,"127,459,093,295",,,,,,,,,,,,,,,,,,,,,,,,"44,423,891,456",,,,,,,"147,045,545,174",,,,,,,,,,,,,,,"64,676,251,172",,"3,167,546,897",,,,,,,,,,,,,,,,,,,,,,,,,"746,131,443,004",,,,,"46,420,758,386",,,"273,847,444,323","232,516,187,606",,"1,081,757,445",,"22,895,604","838,983,926","27,853,685,720",,"268,754,592,663",,"746,131,443,004","268,501,731,742",,"132,326,246,032",,,"84,066,030,000","477,376,850,341",,,,,,,,,"252,860,921","472,283,998,681",,,,"244,860,662,735",,"1,590,692,413",,,"1,762,641,661","18,320,529,844","3,075,133,417","3,980,397,915",,"-284,800",,,,"5,747,716,812","3,679,022,196",,,,,,"372,092,085,013",,,"41,061,056,382",,,,,,,,,,,,
[051900],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-192,543,196,528",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,106,007,628",,,,,,,"-95,409,893,019",,,,"141,366,699,588","51,783,166,610",,,,,,,,,,,,,,,,,,,,"144,231,911,638",,,,,,,,,,,,,,,,,,,,,"28,847,739,726",,,"293,339,020,217",,,,,,,"97,325,737,783",,,,,,,,,,,,,,,"50,834,658,173",,"56,224,035,436",,,,,,,,,,,,,,,,,,,,,,,,,"4,243,596,009,348",,,,,"293,656,660,581",,,"1,317,929,764,627","1,088,957,689,452",,,,,,"17,828,864,057","144,389,653,897","2,205,348,098,689",,"4,243,596,009,348",,"1,412,142,881,413","452,231,865,347",,"29,430,209,212",,"2,038,247,910,659",,,,,,,,,"79,658,966,897","2,925,666,244,721",,,,"949,290,221,207",,,,,,,,,,"-97,133,303,509",,,,"5,106,007,628",,"2,393,627,576",,,,,"1,315,859,736,799",,,"2,132,317,120,537",,,,,,,,"474,283,093,789","506,293,498,973",,,
[032640],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,573,969,000,000",,,,,,"838,459,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,591,750,000,000","301,278,000,000","21,000,000",,,,,,,"592,898,000,000",,"291,620,000,000",,,,"30,000,000,000",,,,,,"837,050,000,000","1,409,000,000",,,,,"104,507,000,000",,,,,,,,,,,,,,,,,,"175,841,000,000",,"15,000,000,000",,,,,"1,501,882,000,000","499,387,000,000",,"354,838,000,000","1,428,943,000,000",,,,,,,,,,,,"21,160,000,000",,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,992,523,000,000",,,,,"453,626,000,000",,,"2,906,183,000,000","3,496,052,000,000","1,086,279,000,000",,,"311,000,000","71,501,000,000","389,019,000,000",,"4,449,160,000,000",,"11,992,523,000,000","4,448,765,000,000","931,313,000,000","326,915,000,000","7,432,000,000","37,161,000,000",,"7,543,363,000,000",,,,,,,,,"395,000,000","9,086,340,000,000",,,,"4,047,311,000,000",0,"33,667,000,000",,,,"375,904,000,000",,"90,648,000,000",,,,,,"30,021,000,000","303,410,000,000","22,894,000,000","13,977,000,000",,,,"7,075,602,000,000",,,"1,036,337,000,000",,,,,,,,"1,856,720,000,000","2,104,171,000,000",,,
[011070],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"508,310,631,557",,,,,,,,"832,821,000","9,425,722,739",,,,,,,,,,,,,,,,,,"168,659,118,827",,,,,,,,,,,,,,,,,,,,"577,036,961,137",,,,,,,,,,,,,,,,,,,,,"2,505,960,000",,,"98,320,638,010",,,,,,,"1,133,325,238,311",,,,,,,,,,,,,,,"73,062,481,636",,"12,865,219,979",,,,,,,,,,,,,,,,,,,,,,,,,"3,812,151,413,639",,,,,"371,992,236,342",,,"1,715,576,166,944","1,387,907,945,671",,"6,042,737,426",,"5,836,919,713","8,314,940,299","165,055,591,926",,"1,732,854,876,605",,"3,812,151,413,639",,"212,577,133,889","278,149,533,893",,,,"2,079,296,537,034",,,,,,,,,"2,175,293","2,096,575,246,695",,,,"691,388,591,363",,,,,"31,174,548,091",,,,,,,,,,,,,,,,"1,603,850,173,156",,,,,,,,,,,"448,932,429,151","1,001,736,916,399",,,
[066570],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,318,521,000,000",,,,,,,,"6,419,000,000","502,874,000,000",,,,,,,,,,,,,,,,,,"965,893,000,000",,,,,,,,,,,,,,,,,,,,"2,973,157,000,000",,,,,,,,,,,,,,,,,,,,,"564,178,000,000",,,"2,615,298,000,000",,,,,,,,"-210,343,000,000",,,,,,,,,,,,,"1,348,792,000,000","70,407,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"37,176,946,000,000",,,,,"3,294,782,000,000",,,"17,378,859,000,000","15,613,951,000,000",,"528,112,000,000",,"162,060,000,000","94,519,000,000","1,722,874,000,000","4,780,000,000","12,990,016,000,000",,"37,176,946,000,000","11,641,224,000,000","1,468,899,000,000","5,417,754,000,000","4,768,307,000,000","106,923,000,000",,"24,186,930,000,000",,,,,,,,,"1,348,792,000,000","19,798,087,000,000",,,"17,536,000,000","8,572,979,000,000",,"1,076,247,000,000",,,"3,292,000,000","32,237,000,000","993,416,000,000","2,809,269,000,000",,,,,,"78,265,000,000","99,283,000,000","719,752,000,000","101,836,000,000",,,,"10,359,786,000,000",,,,,,,,,,,"6,561,359,000,000","6,838,192,000,000",,,
[108670],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"668,208,000,000",,,,,,"-21,650,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"645,984,000,000",,,,,,"33,228,000,000",,"11,622,000,000","33,843,000,000",,"615,000,000",,,,,,,,,,,"-13,461,000,000",,,,"17,545,000,000","21,510,000,000",,,,,,,,,,,,,,,,,,,,"320,935,000,000",,,,,"194,667,000,000","37,438,000,000",,"197,612,000,000","556,332,000,000",,,,,,,,,"21,082,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,339,363,000,000",,,,,"189,029,000,000",,,"1,071,327,000,000","775,951,000,000",,"6,638,000,000",,"1,758,000,000",,"19,135,000,000","4,408,000,000","879,888,000,000",,"2,339,363,000,000",,"41,190,000,000","268,533,000,000","4,280,000,000",,"50,000,000,000","1,459,475,000,000",,,,,,,,,"2,839,000,000","1,246,954,000,000",,,,"683,524,000,000",,,,,0,,"18,237,000,000","38,554,000,000",,"-8,189,000,000",,,,"4,091,000,000",,"13,529,000,000",0,,,,"1,130,886,000,000",,,"230,491,000,000","618,208,000,000",,,,,,,"392,279,000,000","593,770,000,000",,,
[051910],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"312,792,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,"291,794,000,000","104,772,000,000",,,,,,,,,,,,,,,,,,,,"2,349,663,000,000",,,,,,,,,,,,,,,,,,,,,"226,003,000,000",,,"528,571,000,000",,,,,,,,"11,540,395,000,000",,,,,,,,,,,,,,"47,118,000,000",,"28,056,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"18,860,285,000,000",,,,,"2,234,599,000,000",,,"8,945,077,000,000","5,238,754,000,000",,"14,609,000,000",,"2,182,000,000",,"99,008,000,000","19,470,000,000","13,106,349,000,000",,"18,860,285,000,000","12,990,867,000,000",,"2,284,731,000,000","289,538,000,000",,,"5,753,936,000,000",,,,,,,,,"115,482,000,000","9,915,208,000,000",,,"9,905,000,000","515,182,000,000",,"30,898,000,000",,,0,,,,,,,,,"20,178,000,000",,,,,,,"8,813,959,000,000",,,,,,,,,,,,,,,
[079550],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"250,702,579,910",,,,,,"104,552,967",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,431,170,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"25,542,329,176",,,,,,,,,,,,,,,,,,,,"273,325,530,000",,,,,,,,,,,,,,,,,,,,,"287,138,629,394",,,"748,279,514,061",,,,,,,,,,,,,,,,,,,,,,,,"11,208,470,616",,,,,,,,,,,,,,,,,,,,,,,,,"1,890,682,318,251",,,,,"11,328,784,047",,,"1,179,727,092,624","1,265,419,753,920",,"2,437,814,412",,,"15,157,594,233","34,372,124,409",,"578,063,450,489",,"1,890,682,318,251","578,063,450,489","81,245,736,097","105,496,328,681","2,053,783,771","4,966,943,977","110,000,000,000","1,312,618,867,762",,,,,,,,,,"710,955,225,627",,,,"47,199,113,842",,,,,"3,141,868,854","60,951,766,514","631,044,476,243","14,650,441,694",,,,,,"28,839,403,454","24,703,564","5,397,822,775","5,992,440,486",,,,"554,079,411,144",,,"327,256,317,612","140,702,579,910",,,,,,,"150,617,093,006","141,577,005,405",,,
