,dart_AccruedExpensesGross,dart_AccumulatedDepreciationBuildingsGross,dart_AccumulatedDepreciationConstructionInProgressGross,dart_AccumulatedDepreciationCurrentBiologicalAssetsGross,dart_AccumulatedDepreciationFixturesAndFittingsGross,dart_AccumulatedDepreciationMachineryGross,dart_AccumulatedDepreciationNonCurrentBiologicalAssetsGross,dart_AccumulatedDepreciationOfficeEquipmentGross,dart_AccumulatedDepreciationOtherPropertyPlantAndEquipmentGross,dart_AccumulatedDepreciationStructureGross,dart_AccumulatedDepreciationTangibleExplorationAndEvaluationAssetsGross,dart_AccumulatedDepreciationVehiclesGross,dart_AccumulatedImpairmentLossBuildingsGross,dart_AccumulatedImpairmentLossConstructionInProgressGross,dart_AccumulatedImpairmentLossFinishedGoodsGross,dart_AccumulatedImpairmentLossFixturesAndFittingsGross,dart_AccumulatedImpairmentLossGoodsInTransitGross,dart_AccumulatedImpairmentLossMachineryGross,dart_AccumulatedImpairmentLossMerchandiseGross,dart_AccumulatedImpairmentLossNonCurrentBiologicalAssetsGross,dart_AccumulatedImpairmentLossOfficeEquipmentGross,dart_AccumulatedImpairmentLossOtherInventoriesGross,dart_AccumulatedImpairmentLossOtherPropertyPlantAndEquipmentGross,dart_AccumulatedImpairmentLossProductionSuppliesGross,dart_AccumulatedImpairmentLossRawMaterialsGross,dart_AccumulatedImpairmentLossStructureGross,dart_AccumulatedImpairmentLossSuppliesGross,dart_AccumulatedImpairmentLossVehiclesGross,dart_AccumulatedImpairmentLossWorkInProgressGross,dart_AllowanceForDoubtfulAcccountLongTermAccruedIncomeGross,dart_AllowanceForDoubtfulAcccountLongTermAdvancePaymentsGross,dart_AllowanceForDoubtfulAcccountLongTermDepositsProvidedGross,dart_AllowanceForDoubtfulAcccountLongTermOtherReceivablesGross,dart_AllowanceForDoubtfulAcccountLongTermTradeReceivablesGross,dart_AllowanceForDoubtfulAcccountNonCurrentLoansAndReceivablesGross,dart_AllowanceForDoubtfulAcccountNonCurrentReceivablesGross,dart_AllowanceForDoubtfulAcccountShortTermAccruedIncome,dart_AllowanceForDoubtfulAcccountShortTermAdvancePayments,dart_AllowanceForDoubtfulAcccountShortTermDepositsProvided,dart_AllowanceForDoubtfulAcccountShortTermLoansAndReceivables,dart_AllowanceForDoubtfulAcccountShortTermOtherReceivables,dart_AllowanceForDoubtfulAcccountShortTermTradeReceivable,dart_AvailableForSaleFinancialAssets,dart_BrandNamesGross,dart_BuildingsGross,dart_ComputerSoftwareGross,dart_ConstructionInProgressGross,dart_ContributedEquity,dart_CopyrightsPatentsAndOtherIndustrialPropertyRightsServiceAndOperatingRightsGross,dart_CurrentAvailableForSaleFinancialAssets,dart_CurrentBiologicalAssetsGross,dart_CurrentDerivativeAsset,dart_CurrentFairValueFinancialAsset,dart_CurrentFinancialAssetsHeldToMaturity,dart_CurrentPortionOfBonds,dart_ElementsOfOtherStockholdersEquity,dart_FairValueFinancialAsset,dart_FairValueOfPlanAssets,dart_FinancialAssetsHeldToMaturity,dart_FinancialInstruments,dart_FinishedGoodsGross,dart_FixturesAndFittingsGross,dart_GoodsInTransitGross,dart_GoodwillGross,dart_GovernmentGrantsBuildingsGross,dart_GovernmentGrantsComputerSoftwareGross,dart_GovernmentGrantsConstructionInProgressGross,dart_GovernmentGrantsCopyrightsPatentsAndOtherIndustrialPropertyRightsServiceAndOperatingRightsGross,dart_GovernmentGrantsCurrentBiologicalAssetsGross,dart_GovernmentGrantsFixturesAndFittingsGross,dart_GovernmentGrantsGoodwillGross,dart_GovernmentGrantsIntangibleAssetsUnderDevelopmentGross,dart_GovernmentGrantsIntangibleExplorationAndEvaluationAssetsGross,dart_GovernmentGrantsLandGross,dart_GovernmentGrantsLicencesAndFranchisesGross,dart_GovernmentGrantsMachineryGross,dart_GovernmentGrantsMastheadsAndPublishingTitlesGross,dart_GovernmentGrantsOfficeEquipmentGross,dart_GovernmentGrantsOtherIntangibleAssetsGross,dart_GovernmentGrantsOtherPropertyPlantAndEquipmentGross,dart_GovernmentGrantsRecipesFormulaeModelsDesignsAndPrototypesGross,dart_GovernmentGrantsStructureGross,dart_GovernmentGrantsTangibleExplorationAndEvaluationAssetsGross,dart_GovernmentGrantsVehiclesGross,dart_IntangibleAssetsUnderDevelopmentGross,dart_IntangibleExplorationAndEvaluationAssetsGross,dart_InvestedAssetForPostemploymentBenefitContraAccount,dart_IssuedCapitalOfCommonStock,dart_IssuedCapitalOfPreferredStock,dart_LandGross,dart_LegalReserve,dart_LicencesAndFranchisesGross,dart_LoansAndReceivablesGross,dart_LongTermAccruedExpensesGross,dart_LongTermAccruedIncomeGross,dart_LongTermAdvancePaymentsGross,dart_LongTermAdvancesCustomers,dart_LongTermBorrowingsGross,dart_LongTermDepositsProvidedGross,dart_LongTermFinancialInstruments,dart_LongTermGuaranteeDepositRentGross,dart_LongTermLoansAndReceivablesGross,dart_LongTermOtherPayablesGross,dart_LongTermOtherReceivablesGross,dart_LongTermPrepaidExpenses,dart_LongTermTradeAndOtherNonCurrentPayables,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,dart_LongTermTradeReceivablesGross,dart_LongTermWithholdingsBanks,dart_MachineryGross,dart_MerchandiseGross,dart_NonCurrentAvailableForSaleFinancialAssets,dart_NonCurrentBiologicalAssetsGross,dart_NonCurrentDerivativeAssets,dart_NonCurrentDerivativeLiabilities,dart_NonCurrentFairValueFinancialAsset,dart_NonCurrentFinancialAssetsHeldToMaturity,dart_NonCurrentReceivablesGross,dart_OfficeEquipmentGross,dart_OtherCapitalAdjustments,dart_OtherCapitalSurplus,dart_OtherComprehensiveIncomeLossAccumulatedAmount,dart_OtherCurrentAssets,dart_OtherCurrentLiabilities,dart_OtherIntangibleAssetsGross,dart_OtherInventoriesGross,dart_OtherNonCurrentAssets,dart_OtherNonCurrentLiabilities,dart_OtherPropertyPlantAndEquipmentGross,dart_PaymentsOfIncomeTaxesPayable,dart_PostemploymentBenefitObligations,dart_PresentValueDiscountsLongTermAccruedExpensesGross,dart_PresentValueDiscountsLongTermBorrowingsGross,dart_PresentValueDiscountsLongTermGuaranteeDepositRentGross,dart_PresentValueDiscountsLongTermOtherPayablesGross,dart_PresentValueDiscountsLongTermOtherReceivablesGross,dart_PresentValueDiscountsLongTermTradeReceivablesGross,dart_PresentValueDiscountsNonCurrentLoansAndReceivablesGross,dart_PresentValueDiscountsShortTermLoansAndReceivables,dart_PresentValueDiscountsShortTermOtherPayables,dart_PresentValueDiscountsShortTermOtherReceivables,dart_PresentValueDiscountsShortTermTradeReceivable,dart_PresentValueOfDefinedBenefitObligation,dart_ProductionSuppliesGross,dart_RawMaterialsGross,dart_RecipesFormulaeModelsDesignsAndPrototypesGross,dart_RetainedEarningsBeforeAppropriationsAccumulatedDeficitBeforeDisposition,dart_ShortTermAccruedExpenses,dart_ShortTermAccruedIncome,dart_ShortTermAdvancePayments,dart_ShortTermAdvancesCustomers,dart_ShortTermBorrowings,dart_ShortTermDepositsProvided,dart_ShortTermFinancialInstrumentsGross,dart_ShortTermGuaranteeDepositRent,dart_ShortTermLoansAndReceivables,dart_ShortTermOtherPayables,dart_ShortTermOtherReceivables,dart_ShortTermPrepaidExpenses,dart_ShortTermTradePayables,dart_ShortTermTradeReceivable,dart_ShortTermWithholdings,dart_StructureGross,dart_SuppliesGross,dart_TangibleExplorationAndEvaluationAssetsGross,dart_TradePayablesGross,dart_VehiclesGross,dart_VoluntaryReserves,dart_WorkInProgressGross,entity_AssetsAbstract,entity_CashAndCashEquivalents,entity_ContributedEquity,entity_CurrentAssets,entity_CurrentBiologicalAssetsGross,entity_CurrentLiabilities,entity_CurrentPortionOfBonds,entity_CurrentPortionOfLongtermBorrowings,entity_CurrentProvisions,entity_CurrentTaxAssets,entity_DeferredTaxLiabilities,entity_ElementsOfOtherStockholdersEquity,entity_Equity,entity_EquityAbstract,entity_EquityAttributableToOwnersOfParent,entity_GoodwillGross,entity_IntangibleAssetsOtherThanGoodwill,entity_Inventories,entity_InvestmentAccountedForUsingEquityMethod,entity_InvestmentProperty,entity_LiabilitiesAbstract,entity_LiabilitiesIncludedInDisposalGroupsClassifiedAsHeldForSale,entity_LongTermBorrowingsGross,entity_LongTermTradeAndOtherNonCurrentPayables,entity_LongTermTradeAndOtherNonCurrentReceivablesGross,entity_LongtermMiscellaneousOtherProvisions,entity_NonCurrentBiologicalAssetsGross,entity_NonCurrentReceivablesGross,entity_NoncontrollingInterests,entity_NoncurrentAssets,entity_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,entity_NoncurrentLiabilities,entity_NoncurrentProvisions,entity_OtherCapitalSurplus,entity_OtherComprehensiveIncomeLossAccumulatedAmount,entity_OtherCurrentFinancialAssets,entity_OtherCurrentFinancialLiabilities,entity_OtherCurrentNonfinancialAssets,entity_OtherCurrentNonfinancialLiabilities,entity_OtherEquityInterest,entity_OtherFinancialAssets,entity_OtherLongtermProvisions,entity_OtherNoncurrentFinancialAssets,entity_OtherNoncurrentFinancialLiabilities,entity_OtherNoncurrentNonfinancialAssets,entity_OtherNoncurrentNonfinancialLiabilities,entity_PaymentsOfIncomeTaxesPayable,entity_PostemploymentBenefitObligations,entity_PropertyPlantAndEquipment,entity_Provisions,entity_RetainedEarnings,entity_ShortTermBorrowings,entity_StatementOfFinancialPositionAbstract,entity_TradeAndOtherCurrentPayables,entity_TradeAndOtherCurrentReceivables,entity_TradeAndOtherPayables,ifrs_Assets,ifrs_AssetsAbstract,ifrs_BalancesWithBanks,ifrs_Borrowings,ifrs_Cash,ifrs_CashAndCashEquivalents,ifrs_CashEquivalents,ifrs_CashOnHand,ifrs_CurrentAssets,ifrs_CurrentLiabilities,ifrs_CurrentPortionOfLongtermBorrowings,ifrs_CurrentProvisions,ifrs_CurrentProvisionsForEmployeeBenefits,ifrs_CurrentTaxAssets,ifrs_CurrentTaxLiabilities,ifrs_DeferredTaxAssets,ifrs_DeferredTaxLiabilities,ifrs_Equity,ifrs_EquityAbstract,ifrs_EquityAndLiabilities,ifrs_EquityAttributableToOwnersOfParent,ifrs_IntangibleAssetsOtherThanGoodwill,ifrs_Inventories,ifrs_InvestmentAccountedForUsingEquityMethod,ifrs_InvestmentProperty,ifrs_IssuedCapital,ifrs_Liabilities,ifrs_LiabilitiesAbstract,ifrs_LiabilitiesIncludedInDisposalGroupsClassifiedAsHeldForSale,ifrs_LongtermLegalProceedingsProvision,ifrs_LongtermMiscellaneousOtherProvisions,ifrs_LongtermOnerousContractsProvision,ifrs_LongtermProvisionForDecommissioningRestorationAndRehabilitationCosts,ifrs_LongtermRestructuringProvision,ifrs_LongtermWarrantyProvision,ifrs_NoncontrollingInterests,ifrs_NoncurrentAssets,ifrs_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForDistributionToOwners,ifrs_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,ifrs_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,ifrs_NoncurrentLiabilities,ifrs_NoncurrentPayables,ifrs_NoncurrentProvisions,ifrs_NoncurrentProvisionsForEmployeeBenefits,ifrs_OtherCashAndCashEquivalents,ifrs_OtherCurrentFinancialAssets,ifrs_OtherCurrentFinancialLiabilities,ifrs_OtherCurrentNonfinancialAssets,ifrs_OtherCurrentNonfinancialLiabilities,ifrs_OtherDemandDeposits,ifrs_OtherEquityInterest,ifrs_OtherFinancialAssets,ifrs_OtherFinancialLiabilities,ifrs_OtherLongtermProvisions,ifrs_OtherNoncurrentFinancialAssets,ifrs_OtherNoncurrentFinancialLiabilities,ifrs_OtherNoncurrentNonfinancialAssets,ifrs_OtherNoncurrentNonfinancialLiabilities,ifrs_OtherNonfinancialAssets,ifrs_OtherNonfinancialLiabilities,ifrs_OtherShorttermProvisions,ifrs_PropertyPlantAndEquipment,ifrs_Provisions,ifrs_ProvisionsForEmployeeBenefits,ifrs_RetainedEarnings,ifrs_SharePremium,ifrs_ShorttermBorrowings,ifrs_ShorttermLegalProceedingsProvision,ifrs_ShorttermMiscellaneousOtherProvisions,ifrs_ShorttermOnerousContractsProvision,ifrs_ShorttermProvisionForDecommissioningRestorationAndRehabilitationCosts,ifrs_ShorttermRestructuringProvision,ifrs_ShorttermWarrantyProvision,ifrs_TradeAndOtherCurrentPayables,ifrs_TradeAndOtherCurrentReceivables,ifrs_TradeAndOtherPayables,ifrs_TradeAndOtherReceivables,ifrs_TreasuryShares
[009320],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,600,149,000",,,,,,,,"8,314,124,929",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,450,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,949,763,480",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,166,894,132",,,,,,,,"4,020,085,459",,,,,,,,,,,,,,,,"51,621,435",,"991,090,492",,,,,,,,,,,,,,,,,,,,,,,,,"63,868,170,440",,,,,"3,638,138,352",,,"22,408,185,681","25,468,295,314","13,236,595,076",,,"4,388,460",,,,"29,009,021,154",,"63,868,170,440","29,009,021,154","1,822,133,112","6,682,994,156",,"974,668,074",,"34,859,149,286",,,,,,,,,,"41,459,984,759",,,0,"9,390,853,972",,,,,"6,403,679","327,506,221","782,140,387","143,892,400",,,,,,"125,571,000",,,,,,,"38,485,991,138",,,"-4,925,338,234",,,,,,,,,"9,593,407,485","11,294,120,647",,,
[042660],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,744,502,190,296",,,,,,,,"152,502,399,194","430,751,237,405",,,,,,,,,,,,,,,,,,,,,,,"14,528,957,090","227,167,135,001",,,,,,,,,,,,,,,,,,,,,"3,711,526,938,883",,,,,,,,,,,,,,,,,,,,,"1,403,736,242,519",,"119,948,809,684",,,,,,,,,"-859,328,717,306",,,,,,,,,,,,,,,"141,879,213,636",,"736,589,710",,,,,,,,,,,,,,,,,,,,,,,,,"18,880,345,263,274",,,,,"1,235,931,059,048",,,"10,466,010,245,043","15,349,186,117,845","1,409,170,933,938","2,528,912,182",,"635,837,991",,"1,335,461,250,439","3,644,548,311","618,871,230,825",,"18,880,345,263,274","929,062,351,201","81,894,422,599","2,014,005,065,010","33,497,392,622","13,293,258,333",,"18,261,474,032,449",,,,,,,,,"-310,191,120,376","8,414,335,018,231",,,"90,900,320,000","2,912,287,914,604",,"147,378,582,418",,,,,,,,,,,,,,,,,,,"5,838,335,854,112",,,,,,,,,,,,"2,470,301,756,119","543,722,482,855",,,
[003090],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,163,499,281","6,089,540,472",,,,,,,,,,,,,,,,,,,,,,,,"6,126,417,118",,,,,,,,,,,,,,,,,,,,,"11,665,634,867",,,,,,,,,,,,,,,,,,,,,"12,159,001,327",,"19,090,316,991",,,,,,,,,"321,038,374,864",,,,,,,,,,,,,,,"2,437,425",,"140,550,506",,,,,,,,,,,,,,,,,,,,,,,,,"1,242,301,736,207",,,,,"100,994,417,002",,,"614,675,093,247","178,485,497,740",,,,,"17,996,165,086","3,335,166,870","22,496,065,446","828,479,371,760",,"1,242,301,736,207","465,439,988,436",,"184,472,537,059",,"15,109,630,846",,"413,822,364,447",,,,,,,,,"363,039,383,324","627,626,642,960",,,,"235,336,866,707",,,,,"17,436,052,376",,,,,,,,,,,,,,,,"441,355,157,165",,,,,,,,,,,,"82,762,517,101","159,506,674,673",,,
[069620],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"189,410,334,356",,,,,,,,"12,145,847,401","3,877,221,837",,,,,,,,,,,,,,,,,,,,,,,,"3,135,611,792",,,,,,,,,,,,,,,,,,,,,"7,480,878,580",,,,,,,,,,,,,,,,,,,,,"5,000,000,000",,"14,631,298,913",,,,,,,,,"396,820,409,914",,,,,,,,,,,,,,,"2,437,425",,"140,550,506",,,,,,,,,,,,,,,,,,,,,,,,,"944,529,005,072",,,,,"59,935,831,657",,,"453,104,620,630","149,436,906,855",,,,,"7,201,178,375","1,219,586,470","10,019,210,224","580,240,543,938",,"944,529,005,072","480,071,725,080",,"144,507,850,740",,"82,488,430,621",,"364,288,461,134",,,,,,,,,"100,168,818,858","491,424,384,442",,,,"214,851,554,279",,,,,"14,151,079,232",,,,,,,,,,,,,,,,"255,844,141,508",,,,,,,,,,,,"73,189,294,083","142,354,483,942",,,
[000430],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,000,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67,454,841,037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,852,493,090","26,633,573,476",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,0,,,,,,,,"1,247,068,210",,,,,,,,,,,,,,,,"1,814,489,202",,"4,386,871,508",,,,,,,,,,,,,,,,,,,,,,,,,"1,157,468,858,936",,,,,"34,185,839,803",,,"394,061,104,791","500,134,767,148","279,575,497,120",,,,,"1,964,524,414","35,994,300,071","510,373,778,961",,"1,157,468,858,936",,"11,815,411,692","112,281,467,429","20,145,246,472",,,"647,095,079,975",,,,,,,,,"90,986,878,760","763,407,754,145",,,,"146,960,312,827",,"7,600,465,806",,,,,,,,,,,,,,,,,,,"697,258,052,491",,,"369,712,869,057",,,,,,,,,"156,012,132,748","207,036,170,962",,,
[048910],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,559,382,000",,,,,,,,"13,646,157,434",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,092,149,900",,,,,,,,,,,"778,000,000",,,,"13,646,157,434",,,,,,,,"835,579,857","196,891,054",,,,,,,,,,,,,,,,,,,,,"70,000,000",,,,,,,,,,,,,,,,,,,,,"145,740,139",,"6,707,620",,,,,,,,"-2,293,854,677",,,,,,,,,,,,,,,,"1,738,115",,"3,123,843,168",,,,,,,,,,,,,,,,,,,,,,,,,"93,808,748,385",,,,,"15,242,207,951",,,"54,246,865,945","15,843,623,432",,,,,,"219,706,901","1,842,987,148","66,261,961,313",,"93,808,748,385","51,248,302,194","8,563,365,341","4,767,410,671","2,882,138,603","6,468,007,617","5,559,382,000","27,546,787,072",,,,,,,,,"15,013,659,119","39,561,882,440",,,,"11,703,163,640",,,,,"2,638,765,095",,,,,,,,,,,,,,,,"15,949,416,213",,,"4,506,376,297",,,,,,,,,"5,026,918,617","11,572,639,323",,,
[005710],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,108,000,000",,,,,,,,"5,569,841,038",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,932,068,317","8,557,535,806",,,,,,,,,,,,,,,,,,,,,"23,834,485,301",,,,,,,,,,,,,,,,,,,,,"2,435,376,593",,"8,863,867,896",,,,,,,,,,,,,,,,,,,,,,,,"118,519,731",,,,,,,,,,,,,,,,,,,,,,,,,,,"307,051,762,298",,,,,"81,828,361,473",,,"189,471,979,989","93,810,008,936",,,,,,"16,900,692,978",,"186,289,531,133",,"307,051,762,298",,"1,842,835,175","18,402,017,859",,"5,910,510,626",,"120,762,231,165",,,,,,,,,,"117,579,782,309",,,"369,756,590","26,952,222,229",,"16,742,086,423",,,,,,,,,,,,"3,000,000","1,652,600,000","115,399,558",,,,,"64,200,672,571",,,"171,611,690,095",,,,,,,,,"49,955,727,759","81,055,756,718",,,
[006340],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,364,185,500",,,,,,,,"3,621,689,668",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,350,700,000",,,,,,,,,,,,,,,,,,,,,,,"3,335,306,177","286,383,491",,,,,,,,,"6,577,397,202",,,,,,,,,,,,,,,,,,,,,"53,330,762,251",,,,,,,,,,,,,,,,,,,,,"601,724,097",,"199,700,000",,,,,,,,,,,,,,,,,,,,,,,,"274,488,370",,"328,692,824",,,,,,,,,,,,,,,,,,,,,,,,,"214,471,795,868",,,,,"636,983,240",,,"141,930,530,205","117,876,116,104","5,205,180,000",,,,,"343,798,768","144,160,883","81,194,728,855",,"214,471,795,868","78,775,520,589","1,399,144,690","19,175,449,307",,,"35,364,185,500","133,277,067,013",,,,,,,,,"2,419,208,266","72,541,265,663",,,,"15,400,950,909",,,,,,,,,,,,,,,,,,,,,"68,044,546,405",,,"39,789,645,421",,,,,,,,,"57,976,763,785","104,899,719,890",,,
[003220],,"5,108,142,176",,,"203,550,000","15,648,886,679",,"5,618,389,686",,"1,081,956,283","4,859,341,574","272,334,350",,,,,,,,,,,,,"20,046,158",,,,,,,"280,000,000",,,,,,"28,000,000",,,"5,649,888","2,187,014,395",,,"35,833,407,555",,"9,135,589,043","8,585,501,000","13,347,248",,,,,,,"-606,592,857",,"17,691,655,528",,,"8,489,914,616","203,565,000","13,296,388",,,,,,,,,,,,,"219,614,410",,"32,873,797","77,995,962",,,,,,"4,133,081,265",,,,,"21,165,849,291","3,630,000,000",,,,,,,,"5,821,808,480",,,,,,,,"5,797,451,400",,,"35,202,348,062","1,817,574,996",,,,,,,,"8,650,199,001",,,,,,"1,240,066,823",,,,,,"15,818,782,825",,,,,,,,,,,,"33,510,438,353",,"9,684,593,237",,"16,650,481,108","12,115,470,100","43,589,228",,,0,,,,,"1,950,550,117","3,874,804,566",,"5,483,747,473","30,244,813,726",,"2,044,397,002",,,,"400,265,033","109,029,150,002","11,353,449,774",,,,0,,,,,,,,,,"71,751,522",,,"1,605,410,647",,,,,,,,"252,142,920",,,,,0,,,,,,,"220,500,000",,,,,,,,,,,,"10,656,882,566",,,,,"396,026,000","61,837,080",,"194,749,288,604",,,,,"19,118,038,698",,,"88,918,994,683","30,269,490,877",,"1,520,414,947",,"998,720","4,352,551,473","571,117,172",0,"148,661,014,902",,"194,749,288,604",,"8,672,160,224","31,338,782,853",,,"8,585,501,000","46,088,273,702",,,,,,,,,"472,600,299","105,830,293,921",,,,"15,818,782,825",,,,,0,"4,450,730,767",,,,,,,,,,,,,,,"90,330,768,475",,,"129,309,631,110",,,,,,,,,"19,945,793,690","32,004,380,317",,,"606,592,857"
[024890],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,624,576,000",,,,,,,,"1,585,403,287",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,020,340,000",,,,,,,,,,,,,,,,,,,,,,,,"1,585,403,287",,,,,,,,,"3,206,357,616",,,,,,,,,,,,,,,,,,,,,"31,646,698,680",,,,,,,,,,,,,,,,,,,,,"1,124,776,359",,,,,,,,,,"-1,141,824,717",,,,,,,,,,,,,,,,"173,850,480",,,,,,,,,,,,,,,,,,,,,,,,,,,"126,841,402,666",,,,,"5,033,838,169",,,"75,115,700,850","48,668,482,111",,,,,"1,724,281,360",,"3,761,694,678","64,184,528,261",,"126,841,402,666","64,184,528,261","1,858,391,601","19,021,287,965",,,"20,624,576,000","62,656,874,405",,,,,,,,,,"51,725,701,816",,,,"13,988,392,294",,,,,"2,572,000,000",,,,,,,,,"341,065,000",,,,,,,"49,062,004,120",,,"20,632,408,655",,,,,,,,,,,,,
[000300],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"97,356,715,921",,,,,,,,"16,782,576,175",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,733,390,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,537,927,139",,,,,,,,,,,,,,,,,,,,,"54,070,006,650",,,,,,,,,,,,,,,,,,,,,"5,406,246,039",,"384,403,050,114",,,,,,,,,,,,,,,,,,,,,,,,"297,063,156,286",,"465,207,357",,,,,,,,,,,,,,,,,,,,,,,,,"784,472,055,577",,,,,"6,120,316,796",,,"281,985,194,176","572,756,684,885","8,193,950,000",,,"11,159,150",,,"1,703,768,071","106,593,244,318",,"784,472,055,577","91,722,903,510","32,492,995,735","30,404,044,469","2,057,896,913",,"44,060,263,000","677,878,811,259",,,,,,,,,"14,870,340,808","502,486,861,401",,,"2,979,501,110","105,122,126,374",,"1,457,793,927",,,"31,497,048,294","39,679,539,707",,,,,,,,"33,992,488,286",,"3,036,663,890",,,,,"133,843,660,291",,,"-22,416,388,586","53,296,452,921",,,,,,,,"76,283,631,115","39,723,538,321",,,
[002880],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"54,605,936,636",,,,,,,,,"559,857,260",,,,,,,,,,,,,,,,,,,,,,,,"24,613,468,476",,,,,,,,,,,,,,,,,,,,,"139,928,067,055",,,,,,,,,,,,,,,,,,,,,"6,540,044,483",,"30,876,542",,,,,,,,,"28,041,297,112",,,,,,,,,,,,,,,"46,266,206",,,,,,,,,,,,,,,,,,,,,,,,,,,"754,878,946,388",,,,,"24,524,244,013",,,"260,794,758,335","427,538,688,435",,,,"614,160,582","2,157,466,740","4,677,639,505","14,736,914,899","146,086,034,457",,"754,878,946,388","126,920,122,840",,"65,473,187,419","36,040,882,515","52,084,849,106",,"608,792,911,931",,,,,,,,,"19,165,911,617","494,084,188,053",,,,"181,254,223,496",,,,,,,,,,,,,,,,,,,,,"296,441,862,243",,,,,,,,,,,,"184,598,141,293",,,,
[003310],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,696,175,000","707,305,664",,,,,,,"6,668,273,268",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"505,560,000",,,,,,,,,"276,314,421",,,,,,,,,,,,,,"3,252,537,587","3,415,735,681",,,,,,,,"628,345,885","1,999,932,243",,,,,,,,,,,,,,,,,,,,,"11,007,077,834",,,,,,,,,,,,,,,,,,,,,"29,366,186",,"5,528,357",,,,,,,,,,,,,,,,,,,,,,,,"731,991,500",,,,,,,,,,,,,,,,,,,,,,,,,,,"79,295,187,766",,,,,"1,999,608,697",,,"26,838,137,898","21,128,240,550","2,170,860,000",,,,,,"7,808,490,092","47,852,964,881",,"79,295,187,766","47,850,451,115","707,305,664","10,394,314,852",,"5,472,469,758","18,696,175,000","31,442,222,885",,,,,,,,,"2,513,766","52,457,049,868",,,,"10,313,982,335",,,,,"514,940,922","2,085,767,786",,,,,,,,,,,,,,,"45,014,768,525",,,"22,486,002,847",,,,,,,,,"5,230,660,688","11,923,881,621",,,
