,dart_AdvertisingExpenses,dart_AllowanceForOtherDoubtfulAccounts,dart_AmortisationExpense,dart_BadDebtExpenses,dart_Commissions,dart_CommunicationExpenses,dart_ConferenceExpenses,dart_CostOfSalesFromConstruction,dart_CostOfSalesFromConstructionContracts,dart_CostOfSalesFromRenderingOfServices,dart_CostOfSalesFromRenderingOfServicesCommission,dart_CostOfSalesFromRenderingOfServicesProcession,dart_CostOfSalesFromRenderingOfServicesRental,dart_CostOfSalesFromRenderingOfServicesTransportation,dart_CostOfSalesFromSaleOfGoods,dart_CostOfSalesFromSaleOfGoodsMerchandises,dart_CostOfSalesFromSaleOfGoodsProduct,dart_CostOfSalesFromSaleOfGoodsRealEstate,dart_CostOfSalesFromServices,dart_DepreciationExpense,dart_DividendIncome,dart_DividendIncomeNonOperating,dart_Donations,dart_EmployeeBenefits,dart_EngagementExpenses,dart_EntertainmentExpenses,dart_ExclusiveLineUseExpense,dart_ExpensesOfProvisionsForRestoration,dart_ExportOverallExpense,dart_FreightExpenses,dart_GainOnForeignExchangeTranslations,dart_GainsArisingFromDifferenceBetweenPreviousAmortisedCostAndFairValueOfFinancialAssetsReclassifiedOutOfAmortisedCostIntoFairValueThroughProfitOrLossMeasurementCategory,dart_GainsForeignCurrencyTransactions,dart_GainsFromCommission,dart_GainsFromFinancialGuaranteeFinancialIncome,dart_GainsOnDisposalsOfAvailableForSaleFinancialAssets,dart_GainsOnDisposalsOfAvailableForSaleFinancialAssetsFinancialIncome,dart_GainsOnDisposalsOfFairValueFinancialAssetFinancialIncome,dart_GainsOnDisposalsOfHeldForTradingFinancialAssets,dart_GainsOnDisposalsOfIntangibleAssets,dart_GainsOnDisposalsOfInventory,dart_GainsOnDisposalsOfInvestmentProperty,dart_GainsOnDisposalsOfNoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,dart_GainsOnDisposalsOfPropertyPlantAndEquipment,dart_GainsOnForeignCurrencyTransactionsFiancialIncome,dart_GainsOnForeignExchangeTranslationsFinancialIncome,dart_GainsOnTransactionOfDerivativeFinancialInstrumentsFinancialIncome,dart_GainsOnTransactionOfForeignExchangeForwardFinancialIncome,dart_GainsOnValuationOfDerivativeFinancialInstrumentsFinancialIncome,dart_GainsOnValuationOfFairValueFinancialAsset,dart_GainsOnValuationOfFairValueFinancialAssetFinancialIncome,dart_GainsOnValuationOfForeignExchangeForwardFinancialIncome,dart_GainsOnValuationOfHeldForTradingFinancialAssets,dart_GainsOnValuationOfLongTermFinancialInstruments,dart_ImpairmentLossRecoveryOfAccountsReceivables,dart_ImpairmentLossesOnAssociates,dart_ImpairmentLossesOnAvailableForSaleFinancialAssetsFinancialExpense,dart_InsurancePremiums,dart_InterestExpenseFinanceExpense,dart_InterestIncomeFinanceIncome,dart_LeaseholdAdministrationExpense,dart_LentIncome,dart_LossOnForeignExchangeTranslations,dart_LossesForeignCurrencyTransactions,dart_LossesFromFinancialGuaranteeFinanceExpense,dart_LossesOnDisposalOfFairValueFinancialLiabilities,dart_LossesOnDisposalOfHeldForTradingFinancialAssets,dart_LossesOnDisposalOfIntangibleAssets,dart_LossesOnDisposalsOfFairValueFinancialAssetFinancialExpense,dart_LossesOnDisposalsOfPropertyPlantAndEquipment,dart_LossesOnForeignCurrencyTransactionsFiancialExpense,dart_LossesOnForeignExchangeTranslationsFinancialExpense,dart_LossesOnSaleOfInvestmentsInSubsidiaries,dart_LossesOnTransactionOfDerivativeFinancialInstrumentsFinancialExpense,dart_LossesOnTransactionOfForeignExchangeForwardFinancialExpense,dart_LossesOnValuationOfDerivativeFinancialInstrumentsFinancialExpense,dart_LossesOnValuationOfFairValueFinancialAsset,dart_LossesOnValuationOfFairValueFinancialAssetFinancialExpense,dart_LossesOnValuationOfFairValueFinancialLiabilities,dart_LossesOnValuationOfForeignExchangeForwardFiancialExpense,dart_LossesOnValuationOfHeldForTradingFinancialAssets,dart_MembershipExpenses,dart_MiscellaneousExpenses,dart_MiscellaneousIncome,dart_MiscellaneousLosses,dart_NetworkContactSettleExpense,dart_OperatingExpenses,dart_OperatingIncomeLoss,dart_OrdinaryDevelopmentExpense,dart_OtherCostOfSales,dart_OtherFinancialExpenses,dart_OtherFinancialIncome,dart_OtherGains,dart_OtherLosses,dart_PackingExpenses,dart_PersonalExpense,dart_ProvisionForSeveranceIndemnities,dart_PublicationExpenses,dart_RentalExpenses,dart_RepairExpenses,dart_RevenueFromConstruction,dart_RevenueFromRenderingOfServicesCommission,dart_RevenueFromRenderingOfServicesProcession,dart_RevenueFromRenderingOfServicesRental,dart_RevenueFromRenderingOfServicesTransportation,dart_RevenueFromSaleOfGoodsMerchandise,dart_RevenueFromSaleOfGoodsProduct,dart_RevenueFromSaleOfGoodsRealEstate,dart_RevenueFromServices,dart_SalariesWages,dart_SalesPromotionExpenses,dart_SamplesExpenses,dart_SupplyExpenses,dart_TaxesDues,dart_TotalSellingGeneralAdministrativeExpenses,dart_TrainingExpenses,dart_TravelExpenses,dart_UtilityExpenses,dart_VehicleMaintenanceExpenses,dart_WarrantyExpenses,entity_BasicEarningsLossPerShare,entity_CostOfSales,entity_DilutedEarningsLossPerShare,entity_EarningsPerShareAbstract,entity_FinanceCosts,entity_FinanceIncome,entity_GrossProfit,entity_IncomeStatementAbstract,entity_OperatingExpenses,entity_OperatingIncomeLoss,entity_OtherGains,entity_OtherLosses,entity_ProfitLossBeforeTax,entity_ProfitLossFromDiscontinuedOperations,entity_Revenue,entity_RevenueFromRenderingOfServices,entity_TotalSellingGeneralAdministrativeExpenses,ifrs-full_BasicEarningsLossPerShare,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,ifrs-full_CostOfSales,ifrs-full_DilutedEarningsLossPerShare,ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations,ifrs-full_DilutedEarningsLossPerShareFromDiscontinuedOperations,ifrs-full_EarningsPerShareAbstract,ifrs-full_FinanceCosts,ifrs-full_FinanceIncome,ifrs-full_GrossProfit,ifrs-full_IncomeTaxExpenseContinuingOperations,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,ifrs-full_ProfitLoss,ifrs-full_ProfitLossBeforeTax,ifrs-full_ProfitLossFromContinuingOperations,ifrs-full_ProfitLossFromDiscontinuedOperations,ifrs-full_Revenue,ifrs_BasicEarningsLossPerShare,ifrs_BasicEarningsLossPerShareFromContinuingOperations,ifrs_BasicEarningsLossPerShareFromDiscontinuedOperations,ifrs_CostOfSales,ifrs_DilutedEarningsLossPerShare,ifrs_DilutedEarningsLossPerShareFromContinuingOperations,ifrs_DilutedEarningsLossPerShareFromDiscontinuedOperations,ifrs_EarningsPerShareAbstract,ifrs_EmployeeBenefitsExpense,ifrs_FinanceCosts,ifrs_FinanceIncome,ifrs_GrossProfit,ifrs_IncomeTaxExpenseContinuingOperations,ifrs_LossesArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,ifrs_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,ifrs_OtherRevenue,ifrs_ProfitLoss,ifrs_ProfitLossBeforeTax,ifrs_ProfitLossFromContinuingOperations,ifrs_ProfitLossFromDiscontinuedOperations,ifrs_Revenue,ifrs_RevenueFromConstructionContracts,ifrs_RevenueFromDividends,ifrs_RevenueFromRenderingOfServices,ifrs_RevenueFromRoyalties,ifrs_RevenueFromSaleOfGoods
[082740],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-9,432,267,166",,,,,"1,078,922,344","65,725,536",,,,,,,,,,,,,,,,,,,,,"10,368,302,901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-144,,,"146,552,619,149",-144,,,,,"37,012,890,904","34,972,052,033","936,035,735","-1,955,411,439",,,,"-8,504,497,790","-10,459,909,229","-8,504,497,790",,"147,488,654,884",,,,,
[024120],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,464,878,386",,,,,"177,784,762","2,857,198",,,,,,,,,,,,,,,,,,,,,"170,057,716",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313,,,"31,194,817,542",,,,,,"379,321,696","764,672,763","3,634,936,102","420,469,863",,,,"3,604,687,154","4,025,157,017",,,"34,829,753,644",,,,,
[083470],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"89,794,329","1,511,252,346",,,,,,,,,,,,,"421,495,451","136,178,087",,,,,,,,,,,"82,752,228","147,594,457",,,,,,,,,,,,,,,,"-421,563,323",,,,,"108,972,963","270,548,312",,,,,,,,,,,,,,,,,,,,,"1,807,814,118",,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,"14,477,711,172",,,,,,"651,842,136","1,737,224,762","2,026,549,550","128,894,592",,,,"373,349,362","502,243,954",,,"16,504,260,722",,,,,
[036030],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,574,768,428",,,,,"34,972,806","757,885,986",,,,,,,,,,,,,,,,,,,,,"2,301,045,420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,"59,760,645,597",,,,,,"-3,205,800","387,379,118","3,875,813,848","-317,549,994",,"7,407,557",,"1,567,397,717","1,249,847,723",,,"63,636,459,445",,,,,
[058860],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,061,430,455",,,,,"57,892,170","980,772,388",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,"110,311,093,430",47,,,,,"-1,013,395","229,335,588",,"408,854,222",,"614,084,358",,"1,574,129,356","1,982,983,578",,,"112,372,523,885",,,,,
[060370],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,365,390,392",,,,,"315,626,610","113,851,018",,,,,,,,,,,,,,,,,,,,,"1,036,763,942",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,,,"18,478,752,808",,,,,,"750,862,680","550,735,560","-328,626,450","-298,127,234",,,,"-1,065,614,686","-1,363,741,920",,,"18,150,126,358",,,,,
[003550],,,,,,,,,,,,,,,,,,,,"4,924,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40,899,000,000",,,,"55,666,000,000","38,033,000,000",,,,,,,,"9,843,000,000",,,,,,,,"29,295,000,000",,,,,,,,,,,,,,,,,,,,178,,,,"11,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,392,000,000",,,,"31,376,000,000","41,768,000,000",,,"93,699,000,000",,"3,000,000",,"64,401,000,000",
[001120],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,108,452,797",,,,,,,,,,,,,,,,,,,,,,,,,,,"37,935,347,472",,,,,,,,,462,,,,"-1,745,923,725",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"621,002,589,963",,,,,,,,"48,043,800,269","14,088,119,723",,,,"17,879,101,627","31,967,221,350",,,"669,046,390,232",,,,,
[051900],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"177,998,105,332",,,,,"2,072,846,285","12,224,508,944",,,,,,,,,,,,,,,,,,,,,"406,989,883,416",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,475",,,"384,131,926,243","7,487",,,,,"2,149,652,284","1,726,873,727","584,987,988,748","42,155,239,988",,,,"125,268,424,128","167,423,664,116",,,"969,119,914,991",,,,,
[032640],,,,,"1,467,644,000,000",,,,,,,,,,,,,,,"413,910,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"209,214,000,000",,,,,,,,,,,,,,,,,,,,,,"169,646,000,000",,,,,"2,051,200,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,,,"711,636,000,000",,,,,,"28,854,000,000","8,528,000,000","2,260,414,000,000","51,736,000,000","14,584,000,000","14,722,000,000",,"137,290,000,000","189,026,000,000",,,"2,972,050,000,000",,,,,
[011070],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-26,253,947,453",,,,,"68,928,552,239","36,501,916,809",,,,,,,,,,,,,,,,,,,,,"126,220,761,610",,,,,,,,,,,,,,,,,,,,,,"75,692,724,910",,,,,,,,,,,,,,,,,,,27,,,"1,325,154,300,326",27,,,,,"12,958,917,164","3,972,634,923","99,966,814,157","-3,447,392,077",,,,"633,797,813","-2,813,594,264",,,"1,425,121,114,483",,,,,
[066570],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"420,035,000,000",,,,,"350,439,000,000","254,460,000,000",,,,,,,,,,,,,,,,,,,,,"1,513,562,000,000",,,,,,"1,984",,,,,,,,,,,,,,,,"131,114,000,000",,,,,,,,,,,,,,,,,,,,,,"6,176,028,000,000",,,,,,"85,002,000,000","50,732,000,000","1,933,597,000,000","126,515,000,000",,,,"355,229,000,000","481,744,000,000",,,"8,109,625,000,000",,,,,
[108670],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,594,000,000",,,,,"4,317,000,000","3,561,000,000",,,,,,,,,,,,,,,,,,,,,"138,491,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667,-86,"582,729,000,000",,679,-86,,,"6,396,000,000","1,415,000,000","151,085,000,000","1,707,000,000",,,,"5,806,000,000","8,369,000,000","6,662,000,000","-856,000,000","733,814,000,000",,,,,
[051910],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"595,891,000,000",,,,,"140,340,000,000","92,101,000,000",,,,,,,,,,,,,,,,,,,,,"642,566,000,000",,,,,,,,,"6,435",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,571,840,000,000",,,,,,"64,404,000,000","61,695,000,000","1,238,457,000,000","144,762,000,000",,,,"496,659,000,000","641,421,000,000",,,"5,810,297,000,000",,,,,
[104200],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,760,614,017",,,,,"48,317,104","4,680,502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,047,464,184",,,,,,,,,,,,,,,,,,,,,,,,,,,,124,,,,124,,,,,"-17,966,018","243,870,357",,"242,784,528",,"-188,135,133",,"1,635,167,333","1,877,951,861",,,"21,808,078,201",,,,,
[010060],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"77,018,352,000",,,,,"7,891,996,000","556,563,000",,,,,,,,,,,,,,,,,,,,,"32,963,986,000",,,,,,,,,"2,416,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"503,414,131,000","2,416",,,,,"33,545,717,000","19,321,958,000","109,982,338,000","12,521,296,000",,,,"57,608,730,000","70,130,026,000","57,608,730,000",,"613,396,469,000",,,,,
[017670],"37,968,000,000",,,,"1,085,518,000,000",,,,,,,,,,,,,,,"580,715,000,000",,,,,,,"68,290,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"167,024,000,000","2,573,556,000,000","368,279,000,000",,,,,,,,,,,"111,176,000,000",,,,,,,,,,"2,941,835,000,000",,,,,,,,,,,,,,,,,,,"29,826,000,000","230,657,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"2,993",,,,"2,993",,,,"158,681,000,000","73,596,000,000","26,715,000,000",,"76,155,000,000",,,,"219,786,000,000","295,941,000,000",,,"2,941,835,000,000",,,,,
[063440],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217,526,822",,,,,,"108,568,759",,,,,,,,,,,,,,,,,,,,,"1,047,222,517",,,,,,,,,,,,,"130,433,714",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,-2,"2,007,784,904",6,,,,,0,"55,474,689","1,264,749,339",,,"23,738,419",,"242,343,867","318,604,885","318,604,885","-76,261,018","3,272,534,243",,,,,
[005610],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,607,186,403",,,,,"369,849,867","353,878,465",,,,,,,,,,,,,,,,,,,,,"36,468,269,300",,,,,,,,,,,,,"-61,274,455",,,,,,,,,,,,,,,,,,,,,,,,,,,,750,,,"183,588,853,366",,,,,,"732,873,936","25,895,648","53,729,954,359","1,776,467,930",,,,"6,078,437,132","7,854,905,062",,,"237,318,807,725",,,,,
[009450],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,767,644,094",,,,,"2,587,811,204","738,025,768",,,,,,,,,,,,,,,,,,,,,"26,097,756,877",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461,,,"98,973,374,758",461,,,,,"386,223,701","85,802,727","31,865,400,971","1,499,042,351",,,,"5,823,837,713","7,317,008,556",,,"130,838,775,729",,,,,
[000050],"49,274,650",,,"-4,642,286","12,276,109,066","5,664,261","4,809,721",,,,,,,,,,,,,"1,083,922,924","212,700",,,"56,273,941",,"43,632,518",,,,"119,856,931","1,272,228,976",,"122,189,347",,,,,,,,,,,"936,453,675",,,,,,,,,,,,,,"7,275,689","1,136,486,409","260,522,747",,,"46,013,101","79,515,647",,,,,,"31,492,675",,,,,,,,,,,,,"21,542,192","535,875,122","192,795,994",,,"9,685,867,573","5,198,193",,"1,049,562,150","108,456,509","2,866,747,120","349,817,417",,,"60,101,794",,,"113,593,673",,,,,,,,,,"535,061,436",,,"3,256,598","374,002,378","15,230,789,475","1,245,350","34,586,305","429,832,447","10,191,694",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,,,"47,764,858,319",294,,,,,"2,186,048,559","369,191,956","24,916,657,048","2,321,163,264",,,,"8,064,777,409","10,385,940,673",,,"72,681,515,367",,,,,
[013580],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28,280,111,808",,,,,,,,,,,,,,,,,,,,,,,,,,,"16,060,216,465",,,,,,,,,,,,,"3,602,501,028",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,955",,,"375,941,566,892",,,,,,"5,128,187,198","1,940,888,945","44,340,328,273","5,486,537,802",,,,"17,315,709,753","22,802,247,555",,,"420,281,895,165",,,,,
[004200],,,,,,,,"121,222,774,245",,,,,,,,,,0,"683,909,051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,661,480,265",,,,,"12,040,768,859","13,958,350,715",,,,,,,"138,571,818,077",,,,,,,0,"625,219,600",,,,,,"12,628,874,116",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,"121,906,683,296",0,,,,,"2,003,731,091","235,019,803","17,290,354,381","687,265,091",,,,"287,922,030","975,187,121",,,"139,197,037,677",,,,,
[060480],,,,,,,,,,"1,550,587,170",,,,,"5,373,314,784",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"567,542,173",,,,,"14,886,609","3,009",,,,,,,,,"2,013,214,287",,,,"5,875,895,497",,,,,,,,"397,665,657",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,"6,923,901,954",,,,,,"9,931,039","2,922,186","965,207,830","121,276,611",,,,"454,140,309","575,416,920",,,"7,889,109,784",,,"2,013,214,287",,"5,875,895,497"
[011780],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"83,207,793,357",,,,,"17,921,629,264","11,049,533,378",,,,,,,,,,,,,,,,,,,,,"37,907,826,541",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,975",,,"879,239,841,267",,,,,,"24,002,992,137","6,664,963,464","121,115,619,898","17,604,074,565",,,,"55,137,786,005","72,741,860,570",,,"1,000,355,461,165",,,,,
[000270],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"537,206,000,000",,,,,,,,,,,,,,,,,,,,,,"568,787,000,000",,,,,"234,846,000,000",,,,"50,225,000,000",,,,,,,,,,,,,,,,,,,,,,,"1,105,993,000,000",,,,,,,,,,,"114,331,000,000",,"125,507,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,292,,,"7,063,701,000,000",,,,,,,"-64,106,000,000","1,340,839,000,000","32,105,000,000",,"31,643,000,000",,"117,236,000,000","149,341,000,000",,,"8,404,540,000,000",,,,,
[089600],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,718,508,440",,,,,"9,931","20,228,815",,,,,,,,,,,,,,,,,,,,,"13,098,371,233",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440,,,,,,,,,"72,969,261","340,296,686","17,816,879,673","1,112,734,354",,,,"3,852,882,627","4,965,616,981",,,,,,,,
[004270],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"944,830,232",,,,,"67,693,373","194,672,291",,,,,,,,,,,,,,,,,,,,,"1,294,240,071",,,,,,,,,,,,,"460,603,652",,,,,,,,,,,,,,,,,,,,,,,,,,,,39,39,,"14,373,528,489",,,,,,"3,259,721,510","3,173,073,032","2,239,070,303","131,630,950",,,,"1,060,175,538","1,191,806,488",,,"16,612,598,792",,,,,
[095660],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,524,486,894",,,,,"1,652,921,071","105,960,816",,,,,,,,,,,,,,,,,,,,,"15,949,878,559",,,,,,,,,,,,,"197,244,944",,,,,,,,,,,,,,,,,,,,,,,,,,,,231,,,"25,614,445,960",231,,,,,"347,854,076","1,570,906,666","19,474,365,453","1,594,142,604",,,,"4,897,602,079","6,491,744,683",,,"45,088,811,413",,,,,
[042420],,,,,,,,,,,,,,,,,,,,"1,267,736",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"82,206,213",,,,"282,941,339","-93,982,231",,,,,"10,005","4,055,600",,"199,467,390",,,,,,,,,,"1,693,074",,,,,,,,,,,,,,,,,,,,,,"452,541,283",,,,,,,,,,,,,,,,,,,,,,,,,,,,161,,,,,,,,,"1,387,681,647","2,838,940,821",,"413,856,448",,,,"1,391,916,183","1,805,772,631",,,"188,959,108",,,"25,369,750","161,896,284",
[000320],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,704,806,182",,,,,"60,081","94,639,100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"647,363,126","398,038,527",,"-25,576,562",,,,"-3,023,133,238","-3,048,709,800",,,,,,,,
[004370],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,945,582,521",,,,,"6,227,402,757","233,634,956",,,,,,,,,,,,,,,,,,,,,"111,099,306,715",,,,,,,,,,,,,"-17,045,371",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,432",,,"330,107,997,183","1,432",,,,,"1,354,540,946","3,845,987,968","114,044,889,236","3,135,350,152",,,,"8,278,401,821","11,413,751,973",,,"444,152,886,419",,,,,
[054050],"236,235,558",,,"-83,790,912","828,290,730","18,158,848",,,,,,,,,,,,,,"137,948,175",0,,"26,681,400","834,239,009",,"96,771,923",,,,"230,509,463",,,,,,,,,,,,,,"139,271,818","246,126,567","752,546,103",,"5,013,050",,,,"17,336,126",,,,,,"6,632,483","94,825,639","22,280,304",,"401,547,380",,,,,,,,"1,000","57,124,051","-29,685,293",,,0,,,,,"63,354,333",,,,"47,645,122","5,203,890",,,"1,744,530,342","3,205,328,787",,,,"588,464,320","381,440,253","7,042,591",,"216,813,790","5,984,320","11,046,530",0,,,,,,,,,,"2,549,462,520","89,239,410",,"16,293,977","98,293,371","8,966,771,702","9,395,519","170,115,813","18,370,598","178,584,950",,,"3,878,886,581",,,,0,,,,,,"291,909,963",,,"5,406,579,352",,"501,710",,,,,,,,,,,,,,,,,,,173,,,"11,507,832,673",173,,,,,"185,618,730","1,043,302,150","10,711,302,044","112,521,247",,,,"2,696,716,582","2,809,237,829",,,"22,219,134,717",,,,,
[064260],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,160,870,107",,,,,"2,820,040,790","2,283,830,154",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65,111,103",,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,,45,,,,,"835,935,418","333,604,759",,"1,689,735,972",,,,"2,996,326,764","4,686,062,736",,,"35,610,399,360",,,,,
