,dart_AdvertisingExpenses,dart_AmortisationExpense,dart_BadDebtExpenses,dart_Commissions,dart_CommunicationExpenses,dart_CostOfSalesFromConstructionContracts,dart_CostOfSalesFromDividends,dart_CostOfSalesFromInterest,dart_CostOfSalesFromRenderingOfServices,dart_CostOfSalesFromRoyalties,dart_CostOfSalesFromSaleOfGoods,dart_CostOfSalesFromSaleOfGoodsMerchandises,dart_CostOfSalesFromSaleOfGoodsProduct,dart_DepreciationExpense,dart_DividendIncome,dart_Donations,dart_EmployeeBenefits,dart_EntertainmentExpenses,dart_FreightExpenses,dart_GainOnForeignExchangeTranslations,dart_GainsForeignCurrencyTransactions,dart_GainsFromGovernmentGrants,dart_GainsOnDisposalsOfInvestments,dart_GainsOnDisposalsOfOtherNonCurrentAssets,dart_GainsOnDisposalsOfPropertyPlantAndEquipment,dart_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLoss,dart_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLoss,dart_IncomeTaxRelatingToRemeasurementsOfDefinedBenefitPlansOfOtherComprehensiveIncome,dart_InsurancePremiums,dart_InterestExpenseFinanceExpense,dart_InterestIncomeFinanceIncome,dart_LossOnDispositionOfReceivables,dart_LossOnForeignExchangeTranslations,dart_LossesForeignCurrencyTransactions,dart_LossesOnDisposalsOfInvestments,dart_LossesOnDisposalsOfOtherNonCurrentAssets,dart_LossesOnDisposalsOfPropertyPlantAndEquipment,dart_MiscellaneousIncome,dart_MiscellaneousLosses,dart_OperatingIncomeLoss,dart_OrdinaryDevelopmentExpense,dart_OtherComprehensiveIncomeBeforeTaxChangeInFairValueOfFinancialLiabilityAttributableToChangeInCreditRiskOfLiability,dart_OtherComprehensiveIncomeBeforeTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,dart_OtherComprehensiveIncomeNetOfTaxChangeInFairValueOfFinancialLiabilityAttributableToChangeInCreditRiskOfLiability,dart_OtherComprehensiveIncomeNetOfTaxEffectsOfLimitInIAS19Paragraph58B,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossBeforeTax,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossBeforeTax,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,dart_OtherCostOfSales,dart_OtherGains,dart_OtherLosses,dart_OtherReversalsOfProvisions,dart_ProvisionForSeveranceIndemnities,dart_PublicationExpenses,dart_RentalExpenses,dart_RepairExpenses,dart_RevenueFromSaleOfGoodsMerchandise,dart_RevenueFromSaleOfGoodsProduct,dart_SalariesWages,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossBeforeTax,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,dart_SupplyExpenses,dart_TaxesDues,dart_TotalSellingGeneralAdministrativeExpenses,dart_TrainingExpenses,dart_TravelExpenses,dart_UtilityExpenses,dart_VehicleMaintenanceExpenses,dart_WritedownsOfInventories,dart_WritedownsOfPropertyPlantAndEquipment,entity_BasicEarningsLossPerShare,entity_ComprehensiveIncome,entity_CostOfSales,entity_CostOfSalesFromRenderingOfServices,entity_CostOfSalesFromSaleOfGoods,entity_DilutedEarningsLossPerShare,entity_EarningsPerShareAbstract,entity_EmployeeBenefitsExpense,entity_FinanceCosts,entity_FinanceIncome,entity_GrossProfit,entity_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLoss,entity_OperatingIncomeLoss,entity_OtherComprehensiveIncome,entity_OtherComprehensiveIncomeBeforeTaxAvailableforsaleFinancialAssets,entity_OtherComprehensiveIncomeBeforeTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,entity_OtherComprehensiveIncomeNetOfTaxAvailableforsaleFinancialAssets,entity_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossBeforeTax,entity_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,entity_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossBeforeTax,entity_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,entity_OtherGains,entity_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,entity_OtherLosses,entity_ProfitLoss,entity_ProfitLossBeforeTax,entity_ProfitLossFromDiscontinuedOperations,entity_Revenue,entity_RevenueFromInterest,entity_RevenueFromSaleOfGoods,entity_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossBeforeTax,entity_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,entity_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,entity_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,entity_StatementOfComprehensiveIncomeAbstract,entity_TotalSellingGeneralAdministrativeExpenses,ifrs-full_ComprehensiveIncome,ifrs-full_CostOfSales,ifrs-full_EarningsPerShareAbstract,ifrs-full_FinanceCosts,ifrs-full_FinanceIncome,ifrs-full_GrossProfit,ifrs-full_IncomeTaxExpenseContinuingOperations,ifrs-full_ProfitLoss,ifrs-full_ProfitLossBeforeTax,ifrs-full_Revenue,ifrs_AdministrativeExpense,ifrs_BasicEarningsLossPerShare,ifrs_BasicEarningsLossPerShareFromContinuingOperations,ifrs_BasicEarningsLossPerShareFromDiscontinuedOperations,ifrs_ChangesInInventoriesOfFinishedGoodsAndWorkInProgress,ifrs_ComprehensiveIncome,ifrs_CostOfSales,ifrs_DepreciationAndAmortisationExpense,ifrs_DilutedEarningsLossPerShare,ifrs_DilutedEarningsLossPerShareFromContinuingOperations,ifrs_DilutedEarningsLossPerShareFromDiscontinuedOperations,ifrs_DistributionCosts,ifrs_EarningsPerShareAbstract,ifrs_EmployeeBenefitsExpense,ifrs_FinanceCosts,ifrs_FinanceIncome,ifrs_GainsArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,ifrs_GainsLossesOnCashFlowHedgesNetOfTax,ifrs_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,ifrs_GainsLossesOnHedgesOfNetInvestmentsInForeignOperationsNetOfTax,ifrs_GainsLossesOnNetMonetaryPosition,ifrs_GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsBeforeTax,ifrs_GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsNetOfTax,ifrs_GrossProfit,ifrs_IncomeTaxExpenseContinuingOperations,ifrs_IncomeTaxRelatingToAvailableforsaleFinancialAssetsOfOtherComprehensiveIncome,ifrs_IncomeTaxRelatingToDefinedBenefitPlansOfOtherComprehensiveIncome,ifrs_IncomeTaxRelatingToInvestmentsInEquityInstrumentsOfOtherComprehensiveIncome,ifrs_LossesArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,ifrs_OtherComprehensiveIncome,ifrs_OtherComprehensiveIncomeBeforeTaxActuarialGainsLossesOnDefinedBenefitPlans,ifrs_OtherComprehensiveIncomeBeforeTaxAvailableforsaleFinancialAssets,ifrs_OtherComprehensiveIncomeBeforeTaxCashFlowHedges,ifrs_OtherComprehensiveIncomeBeforeTaxExchangeDifferencesOnTranslation,ifrs_OtherComprehensiveIncomeBeforeTaxGainsLossesOnRevaluation,ifrs_OtherComprehensiveIncomeBeforeTaxHedgesOfNetInvestmentsInForeignOperations,ifrs_OtherComprehensiveIncomeNetOfTaxActuarialGainsLossesOnDefinedBenefitPlans,ifrs_OtherComprehensiveIncomeNetOfTaxAvailableforsaleFinancialAssets,ifrs_OtherComprehensiveIncomeNetOfTaxCashFlowHedges,ifrs_OtherComprehensiveIncomeNetOfTaxExchangeDifferencesOnTranslation,ifrs_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,ifrs_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRevaluation,ifrs_OtherComprehensiveIncomeNetOfTaxHedgesOfNetInvestmentsInForeignOperations,ifrs_OtherEmployeeExpense,ifrs_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,ifrs_OtherLongtermBenefits,ifrs_OtherRevenue,ifrs_PostemploymentBenefitExpenseDefinedBenefitPlans,ifrs_ProfitLoss,ifrs_ProfitLossBeforeTax,ifrs_ProfitLossFromContinuingOperations,ifrs_ProfitLossFromDiscontinuedOperations,ifrs_RawMaterialsAndConsumablesUsed,ifrs_ReclassificationAdjustmentsOnAvailableforsaleFinancialAssetsNetOfTax,ifrs_ReclassificationAdjustmentsOnCashFlowHedgesNetOfTax,ifrs_ReclassificationAdjustmentsOnHedgesOfNetInvestmentsInForeignOperationsNetOfTax,ifrs_Revenue,ifrs_RevenueFromConstructionContracts,ifrs_RevenueFromDividends,ifrs_RevenueFromInterest,ifrs_RevenueFromRenderingOfServices,ifrs_RevenueFromRoyalties,ifrs_RevenueFromSaleOfGoods,ifrs_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,ifrs_WagesAndSalaries
[060310],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29,809,383",,,,,,,,,,,,"203,049,320","255,705,282",,,,,,,,,,,,,,"948,485,967",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7,,,,"-291,016,120","4,997,565,721",,-7,,,,,,"247,569,562","11,404,323",,,,,,,,"978,295,350","-32,004,302",,,,,,,,,,,,,,,,,,,,,,,,"-291,016,120","-259,011,818",,,,,,,"5,975,861,071",,,,,,,,
[095570],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"158,237,473","334,754,385",,,,,,,,,,,,,,,,,,,,,,,,,,,676,,,,,,,"3,690,267",,,,,,,,,,,,,,,,,,,,,"6,328,403,898",,,,,,,,,,,,,676,,,,"9,007,434,441","46,829,058,204",,,,,,,,"4,410,198,954","1,351,242,595",,,,,,,,,"1,167,063,683",,,,,"2,679,030,543",,,,,,,,,,,,,,,"4,139,885,029",,,,,"7,495,467,581",,,,,,,"53,420,114,027",,,,,,,,
[068400],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,359,975,982",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,742,529,538",,,,,,,,,,,,,135,,,,"2,978,575,901",,,135,,,,,,,"59,756,879",,,,,,,,,"-768,780,768",,,,,"4,827,131",,,,,,,,"4,827,131",,,,,,,,,,,"2,973,748,770",,,,,,,,,,,,,,,,
[006840],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,997,310,406",,,,,,,,,,,,"86,289,800","49,430",,,,,,,,,,,,,,"1,729,559,738",,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,"1,064",,,,,,,,,,,,,,,,,"13,724,676,066",,,,,,,,,"368,891,068","10,016,358",,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,"13,724,676,066","13,724,676,066",,,,,,,,,,,,,,,
[054620],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-283,667,609",,,,,,,,,,,,"2,809",0,,,,,,,,,,,,,,"319,667,609",,,,,,,-45,,,,,-45,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,173,974,434",0,,,,,,,,,"44,566,758",,,,,,,,"36,000,000","-101,894,263",,,,,0,,,,,,,,,,,,,,,,,,,"-1,173,974,434","-239,098,042","-137,203,779","-1,036,770,655",,,,,"36,000,000",,,,,,,,
[265520],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[211270],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,174,722,681",,,,,,,,,,0,,,,,,,,,,,,,,,,,"2,136,803,248",,,,,,,,,,,,,,,,,,,"30,052,571",,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,-125,,,,"-1,370,695,460","1,274,469,901",,,,,,,,,,,,,,,,,"962,080,567",0,,,,,0,,,,,,,,,,,,,,,,,,,"-1,370,695,460","-1,370,695,460",,,,,,,"2,236,550,468",,,,,,,,
[027410],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27,743,155,925",,,,,,"-152,240,380",,"-219,538,914",,"-152,240,380",,"3,763,437,958","1,655,103,648",,,,,,,,,,,,,,"171,123,673,770",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573,,,,"28,002,779,147","868,313,677,736",,,,,,,,"2,473,302,295","9,105,181,442",,,,,,,,"198,866,829,695","8,108,810,941",,,,,"-371,779,294",,,,,,,,,,"-219,538,914",,,,,,,,,"28,374,558,441","36,483,369,382",,,,,,,"1,067,180,507,431",,,,,,,,
[001460],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,484,692,258",,,,,,,,,,,,"1,463,177,229",,,,,,,,,,,,,,,"12,353,471,439",,,,,,,"4,377",,,,,"4,377",,,,,,,,,,,,,,,,"1,359,419,302",,,,,,,,,,,,,"46,364,489","8,704,851,649",,,,,,,,,,,,,,,,"3,645,571,045","27,551,805,291",,,,,,,,,,,,,,,,,"16,838,163,697","835,864,958",,,,,,,,,,,,,,,,,,,,,,,,"3,645,571,045","4,481,436,003",,,,,,,"44,389,968,988",,,,,,,,
[032040],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,011,785,647",,,,,,,,0,,"891,288,714",,,,,,,,,,,,,,,,,"1,619,999,890",,,,,,,,,,,,,,,,,,,,,,,,,0,,"-251,389,125",,,,,,,,,,,,,,"194,075,484",,,,,,,,,,,,,102,,,,"3,323,343,480","44,461,864,092",,102,,,,,,"561,440,555","1,496,164,190",,,,,,,,"3,631,785,537","494,676,890",,,,,"891,288,714",,,,,,,"1,142,677,839",0,,,,,,,,,,,"2,432,054,766","2,926,731,656",,,,,,,"48,093,649,629",,,,,,,,
[001040],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"37,258,536,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37,258,536,000",,,,,,,,,,,,,,,,
[079160],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,047,082,663",,,,,,,,,,,,"1,690,407,748","3,340,214,797",,,,,,,,,,,,,,"98,526,218,300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441,,,,"9,340,082,173","95,564,832,334",,441,,,,,,"4,324,503,602","6,266,656,678",,,,,,,,"108,573,300,963","999,346,517",,,,,,,,,,,,,,,,,,,,,,,,"9,340,082,173","10,339,428,690",,,,,,,"204,138,133,297",,,,,,,,
[130960],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,429,171,685",,,,,,0,,0,,0,,"789,055,211","2,606,117,235",,,,,,,,,,,,,,"54,123,760,172",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271,,,,"8,367,537,818","223,044,851,090",,271,,,,,,"5,542,461,963","4,406,978,246",,,,,,,,"66,552,931,857","1,109,088,126",,,,,0,,,,,,,,0,,,,,,,,,,,"8,367,537,818","9,476,625,944",,,,,,,"289,597,782,947",,,,,,,,
[000120],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"229,793,686",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,625,973,636",,,,,,,,,,,,,,,,,,,,,,,,"229,793,686",,,,,,,,"410,863","229,382,823",,,,,,,,,,"13,396,179,950",,,,,,,,,,,,,,,,
[011150],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,209,483,923",,,,,,,,,,,,"37,795,974","194,199,129",,,,,,,,,,,,,,"7,445,471,207",,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,"62,103,191",,,,,,,,,,,,,,,,32,,,,"1,203,413,623","34,109,204,333",,32,,,,,,"683,465,555","661,281,909",,,,,,,,"8,654,955,130","282,683,151",,,,,"62,103,191",,,,,,,0,,,,,,,,,,,,"1,141,310,432","1,423,993,583",,,,,,,"42,764,159,463",,,,,,,"393,096,461",
[035760],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36,204,516,991",,,,,,,,"5,635,943,258",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,970",,,,,,,,,,,,"5,635,943,258",,,,,,,,,,,,,,,,"2,423,892,015",,,,,,,,,,,,,,,,,"35,602,416,201",,,,,,,,,"1,829,866,593","7,539,823,186",,,,,,,,,"9,689,293,341",,,,,"5,635,943,258",,,,,,,,,,,,,,,,,,,"29,966,472,943","39,655,766,284",,,,,,,,,,,,,,,
[097950],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"101,984,575,000",,,,,,,,,,,,"55,639,811,000","35,093,918,000",,,,,,,,,,,,,,"303,088,256,000",,,,,,,,,,,,,"6,844,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,888",,,,"114,268,814,000","817,574,434,000",,"6,832",,,,,,"52,140,802,000","51,220,337,000",,,,,,,,"405,072,831,000","24,280,617,000",,,,,"16,939,428,000",,,,,,,,"16,939,428,000",,,,,,,,,,,"97,329,386,000","121,610,003,000",,,,,,,"1,222,647,265,000",,,,,,,,
[051500],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,303,051,494",,,,,,,,,,,,"18,484,165","1,769,894,862",,,,,,,,,,,,,,"52,306,841,251",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,,,"918,306,208","348,357,888,846",,77,,,,,,"3,687,541,146","2,441,912,066",,,,,,,,"56,609,892,745","185,839,945",,,,,,,,,,,,,,,,,,,,,,,,,"1,104,146,153","918,306,208",,,,,,"404,967,781,591",,,,,,,,
[037560],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"243,583,084",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,317,543,459",,,,,,,,,,,,,,,,,,,,,,,,"239,094,208",,,,,,,,,,,,,,,,,,,"19,078,449,251",,,,,,,,,,,,,,,,
[058820],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"164,144,076",,,,,,,,,,,,"104,318,995","81,962,245",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,"190,622,197",,,2,,,,,,"2,500,000","6,621,371",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,"190,622,197","190,622,197","190,622,197",,,,,,"7,542,133,068",,,,,,,,
[023460],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-624,739,258",,,,,,,,,,,,"600,000","342,960",,,,,,,,,,,,,,,,,,,,,,,"3,011,154",,,,,,,,,,,0,,,,,,,,,,,,,,"26,115,980","2,325,329",,,,,,,,,,,,,,,,,,,-17,,,,"-614,017,643","2,462,117,094",,,,,,,,,,,,,,,,,,"-15,208,303",,,,,"-4,743,728",,,,,,,,,,,,,,,,,,,"-609,273,915","-624,482,218",,,,,,,"1,837,377,836",,0,"977,666,556",,,,,
[065770],,,,,,,,,,,"5,392,517,838",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,858,490,013",,,,,,,,,,,"256,524,977","110,463,694","29,968,836",,,,,,,,,,,,,,"2,297,424,017",,,,,,,,,"442,060,727",,,,,,,,,,,,,,,,0,,0,,,,,,,"549,654,590",,,,,,,,,,,,,,,,,,,,-249,,,,"-4,217,349,818","6,091,103,542",,,,,,,,"664,680,182","195,752,372",,,,,,,,"438,934,004","433,493,908",,,,,"-1,536,932,945",,,,,,,0,"-1,536,932,945",,,,0,,,,,"500,382,195",,"-2,680,416,873","-2,246,922,965",,,,,,,"6,530,037,546",,,,,,"5,480,000,761",,
[083660],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,871,837,282",,,,,,,,"1,901,277",,,,"72,359,696","18,180,275",,,,,,,,,,,,,,"2,862,017,808",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-148,,,,"-2,059,541,777","2,678,146,137",,-148,,,,,,"346,332,671","102,547,478",,,,,,,,"990,180,526",0,,,,,"1,901,277",,,,,,,,"1,901,277",,,,,,,,,,,"-2,061,443,054","-2,061,443,054",,,,,,,"3,668,326,663",,,,,,,,
[000590],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99,397,138",,,,,,,,"100,067,799",,"-13,527,038",,"393,196","3,400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"357,318,260",,,,,,,,,,,,,201,,,,"317,501,111",,,,,,,,,"17,406,866","179,839,829",,,,,,,,,"31,259,547",,,,,"86,540,761",,,,,,,"-13,527,038","100,067,799",,,,,,,,,,,"230,960,350","262,219,897","230,960,350",,,,,,,,,,,,,,
[068790],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,337,,,,"7,505,222,992",,,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[004840],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,878,820,564",,,,,,,,,,"-18,015,334",,"1,194,188,937","3,795,911",,,,,,,,,,,,,,"6,175,765,883",,,,,,,,,,,,,,,,,,,,"-27,071,862",,,,,,,"-18,015,334",,,,,,,,,,,,,,,,,,,,,,,,,,,173,173,,,"3,123,730,717","22,388,457,893",,173,173,,,,,"648,419,026","1,194,492,492",,,,,,,,"8,054,586,447","-446,469,143",,,,,"-45,087,196",,,,,,,,,,,,,,,,,,,"3,168,817,913","3,615,287,056",,,,,,,"30,443,044,340",,,,,,,,
[155660],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,042,939,754",,,,,,,,,,,,,,,,,,,,,,,,"167,831,644",,,,,,,,"167,831,644",,,,,,,,,,,"2,875,108,110",,,,,,,,,,,,,,,,
[069730],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,507,422,808",,,,,,,"6,201,000",,"6,680,919",,,"727,198,204","1,168,441,073",,,,,,,,,,,,,,"2,485,402,988",,,,,,,,,,,,,,,,,,,,,,,,"-1,749,000",,"-1,884,363",,,,,,,,,,,,,,,"840,238,989",,,,,,,,,,,,"803,079,624",,135,,,"1,957,019,953","35,477,559,392",,,,,,,,"951,021,184","1,406,987,408",,,,,,,,"5,008,977,514","418,247,118",,,,,"12,881,919","-22,427,529","7,950,000",,,,,,,,,,,,,,,,,"1,944,138,034","2,362,385,152","1,944,138,034",,,,,,"40,486,536,906",,,,,,,,
[017940],,,,,,,,,,,,,,,,,,,,,,,,,,"8,052,770",0,,,,,,,,,,,,,"30,174,704,432",,,,,,,"33,275,919",,0,,,"90,670,047,911","87,385,400,677",,,,,,,,,,,,,,"47,523,003,989",,,,,,,,,,,,,"4,503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26,058,893,984","776,273,141,241",,,,,,,,"7,467,332,823","6,702,876,051",,,,,,,,"77,697,708,421","6,661,224,059",,,,,"25,223,149",0,"33,275,919",,,,,,,,,,,,,,,,,"26,033,670,835","32,694,894,894",,,,,,,"853,970,849,662",,,,,,,,
[037370],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41,878,614","4,053,539",,,,,,,,,"581,033,028",,,,,,,,,,,,,,,,,,,,,,,,,,,"1,978,349,635",,,,,,,,,,,,,,,"52,156,484","180,987,489",,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,"386,584,402","17,786,293,004",,,,,,,,"342,456,763","362,298,633",,,,,,,,"2,559,382,663","214,290,496",,,,,0,,,,,,,,,,,,,,,,,,,"386,584,402","600,874,898",,,,,,,"20,345,675,667",,,,,,,,
[079190],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,204,365,514",,,,,,,,,,,,"211,151,868","388,840,259",,,,,,,,,,,,,,"4,455,434,941",,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,57,,,,"1,566,700,660","10,658,460,614",,,,,,,,"888,058,206","428,081,743",,,,,,,,"6,659,800,455",0,,,,,,,,,,,,,,,,,,,,,,,,,"1,566,700,660",,,,,,,"17,318,261,069",,,,,,,,
[007700],,,,,,,,,,,,,,,,,,,,,,,,,,,"-4,117,377",,,,,,,,,,,,,"4,652,730,354",,,"-18,299,455",,,,,,"-18,299,455",,,"403,997,274","295,140,791",,,,,,,,,,,,,,"46,535,866,197",,,,,,,,,,,,,,,,,,"4,117,377",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,,,,"3,386,664,791","40,447,646,678",,,,,,,,"501,300,085","89,185,612",,,,,,,,"51,188,596,551","948,625,495",,,,,"-14,182,078",,,,,,,,,,,,,,,,,,,"3,400,846,869","4,349,472,364",,,,,,,"91,636,243,229",,,,,,,,
[130500],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"553,772,528",,,,,,,,,,,,"125,462,955","52,790,384",,,,,,,,,,,,,,"1,048,640,436",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,,"565,378,606","9,551,146,695",,,,,,,,,"16,738,788",,,,,,,,"1,602,412,964","77,805,281",,,,,,,,,,,,,,,,,,,,,,,,"565,378,606","643,183,887",,,,,,,"11,153,559,659",,,,,,,,
