,dart_AdvertisingExpenses,dart_AllowanceForOtherDoubtfulAccounts,dart_AmortisationExpense,dart_BadDebtExpenses,dart_Bonus,dart_Commissions,dart_CommunicationExpenses,dart_ConferenceExpenses,dart_CostOfSalesFromConstruction,dart_CostOfSalesFromConstructionContracts,dart_CostOfSalesFromRenderingOfServices,dart_CostOfSalesFromRenderingOfServicesProcession,dart_CostOfSalesFromRenderingOfServicesRental,dart_CostOfSalesFromRenderingOfServicesTransportation,dart_CostOfSalesFromSaleOfGoods,dart_CostOfSalesFromSaleOfGoodsMerchandises,dart_CostOfSalesFromSaleOfGoodsProduct,dart_CostOfSalesFromSaleOfGoodsRealEstate,dart_CostOfSalesFromServices,dart_DepreciationExpense,dart_DividendIncome,dart_DividendIncomeNonOperating,dart_Donations,dart_ElectricPowerExpense,dart_EmployeeBenefits,dart_EngagementExpenses,dart_EntertainmentExpenses,dart_ExclusiveLineUseExpense,dart_ExpenseOfLegalProceedingsProvision,dart_ExpensesOfProvisionsForRestoration,dart_ExportOverallExpense,dart_FreightExpenses,dart_GainOnExemptionOfDebts,dart_GainOnForeignExchangeTranslations,dart_GainsForeignCurrencyTransactions,dart_GainsFromCommission,dart_GainsFromFinancialGuaranteeFinancialIncome,dart_GainsFromRedemptionOfBonds,dart_GainsOnDisposalsOfAvailableForSaleFinancialAssets,dart_GainsOnDisposalsOfAvailableForSaleFinancialAssetsFinancialIncome,dart_GainsOnDisposalsOfFairValueFinancialAsset,dart_GainsOnDisposalsOfFairValueFinancialAssetFinancialIncome,dart_GainsOnDisposalsOfHeldForTradingFinancialAssetsFinancialIncome,dart_GainsOnDisposalsOfIntangibleAssets,dart_GainsOnDisposalsOfInventory,dart_GainsOnDisposalsOfInvestmentProperty,dart_GainsOnDisposalsOfPropertyPlantAndEquipment,dart_GainsOnForeignCurrencyTransactionsFiancialIncome,dart_GainsOnForeignExchangeTranslationsFinancialIncome,dart_GainsOnSaleOfInvestmentsInAssociates,dart_GainsOnSaleOfInvestmentsInAssociatesFinancialIncome,dart_GainsOnSaleOfInvestmentsInSubsidiaries,dart_GainsOnTransactionOfDerivativeFinancialInstrumentsFinancialIncome,dart_GainsOnTransactionOfForeignExchangeForwardFinancialIncome,dart_GainsOnValuationOfDerivativeFinancialInstrumentsFinancialIncome,dart_GainsOnValuationOfFairValueFinancialAsset,dart_GainsOnValuationOfFairValueFinancialAssetFinancialIncome,dart_GainsOnValuationOfForeignExchangeForward,dart_GainsOnValuationOfForeignExchangeForwardFinancialIncome,dart_GainsOnValuationOfLongTermFinancialInstruments,dart_GainsOnValuationOfShortTermFinancialInstrumentsFinancialIncome,dart_ImpairmentLossesOnAvailableForSaleFinancialAssetsFinancialExpense,dart_ImpairmentLossesOnIntangibleAssets,dart_InsurancePremiums,dart_InterestExpenseFinanceExpense,dart_InterestIncomeFinanceIncome,dart_LeaseholdAdministrationExpense,dart_LentIncome,dart_LossOnForeignExchangeTranslations,dart_LossesForeignCurrencyTransactions,dart_LossesFromAdjustmentOfBondsFinancialExpense,dart_LossesFromRedemptionOfBonds,dart_LossesFromRedemptionOfBondsFinancialExpense,dart_LossesOnDisposalOfAvailableForSaleFinancialAssets,dart_LossesOnDisposalOfFairValueFinancialAsset,dart_LossesOnDisposalOfIntangibleAssets,dart_LossesOnDisposalsOfAvailableForSaleFinancialAssetsFinancialExpense,dart_LossesOnDisposalsOfHeldForTradingFinancialAssetsFinancialExpense,dart_LossesOnDisposalsOfInvestments,dart_LossesOnDisposalsOfPropertyPlantAndEquipment,dart_LossesOnDispositionOfReceivablesFinancialExpense,dart_LossesOnForeignCurrencyTransactionsFiancialExpense,dart_LossesOnForeignExchangeTranslationsFinancialExpense,dart_LossesOnLitigationSettlements,dart_LossesOnTransactionOfDerivativeFinancialInstrumentsFinancialExpense,dart_LossesOnValuationOfDerivativeFinancialInstrumentsFinancialExpense,dart_LossesOnValuationOfFairValueFinancialAsset,dart_LossesOnValuationOfFairValueFinancialAssetFinancialExpense,dart_LossesOnValuationOfForeignExchangeForwardFiancialExpense,dart_LossesOnValuationOfShortTermInvestmentAssetsFinancialExpense,dart_MembershipExpenses,dart_MiscellaneousExpenses,dart_MiscellaneousIncome,dart_MiscellaneousLosses,dart_NetworkContactSettleExpense,dart_OperatingExpenses,dart_OperatingIncomeLoss,dart_OrdinaryDevelopmentExpense,dart_OtherCostOfSales,dart_OtherExpenseOfProvisions,dart_OtherFinancialExpenses,dart_OtherFinancialIncome,dart_OtherGains,dart_OtherLosses,dart_PackingExpenses,dart_PersonalExpense,dart_ProductWarrantyExpensesRecovery,dart_ProfitsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,dart_ProvisionForSeveranceIndemnities,dart_PublicationExpenses,dart_RentalExpenses,dart_RepairExpenses,dart_RevenueFromConstruction,dart_RevenueFromRenderingOfServicesCommission,dart_RevenueFromRenderingOfServicesProcession,dart_RevenueFromRenderingOfServicesRental,dart_RevenueFromRenderingOfServicesTransportation,dart_RevenueFromSaleOfGoodsMerchandise,dart_RevenueFromSaleOfGoodsProduct,dart_RevenueFromSaleOfGoodsRealEstate,dart_RevenueFromServices,dart_ReversalOfImpairmentLossesOnIntangibleAssets,dart_ReversalsOfAllowanceForOtherDoubtfulAccounts,dart_ReversalsOfPropertyPlantAndEquipment,dart_SalariesWages,dart_SalesPromotionExpenses,dart_SamplesExpenses,dart_SupplyExpenses,dart_TaxesDues,dart_TotalSellingGeneralAdministrativeExpenses,dart_TrainingExpenses,dart_TravelExpenses,dart_UtilityExpenses,dart_VehicleMaintenanceExpenses,dart_WarrantyExpenses,dart_WritedownsOfPropertyPlantAndEquipment,entity_BasicEarningsLossPerShare,entity_CostOfSales,entity_DilutedEarningsLossPerShare,entity_EarningsPerShareAbstract,entity_FinanceIncome,entity_GrossProfit,entity_IncomeStatementAbstract,entity_OperatingExpenses,entity_OperatingIncomeLoss,entity_OtherGains,entity_OtherLosses,entity_ProfitLoss,entity_Revenue,entity_RevenueFromRenderingOfServices,entity_TotalSellingGeneralAdministrativeExpenses,ifrs_BasicEarningsLossPerShare,ifrs_BasicEarningsLossPerShareFromContinuingOperations,ifrs_BasicEarningsLossPerShareFromDiscontinuedOperations,ifrs_CostOfSales,ifrs_DilutedEarningsLossPerShare,ifrs_DilutedEarningsLossPerShareFromContinuingOperations,ifrs_DilutedEarningsLossPerShareFromDiscontinuedOperations,ifrs_EarningsPerShareAbstract,ifrs_EmployeeBenefitsExpense,ifrs_FinanceCosts,ifrs_FinanceIncome,ifrs_GainsLossesArisingFromDifferenceBetweenPreviousCarryingAmountAndFairValueOfFinancialAssetsReclassifiedAsMeasuredAtFairValue,ifrs_GrossProfit,ifrs_IncomeTaxExpenseContinuingOperations,ifrs_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,ifrs_OtherRevenue,ifrs_OtherReversalsOfProvisions,ifrs_ProfitLoss,ifrs_ProfitLossBeforeTax,ifrs_ProfitLossFromContinuingOperations,ifrs_ProfitLossFromDiscontinuedOperations,ifrs_Revenue,ifrs_RevenueFromConstructionContracts,ifrs_RevenueFromDividends,ifrs_RevenueFromRenderingOfServices,ifrs_RevenueFromRoyalties,ifrs_RevenueFromSaleOfGoods,ifrs_SharebasedPaymentTransactions
[051900],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"181,081,775,109",,,,,,"-2,096,853,612",,,,,,,,,,,,,,,,,,,,,,,,,,,"367,890,303,508",,,,,,,,,,,,,,,,,,,,,,"9,251",,,"386,945,540,807","9,263",,,,,"4,924,972,820","738,660,108",,"548,972,078,617","19,767,791,225",,,,"155,030,817,560","174,798,608,785",,,"935,917,619,424",,,,,,
[032640],,,,,,"1,459,866,000,000",,,,,,,,,,,,,,"403,239,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"213,042,000,000",,,,,,"20,462,000,000","25,373,000,000",,,,,,,,,,,,,,,,,,,,,"155,261,000,000",,,,,"2,018,366,000,000",,,,,,,,,,,,,,,,,,,,,,310,,,"503,520,000,000",,,,,,"39,475,000,000","7,572,000,000",,"2,231,408,000,000","40,805,000,000",,,,"135,423,000,000","176,228,000,000",,,"2,734,928,000,000",,,,,,
[011070],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,046,961,916",,,,,,"23,872,088,346","80,954,656,683",,,,,,,,,,,,,,,,,,,,,,,,,,"101,882,379,156",,,,,,,,,,,,,,,,,,,,,"60,099,769,934","-1,934",,,"1,143,872,764,313","-1,934",,,,,"9,823,260,015","3,062,388,443",,"110,929,341,072","-9,022,522,744",,,,"-45,773,955,249","-54,796,477,993",,,"1,254,802,105,385",,,,,,
[066570],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-97,891,000,000",,,,,,"428,220,000,000","324,575,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,"1,549,595,000,000",,,,,,,-230,,,,,,,,,,,,,,"270,348,000,000",,,,"5,557,063,000,000",,,,,,"115,054,000,000","48,393,000,000",,"1,451,704,000,000","-17,332,000,000",,,,"-43,575,000,000","-60,907,000,000",,,"7,008,767,000,000",,,,,,
[108670],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26,090,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"127,435,000,000",,,,,,,,,,,,,"-4,940,000,000",,,,,,,,,,282,216,"457,525,000,000",,295,216,,,,,,"153,525,000,000","3,254,000,000",,,,"4,983,000,000","6,086,000,000","2,832,000,000","2,151,000,000","611,050,000,000",,,,,,
[051910],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"414,236,000,000",,,,,,"128,852,000,000","173,409,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,"414,429,000,000",,,,,,,,,,"3,807,000,000",,,,,,,,,,,,,,,"3,362,541,000,000",,,,,,"53,812,000,000","42,883,000,000",,"828,665,000,000","79,631,000,000",,,,"279,119,000,000","358,750,000,000",,,"4,191,206,000,000",,,,,,
[104200],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,803,148,948",,,,,,"11,129,048","7,085,312",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,296,097,550",,,,,,,,,-197,,,,-197,,,,,"43,542,990","183,152,653",,,"-86,309,576","-162,726,107",,,"-2,735,912,080","-2,822,221,656",,,"18,492,948,602",,,,,,
[010060],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,778,541,000",,,,,,"2,440,755,000","2,201,067,000",,,,,,,,,,,,,,,,,,,,,,,,,,"36,025,420,000",,,,,,,,,,,,,,,,,,,,,,,,,"436,829,299,000",-346,,,,,"40,664,841,000","23,123,504,000",,"43,803,961,000","-1,262,055,000",,,,"-8,261,053,000","-9,523,108,000",,,"480,633,260,000",,,,,,
[017670],"39,401,000,000",,,,,"1,144,725,000,000",,,,,,,,,,,,,,"556,757,000,000",,,,,,,,"87,472,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"192,978,000,000","2,624,674,000,000","477,111,000,000",,,,,,,,,,,,,,"105,151,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"213,051,000,000",,,,,"3,101,785,000,000",,,"4,597",,,,"4,597",,,,"148,642,000,000","70,846,000,000","37,080,000,000",,,"81,466,000,000",,,,"324,583,000,000","406,049,000,000",,,"3,101,785,000,000",,,,,,
[005610],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,444,732,464",,,,,,"429,943,121","158,660,948",,,,,,,,,,,,,,,,,,,,,,,,,,"42,377,161,081",,,,,,,,,,,,,"-54,261,188",,,,,,,,,393,,,"196,342,844,098",,,,,,"406,256,994","33,640,400",,"61,681,272,219","996,976,712",,,,"3,292,160,143","4,289,136,855",,,"258,024,116,317",,,,,,
[009450],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,532,592,640",,,,,,"755,587,603","3,611,652,396",,,,,,,,,,,,,,,,,,,,,,,,,,"23,409,468,357",,,,,,,,,,,,,,,,,,,,,,279,,,"91,010,618,237",279,,,,,"222,653,498","88,012,612",,"30,942,060,997","1,026,105,621",,,,"3,515,781,340","4,541,886,961",,,"121,952,679,234",,,,,,
[000050],"107,439,432",,,,,"10,745,819,612","8,718,309","5,445,702",,,,,"14,241,926,799",,,,,,,"1,050,275,876",,,,,"54,967,588",,"31,681,621",,,,,"168,089,914",,"391,459,133","1,147,810,195",,,,,,,,,,,,"91,102,872",,,,,,,,,,,,,,,,,"8,864,242","1,459,543,607","184,592,609",,,"829,330,843","759,485,355",,,,,,,,,,,,,,,,,,,,,,"50,448,001","380,336,402","47,205,103",,,"9,624,986,007","1,764,009",,,"961,327,995",,"2,010,708,602","1,636,021,301",,,,,"51,556,401",,,"6,709,726",,,,"28,995,183,741",,,,,,,,,"522,778,290",,,"3,796,781","342,776,381","13,915,187,705","1,479,500","39,026,500","702,325,416","11,224,404",,,,"37,901,240,694",,,,,,,,,,,"46,688,157,464",,,222,,,"52,143,167,493",222,,,,,"2,420,871,602","184,592,609",,"23,540,173,712","1,686,790,540",,,,"6,076,603,775","7,763,394,315",,,"75,683,341,205",,,,,,
[013580],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,404,089,618",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,776,377,542",,,,,,,,,,,,,"2,849,275,643",,,,,,,,,423,,,"327,885,735,100",,,,,,"3,566,300,636","452,910,192",,"21,180,467,160","1,077,394,849",,,,"3,748,235,557","4,825,630,406",,,"349,066,202,260",,,,,,
[004200],,,,,,,,,"113,916,794,622",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"758,730,623",,"678,989,898",,,,"584,343,976","3,150,853,067",,,,,,,,,"120,399,970,656",,,,,,,0,,,,,,,,,,"5,731,356,223",,,,,,,,,,,,,,,,,,,,,,-138,,,"114,595,784,520",-138,,,,,"2,209,635,760","445,392,155",,"6,490,086,846","-595,512,429",,"685,900,710",,"-2,976,509,644","-3,572,022,073",,,"121,085,871,366",,,,,,
[060480],,,,,,,,,,,"1,640,455,839",,,,"3,128,124,699",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"97,636,483",,,,,,"16,310,168",0,,,,,,,,,,,,,,,,,,,,,,,,,,"394,034,236",,,,,,,,,,,,,,,,,,,,,,14,,,"4,768,580,538",,,,,,"22,122,801","18,803,022",,"491,670,719","-31,895,281",,,,"142,522,153","110,626,872",,,"5,260,251,257",,,"1,707,433,357",,"3,552,817,900",
[011780],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,265,007,179",,,,,,"12,741,876,122","13,084,835,833",,,,,,,,,,,,,,,,,,,,,,,,,,"35,201,691,174",,,,,,,,,,,,,,,,,,,,,,304,,,"714,907,908,648",,,,,,"28,019,079,762","22,349,489,477",,"50,466,698,353","722,930,848",,,,"8,529,526,335","9,252,457,183",,,"765,374,607,001",,,,,,
[000270],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"559,513,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"497,863,000,000",,,,,"185,658,000,000",,,,,"153,548,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,057,376,000,000",,,,,,,,,,,"44,776,000,000",,"157,283,000,000",,,,,,,,,567,,,"5,460,929,000,000",,,,,,,"108,772,000,000",,"1,243,034,000,000","43,017,000,000",,,,"227,338,000,000","270,355,000,000",,,"6,703,963,000,000",,,,,,
[089600],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,411,088,433",,,,,,"615,265","200,127",,,,,,,,,,,,,,,,,,,,,,,,,,"11,908,629,293",,,,,,,,,,,,,,,,,,,,,,332,,,,332,,,,,"38,818,845","159,538,855",,"15,319,717,726","793,901,432",,,,"2,738,322,149","3,532,223,581",,,,,,,,,
[004270],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,538,682,841",,,,,,"86,345,984","27,301,400",,,,,,,,,,,,,,,,,,,,,,,,,,"1,470,345,407",,,,,,,,,,,,,"-143,812,836",,,,,,,,,,21,,"17,495,006,082",,,,,,"4,462,202,957","3,465,270,042",,"3,009,028,248","6,667,552",,,,"450,314,122","456,981,674",,,"20,504,034,330",,,,,,
[095660],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,548,860,034",,,,,,"1,305,378,764","30,626,894",,,,,,,,,,,,,,,,,,,,,,,,,,"11,352,589,796",,,,,,,,,,,,,,,,,,,,,,67,,,"11,009,563,296",,,,,,"898,303,297","171,370,470",,"12,901,449,830","674,512,510",,,,"1,422,166,567","2,096,679,077",,,"23,911,013,126",,,,,,
[042420],,,,,,,,,,,,,,,,,,,,"3,999,786",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52,517,900",,,,"199,569,851","-93,179,588",,,,,,"10,009","428,000",,"143,052,165",,,,,,,,,,,,"3,203,014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,,,,,,,,,"-288,580,632","734,735,093",,,"218,029,873",,,,"711,688,273","929,718,146",,,"106,390,263",,,"27,092,000","76,095,249",,
[090350],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,480,278,988",,,,,,"421,709,044","547,569,997",,,,,,,,,,,,,,,,,,,,,,,,,,"19,150,555,394",,,,,,,,,,,,,,,,,,,,,,151,,,"83,155,693,337",152,,,,,"3,982,452,883","751,755,248",,"26,630,834,382","1,037,889,331",,,,"3,085,831,069","4,123,720,400",,,"109,786,527,719",,,,,,
[000320],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,862,422,920",,,,,,"14,930,004","87,085,357",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413,,,,,,,,,,,,,,,,,,"2,971,981,727","157,612,867",,,"-317,503,035",,,,"14,657,269,781","3,975,898,707","4,293,401,742","10,363,868,039",,,,,,,
[004370],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,855,715,857",,,,,,"7,370,950,014","661,722,748",,,,,,,,,,,,,,,,,,,,,,,,,,"116,790,077,468",,,,,,,,,,,,,"-40,321,742,601",,,,,,,,,"3,439",,,"325,969,067,279","3,439",,,,,"1,834,668,608","5,800,002,608",,"132,645,793,325","6,644,018,898",,,,"19,886,258,225","26,530,277,123",,,"458,614,860,604",,,,,,
[054050],"202,418,410",,,"94,830,067",,"306,618,937","18,458,704",,,,,,,,,,,,,"174,823,818",0,,"20,600,000",,"321,379,919",,"213,780,680",,0,,,"232,440,337",,,,,,,,,,,,,,,0,"117,270,261",0,,,,,,,,,,,,,0,,"8,883,502","61,336,725","7,484,276",,,,,,,,,,0,,,,"12,560,591",,"441,661,160","436,072,230",,,,,,,,,,"9,350,842","987,986",,,"1,899,599,551","2,678,042,898",,,,,"318,222,815","415,555,143",0,,,,"164,340,154","2,425,000","5,467,720","783,000",,,,,,,,,,,,,"2,192,738,682","80,088,110",,"21,961,074","-127,887,076","7,119,634,150","77,674,579","128,448,061","29,114,305","143,307,718",,,,"1,184,866,532",,,,,,,,"308,871,973","332,023,066",,"1,413,804,144",,"414,770",59,,,"9,330,943,951",59,,,,,"939,070,115","124,754,537",,"9,019,233,701","140,192,356",,,,"847,759,289","987,951,645",,,"18,350,177,652",,,,,,
[064260],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,371,545,509",,,,,,"327,431,931","556,874,433",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,48,,,,,"576,850,633","380,348,417",,,"323,143,431",,,,"2,170,680,625","2,493,824,056",,,"36,180,357,045",,,,,,
[019680],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,520,209,988",,,,,,"2,547,827,796","3,341,930,442",,,,,,,,,,,,,,,,,,,,,,,,,,"22,056,556,565",,,,,,,98,,98,,,,,,,,,,,,,,,,"154,390,851,629",,,,,,"183,896,763","508,141,954","617,136,486","33,576,766,553","2,777,414,283",,,,"8,890,074,736","11,667,489,019",,,"187,967,618,182",,,,,,
[000210],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107,509,630,215",,,,,,"60,784,903,554","91,024,080,217",,,,,,,,,,,,,,,,,,,,,,,,,,"132,990,828,539",,,,,,,,,,541,,,,,,,,,,,,529,,,"1,932,211,665,088",529,,,,,"48,797,404,991","13,516,657,793",,"240,500,458,754","21,523,853,289",,,,"20,465,853,065","41,989,706,354",,,"2,172,712,123,842",,,,,,
[078140],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,830,446,779",,,,,,"38,992,430","95,953,858",,,,,,,,,,,,,,,,,,,,,,,,,,"1,762,996,316",,,,,,,,,,,,,,,,,,,,,,,,,"11,458,450,990",,,,,,"1,801,163","17,081,039",,"3,593,443,095","1,002,380,369",,,,"1,498,097,046","1,788,765,227",,,"15,051,894,085",,,,,,
[045390],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,235,053,769",,,,,,"26,421,156","273,865,118",,,,,,,,,,,,,,,,,,,,,,,,,,"1,756,205,367",,,,,,,,,,,,,,,,,,,,,,36,,,"14,830,855,511",36,,,,,"16,447","118,673,352",,"4,991,259,136","510,251,923",,,,"2,596,014,789","3,106,266,712",,,"19,822,114,647",,,,,,
[047040],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106,565,509,547",,,,,,"136,084,747,276","159,218,854,014",,,,,,,,,,,,,,,,,,,,,,,,,,"141,940,002,756",,,,,,,,,,,,,,,,,,,,,,136,,,"2,521,033,914,817",136,,,,,"21,697,057,248","7,962,367,615",,"248,505,512,303","13,758,163,610",,,,"55,938,549,566","69,696,713,176",,,"2,769,539,427,120",,,,,,
[042660],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-143,226,683,139",,,,,,"361,954,504,793","348,695,746,560",,,,,,,,,,,,,,,,,,,,,,,,,,"24,904,099,521",,,,,,,,,,,,,"236,218,822,059",,,,,,,,,"-7,277",,,"2,649,068,768,058","-7,277",,,,,"32,055,465,479","3,643,310,584",,"109,378,461,252","591,797,893",,,,"-155,143,381,738","-154,551,583,845",,,"2,758,447,229,310",,,,,,
[000430],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,256,125,375",,,,,,"1,184,903,478","5,988,377,153",,,,,,,,,,,,,,,,,,,,,,,,,,"8,776,389,724",,,,,,,,,,,,,,,,,,,,,,15,,,"187,418,378,772",,,,,,"1,263,166,619","19,206,128",,"16,032,515,099","265,912,066",,,,"942,779,143","1,208,691,209",,,"203,450,893,871",,,,,,
[005710],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,313,097,670",,,,,,"3,289,339,434","6,209,798,229",,,,,,,,,,,,,,,,,,,,,,,,,,"5,616,390,466",,,,,,,,,,,,,,,,,,,,,,87,,,"125,230,204,209",87,,,,,,"205,595,898",,"10,929,488,136","843,773,217",,,,"1,754,461,556","2,598,234,773",,,"136,159,692,345",,,,,,
[100130],,,,,,,,,"15,241,194,585","15,241,194,585",,,,,"26,878,026,447",,"26,878,026,447",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,588,192,489",,"176,098,280",,,,,,,,,,,,,,,,,,,,"34,229,499,552",,,,,,,,,,,"2,269,944,241",,,,,,,,,,,,,"7,490,223",,,,,,"176,098,280",,,,,,"42,295,319,312",,,,,,,"235,344,549",,"8,858,136,730","1,671,231,907",,,,"5,469,761,165","7,140,993,072",,,"51,153,456,042",,,,,"34,229,499,552",
