,dart_AdvertisingExpenses,dart_AllowanceForOtherDoubtfulAccounts,dart_AmortisationExpense,dart_AmortizationOnNegativeGoodwill,dart_BadDebtExpenses,dart_Commissions,dart_CommunicationExpenses,dart_ConferenceExpenses,dart_CostOfSalesFromConstruction,dart_CostOfSalesFromConstructionContracts,dart_CostOfSalesFromRenderingOfServices,dart_CostOfSalesFromRenderingOfServicesCommission,dart_CostOfSalesFromRenderingOfServicesProcession,dart_CostOfSalesFromRenderingOfServicesRental,dart_CostOfSalesFromRenderingOfServicesTransportation,dart_CostOfSalesFromSaleOfGoods,dart_CostOfSalesFromSaleOfGoodsMerchandises,dart_CostOfSalesFromSaleOfGoodsProduct,dart_CostOfSalesFromSaleOfGoodsRealEstate,dart_CostOfSalesFromServices,dart_CumulativeGainPreviouslyRecognisedInOtherComprehensiveIncomeArisingFromReclassificationOfFinancialAssetsOutOfFairValueThroughOtherComprehensiveIncomeIntoFairValueThroughProfitOrLossMeasurementCategory,dart_CumulativeLossPreviouslyRecognisedInOtherComprehensiveIncomeArisingFromReclassificationOfFinancialAssetsOutOfFairValueThroughOtherComprehensiveIncomeIntoFairValueThroughProfitOrLossMeasurementCategory,dart_DepreciationExpense,dart_DividendIncome,dart_DividendIncomeNonOperating,dart_Donations,dart_EmployeeBenefits,dart_EngagementExpenses,dart_EntertainmentExpenses,dart_ExclusiveLineUseExpense,dart_ExpenseForManagementOfAffairs,dart_ExpensesOfProvisionsForRestoration,dart_ExportOverallExpense,dart_FreightExpenses,dart_GainOnForeignExchangeTranslations,dart_GainsArisingFromDifferenceBetweenPreviousAmortisedCostAndFairValueOfFinancialAssetsReclassifiedOutOfAmortisedCostIntoFairValueThroughProfitOrLossMeasurementCategory,dart_GainsForeignCurrencyTransactions,dart_GainsFromCommission,dart_GainsFromFinancialGuaranteeFinancialIncome,dart_GainsOnDisposalsOfAvailableForSaleFinancialAssets,dart_GainsOnDisposalsOfAvailableForSaleFinancialAssetsFinancialIncome,dart_GainsOnDisposalsOfFairValueFinancialAsset,dart_GainsOnDisposalsOfFairValueFinancialAssetFinancialIncome,dart_GainsOnDisposalsOfHeldForTradingFinancialAssets,dart_GainsOnDisposalsOfIntangibleAssets,dart_GainsOnDisposalsOfInventory,dart_GainsOnDisposalsOfInvestmentProperty,dart_GainsOnDisposalsOfOtherNonCurrentAssets,dart_GainsOnDisposalsOfPropertyPlantAndEquipment,dart_GainsOnForeignCurrencyTransactionsFiancialIncome,dart_GainsOnForeignExchangeTranslationsFinancialIncome,dart_GainsOnSaleOfInvestmentsInAssociates,dart_GainsOnTransactionOfDerivativeFinancialInstrumentsFinancialIncome,dart_GainsOnTransactionOfForeignExchangeForwardFinancialIncome,dart_GainsOnValuationOfDerivativeFinancialInstrumentsFinancialIncome,dart_GainsOnValuationOfDerivativeLiabilitiesFinancialIncome,dart_GainsOnValuationOfFairValueFinancialAsset,dart_GainsOnValuationOfFairValueFinancialAssetFinancialIncome,dart_GainsOnValuationOfForeignExchangeForwardFinancialIncome,dart_GainsOnValuationOfHeldForTradingFinancialAssets,dart_GainsOnValuationOfInvestmentAssets,dart_GainsOnValuationOfLongTermFinancialInstruments,dart_GainsOnValuationOfShortTermInvestmentAssetsFinancialIncome,dart_ImpairmentLossesOnAssociates,dart_ImpairmentLossesOnAvailableForSaleFinancialAssets,dart_ImpairmentLossesOnAvailableForSaleFinancialAssetsFinancialExpense,dart_ImpairmentLossesOnIntangibleAssets,dart_InsurancePremiums,dart_InterestExpenseFinanceExpense,dart_InterestIncomeFinanceIncome,dart_LeaseholdAdministrationExpense,dart_LentIncome,dart_LossOnForeignExchangeTranslations,dart_LossesArisingFromDifferenceBetweenPreviousAmortisedCostAndFairValueOfFinancialAssetsReclassifiedOutOfAmortisedCostIntoFairValueThroughProfitOrLossMeasurementCategory,dart_LossesForeignCurrencyTransactions,dart_LossesFromRedemptionOfBonds,dart_LossesOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,dart_LossesOnDisposalOfAvailableForSaleFinancialAssets,dart_LossesOnDisposalOfFairValueFinancialLiabilities,dart_LossesOnDisposalOfHeldForTradingFinancialAssets,dart_LossesOnDisposalOfIntangibleAssets,dart_LossesOnDisposalOfInvestmentProperty,dart_LossesOnDisposalsOfAvailableForSaleFinancialAssetsFinancialExpense,dart_LossesOnDisposalsOfFairValueFinancialAssetFinancialExpense,dart_LossesOnDisposalsOfPropertyPlantAndEquipment,dart_LossesOnDispositionOfReceivablesFinancialExpense,dart_LossesOnForeignCurrencyTransactionsFiancialExpense,dart_LossesOnForeignExchangeTranslationsFinancialExpense,dart_LossesOnLitigationSettlements,dart_LossesOnTransactionOfDerivativeFinancialInstrumentsFinancialExpense,dart_LossesOnValuationOfDerivativeFinancialInstrumentsFinancialExpense,dart_LossesOnValuationOfFairValueFinancialAsset,dart_LossesOnValuationOfFairValueFinancialAssetFinancialExpense,dart_LossesOnValuationOfFairValueFinancialLiabilities,dart_LossesOnValuationOfForeignExchangeForwardFiancialExpense,dart_LossesOnValuationOfHeldForTradingFinancialAssets,dart_MembershipExpenses,dart_MiscellaneousExpenses,dart_MiscellaneousIncome,dart_MiscellaneousLosses,dart_NetworkContactSettleExpense,dart_OperatingExpenses,dart_OperatingIncomeLoss,dart_OrdinaryDevelopmentExpense,dart_OtherCostOfSales,dart_OtherFinancialExpenses,dart_OtherFinancialIncome,dart_OtherGains,dart_OtherLosses,dart_PackingExpenses,dart_ProductWarrantyExpensesRecovery,dart_ProfitsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,dart_ProvisionForSeveranceIndemnities,dart_PublicationExpenses,dart_RentalExpenses,dart_RepairExpenses,dart_RevenueFromConstruction,dart_RevenueFromRenderingOfServicesCommission,dart_RevenueFromRenderingOfServicesProcession,dart_RevenueFromRenderingOfServicesRental,dart_RevenueFromRenderingOfServicesTransportation,dart_RevenueFromSaleOfGoodsMerchandise,dart_RevenueFromSaleOfGoodsProduct,dart_RevenueFromSaleOfGoodsRealEstate,dart_RevenueFromServices,dart_ReversalOfImpairmentLossesOnIntangibleAssets,dart_ReversalsOfInventories,dart_SalariesWages,dart_SalesPromotionExpenses,dart_SamplesExpenses,dart_SupplyExpenses,dart_TaxesDues,dart_TotalSellingGeneralAdministrativeExpenses,dart_TrainingExpenses,dart_TravelExpenses,dart_UtilityExpenses,dart_VehicleMaintenanceExpenses,dart_WarrantyExpenses,dart_WritedownsOfInventories,entity_BasicEarningsLossPerShare,entity_BasicEarningsLossPerShareFromContinuingOperations,entity_BasicEarningsLossPerShareFromDiscontinuedOperations,entity_CostOfSales,entity_DilutedEarningsLossPerShare,entity_DilutedEarningsLossPerShareFromContinuingOperations,entity_DilutedEarningsLossPerShareFromDiscontinuedOperations,entity_EarningsPerShareAbstract,entity_FinanceCosts,entity_FinanceIncome,entity_GrossProfit,entity_IncomeStatementAbstract,entity_OperatingExpenses,entity_OperatingIncomeLoss,entity_OtherGains,entity_OtherLosses,entity_ProfitLoss,entity_ProfitLossAttributableToAbstract,entity_ProfitLossAttributableToNoncontrollingInterests,entity_ProfitLossAttributableToOwnersOfParent,entity_ProfitLossFromContinuingOperations,entity_ProfitLossFromDiscontinuedOperations,entity_Revenue,entity_TotalSellingGeneralAdministrativeExpenses,ifrs_BasicEarningsLossPerShare,ifrs_BasicEarningsLossPerShareFromContinuingOperations,ifrs_BasicEarningsLossPerShareFromDiscontinuedOperations,ifrs_CostOfSales,ifrs_DilutedEarningsLossPerShare,ifrs_DilutedEarningsLossPerShareFromContinuingOperations,ifrs_DilutedEarningsLossPerShareFromDiscontinuedOperations,ifrs_EarningsPerShareAbstract,ifrs_EmployeeBenefitsExpense,ifrs_FinanceCosts,ifrs_FinanceIncome,ifrs_GainsArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,ifrs_GainsLossesArisingFromDifferenceBetweenPreviousCarryingAmountAndFairValueOfFinancialAssetsReclassifiedAsMeasuredAtFairValue,ifrs_GainsLossesOnNetMonetaryPosition,ifrs_GrossProfit,ifrs_IncomeTaxExpenseContinuingOperations,ifrs_OtherRevenue,ifrs_ProfitLoss,ifrs_ProfitLossAttributableToAbstract,ifrs_ProfitLossAttributableToNoncontrollingInterests,ifrs_ProfitLossAttributableToOwnersOfParent,ifrs_ProfitLossBeforeTax,ifrs_ProfitLossFromContinuingOperations,ifrs_ProfitLossFromDiscontinuedOperations,ifrs_Revenue,ifrs_RevenueFromConstructionContracts,ifrs_RevenueFromRenderingOfServices,ifrs_RevenueFromSaleOfGoods,ifrs_SharebasedPaymentTransactions
[267980],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"61,712,183",,,"829,928,259",,,,,,,,,,,,,"702,273,148","257,918,181",,,,,,,,,,,,,,,,,,,,"39,201,464","40,596,152",,,,,,,,,,,,"13,504,613,810",,,,,"880,483,504","1,625,318,846",,,,,,,,,,,,,,,,,,,,,,,,"57,917,267,512",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,369",,,"144,962,091,341","1,262",,,,,"782,070,764","1,149,558,623",,,,"71,421,881,322","3,228,601,862",,"9,898,664,465",,,"9,898,664,465","13,127,266,327",,,"216,383,972,663",,,,
[005990],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"122,681,071",,"1,816,739,201",,,,,,,,,,,,,,"1,376,748,953","494,616,871",,,,,,,,,,,,,,,,,,,,"366,843,247",,,,,,,,,,,,,"15,179,324,119",,,,,"926,770,810","2,082,092,453",,,,,,,,,,,,,,,,,,,,,,,,"132,135,729,352",,,,,,,,,,,,,,,,,,"-252,633,481",,,,,,,,,,,,,566,,,"255,739,741,982",516,,,,,"1,743,592,200","2,434,037,143",,,,"147,315,053,471","4,311,405,510",,"11,197,245,908",,"6,574,134,680","4,623,111,228","15,761,284,899",,,"403,054,795,453",,,,
[067280],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,139,817,367",710,,,,,,,,,,,,,,,,"36,997,963,710",,,,,,,,,,,"16,651,659,598",,,,,,,,,,"53,649,623,308",,,,
[041920],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,744,072,282",,,,,"214,865,476","-65,613,332",,,,,,,,,,,,,,,,,,,,,,,,"2,793,635,567",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,,,"9,482,074,860",309,,,,,"8,533,623","12,236,653",,,,"5,537,707,849","375,295,191",,"2,652,958,929",,,"2,652,958,929","3,028,254,120",,,"15,019,782,709",,,,
[015540],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"500,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,629,122,075",,,,,"394,022,150","500,000,000",,,,,,,,,,,,,,,,,,,,,,,,"1,776,877,302",,,,,,,,,,,,,,,,,,"5,279,459",,,,,,,,,0,0,,,-439,-455,,"20,372,480,074",,,,,,"88,978,030","24,082,027",,,,"147,755,227",0,,"-1,739,625,505",,,"-1,739,625,505","-1,805,275,387","-1,805,275,387","65,649,882","20,520,235,301",,,,
[058110],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-255,873,475",,,,,"18,813,423","-38,126,862",,,,,,,,,,,,,,,,,,,,,,,,"1,255,922,499",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-39,,,"1,349,296,343",-39,,,,,"143,101,904","7,627,240",,,,"1,000,049,024","-124,057,768",,"-210,350,086",,"-3,175,469","-207,174,617","-334,407,854",,,"2,349,345,367",,,,
[009680],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,128,952,217",,,,,"282,563,009","275,678,173",,,,,,,,,,,,,,,,,,,,,,,,"3,636,866,738",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232,,,"48,407,772,442",,,,,,"46,248,053","1,325,667,509",,,,"8,765,818,955","1,260,059,914",,"5,155,196,595",,,"5,155,196,595","6,415,256,509",,,"57,173,591,397",,,,
[033920],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,538,657,405",,,,,"13,742,369,236","313,392,361",,,,,,,,,,,,,,,,,,,,,,,,"23,447,451,037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34,797,775,215",,,,,,,"340,045,252",,,,"30,986,108,442","5,092,318,986",,"16,215,360,546",,,,"21,307,679,532",,,"65,783,883,657",,,,
[003000],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"319,616,543",,,,,"1,600,369,874","50,860,562",,,,,,,,,,,,,,,,,,,,,,,,"12,413,794,309",,,,,,,,,,,,,,,,,,"-34,434,522",,,,,,,,,,,,,43,,,"17,872,250,607",43,,,,,"40,748,330","78,161,859",,,,"21,057,487,247","-30,783,557",,"1,902,888,419",,0,"1,902,888,419","1,872,104,862",,,"38,929,737,854",,,,
[018260],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,311,178,851","1,462,268,560",,,,,,,,,,,,,,,,,,"337,359,221","10,235,368,344",,,,,,,,,,,,,,,,,"7,444,513,937","-1,829,378,107",,,,,,,,,,,,,,,"185,787,129,396",,,,,"6,068,367,986","5,321,773,753",,,,,,,,,,,,,,,,,,,,,,,,"198,045,167,993",,,,,,,,,,,,,,,,,,"635,762,497",,,,,,,,,,,,,"1,808",,,"1,990,307,669,065","1,808",,,,,"5,952,495,051","20,008,815,755",,,,"383,832,297,389","57,700,658,982",,"143,525,147,848",,"3,685,443,443","139,839,704,405","201,225,806,830","143,525,147,848",,"2,374,139,966,454",,,,
[028050],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"89,575,720,490","-14,227,262,102",,,,,,,,,,,,,,,,,,"4,918,789,992","2,010,223,435",,,,,,,,,,,,,,,,,"65,198,538,322","2,893,274,326",,,,,,,,,,,,,,,"12,374,254,751",,,,,"2,325,337,992","-11,513,818,076",,,,,,,,,,,,,,,,,,,,,,,,"85,307,927,100",,,,,,,,,,,,,,,,,,"-1,347",,,,,,,,,,,,,162,,,"1,258,352,018,818",,,,,,"73,010,602,640","77,358,681,823",,,,"97,682,181,851","381,272,622",,"31,455,069,395",,"-380,898,255","31,835,967,650","31,836,342,017",,,"1,356,034,200,669",,,,
[005930],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,066,547,000,000",,,,,"344,215,000,000","223,405,000,000",,,,,,,,,,,,,,,,,,,,,,,,"14,534,161,000,000",,,,,,,,,,,,,,,,,,"1,524,619,000,000",,,,,,,,,,,,,"1,560",,,"32,399,829,000,000","1,560",,,,,,"1,727,174,000,000",,,,"28,600,708,000,000","3,358,414,000,000",,"11,053,851,000,000",,"253,909,000,000","10,799,942,000,000","14,412,265,000,000","11,053,851,000,000",,"61,000,537,000,000",,,,
[010140],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,619,923,772",,,,,"618,599,254,699","610,341,795,184",,,,,,,,,,,,,,,,,,,,,,,,"92,235,752,550",,,,,,,,,,,,,,,,,,"56,639,057",,,,,,,,,,,,,,79,129,"2,186,857,012,493",,79,129,,,"79,369,811,141","80,028,880,318",,,,"112,855,676,322","-6,744,636,224",,"22,735,177,183",,"-5,859,543,261","28,594,720,444","29,479,813,407",,,"2,299,712,688,815",,,,
[002170],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,326,508,262",,,,,"130,500,277","-158,120,524",,,,,,,,,,,,,,,,,,,,,,,,"1,489,048,354",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,199",,,"35,513,942,880","2,199",,,,,"170,812,796","313,848,294",,,,"9,815,556,616","2,162,503,291",,"6,595,661,270",,0,"6,595,661,270","8,758,164,561",,,"45,329,499,496",,,,
[003100],,,,,,,,,,,,,,"57,794,671",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,710,959,311",,,,,"20,714,276","140,200,340",,,,,,,,,,,"500,292,248",,,,,,,,,,,,,"3,445,541,426",,,,,,,,,,"22,719,339,544",,,,,,,,"933,072,268",,,,,,,,,,,"28,433,342,704",,445,,,"22,777,134,215",445,,,,,"2,474,005,270","1,219,685,104",,,,"6,156,500,737","406,152,213",,"2,935,080,053",,"95,941,690","2,839,138,363","2,270,225,349","1,864,073,136","1,071,006,917","28,933,634,952",,,,
[091090],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"842,090,851",,,,,"6,800,740,709","1,779,263,018",,,,,,,,,,,,,,,,,,,,,,,,"3,354,210,103",,,,,,,,,,,,,,,,,,"-558,843,604",,,,,,,,,,,,,73,,,"36,711,566,026",73,,,,,"1,363,519,217","241,558,010",,,,"4,547,236,320","-236,379,179",,"4,419,142,910",,,"4,419,142,910","4,182,763,731",,,"41,258,802,346",,,,
[021820],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6,965,370,999",,,,,"1,106,350,410","1,252,829,815",,,,,,,,,,,,,,,,,,,,,,,,"3,543,232,037",,,,,,,,,,,,,,,,,,"931,410,488",,,,,,,,,,,,,-350,,,"70,939,945,012",-350,,,,,"979,739,557","1,681,394,829",,,,"-3,422,138,962","-21,240,780",,"-5,457,543,864",,"-1,960,209,535","-3,497,334,329","-5,478,784,644",,,"67,517,806,050",,,,
[036630],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39,492,692,386","1,279,220,643",,,,,"3,486,989,917","1,745,286,948",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,"460,097,133","227,121,135",,"367,239",,,"5,816,702",,"2,782,498,151",,0,"2,782,498,151","2,788,314,853",,,"40,771,913,029",,,,
[108860],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-451,721,541",,,,,"1,430,231,545","138,437,114",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-372,249,277",,,,,,,,,,,,,14,,,"11,414,625,011",14,,,,,"389,148,932","230,508,551",,,,,"-26,535,765",,"335,718,997",,"32,432,747","303,286,250","309,183,232",,,"10,962,903,470",,,,
[068270],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"138,329,380,801",,,,,"198,968,695","676,877,652",,,,,,,,,,,,,,,,,,,,,,,,"36,077,783,061",,,,,,,,,,,,,,,,,,"-279,969,755",,,,,,,,,,,,,917,,,"71,741,023,631",913,,,,,"-2,337,115,972","810,185,923",,,,"174,407,163,862","25,470,480,509",,"115,248,323,475",,"1,088,006,383","114,160,317,092","140,718,803,984",,,"246,148,187,493",,,,
[086980],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-581,897,191",,,,,"36,475,838","629,629,172",,,,,,,,,,,,,,,,,,,,,,,,"2,385,252,920",,,,,,,,,,,,,,,,,,"285,772,492",,,,,,,,,,,,,-22,,,"12,385,639,887",-22,,,,,,"356,614,373",,,,"1,803,355,729","138,834,658",,,,,"-1,386,079,520","-1,247,244,862",,,"14,188,995,616",,,,
[033790],,0,"595,141",,"32,765,697","290,570,475","3,929,728","1,958,700",,,"28,497,855",,,"28,497,855",,"2,714,835,849","1,420,275,804","1,294,560,045",,,,,"51,226,231","6,560,100",,0,"45,622,725",,"6,325,395",,,,,"5,671,120",,,,,,,"41,111,968",,,,,,,"877,800",0,0,"12,906",,,,,,,"1,678,500",,,,,,,,"-8,912,040",,"2,057,613","38,781,374","54,127,020",,,,,,,,,,,,,,,0,,"357,501","-3,531,401",,,,,"-1,492,000",,,,,"190,000","55,373,052",0,,,"-974,907,083","172,793,500","85,405,540",,,"56,250,852",0,,,,"31,189,446","1,016,149","720,000","35,091",,,,"18,437,080",,"1,502,929,000","1,435,063,400",,,,,"438,945,571",,,"6,138,978","13,709,083","1,136,094,069",0,"13,579,846","11,356,187","5,697,393",,,,,,,,,,,0,0,,0,,,,,,,,,,,,,-67,-67,,"2,828,739,244",,-67,,,,"25,203,434","103,490,494",,,,"161,186,986","36,025,064","33,496,750","-804,344,107",,0,"-804,344,107","-840,369,171",,,"2,989,926,230",,"18,437,080","2,937,992,400",
[004970],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,078,775,699",,,,,"2,362,734,673","-4,317,555,955",,,,,,,,,,,,,,,,,,,,,,,,"11,329,354,842",,,,,,,,,,,,,,,,,,"-147,246,075",,,,,,,,,,,,,821,,,"73,572,581,616",,,,,,"78,847,569","3,045,427,926",,,,"19,408,130,541","4,450,311,681",,"13,128,088,928",,834,"13,128,088,094","17,578,400,609",,,"92,980,712,157",,,,
[065350],"60,393,607",,"4,503,634",0,"-15,907,706","2,211,095,126","23,093,369",,,,,,,,,"104,892,913,755","26,653,919,687","78,238,994,068",,,,,"498,427,792",,"42,525,552","21,076,733","535,889,917",,"104,157,606",,,,"288,593","474,632,758",,,,"21,241,971",,,,,,"819,374,488",,,,,"3,121,487","707,843,519","1,177,595,332",,,,,,,,,0,,,,,,,"1,500,000","80,587,868","1,146,983,581",0,,"165,006,000",,,,,,,,"570,732,631",,,,,"64,357,091","19,676,801","779,569,434",,,,,,,,,"217,393,634",,"-406,708,112","314,455,434","52,567,252",,,"5,219,584,534","1,291,231,064",,,,"1,365,724,932","927,627,341",,"-39,273,486",,"206,304,130","9,720,632","140,993,672","-23,016,606",,,,,,"29,482,576,796","87,978,397,145",,,,,"3,641,556,566",,,"51,572,562","127,145,815","9,281,319,353","27,466,898","197,156,277","15,778,205","64,229,172",,,,,,,,,,,,,,,,,,,,,,,,,,,221,221,0,"104,892,913,755",210,210,0,,,"1,946,229,816","1,885,438,851",,,,"14,404,252,754","1,195,343,657","1,836,192,568","4,401,547,503",,"65,732,317","4,335,815,186","5,596,891,160","4,401,547,503",,"119,297,166,509",,,"117,460,973,941",
[011930],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-5,668,678,189",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,262,986,722",,,,,,,,,,,,,,,,,,-12,,"499,100,726",,,,,,"-2,090,146,633",,,,,,,,"130,477,743,369",,,,,,,,,,,"4,326,970,719","-274,554,372",,,,"-11,779,254","-10,348,930,625","-8,545,117,618",,,"134,804,714,088",,,,
[004170],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41,310,077,129",,,,,"40,186,803,605","7,096,304,923",,,,,,,,,,,,,,,,,,,,,,,,"497,016,082,383",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,415",,,"338,255,465,674","4,415",,,,,"28,277,483,501","17,738,336,281","4,211,706,581",,,"538,326,159,512","21,074,538,989",,"46,998,596,183",,"-877,500,195","47,876,096,378","68,073,135,172",,,"876,581,625,186",,,,
[031430],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,428,336,309",,,,,"1,914,521,399","497,998,780",,,,,,,,,,,,,,,,,,,,,,,,"127,027,063,655",,,,,,,,,,,,,,,,,,"855,138,968",,,,,,,,,,,,,158,,,"107,991,589,390",,,,,,"9,533,579,517","4,793,048,179",,,,"131,455,399,964","833,591,005",,"1,125,875,553",,"-642,349","1,126,517,902","1,959,466,558",,,"239,446,989,354",,,,
[108320],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,512,822,668",,,,,"156,683,105","1,518,359,081",,,,,,,,,,,,,,,,,,,,,,,,"24,891,912,406",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292,,,"122,821,262,107",292,,,,,,"880,902,522",,,,"31,404,735,074","1,285,909,410",,"4,746,139,804",,,"4,746,139,804","6,032,049,214",,,"154,225,997,181",,,,
[003410],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"75,228,591,387",,,,,"5,139,061,066","23,989,951,244",,,,,,,,,,,,,,,,,,,,,,,,"32,553,730,560",,,,,,,,,,,,,,183,,,,183,,,,,,"49,673,153,692",,,,,,,190,,,"287,350,410,114",190,,,,,"5,174,492,992","1,105,205,865",,,,"107,782,321,947","17,421,613,642",,"85,436,648,980",,"8,645,048",,"53,185,108,930","35,763,495,288","49,673,153,692","395,132,732,061",,,,
