,dart_AdvertisingExpenses,dart_AllowanceForOtherDoubtfulAccounts,dart_AmortisationExpense,dart_BadDebtExpenses,dart_Commissions,dart_CommunicationExpenses,dart_ConferenceExpenses,dart_CostOfSalesFromConstruction,dart_CostOfSalesFromConstructionContracts,dart_CostOfSalesFromRenderingOfServices,dart_CostOfSalesFromRenderingOfServicesCommission,dart_CostOfSalesFromRenderingOfServicesProcession,dart_CostOfSalesFromRenderingOfServicesRental,dart_CostOfSalesFromRenderingOfServicesTransportation,dart_CostOfSalesFromSaleOfGoods,dart_CostOfSalesFromSaleOfGoodsMerchandises,dart_CostOfSalesFromSaleOfGoodsProduct,dart_CostOfSalesFromSaleOfGoodsRealEstate,dart_CostOfSalesFromServices,dart_DepreciationExpense,dart_DividendIncome,dart_DividendIncomeNonOperating,dart_Donations,dart_EmployeeBenefits,dart_EngagementExpenses,dart_EntertainmentExpenses,dart_ExclusiveLineUseExpense,dart_ExpensesOfProvisionsForRestoration,dart_ExportOverallExpense,dart_FreightExpenses,dart_GainOnForeignExchangeTranslations,dart_GainsForeignCurrencyTransactions,dart_GainsFromFinancialGuaranteeFinancialIncome,dart_GainsFromGovernmentGrants,dart_GainsFromRedemptionOfBondsFinancialIncome,dart_GainsOnDisposalsOfFairValueFinancialAssetFinancialIncome,dart_GainsOnDisposalsOfIntangibleAssets,dart_GainsOnDisposalsOfInventory,dart_GainsOnDisposalsOfInvestmentProperty,dart_GainsOnDisposalsOfNoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,dart_GainsOnDisposalsOfPropertyPlantAndEquipment,dart_GainsOnForeignCurrencyTransactionsFiancialIncome,dart_GainsOnForeignExchangeTranslationsFinancialIncome,dart_GainsOnTransactionOfDerivativeFinancialInstrumentsFinancialIncome,dart_GainsOnValuationOfDerivativeFinancialInstrumentsFinancialIncome,dart_GainsOnValuationOfFairValueFinancialAssetFinancialIncome,dart_GainsOnValuationOfForeignExchangeForwardFinancialIncome,dart_GainsOnValuationOfLongTermFinancialInstruments,dart_ImpairmentLossRecoveryOfAccountsReceivables,dart_ImpairmentLossesOnAssociates,dart_ImpairmentLossesOnIntangibleAssets,dart_InsurancePremiums,dart_InterestExpenseFinanceExpense,dart_InterestIncomeFinanceIncome,dart_LeaseholdAdministrationExpense,dart_LentIncome,dart_LossOnForeignExchangeTranslations,dart_LossesForeignCurrencyTransactions,dart_LossesOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,dart_LossesOnDisposalOfIntangibleAssets,dart_LossesOnDisposalOfNonCurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,dart_LossesOnDisposalsOfFairValueFinancialAssetFinancialExpense,dart_LossesOnDisposalsOfPropertyPlantAndEquipment,dart_LossesOnForeignCurrencyTransactionsFiancialExpense,dart_LossesOnForeignExchangeTranslationsFinancialExpense,dart_LossesOnSaleOfInvestmentsInSubsidiaries,dart_LossesOnTransactionOfDerivativeFinancialInstrumentsFinancialExpense,dart_LossesOnValuationOfDerivativeFinancialInstrumentsFinancialExpense,dart_LossesOnValuationOfFairValueFinancialAssetFinancialExpense,dart_LossesOnValuationOfForeignExchangeForwardFiancialExpense,dart_MembershipExpenses,dart_MiscellaneousExpenses,dart_MiscellaneousIncome,dart_MiscellaneousLosses,dart_NetworkContactSettleExpense,dart_OperatingExpenses,dart_OperatingIncomeLoss,dart_OrdinaryDevelopmentExpense,dart_OtherCostOfSales,dart_OtherFinancialExpenses,dart_OtherFinancialIncome,dart_OtherGains,dart_OtherLosses,dart_PackingExpenses,dart_ProfitsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,dart_ProvisionForSeveranceIndemnities,dart_PublicationExpenses,dart_RentalExpenses,dart_RepairExpenses,dart_RevenueFromConstruction,dart_RevenueFromRenderingOfServicesCommission,dart_RevenueFromRenderingOfServicesProcession,dart_RevenueFromRenderingOfServicesRental,dart_RevenueFromRenderingOfServicesTransportation,dart_RevenueFromSaleOfGoodsMerchandise,dart_RevenueFromSaleOfGoodsProduct,dart_RevenueFromSaleOfGoodsRealEstate,dart_RevenueFromServices,dart_ReversalsOfAllowanceForOtherDoubtfulAccounts,dart_SalariesWages,dart_SamplesExpenses,dart_SupplyExpenses,dart_TaxesDues,dart_TotalSellingGeneralAdministrativeExpenses,dart_TrainingExpenses,dart_TravelExpenses,dart_UtilityExpenses,dart_VehicleMaintenanceExpenses,entity_BasicEarningsLossPerShare,entity_BasicEarningsLossPerShareFromContinuingOperations,entity_BasicEarningsLossPerShareFromDiscontinuedOperations,entity_CostOfSales,entity_DilutedEarningsLossPerShare,entity_DilutedEarningsLossPerShareFromContinuingOperations,entity_DilutedEarningsLossPerShareFromDiscontinuedOperations,entity_EarningsPerShareAbstract,entity_FinanceCosts,entity_FinanceIncome,entity_GrossProfit,entity_IncomeStatementAbstract,entity_OperatingExpenses,entity_OperatingIncomeLoss,entity_OtherGains,entity_OtherLosses,entity_ProfitLoss,entity_ProfitLossAttributableToAbstract,entity_ProfitLossAttributableToNoncontrollingInterests,entity_ProfitLossAttributableToOwnersOfParent,entity_ProfitLossFromContinuingOperations,entity_ProfitLossFromDiscontinuedOperations,entity_Revenue,entity_TotalSellingGeneralAdministrativeExpenses,ifrs-full_BasicEarningsLossPerShare,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,ifrs-full_CostOfSales,ifrs-full_DifferenceBetweenCarryingAmountOfNoncashAssetsDistributedAndCarryingAmountOfDividendsPayable,ifrs-full_DilutedEarningsLossPerShare,ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations,ifrs-full_DilutedEarningsLossPerShareFromDiscontinuedOperations,ifrs-full_EarningsPerShareAbstract,ifrs-full_EmployeeBenefitsExpense,ifrs-full_FinanceCosts,ifrs-full_FinanceIncome,ifrs-full_GainsArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,ifrs-full_GainsLossesArisingFromDifferenceBetweenPreviousCarryingAmountAndFairValueOfFinancialAssetsReclassifiedAsMeasuredAtFairValue,ifrs-full_GainsLossesOnNetMonetaryPosition,ifrs-full_GrossProfit,ifrs-full_IncomeTaxExpenseContinuingOperations,ifrs-full_OtherRevenue,ifrs-full_ProfitLoss,ifrs-full_ProfitLossAttributableToAbstract,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,ifrs-full_ProfitLossAttributableToOwnersOfParent,ifrs-full_ProfitLossBeforeTax,ifrs-full_ProfitLossFromContinuingOperations,ifrs-full_ProfitLossFromDiscontinuedOperations,ifrs-full_Revenue,ifrs-full_RevenueFromConstructionContracts,ifrs-full_RevenueFromRenderingOfServices,ifrs-full_RevenueFromSaleOfGoods
[009680],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,660,077,894",,,,,"864,383,275","887,156,973",,,,,,,,,,,,,,,,,,,,,"3,422,734,201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,187,,,"49,661,620,459",,,,,,,"197,334,043","1,908,622,963",,,,"7,082,812,095","1,219,553,445",,"4,129,039,671",,,"4,129,039,671","5,348,593,116",,,"56,744,432,554",,,
[033920],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-4,248,516,303",,,,,"12,474,941,624","772,224,708",,,,,,,,,,,,,,,,,,,,,"21,785,238,524",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27,415,519,707",,,,,,,,"666,329,286",,,,"17,536,722,221","2,062,686,963",,"6,057,842,936",,,,"8,120,529,899",,,"44,952,241,928",,,
[018700],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,590,472,875","-564,438,669",,,,,"6,206,652","8,270,701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-69,,,,,-69,,,,,"305,502,957","160,751,961",,,,,,,"-1,765,584,571",,"-628,148,386","-1,137,436,185","-805,581,197","-805,581,197","-960,003,374","1,026,034,206",,,
[030790],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,289,934,042",,,,,"886,578,149","14,927,478,183",,,,,,,,,,,,,,,,,,,,,"1,385,706,131",,,,,,,,,,,,,,,,"-4,276,715,762",,,,,"-675,291,088",,,,,,,,"-5,750","-4,852",-898,"3,504,973,526",,"-5,750","-4,852",-898,,,"4,480,957,994","343,970,149",,,,"95,772,089",,,"-23,744,537,683",,,,"-19,467,821,921",,,"3,600,745,615",,,
[018260],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,366,439,342","2,461,339,168",,,,,,,,,,"3,801,952,964","21,133,261,733",,,,,,,,,,"12,913,669,131","2,400,625,940",,,,,,,,,,,,"258,742,865,582",,,,,"8,052,413,195","5,240,133,417",,,,,,,,,,,,,,,,,,,,,"210,582,163,572",,,,,,,,,,,,,,,,"556,841,172",,,,,,,,,,,,,"2,451",,,"2,306,756,000,073",,"2,451",,,,,"19,116,248,035","40,961,040,243",,,,"469,325,029,154","90,322,491,304",,"193,634,287,436",,"4,046,234,567","189,588,052,869","283,956,778,740","193,634,287,436",,"2,776,081,029,227",,,
[028050],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,777,764,771","5,002,025,441",,,,,,,,,,"4,173,266,107","1,737,278,621",,,,,,,,,,"6,302,544,792","4,962,344,646",,,,,,,,,,,,"99,995,612,287",,,,,"83,656,939,099","83,141,557,879",,,,,,,,,,,,,,,,,,,,,"88,766,051,129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,369,,,"1,436,445,705,722",,,,,,,"15,438,155,545","14,517,068,833",,,,"188,761,663,416","33,212,149,617",,"73,486,720,330",,"1,219,918,363","72,266,801,967","106,698,869,947",,,"1,625,207,369,138",,,
[005930],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,597,065,000,000",,,,,"360,159,000,000","312,883,000,000",,,,,,,,,,,,,,,,,,,,,"13,585,355,000,000",,,,,,,,,,,,,,,,"2,681,052,000,000",,,,,,,,,,,,,746,,,"35,944,684,000,000",,746,,,,,,"3,151,583,000,000",,,,"20,182,420,000,000","1,998,788,000,000",,"5,180,576,000,000",,"116,046,000,000","5,064,530,000,000","7,179,364,000,000","5,180,576,000,000",,"56,127,104,000,000",,,
[010140],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-56,308,179,645",,,,,"651,860,023,174","875,619,904,269",,,,,,,,,,,,,,,,,,,,,"97,486,388,904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-519,-519,"1,729,230,290,682",,,-519,-519,,,"68,182,186,621","26,366,437,288",,,,"41,178,209,259","-12,500,366,340",,"-309,383,443,733",,"4,313,719,595","-313,697,163,328","-321,883,810,073",,,"1,770,408,499,941",,,
[002170],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,579,147,221",,,,,"191,810,877","-175,624,694",,,,,,,,,,,,,,,,,,,,,"2,730,964,723",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,061",,,"35,436,346,780",,"3,061",,,,,"466,896,124","1,919,680,020",,,,"13,310,111,944","3,216,753,268",,"9,182,613,420",,,"9,182,613,420","12,399,366,688",,,"48,746,458,724",,,
[004450],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,418,232,015",,,,,"204,882,942","40,095,692",,,,,,,,,,,,,,,,,,,,,"2,698,818,565",,,,,,,,,,,,,,,,"35,812,914",,,,,,,,,,,,,"1,573",,,"23,336,294,317",,"1,571",,,,,"82,039,712","269,560,184",,,,"6,117,050,580","918,139,276",,"2,888,213,375",,,"2,888,213,375","3,806,352,651",,,"29,453,344,897",,,
[101000],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,660,332,181",,,,,"282,543,172","3,735,927,105",,,,,,,,,,,,,,,,,,,,,"609,799,393",,,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,,,"7,497,767,471",,-53,,,,,"342,941,038","52,980,589",,,,"2,270,131,574",,,"-2,083,012,201",,,"-2,083,012,201","-2,083,012,201",,,"9,767,899,045",,,
[003100],,,,,,,,,,,,,"32,453,671",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,438,476,716",,,,,"115,035,175","-269,678,509",,,,,,,,,,"741,207,666",,,,,,,,,,,"3,715,248,323",,,,,,,,"26,439,677,362",,,,,,,,"1,177,390,445",,,,,,,,,,,"33,884,648,406",,276,,,"26,472,131,033",,276,,,,,"3,806,539,741","311,842,506",,,,"8,153,725,039","803,760,793",,"1,702,122,817",,"40,633,008","1,661,489,809","2,505,883,610",,,"34,625,856,072",,,
[091090],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"547,347,728",,,,,"3,011,538,533","906,814,002",,,,,,,,,,,,,,,,,,,,,"3,834,505,064",,,,,,,,,,,,,,,,"-434,255,213",,,,,,,,,,,,,19,,,"52,256,591,917",,19,,,,,"1,348,160,612","18,176,645",,,,"5,012,591,123","-286,891,030",,"1,174,724,109",,,"1,174,724,109","887,833,079",,,"57,269,183,040",,,
[021820],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,326,637,612",,,,,"3,445,296,838","1,298,747,199",,,,,,,,,,,,,,,,,,,,,"2,962,432,198",,,,,,,,,,,,,,,,"3,228,302,090",,,,,,,,,,,,,671,,,"47,886,454,923",,671,,,,,"413,784,216","2,264,552,417",,,,"4,289,069,810","1,072,679,392",,"7,479,578,150",,"765,379,178","6,714,198,972","8,552,257,542",,,"52,175,524,733",,,
[108860],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,644,095,979",,,,,"186,290,377","167,787,517",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-635,097,694",,,,,,,,,,,,,-92,,,"11,366,790,528",,-92,,,,,"367,590,340","23,197,646",,,,,"-42,699,860",,"-2,562,383,647",,"-536,684,555","-2,025,699,092","-2,605,083,507",,,"9,722,694,549",,,
[068270],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"83,361,637,592",,,,,"4,651,295,461","3,829,751,833",,,,,,,,,,,,,,,,,,,,,"58,075,284,931",,,,,,,,,,,,,,,,"547,489,364",,,,,,,,,,,,,578,,,"93,537,629,468",,576,,,,,"5,134,459,391","6,110,656,655",,,,"141,436,922,523","7,415,880,128",,"78,290,987,720",,"1,086,468,112","77,204,519,608","85,706,867,848",,,"234,974,551,991",,,
[086980],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-557,466,844",,,,,"821,182,221","542,633,208",,,,,,,,,,,,,,,,,,,,,"2,073,310,447",,,,,,,,,,,,,,,,"-25,188,439",,,,,,,,,,,,,,,,"8,467,258,804",,,,,,,"36,674,309","146,342,535",,,,"1,515,843,603","-166,730,106",,"22,333,364",,,,"-144,396,742",,,"9,983,102,407",,,
[050960],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"535,054,993",,,,,"5,547,647","700,001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,,"3,239,745,784",,,,,,,"433,577","186,390,283",,,,,"79,985,664",,"645,873,681",,,"645,873,681","725,859,345",,,"3,774,800,777",,,
[131100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,575,465,077",,,,,"192,288,955","709,935,756",,,,,,,,,,,,,,,,,,,,,"3,868,850,108",,,,,,,,,,,,,,,,,,,,,,,,,,,,,-158,-158,,"5,961,976,335",,-158,-158,,,,"194,984,825","-394,245,092",,,,"293,385,031","-65,293,540",,"-4,617,048,255",,"-45,700,569","-4,571,347,686","-4,682,341,795","-4,617,048,255",,"6,255,361,366",,,
[004970],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,269,397,047",,,,,"5,940,609,506","1,321,728,870",,,,,,,,,,,,,,,,,,,,,"7,440,638,524",,,,,,,,,,,,,,,,"-69,033,582",,,,,,,,,,,,,398,,,"84,901,095,999",,,,,,,"116,108,916","2,560,060,408",,,,"8,710,035,571","1,901,819,894",,"6,361,375,699",,"69,071","6,361,306,628","8,263,195,593",,,"93,611,131,570",,,
[065350],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,166,505,519",,,,,"285,525,588","1,477,348,254",,,,,,,,,,,,,,,,,,,,,"7,497,369,674",,,,,,,,,,,,,,,,"-164,270,224",,,,,,,,,,,,,130,122,8,"99,543,507,612",,118,112,6,,,"2,262,256,892","1,820,351,865",,,,"12,828,145,417","1,114,581,781",,"2,578,816,189",,"-227,225,895","2,806,042,084","3,532,777,826","2,418,196,045","160,620,144","112,371,653,029",,,
[011930],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,807,668,144",,,,,,,,,,,,,,,,,,,,,,,,,,,"1,961,508,914",,,,,,,,,,,,,,,,0,,"745,512,545",,,,,,0,,,,,,,,"97,466,992,562",,,,,,,,,,,,"14,218,331,367","-896,500,682",,,,"-431,169","-474,842,117","421,227,396",,,"111,685,323,929",,,
[004170],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"68,061,287,749",,,,,"6,000,423,186","5,307,416,832",,,,,,,,,,,,,,,,,,,,,"714,872,506,802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,299",,,"723,110,003,265",,"1,299",,,,,"50,384,445,271","18,482,274,245","-3,412,082,571",,,"782,933,794,551","9,142,537,501",,"24,297,503,005",,"7,284,578,948","17,012,924,057","33,440,040,506",,,"1,506,043,797,816",,,
[031430],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,580,311,150",,,,,"2,045,865,790","906,776,972",,,,,,,,,,,,,,,,,,,,,"169,028,945,688",,,,,,,,,,,,,,,,"1,703,481,187",,,,,,,,,,,,,"1,421",,,"118,106,040,066",,,,,,,"6,991,796,434","4,163,860,947",,,,"183,609,256,838","4,450,922,746",,"10,144,022,922",,"-2,036,012","10,146,058,934","14,594,945,668",,,"301,715,296,904",,,
[108320],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,233,024,483",,,,,"1,054,568,063","940,299,283",,,,,,,,,,,,,,,,,,,,,"40,970,297,673",,,,,,,,,,,,,,,,"25,147,959",,,,,,,,,,,,,369,,,"149,098,310,850",,369,,,,,"79,480,777","1,041,120,991",,,,"47,203,322,156","1,327,892,306",,"6,006,189,130",,,"6,006,189,130","7,334,081,436",,,"196,301,633,006",,,
[003410],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"84,363,153,609",,,,,"7,086,868,076","13,507,213,889",,,,,,,,,,,,,,,,,,,,,"36,904,252,140",,,,,,,,,,,,113,,,,"22,041,996",,,,,,"56,935,237,249",,,,,,,113,,,"302,768,108,965",,113,,,,,"8,024,729,657","1,073,725,280",,,,"121,267,405,749","13,911,892,735",,"57,101,952,680",,"166,715,431",,"71,013,845,415",,,"424,035,514,714",,,
[010280],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-537,736,287",,,,,"60,658,677","32,726,720",,,,,,,,,,,,,,,,,,,,,"3,854,012,481",,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11,,,"23,951,462,605",,,,,,,"35,233,604","154,804,154",,,,"3,316,276,194","56,349,654",,"-446,583,434",,,"-446,583,434","-390,233,780",,,"27,267,738,799",,,
[015540],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,"-3,623,244,476",,,,,"77,239,121",0,,,,,,,,,,,,,,,,,,,,,"3,757,830,473",,,,,,,,,,,,,,,,0,,,,,,,,,0,0,,,,-956,,"2,670,851,367",,-956,-956,0,,,"1,275,953,861","106,213,953",,,,"134,585,997",0,,"-5,287,660,723",,0,"-5,287,660,723","-5,287,660,723","-5,287,660,723",0,"2,805,437,364",,,
[067390],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,536,336,456",,,,,"1,342,781,774","2,227,696,213",,,,,,,,,,,,,,,,,,,,,"2,675,204,412",,,,,,,,,,,,,,,,"-98,324,570",,,,,,,,,,,,,13,,,"27,171,145,563",,13,,,,,"4,144,557,090","955,664,654",,,,"7,211,540,868","68,788,977",,"295,416,034",,"50,398,542","245,017,492","364,205,011",,,"34,382,686,431",,,
[099190],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,688,620,429",,,,,"5,656,708,358","618,346,253",,,,,,,,,,,,,,,,,,,,,"13,588,626,151",,,,,,,,,,,,,,,,"-338,146,492",,,,,,,,,,,,,872,,,"24,024,365,991",,872,,,,,"853,409,347","1,006,987,032",,,,"22,277,246,580","1,492,018,333",,"12,050,395,394",,"68,882,172","11,981,513,222","13,542,413,727",,,"46,301,612,571",,,
[158430],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,997,578,374",,,,,"116,579,491","10,968,250",,,,,,,,,,,,,,,,,,,,,"2,797,179,847",,,,,,,,,,,,,,,,,,,,,,,,,,,,,646,,,"5,042,611,835",,646,,,,,"68,988,667","55,420,448",,,,"4,794,758,221","267,314,329",,"1,822,307,067",,"16,628,213","1,805,678,854","2,089,621,396",,,"9,837,370,056",,,
[011090],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-4,223,736,582",,,,,"508,551,561","454,327,887",,,,,,,,,,,,,,,,,,,,,"8,890,942,384",,,,,,,,,,,,,,,,,,,,,,,,,,,,,-62,,,"71,392,026,547",,,,,,,"203,724,312","52,783,545",,,,"4,667,205,802","-883,094,188",,"-3,437,359,487",,"-47,957,649","-3,389,401,838","-4,320,453,675",,,"76,059,232,349",,,
[031330],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,768,213,819",,,,,"7,756,423,912","8,065,810,992",,,,,,,,,,,,,,,,,,,,,"4,393,085,395",,,,,,,,,,,,,,,,"2,495,029,675",,,,,,,0,"8,726,871,753",,,,,,77,11,"309,349,183,009",,,77,11,,,"964,182,441","75,087,064",,,,"12,161,299,214","1,473,147,593",,"8,726,871,753",,,,"9,064,761,037","7,591,613,444","1,135,258,309","321,510,482,223",,,
[060540],,,,,,,,,,"4,095,091,746",,,"78,875,380",,"25,583,045,450","2,034,011,202","23,549,034,248",,"4,016,216,366",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,458,796,942",,,,,"-19,597,476","204,589,667",,,,,,,,,,"107,653,987",,"2,553,187,239","27,599,583,954",,"6,138,735,678",,,,,,"3,262,226,720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,,"29,678,137,196",,98,,,,,"490,017,163","488,926,047",,,,"6,721,023,662","533,093,656",,"2,700,425,027",,"133,789,797","2,566,635,230","3,233,518,683","2,700,425,027",,"36,399,160,858",,"6,246,389,665","30,152,771,193"
[056190],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48,694,881,711",,,,,"9,027,470,217","10,857,518,068",,,,,,,,,,,,,,,,,,,,,"21,529,675,472",,,,,,,,,,,,,,,,,,,,,,,,,,,,,805,,,"278,581,338,041",,805,,,,,"2,771,437,187","2,922,409,192",,,,"70,224,557,183","15,059,590,924",,"31,956,214,941",,"4,989,885,370","26,966,329,571","47,015,805,865",,,"348,805,895,224",,,
[080000],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106,162,619","-166,878,544",,,,,,,,,,,"223,165,790",,,,,,,,,,,,,,,,,,,,,,,"3,131,723,556",,,,,,,,,,,,,,,,,,,,,,,,,,,"2,631,877,688",,,,,,,,,,,,,,"-1,614,430,430",,,,,,,,,,,,,,,65,,,"11,904,245,307",,65,,,,,,"-577,593,363",,,,"6,448,833,933","340,951,635",,"2,213,178,558",,,,"2,554,130,193",,,"18,353,079,240",,,
[005850],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,070,657,132",,,,,"13,615,234,901","6,454,412,863",,,,,,,,,,,,,,,,,,,,,"46,687,692,961",,,,,,,,,,,,,,,,"4,596,358,782",,,,,,,,,,,,,939,,,"558,516,526,689",,,,,,,"3,302,749,538","3,657,079,095",,,,"81,758,350,093","2,664,487,634",,"44,517,679,875",,"917,589,532","43,600,090,343","47,182,167,509",,,"640,274,876,782",,,
[012750],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"59,133,659,946",,,,,"1,684,735,878","5,224,523,019",,,,,,,,,,,,,,,,,,,,,"84,344,366,492",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,325",,,"401,874,155,082",,"1,325",,,,,"211,185,226","1,531,697,893",,,,"143,478,026,438","12,136,854,583",,"44,777,530,889",,"-596,904","44,778,127,793","56,914,385,472",,,"545,352,181,520",,,
